millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
136140,1670186003.00,-125.80,-22.21,-128.69, 
136540,1670186003.40,-166.09,-96.67,-173.73, 
136935,1670186003.80,-150.16,-139.13,-212.24, 
137338,1670186004.20,-150.99,-204.94,-184.50, 
137746,1670186004.60,-213.32,-254.77,-94.06, 
138139,1670186005.00,-181.28,-274.33,-58.74, 
138541,1670186005.40,-167.84,-301.00,-21.75, 
138940,1670186005.80,-154.18,-349.39,31.98, 
139343,1670186006.20,-125.23,-380.60,35.47, 
139745,1670186006.60,-114.83,-347.67,74.57, 
140140,1670186007.00,-167.61,-312.62,58.25, 
140531,1670186007.40,-190.15,-259.14,58.58, 
140931,1670186007.80,-171.58,-160.29,14.14, 
141330,1670186008.20,-168.42,-59.03,24.14, 
141735,1670186008.60,-161.32,43.10,82.08, 
142137,1670186009.00,-134.85,126.81,149.47, 
142538,1670186009.40,-109.24,112.57,197.83, 
142942,1670186009.80,-69.44,165.67,299.37, 
143341,1670186010.20,-34.14,240.22,407.05, 
143730,1670186010.60,-18.27,280.97,447.12, 
144140,1670186011.00,12.18,325.58,440.43, 
144535,1670186011.40,69.82,322.78,410.04, 
144936,1670186011.80,164.99,314.66,353.51, 
145338,1670186012.20,223.75,385.12,265.93, 
145737,1670186012.60,267.89,383.40,161.99, 
146141,1670186013.00,315.15,340.25,82.56, 
146534,1670186013.40,283.05,314.32,55.52, 
146927,1670186013.80,268.07,268.28,90.55, 
147324,1670186014.20,219.39,191.46,28.70, 
147738,1670186014.60,144.41,139.48,-141.86, 
148140,1670186015.00,64.91,76.06,-363.71, 
148531,1670186015.40,-64.92,20.68,-425.88, 
148932,1670186015.80,-103.58,-59.38,-469.89, 
149327,1670186016.20,-85.18,-158.46,-508.52, 
149727,1670186016.60,-99.94,-237.49,-444.84, 
150140,1670186017.00,-109.58,-265.46,-276.62, 
154542,1670186020.40,0.00,0.00,0.00,I
154914,1670186020.80,-47.37,-16.09,-29.49,I
155326,1670186021.20,-116.45,3.55,-100.73,I
155721,1670186021.60,-89.61,-62.09,-182.35,I
156114,1670186022.00,-65.82,-97.21,-155.91,I
156524,1670186022.40,-29.69,-90.00,-38.67,I
156921,1670186022.80,32.62,-33.68,89.99,I
157321,1670186023.20,50.23,-19.52,217.83,I
157710,1670186023.60,17.26,-23.36,249.08,I
158111,1670186024.00,6.98,22.85,144.68,I
158521,1670186024.40,14.22,59.94,85.44,I
158920,1670186024.80,-27.20,88.87,79.60,I
159322,1670186025.20,-59.37,160.57,54.93,I
159721,1670186025.60,-20.77,197.80,98.69,I
160122,1670186026.00,59.51,125.90,180.16,I
160512,1670186026.40,123.17,113.49,223.73,I
160911,1670186026.80,123.75,149.76,156.98,I
161318,1670186027.20,91.44,158.83,151.28,I
161734,1670186027.60,94.08,194.80,22.79,I
162107,1670186028.00,94.16,152.06,-146.12,I
162506,1670186028.40,140.32,14.68,-152.48,I
162912,1670186028.80,125.72,-130.52,-126.50,I
163317,1670186029.20,80.38,-179.58,-193.86,I
163710,1670186029.60,71.98,-232.53,-293.31,I
164116,1670186030.00,32.48,-288.08,-347.18,I
164507,1670186030.40,-49.08,-310.20,-414.71,I
164915,1670186030.80,-50.88,-354.66,-446.51,I
165316,1670186031.20,-115.56,-382.53,-346.45, 
165705,1670186031.60,-149.61,-313.71,-131.51, 
166107,1670186032.00,-95.64,-266.66,15.75, 
166508,1670186032.40,-113.32,-189.35,133.36, 
166907,1670186032.80,-125.36,-137.35,220.12, 
167311,1670186033.20,-69.89,-139.54,246.98, 
167710,1670186033.60,-23.93,-102.63,263.37, 
168114,1670186034.00,-33.00,29.42,305.53, 
168501,1670186034.40,-24.29,104.55,257.13, 
168906,1670186034.80,30.71,231.58,215.42, 
169308,1670186035.20,26.90,348.16,252.92, 
169709,1670186035.60,102.88,403.42,202.65, 
170110,1670186036.00,177.64,423.91,21.06, 
170500,1670186036.40,137.87,449.49,-97.60, 
170907,1670186036.80,87.34,477.10,-160.51, 
171309,1670186037.20,12.13,488.98,-249.59, 
171735,1670186037.60,-16.98,405.07,-362.80, 
172101,1670186038.00,-10.29,262.47,-403.98, 
172500,1670186038.40,-51.89,157.61,-341.28, 
172906,1670186038.80,-53.53,50.96,-146.94, 
173318,1670186039.20,-54.32,-54.13,-47.51, 
173709,1670186039.60,-133.88,-42.27,0.62, 
174100,1670186040.00,-146.95,-115.64,-25.51, 
174499,1670186040.40,-154.48,-190.49,-62.31, 
174907,1670186040.80,-221.53,-232.58,-42.38, 
175306,1670186041.20,-205.89,-279.42,18.25, 
175708,1670186041.60,-141.82,-329.65,62.90, 
176109,1670186042.00,-70.43,-413.27,66.95, 
176506,1670186042.40,-41.90,-373.00,45.46, 
176896,1670186042.80,-1.79,-316.83,117.44, 
177297,1670186043.20,79.88,-297.80,264.50, 
177694,1670186043.60,128.73,-226.29,238.65, 
178106,1670186044.00,150.08,-80.78,248.65, 
178507,1670186044.40,102.28,71.99,294.01, 
178909,1670186044.80,30.31,194.23,321.66, 
179298,1670186045.20,4.80,305.27,265.25, 
179695,1670186045.60,31.39,289.29,211.04, 
180105,1670186046.00,84.88,238.43,197.83, 
180502,1670186046.40,79.16,274.75,137.91, 
180891,1670186046.80,25.99,264.52,71.94, 
181303,1670186047.20,77.95,216.79,5.91, 
181690,1670186047.60,102.21,140.56,-99.93, 
182120,1670186048.00,119.68,25.87,-213.06, 
182503,1670186048.40,147.26,-52.09,-235.56, 
182890,1670186048.80,149.97,-114.99,-260.59, 
183300,1670186049.20,102.06,-180.46,-301.09, 
183699,1670186049.60,60.90,-230.31,-283.03, 
184094,1670186050.00,-6.28,-283.25,-225.16, 
184498,1670186050.40,-28.56,-287.13,-183.64, 
184889,1670186050.80,-46.55,-267.27,-154.04, 
185292,1670186051.20,-45.46,-229.30,-38.77, 
185688,1670186051.60,-75.55,-193.36,120.49, 
186099,1670186052.00,-130.79,-143.40,215.90, 
186486,1670186052.40,-124.45,-99.11,163.07, 
186892,1670186052.80,-54.40,-76.19,158.50, 
187297,1670186053.20,-59.78,10.59,196.97, 
187695,1670186053.60,-111.15,163.76,275.11, 
188096,1670186054.00,-101.65,251.47,191.75, 
188491,1670186054.40,-76.45,317.58,116.20, 
188889,1670186054.80,-69.46,348.49,137.68, 
189284,1670186055.20,-31.54,316.07,72.72, 
189693,1670186055.60,32.23,250.99,-9.39, 
190083,1670186056.00,99.28,176.82,-150.91, 
190488,1670186056.40,103.05,96.64,-289.55, 
190889,1670186056.80,136.31,-3.80,-353.77, 
191293,1670186057.20,112.78,-20.08,-331.46, 
191684,1670186057.60,60.14,15.36,-258.55, 
192081,1670186058.00,47.74,-6.84,-308.89, 
192483,1670186058.40,51.70,-57.82,-300.14, 
192894,1670186058.80,6.95,-115.57,-194.58, 
193290,1670186059.20,17.00,-127.35,-26.73, 
193689,1670186059.60,40.37,-168.00,54.48, 
194078,1670186060.00,26.48,-197.65,77.86, 
194478,1670186060.40,29.43,-152.35,44.49, 
194889,1670186060.80,46.65,-178.18,4.74, 
195282,1670186061.20,42.69,-161.92,-3.50, 
195688,1670186061.60,7.45,-129.01,25.36, 
196077,1670186062.00,-37.87,-99.33,132.54, 
196478,1670186062.40,-42.90,-56.60,136.56, 
196878,1670186062.80,-78.05,-52.46,108.56, 
197287,1670186063.20,-58.77,-96.23,83.95, 
197689,1670186063.60,21.70,-178.21,85.73, 
198088,1670186064.00,5.59,-188.71,115.69, 
198475,1670186064.40,-23.29,-142.25,88.81, 
198873,1670186064.80,-31.39,-116.06,126.75, 
199284,1670186065.20,-6.56,-26.04,147.76, 
199682,1670186065.60,-81.84,115.18,172.42, 
200085,1670186066.00,-92.72,162.09,149.20, 
200482,1670186066.40,-5.14,182.29,146.84, 
200886,1670186066.80,16.55,148.25,116.33, 
201275,1670186067.20,33.20,119.56,97.68, 
201674,1670186067.60,45.38,111.71,56.59, 
202082,1670186068.00,53.66,104.54,70.63, 
202471,1670186068.40,58.55,146.21,25.69, 
202876,1670186068.80,29.24,194.70,-46.92, 
203282,1670186069.20,-10.84,213.42,1.06, 
203671,1670186069.60,-43.51,224.56,-12.63, 
204079,1670186070.00,-101.68,212.99,-61.19, 
204468,1670186070.40,-99.40,183.14,-83.91, 
204873,1670186070.80,-32.47,138.99,-115.74, 
205287,1670186071.20,-73.26,100.16,-53.98, 
205672,1670186071.60,-169.07,147.56,-26.57, 
206075,1670186072.00,-210.22,231.59,-116.62, 
206467,1670186072.40,-175.08,161.42,-258.62, 
206870,1670186072.80,-142.69,100.16,-207.45, 
207269,1670186073.20,-49.51,-2.01,-186.28, 
207669,1670186073.60,-5.07,-85.74,-141.08, 
208066,1670186074.00,-47.08,-119.80,-86.30, 
208467,1670186074.40,32.04,-146.27,-120.48, 
208877,1670186074.80,47.53,-182.93,-204.52, 
209264,1670186075.20,29.53,-176.73,-236.18, 
209666,1670186075.60,-32.83,-185.24,-155.98, 
210069,1670186076.00,-81.11,-124.71,-120.67, 
210477,1670186076.40,-165.17,-74.30,-54.84, 
210872,1670186076.80,-147.18,-147.37,4.71, 
211273,1670186077.20,-96.64,-186.36,53.56, 
211668,1670186077.60,-99.52,-213.91,105.30, 
212070,1670186078.00,-97.59,-198.35,206.44, 
212465,1670186078.40,-29.10,-214.39,337.67, 
212865,1670186078.80,44.96,-205.95,342.35, 
213276,1670186079.20,154.11,-144.69,397.84, 
213676,1670186079.60,240.67,-91.26,458.38, 
214073,1670186080.00,274.84,20.16,497.81, 
214462,1670186080.40,250.75,176.64,452.61, 
214870,1670186080.80,307.04,250.46,384.49, 
215275,1670186081.20,346.64,288.28,272.90, 
215676,1670186081.60,339.37,346.11,178.40, 
216074,1670186082.00,294.19,369.12,87.61, 
216461,1670186082.40,267.38,329.24,3.27, 
216870,1670186082.80,271.54,289.33,-216.32, 
217260,1670186083.20,204.39,201.54,-361.69, 
217671,1670186083.60,159.77,75.97,-469.08, 
218071,1670186084.00,40.04,53.08,-467.21, 
218466,1670186084.40,-58.90,15.46,-365.55, 
218859,1670186084.80,-122.97,-17.19,-313.35, 
219260,1670186085.20,-205.89,3.95,-261.26, 
219656,1670186085.60,-237.61,1.58,-170.70, 
220065,1670186086.00,-227.32,-84.02,-136.75, 
220463,1670186086.40,-120.74,-202.32,-146.02, 
220864,1670186086.80,-65.97,-278.88,-174.34, 
221255,1670186087.20,-53.84,-303.03,-172.39, 
221655,1670186087.60,-27.86,-284.25,-153.07, 
222064,1670186088.00,24.77,-280.22,-99.43, 
222461,1670186088.40,-29.31,-271.63,28.16, 
222855,1670186088.80,-26.59,-243.10,133.71, 
223266,1670186089.20,-8.76,-116.60,224.57, 
223655,1670186089.60,-73.94,-12.33,93.24, 
224053,1670186090.00,-125.58,5.81,29.50, 
224462,1670186090.40,-197.28,86.80,23.97, 
224851,1670186090.80,-218.96,150.26,90.26, 
225253,1670186091.20,-169.36,148.07,95.55, 
225654,1670186091.60,-93.82,94.88,62.43, 
226054,1670186092.00,-47.17,33.98,54.55, 
226451,1670186092.40,-8.51,0.32,58.98, 
226854,1670186092.80,55.13,-59.94,-5.55, 
227252,1670186093.20,73.04,-156.25,-19.41, 
227651,1670186093.60,23.44,-163.92,-0.37, 
228048,1670186094.00,14.56,-199.28,18.76, 
228458,1670186094.40,-7.96,-255.80,-42.91, 
228861,1670186094.80,-90.06,-261.57,-128.65, 
229251,1670186095.20,-89.39,-243.07,-153.95, 
229660,1670186095.60,-71.35,-237.28,-173.79, 
230053,1670186096.00,-39.66,-242.27,-193.04, 
230447,1670186096.40,-12.81,-156.20,-37.72, 
230856,1670186096.80,25.74,-112.98,165.03, 
231256,1670186097.20,56.74,-89.60,280.68, 
231645,1670186097.60,49.70,15.93,279.89, 
232044,1670186098.00,74.82,103.87,328.38, 
232445,1670186098.40,62.55,192.78,306.75, 
232853,1670186098.80,83.04,279.53,247.68, 
233254,1670186099.20,114.07,346.33,194.34, 
233644,1670186099.60,120.57,362.25,132.98, 
234051,1670186100.00,171.44,402.72,80.58, 
234446,1670186100.40,176.14,478.48,52.39, 
234846,1670186100.80,159.53,530.24,27.10, 
235249,1670186101.20,142.04,477.81,-89.25, 
235642,1670186101.60,123.98,409.28,-225.16, 
236054,1670186102.00,59.16,344.74,-205.58, 
236449,1670186102.40,34.96,268.14,-175.89, 
236843,1670186102.80,-17.03,183.04,-202.83, 
237248,1670186103.20,-75.92,75.58,-193.04, 
237645,1670186103.60,-44.31,-47.72,-275.26, 
238045,1670186104.00,-130.23,-115.03,-349.61, 
238454,1670186104.40,-245.87,-119.87,-273.46, 
238841,1670186104.80,-269.98,-107.49,-203.86, 
239243,1670186105.20,-252.00,-129.76,-191.57, 
239646,1670186105.60,-248.54,-180.15,-183.18, 
240039,1670186106.00,-240.37,-185.70,-36.57, 
240435,1670186106.40,-165.66,-204.13,108.86, 
240836,1670186106.80,-147.96,-200.11,142.05, 
241246,1670186107.20,-145.71,-128.77,154.11, 
241645,1670186107.60,-155.64,-70.07,185.45, 
242032,1670186108.00,-111.41,-71.82,276.95, 
242454,1670186108.40,-24.46,-56.71,241.92, 
242835,1670186108.80,15.45,-44.42,116.59, 
243245,1670186109.20,18.65,-50.71,127.78, 
243644,1670186109.60,117.48,-120.87,88.98, 
244031,1670186110.00,163.90,-126.21,6.31, 
244430,1670186110.40,151.95,-128.46,83.25, 
244830,1670186110.80,109.37,-95.83,150.58, 
245231,1670186111.20,74.29,-51.89,230.91, 
245630,1670186111.60,62.00,-15.80,152.52, 
246042,1670186112.00,98.56,-35.01,33.16, 
246431,1670186112.40,80.47,-33.77,29.09, 
246835,1670186112.80,111.80,-64.34,58.47, 
247240,1670186113.20,183.76,-137.56,86.26, 
247640,1670186113.60,173.91,-193.18,56.60, 
248039,1670186114.00,147.59,-134.91,94.00, 
248430,1670186114.40,44.08,-2.41,91.26, 
248829,1670186114.80,8.58,38.49,-2.77, 
249239,1670186115.20,42.64,88.16,-114.43, 
249638,1670186115.60,-9.50,142.84,-156.44, 
250036,1670186116.00,-34.94,201.09,-140.64, 
250427,1670186116.40,-38.38,210.65,-135.85, 
250824,1670186116.80,6.33,164.61,-114.79, 
251226,1670186117.20,-4.27,156.04,-55.99, 
251625,1670186117.60,-28.60,162.28,-32.45, 
252024,1670186118.00,15.25,113.88,-56.41, 
252428,1670186118.40,66.35,39.50,-121.47, 
252907,1670186118.80,27.34,26.20,-99.98, 
253224,1670186119.20,26.79,-18.35,-87.16, 
253626,1670186119.60,89.20,-137.04,-54.63, 
254033,1670186120.00,153.28,-230.31,-16.74, 
254427,1670186120.40,152.77,-251.76,6.81, 
254834,1670186120.80,85.93,-230.91,-2.20, 
255223,1670186121.20,61.01,-193.23,-4.05, 
255633,1670186121.60,86.18,-223.89,-2.80, 
256024,1670186122.00,87.38,-210.06,14.34, 
256428,1670186122.40,38.79,-145.33,8.98, 
256819,1670186122.80,28.04,-89.16,-50.06, 
257218,1670186123.20,2.21,-56.96,-160.66, 
257619,1670186123.60,11.25,-28.43,-132.17, 
258031,1670186124.00,48.88,-68.60,-88.18, 
258426,1670186124.40,44.17,16.79,-94.21, 
258818,1670186124.80,6.40,53.61,-87.33, 
259217,1670186125.20,-41.07,51.61,-61.16, 
259616,1670186125.60,-80.12,34.58,-55.70, 
260020,1670186126.00,-111.53,-11.12,-31.10, 
260427,1670186126.40,-105.65,35.63,-1.41, 
260816,1670186126.80,-84.20,58.10,16.58, 
261216,1670186127.20,-129.27,76.70,15.89, 
261617,1670186127.60,-147.95,123.91,-64.98, 
262027,1670186128.00,-160.98,177.74,-29.58, 
262428,1670186128.40,-185.08,185.48,-0.79, 
262815,1670186128.80,-169.93,140.68,14.09, 
263225,1670186129.20,-139.48,134.94,86.34, 
263614,1670186129.60,-142.80,144.40,162.77, 
264013,1670186130.00,-112.13,149.56,173.71, 
264427,1670186130.40,-100.27,150.95,196.06, 
264822,1670186130.80,-103.57,149.07,234.85, 
265213,1670186131.20,-103.61,160.47,204.38, 
265625,1670186131.60,-70.45,101.61,97.27, 
266012,1670186132.00,-56.83,51.83,135.49, 
266428,1670186132.40,-28.66,58.53,212.37, 
266815,1670186132.80,59.82,29.83,174.43, 
267839,1670186133.20,98.23,-10.64,88.74, 
268013,1670186133.60,65.19,-11.45,97.77, 
268066,1670186134.00,53.25,36.52,39.41, 
268431,1670186134.40,90.61,8.10,-55.78, 
268812,1670186134.80,103.17,-15.78,-64.95, 
269211,1670186135.20,111.52,-19.44,4.04, 
269619,1670186135.60,180.55,-55.09,6.39, 
270006,1670186136.00,183.92,-51.24,-101.99, 
270405,1670186136.40,135.20,-47.93,-104.61, 
270804,1670186136.80,92.93,-29.02,-112.53, 
271214,1670186137.20,9.21,35.09,-87.77, 
271607,1670186137.60,-58.64,101.83,-3.25, 
272013,1670186138.00,-64.89,185.19,91.62, 
272408,1670186138.40,-37.62,131.45,122.92, 
272816,1670186138.80,-77.83,67.88,94.36, 
273207,1670186139.20,-77.37,13.71,67.37, 
273614,1670186139.60,-28.11,-64.91,55.49, 
274003,1670186140.00,-50.65,-111.39,-1.33, 
274403,1670186140.40,-37.25,-131.92,-119.85, 
274810,1670186140.80,-25.66,-180.21,-158.31, 
275204,1670186141.20,-62.18,-167.30,-238.80, 
275615,1670186141.60,-27.39,-186.71,-292.90, 
276015,1670186142.00,-14.74,-249.27,-310.00, 
