GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1659938058.00,-14,-2198721,-170,-4586783
1659938118.40,-14,-2198749,-170,-4586797
1659938178.80,-14,-2198720,-170,-4586795
1659938239.20,-14,-2198715,-170,-4586773
1659938299.60,-14,-2198698,-170,-4586792
1659938360.00,-14,-2198725,-170,-4586795
1659938420.40,-14,-2198705,-170,-4586776
1659938480.80,-14,-2198687,-170,-4586809
1659938541.20,-14,-2198666,-170,-4586872
1659938601.60,-14,-2198699,-170,-4586867
1659938662.00,-14,-2198739,-170,-4586852
1659938722.40,-14,-2198744,-170,-4586826
1659938782.80,-14,-2198692,-170,-4586857
1659938843.20,-14,-2198715,-170,-4586858
1659938903.60,-14,-2198679,-170,-4586818
1659938964.00,-14,-2198701,-170,-4586827
1659939024.40,-14,-2198709,-170,-4586880
1659939084.80,-14,-2198627,-170,-4586866
1659939145.20,-14,-2198612,-170,-4586894
1659939205.60,-14,-2198575,-170,-4586915
1659939266.00,-14,-2198535,-170,-4586946
1659939326.40,-14,-2198526,-170,-4586988
1659939386.80,-14,-2198632,-170,-4586954
1659939447.20,-14,-2198691,-170,-4586985
1659939507.60,-14,-2198701,-170,-4586973
1659939567.60,-14,-2198656,-170,-4586967
1659939628.00,-14,-2198668,-170,-4586955
1659939688.40,-14,-2198672,-170,-4586946
1659939748.80,-14,-2198685,-170,-4586898
1659939809.20,-14,-2198661,-170,-4586878
1659939869.60,-14,-2198643,-170,-4586858
1659939930.00,-14,-2198703,-170,-4586870
1659939990.40,-14,-2198720,-170,-4586860
1659940050.80,-14,-2198690,-170,-4586860
1659940111.20,-14,-2198582,-170,-4586891
1659940171.60,-14,-2198583,-170,-4586874
1659940232.00,-14,-2198598,-170,-4586914
1659940292.40,-14,-2198644,-170,-4586967
1659940352.80,-14,-2198649,-170,-4586962
1659940413.20,-14,-2198622,-170,-4586921
1659940473.60,-14,-2198633,-170,-4586925
1659940534.00,-14,-2198606,-170,-4586955
1659940594.40,-14,-2198638,-170,-4586976
1659940654.80,-14,-2198672,-170,-4586881
1659940715.20,-14,-2198651,-170,-4586853
1659940775.60,-14,-2198654,-170,-4586829
1659940836.00,-14,-2198637,-170,-4586854
1659940896.40,-14,-2198649,-170,-4586821
1659940956.80,-14,-2198535,-170,-4586829
1659941017.20,-14,-2198514,-170,-4586868
1659941077.60,-14,-2198544,-170,-4586881
1659941138.00,-14,-2198600,-170,-4586879
1659941198.40,-14,-2198590,-170,-4586884
1659941258.80,-14,-2198554,-170,-4586898
1659941319.20,-14,-2198468,-170,-4586916
1659941379.60,-14,-2198505,-170,-4586894
1659941440.00,-14,-2198408,-170,-4586900
1659941500.40,-14,-2198426,-170,-4586901
1659941560.80,-14,-2198312,-170,-4586907
1659941621.20,-14,-2198278,-170,-4586919
1659941681.60,-14,-2198302,-170,-4586900
1659941742.00,-14,-2198264,-170,-4586879
1659941802.40,-14,-2198193,-170,-4586926
1659941862.80,-14,-2198197,-170,-4586940
1659941922.40,-14,-2198238,-170,-4586930
1659941983.20,-14,-2198203,-170,-4586938
1659942043.60,-14,-2198148,-170,-4586964
1659942104.00,-14,-2198178,-170,-4586960
1659942164.40,-14,-2198241,-170,-4586967
1659942224.80,-14,-2198283,-170,-4586987
1659942285.20,-14,-2198314,-170,-4586934
1659942345.60,-14,-2198211,-170,-4587050
1659942406.00,-14,-2198181,-170,-4587017
1659942466.40,-14,-2198281,-170,-4586999
1659942526.80,-14,-2198401,-170,-4586999
1659942587.20,-14,-2198518,-170,-4587012
1659942647.20,-14,-2198501,-170,-4587064
1659942708.00,-14,-2198550,-170,-4586971
1659942768.40,-14,-2198516,-170,-4586954
1659942828.80,-14,-2198515,-170,-4586992
1659942889.20,-14,-2198521,-170,-4587026
1659942949.60,-14,-2198561,-170,-4587053
1659943010.00,-14,-2198547,-170,-4587045
1659943070.40,-14,-2198611,-170,-4587087
1659943130.80,-14,-2198603,-170,-4586965
1659943191.20,-14,-2198577,-170,-4586976
1659943251.60,-14,-2198599,-170,-4586955
1659943312.00,-14,-2198566,-170,-4587006
1659943372.40,-14,-2198600,-170,-4586973
1659943432.80,-14,-2198653,-170,-4587003
1659943493.20,-14,-2198644,-170,-4586945
1659943553.60,-14,-2198632,-170,-4586907
1659943614.00,-14,-2198667,-170,-4586933
1659943674.40,-14,-2198709,-170,-4586913
1659943734.80,-14,-2198619,-170,-4586898
1659943795.20,-14,-2198670,-170,-4586934
1659943855.60,-14,-2198685,-170,-4586899
1659943916.00,-14,-2198690,-170,-4586900
1659943976.40,-14,-2198620,-170,-4586907
1659944036.80,-14,-2198610,-170,-4587047
1659944097.20,-14,-2198651,-170,-4586994
1659944157.60,-14,-2198740,-170,-4586978
1659944218.00,-14,-2198704,-170,-4586934
1659944278.40,-14,-2198726,-170,-4586979
1659944338.80,-14,-2198670,-170,-4586965
1659944399.20,-14,-2198575,-170,-4586944
1659944459.60,-14,-2198586,-170,-4586949
1659944520.00,-14,-2198564,-170,-4586989
1659944580.40,-14,-2198511,-170,-4587021
1659944640.80,-14,-2198491,-170,-4587000
1659944701.20,-14,-2198594,-170,-4586916
1659944761.60,-14,-2198538,-170,-4586896
1659944822.00,-14,-2198506,-170,-4586929
1659944882.40,-14,-2198548,-170,-4586974
1659944942.80,-14,-2198564,-170,-4586981
1659945003.20,-14,-2198517,-170,-4587001
1659945063.60,-14,-2198479,-170,-4586936
1659945124.00,-14,-2198609,-170,-4586907
1659945184.40,-14,-2198653,-170,-4586889
1659945244.80,-14,-2198700,-170,-4586869
1659945305.20,-14,-2198759,-170,-4586813
1659945365.60,-14,-2198796,-170,-4586782
1659945426.00,-14,-2198846,-170,-4586809
1659945486.40,-14,-2198873,-170,-4586725
1659945546.80,-14,-2198821,-170,-4586742
1659945607.20,-14,-2198858,-170,-4586627
1659945667.60,-14,-2198950,-170,-4586631
1659945727.20,-14,-2198970,-170,-4586533
1659945788.00,-14,-2199008,-170,-4586586
1659945848.40,-14,-2199127,-170,-4586556
1659945908.80,-14,-2199010,-170,-4586545
1659945969.20,-14,-2199007,-170,-4586534
1659946029.60,-14,-2199064,-170,-4586601
1659946090.00,-14,-2199100,-170,-4586571
