millis,type,message
2942216210,INFO,0079_SYS.csv created
2942216546,WARN,Disabling IridiumMessageSender transmissions
2942217801,INFO,Completed analysis m: 818 t: 0 e: 4
2942217826,INFO,Enabling IridiumMessageSender transmissions
2942245154,INFO,powerData | solV: 6.29
2942245179,INFO,powerData | solI: 0.04
2942245203,INFO,powerData | battV: 4.15
2942245224,INFO,powerData | battI: -0.02
2942245244,INFO,powerData | busV: 4.27
2942245265,INFO,powerData | busI: 0.06
2942245287,INFO,powerData | BQ status reg: 180
2942245312,INFO,powerData | Fault reg: 0
2942245332,INFO,powerData | Charge status: 3
2942245355,INFO,powerData | DPM status: 0
2942267232,INFO,Starting analysis m: 818 t: 0 e: 5
2942267512,WARN,Disabling IridiumMessageSender transmissions
2942268766,INFO,Completed analysis m: 818 t: 0 e: 5
2942268790,INFO,Enabling IridiumMessageSender transmissions
2942318379,INFO,Starting analysis m: 818 t: 0 e: 6
2942318659,WARN,Disabling IridiumMessageSender transmissions
2942319896,INFO,Completed analysis m: 818 t: 0 e: 6
2942319927,INFO,Enabling IridiumMessageSender transmissions
2942369531,INFO,Starting analysis m: 818 t: 0 e: 7
2942369812,WARN,Disabling IridiumMessageSender transmissions
2942371069,INFO,Completed analysis m: 818 t: 0 e: 7
2942371094,INFO,Enabling IridiumMessageSender transmissions
2942420690,INFO,Starting analysis m: 818 t: 0 e: 8
2942420973,WARN,Disabling IridiumMessageSender transmissions
2942422274,INFO,Completed analysis m: 818 t: 0 e: 8
2942422298,INFO,Enabling IridiumMessageSender transmissions
2942471835,INFO,Starting analysis m: 818 t: 0 e: 9
2942472118,WARN,Disabling IridiumMessageSender transmissions
2942473566,INFO,Completed analysis m: 818 t: 0 e: 9
2942473590,INFO,Enabling IridiumMessageSender transmissions
2942523004,INFO,Starting analysis m: 818 t: 0 e: 10
2942523310,WARN,Disabling IridiumMessageSender transmissions
2942524590,INFO,Completed analysis m: 818 t: 0 e: 10
2942524614,INFO,Enabling IridiumMessageSender transmissions
2942545164,INFO,powerData | solV: 6.33
2942545190,INFO,powerData | solI: 0.04
2942545211,INFO,powerData | battV: 4.15
2942545233,INFO,powerData | battI: -0.01
2942545254,INFO,powerData | busV: 4.28
2942545278,INFO,powerData | busI: 0.05
2942545305,INFO,powerData | BQ status reg: 180
2942545326,INFO,powerData | Fault reg: 0
2942545346,INFO,powerData | Charge status: 3
2942545369,INFO,powerData | DPM status: 0
2942574129,INFO,Starting analysis m: 818 t: 0 e: 11
2942574409,WARN,Disabling IridiumMessageSender transmissions
