millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
99334,1668513465.80,278.95,164.43,94.82, 
99727,1668513466.20,88.19,248.55,-208.07, 
100132,1668513466.60,-51.51,331.19,-110.67, 
100526,1668513467.00,60.08,313.12,-45.47, 
100927,1668513467.40,34.68,311.73,-308.64, 
101324,1668513467.80,-146.55,291.22,-417.19, 
101724,1668513468.20,-225.30,271.55,-287.18, 
102133,1668513468.60,-235.99,252.64,-62.10, 
102522,1668513469.00,-288.06,332.72,87.09, 
102924,1668513469.40,-148.36,325.60,230.23, 
103325,1668513469.80,95.92,282.22,359.78, 
103731,1668513470.20,225.75,290.72,309.83, 
104122,1668513470.60,117.79,358.07,104.92, 
104529,1668513471.00,75.08,306.22,-147.74, 
104921,1668513471.40,103.38,192.46,-304.51, 
105320,1668513471.80,59.20,112.45,-329.74, 
105721,1668513472.20,-56.56,61.87,-275.35, 
106119,1668513472.60,-212.87,116.21,-188.27, 
106526,1668513473.00,-190.77,139.79,-248.16, 
106919,1668513473.40,-88.34,72.69,-273.25, 
107323,1668513473.80,-36.11,112.83,-253.40, 
107720,1668513474.20,-25.17,43.04,-310.17, 
108118,1668513474.60,-93.98,-82.32,-437.41, 
108517,1668513475.00,-339.50,-150.37,-658.02, 
108920,1668513475.40,-527.98,-154.83,-613.59, 
109328,1668513475.80,-585.49,-173.32,-187.68, 
109719,1668513476.20,-600.22,-55.95,241.50, 
110116,1668513476.60,-404.20,54.39,428.97, 
110524,1668513477.00,-153.44,89.56,460.20, 
110915,1668513477.40,39.75,64.42,398.01, 
111323,1668513477.80,247.17,40.41,270.68, 
111722,1668513478.20,429.22,-63.65,179.30, 
112117,1668513478.60,409.69,-247.58,92.56, 
112515,1668513479.00,294.60,-309.97,101.56, 
112912,1668513479.40,279.28,-338.47,166.49, 
113313,1668513479.80,217.09,-471.03,111.16, 
113719,1668513480.20,53.16,-436.96,199.05, 
114112,1668513480.60,-108.46,-187.17,238.81, 
114511,1668513481.00,-200.23,-32.16,231.67, 
114921,1668513481.40,-105.90,75.79,294.88, 
115310,1668513481.80,55.48,144.51,196.49, 
115716,1668513482.20,123.33,114.00,61.44, 
116111,1668513482.60,84.28,151.85,-20.71, 
116510,1668513483.00,-57.58,211.31,55.68, 
116910,1668513483.40,-150.01,187.34,35.84, 
117313,1668513483.80,6.76,114.56,-17.04, 
117716,1668513484.20,184.97,36.14,11.06, 
118106,1668513484.60,263.83,-29.14,-77.98, 
118511,1668513485.00,325.40,-132.54,-219.65, 
118900,1668513485.40,355.33,-148.01,-129.47, 
119314,1668513485.80,296.24,-174.69,87.68, 
119709,1668513486.20,277.46,-129.13,302.73, 
120109,1668513486.60,305.32,-90.79,461.94, 
120508,1668513487.00,403.53,-25.87,579.46, 
120922,1668513487.40,426.80,42.92,554.75, 
121303,1668513487.80,453.21,96.33,367.38, 
121712,1668513488.20,480.88,-28.32,228.96, 
122105,1668513488.60,459.97,-161.71,151.03, 
122505,1668513489.00,528.49,-118.55,-49.56, 
122908,1668513489.40,521.64,-130.29,-326.49, 
123301,1668513489.80,374.97,-186.51,-471.66, 
123701,1668513490.20,197.23,-194.72,-488.81, 
124098,1668513490.60,46.13,-115.70,-428.26, 
124497,1668513491.00,-80.66,-98.70,-427.71, 
124899,1668513491.40,-90.64,-147.70,-456.86, 
125300,1668513491.80,-131.91,-200.09,-478.21, 
125698,1668513492.20,-199.19,-105.41,-386.75, 
126097,1668513492.60,-175.00,23.18,-212.47, 
126504,1668513493.00,-156.52,-3.36,-136.90, 
126900,1668513493.40,-269.87,-7.11,-291.98, 
127307,1668513493.80,-423.75,122.85,-320.87, 
127698,1668513494.20,-542.07,225.79,-104.45, 
128098,1668513494.60,-660.91,157.15,3.13, 
128497,1668513495.00,-680.29,-32.60,21.24, 
128894,1668513495.40,-666.87,-83.91,198.73, 
129292,1668513495.80,-499.62,-122.18,199.77, 
129693,1668513496.20,-274.41,-165.93,353.10, 
130093,1668513496.60,-87.51,-81.51,586.43, 
130498,1668513497.00,193.56,-74.67,616.33, 
130899,1668513497.40,431.35,-65.67,537.91, 
131297,1668513497.80,451.89,75.51,233.19, 
131713,1668513498.20,362.37,156.10,-41.38, 
132104,1668513498.60,281.60,137.99,-239.49, 
132493,1668513499.00,224.30,89.23,-428.11, 
132900,1668513499.40,171.49,49.91,-413.34, 
133296,1668513499.80,155.25,18.96,-315.65, 
133701,1668513500.20,25.41,44.56,-294.29, 
134092,1668513500.60,-162.50,230.21,-372.59, 
134494,1668513501.00,-168.53,342.48,-370.41, 
134889,1668513501.40,-284.02,294.79,-514.98, 
135290,1668513501.80,-372.77,234.70,-445.39, 
135702,1668513502.20,-389.48,165.60,-242.37, 
136097,1668513502.60,-347.52,40.46,-80.96, 
136491,1668513503.00,-196.38,-27.87,177.05, 
136892,1668513503.40,-119.67,-33.09,598.09, 
137293,1668513503.80,-23.65,-20.63,723.77, 
137687,1668513504.20,150.22,5.74,623.31, 
138084,1668513504.60,141.36,-21.67,492.05, 
138487,1668513505.00,179.00,-43.34,461.51, 
138899,1668513505.40,333.34,-27.74,366.96, 
139294,1668513505.80,336.20,1.34,193.04, 
139681,1668513506.20,281.40,-23.73,-17.92, 
140085,1668513506.60,166.79,4.82,-231.82, 
140484,1668513507.00,4.58,-20.75,-291.33, 
140881,1668513507.40,-48.56,-189.28,-299.58, 
141293,1668513507.80,-123.91,-238.04,-384.14, 
141680,1668513508.20,-137.60,-173.31,-223.69, 
142088,1668513508.60,-131.79,-133.10,-95.06, 
142491,1668513509.00,-142.50,-146.25,-95.50, 
142884,1668513509.40,-149.97,-87.29,-57.17, 
143284,1668513509.80,-184.88,-69.03,-28.67, 
143681,1668513510.20,-242.60,45.94,-21.99, 
144087,1668513510.60,-252.71,171.64,72.58, 
144482,1668513511.00,-320.59,270.02,106.85, 
144885,1668513511.40,-416.81,361.02,82.10, 
145281,1668513511.80,-309.66,229.20,56.92, 
145688,1668513512.20,-184.21,184.80,97.12, 
146079,1668513512.60,-78.59,243.33,248.64, 
146483,1668513513.00,-7.01,300.58,277.65, 
146880,1668513513.40,-11.50,322.94,85.89, 
147275,1668513513.80,-28.56,282.39,-29.65, 
147675,1668513514.20,22.55,225.73,-73.55, 
148076,1668513514.60,80.80,41.68,-66.14, 
148475,1668513515.00,111.34,-158.56,-26.60, 
148877,1668513515.40,231.55,-285.21,33.44, 
149278,1668513515.80,276.07,-432.07,63.89, 
149678,1668513516.20,163.89,-444.02,-83.82, 
150075,1668513516.60,118.61,-428.30,-201.37, 
150484,1668513517.00,95.62,-341.88,-174.00, 
150878,1668513517.40,-35.11,-167.05,-227.36, 
151283,1668513517.80,-138.58,-72.26,-271.62, 
151670,1668513518.20,-90.88,-59.61,-257.17, 
152076,1668513518.60,-160.51,17.49,-127.65, 
152473,1668513519.00,-243.84,30.23,209.61, 
152870,1668513519.40,-271.66,89.37,584.53, 
153272,1668513519.80,-253.92,184.37,559.11, 
153677,1668513520.20,-137.04,240.62,516.29, 
154073,1668513520.60,123.29,165.97,542.78, 
154480,1668513521.00,235.67,183.40,434.92, 
154880,1668513521.40,275.06,225.76,392.52, 
155277,1668513521.80,303.02,203.77,382.30, 
155676,1668513522.20,226.15,132.10,159.75, 
156071,1668513522.60,239.93,20.98,42.97, 
156475,1668513523.00,199.80,60.12,-183.33, 
156874,1668513523.40,100.96,121.38,-366.52, 
157276,1668513523.80,115.17,116.64,-478.70, 
157667,1668513524.20,46.23,42.75,-667.73, 
158066,1668513524.60,-9.36,12.26,-497.05, 
158476,1668513525.00,89.95,-129.43,-376.03, 
158867,1668513525.40,184.34,-291.95,-305.81, 
159266,1668513525.80,65.20,-254.68,-432.90, 
159664,1668513526.20,-128.02,-188.16,-611.21, 
160063,1668513526.60,-231.60,-165.50,-530.13, 
160462,1668513527.00,-357.30,-96.06,-372.44, 
160868,1668513527.40,-384.96,-55.71,-240.05, 
161265,1668513527.80,-254.21,9.68,-99.02, 
161662,1668513528.20,-93.52,43.69,169.53, 
162064,1668513528.60,55.79,19.56,229.79, 
162471,1668513529.00,49.81,31.51,226.98, 
162867,1668513529.40,-18.01,-75.40,291.40, 
163264,1668513529.80,-5.23,-111.72,464.35, 
163661,1668513530.20,150.64,-74.44,656.61, 
164067,1668513530.60,290.87,-125.40,740.57, 
164460,1668513531.00,383.08,-214.59,739.33, 
164859,1668513531.40,323.49,-167.81,434.60, 
165261,1668513531.80,412.90,-241.53,125.53, 
165656,1668513532.20,508.49,-377.78,-104.77, 
166064,1668513532.60,414.14,-379.30,-309.86, 
166455,1668513533.00,360.09,-371.37,-420.33, 
166858,1668513533.40,388.08,-421.57,-434.18, 
167847,1668513533.80,303.68,-351.31,-377.72, 
167976,1668513534.20,148.29,-268.46,-274.49, 
168056,1668513534.60,-14.59,-111.51,-224.03, 
168464,1668513535.00,-180.13,-44.74,-268.46, 
168865,1668513535.40,-263.73,78.99,-174.92, 
169256,1668513535.80,-152.70,279.76,66.86, 
169664,1668513536.20,33.52,323.32,356.23, 
170061,1668513536.60,292.05,240.45,376.00, 
170459,1668513537.00,296.94,237.37,251.94, 
170852,1668513537.40,131.77,282.00,120.28, 
171253,1668513537.80,-39.67,233.16,15.51, 
171653,1668513538.20,-116.08,174.48,-14.57, 
172054,1668513538.60,-163.79,207.28,76.66, 
172451,1668513539.00,-187.35,248.16,167.49, 
172849,1668513539.40,-141.77,277.36,183.43, 
173250,1668513539.80,-248.93,362.36,141.39, 
173668,1668513540.20,-300.90,390.60,113.38, 
174051,1668513540.60,-212.45,323.04,7.66, 
174456,1668513541.00,-172.11,64.33,-206.47, 
174848,1668513541.40,-171.02,-62.59,-373.15, 
175247,1668513541.80,-200.36,-97.18,-380.70, 
175659,1668513542.20,-190.69,-89.96,-178.64, 
176050,1668513542.60,-100.54,-131.47,-120.84, 
176457,1668513543.00,-44.18,-161.88,-164.56, 
176844,1668513543.40,-16.08,-117.27,-213.44, 
177252,1668513543.80,-74.67,-259.07,-266.00, 
177657,1668513544.20,-201.46,-268.14,-255.64, 
178049,1668513544.60,-396.97,-104.07,-151.73, 
178448,1668513545.00,-514.21,-18.94,-34.61, 
178845,1668513545.40,-581.54,-30.14,14.77, 
179245,1668513545.80,-558.32,110.51,215.29, 
179644,1668513546.20,-510.39,304.59,469.96, 
180051,1668513546.60,-380.27,372.56,468.92, 
180449,1668513547.00,-311.47,436.65,461.53, 
180842,1668513547.40,-294.51,494.75,564.74, 
181262,1668513547.80,-175.92,530.00,568.64, 
181643,1668513548.20,56.03,381.84,416.02, 
182044,1668513548.60,229.29,54.27,227.15, 
182448,1668513549.00,367.74,-128.91,162.95, 
182841,1668513549.40,458.92,-243.27,270.34, 
183242,1668513549.80,366.75,-281.92,284.68, 
183640,1668513550.20,256.01,-211.35,156.55, 
184039,1668513550.60,212.90,-19.61,13.06, 
184449,1668513551.00,144.29,182.10,-221.20, 
184836,1668513551.40,120.89,173.63,-467.70, 
185243,1668513551.80,132.36,62.62,-688.78, 
185638,1668513552.20,205.39,84.27,-626.55, 
186046,1668513552.60,213.40,64.18,-362.66, 
186439,1668513553.00,217.12,209.27,-89.64, 
186847,1668513553.40,361.82,301.05,-44.65, 
187244,1668513553.80,390.83,151.90,-201.28, 
187637,1668513554.20,310.72,-123.28,-533.90, 
188035,1668513554.60,128.27,-296.12,-822.89, 
188442,1668513555.00,-53.05,-382.95,-880.15, 
188833,1668513555.40,-197.39,-397.63,-607.87, 
189235,1668513555.80,-292.70,-387.62,-292.42, 
189634,1668513556.20,-234.55,-341.45,17.56, 
190033,1668513556.60,-166.85,-380.32,299.73, 
190433,1668513557.00,4.73,-454.76,606.98, 
190832,1668513557.40,256.00,-488.50,595.53, 
191232,1668513557.80,356.40,-472.08,558.61, 
191627,1668513558.20,301.01,-415.09,425.34, 
192030,1668513558.60,234.94,-376.16,-53.71, 
192434,1668513559.00,176.54,-384.11,-261.80, 
192835,1668513559.40,13.53,-281.38,-279.11, 
193239,1668513559.80,-37.84,-173.76,-89.01, 
193630,1668513560.20,-32.56,-161.55,84.82, 
194031,1668513560.60,-74.89,-63.07,62.24, 
194430,1668513561.00,-61.51,21.41,100.65, 
194826,1668513561.40,46.37,109.07,207.63, 
195227,1668513561.80,19.40,280.55,267.88, 
195627,1668513562.20,-50.83,432.25,272.04, 
196032,1668513562.60,-122.97,581.36,102.10, 
196425,1668513563.00,-243.22,510.96,-232.60, 
196825,1668513563.40,-302.69,363.67,-353.28, 
197224,1668513563.80,-376.08,321.83,-417.26, 
197623,1668513564.20,-378.13,266.72,-362.29, 
198033,1668513564.60,-275.90,168.70,-208.96, 
198422,1668513565.00,-122.18,87.28,37.33, 
198821,1668513565.40,-10.63,135.17,335.13, 
199233,1668513565.80,32.63,171.16,433.37, 
199630,1668513566.20,38.10,196.58,378.80, 
200034,1668513566.60,-4.72,195.73,285.47, 
200423,1668513567.00,-85.30,190.51,134.05, 
200824,1668513567.40,-49.52,165.51,131.21, 
201220,1668513567.80,12.81,92.72,259.01, 
201615,1668513568.20,49.57,95.58,165.88, 
202033,1668513568.60,95.42,127.57,14.37, 
202422,1668513569.00,277.09,83.70,-117.34, 
202819,1668513569.40,370.45,-53.32,-106.01, 
203220,1668513569.80,390.52,-196.89,52.07, 
203620,1668513570.20,431.31,-210.20,192.14, 
204034,1668513570.60,344.24,-201.65,276.08, 
204419,1668513571.00,218.53,-159.43,278.87, 
204820,1668513571.40,191.05,-56.94,142.80, 
205213,1668513571.80,180.04,-40.52,-141.31, 
205627,1668513572.20,39.18,-43.38,-404.82, 
206036,1668513572.60,-156.49,-29.43,-365.10, 
206413,1668513573.00,-247.04,113.01,-107.60, 
206817,1668513573.40,-267.17,240.89,66.29, 
207245,1668513573.80,-135.35,237.84,207.80, 
207611,1668513574.20,181.81,163.46,337.91, 
208035,1668513574.60,334.95,163.63,230.42, 
208416,1668513575.00,320.65,60.65,143.42, 
208812,1668513575.40,221.92,-58.67,-35.47, 
209211,1668513575.80,135.83,-58.09,-315.55, 
209616,1668513576.20,-67.27,-90.95,-419.35, 
210036,1668513576.60,-150.77,-215.98,-252.12, 
210417,1668513577.00,-281.24,-297.65,-196.97, 
210810,1668513577.40,-381.97,-292.41,-311.23, 
211210,1668513577.80,-297.15,-332.48,-493.24, 
211619,1668513578.20,-240.13,-325.38,-435.45, 
212035,1668513578.60,-205.41,-313.21,-330.72, 
212408,1668513579.00,-173.84,-362.92,-215.06, 
212817,1668513579.40,-208.68,-378.43,-111.47, 
213215,1668513579.80,-216.21,-364.71,174.42, 
213606,1668513580.20,-265.71,-196.80,454.63, 
214003,1668513580.60,-203.54,-88.96,479.81, 
214407,1668513581.00,-52.83,-15.28,318.11, 
214810,1668513581.40,-10.24,79.63,174.00, 
215205,1668513581.80,-53.40,222.58,143.34, 
215605,1668513582.20,-85.67,301.62,274.71, 
216010,1668513582.60,-108.33,278.23,288.86, 
216401,1668513583.00,-11.81,239.00,198.49, 
216801,1668513583.40,83.59,203.70,248.43, 
217204,1668513583.80,176.01,221.19,287.91, 
217608,1668513584.20,153.07,379.57,416.02, 
218007,1668513584.60,84.41,481.72,410.77, 
219029,1668513585.00,123.44,372.39,215.81, 
219080,1668513585.40,185.30,243.60,-115.03, 
219203,1668513585.80,231.75,18.42,-331.51, 
219604,1668513586.20,248.46,-131.89,-286.89, 
220008,1668513586.60,369.32,-135.75,-131.84, 
220401,1668513587.00,425.81,-121.15,-81.74, 
220801,1668513587.40,221.55,-58.86,-9.58, 
221206,1668513587.80,83.84,-8.73,-74.12, 
221601,1668513588.20,34.39,-50.78,-226.30, 
222003,1668513588.60,-55.93,-19.23,-262.97, 
222402,1668513589.00,-209.29,71.55,-133.52, 
222797,1668513589.40,-232.75,42.45,-240.75, 
223201,1668513589.80,-215.62,-31.31,-478.89, 
223598,1668513590.20,-262.55,-74.98,-461.50, 
224010,1668513590.60,-230.83,-158.75,-288.97, 
224401,1668513591.00,-154.26,-289.69,-22.05, 
224806,1668513591.40,-89.61,-241.70,154.12, 
225198,1668513591.80,-35.75,-182.29,217.87, 
225597,1668513592.20,56.63,-327.40,80.84, 
225998,1668513592.60,-29.45,-370.23,-54.43, 
226402,1668513593.00,-33.35,-379.62,22.01, 
226795,1668513593.40,27.01,-311.38,279.11, 
227196,1668513593.80,91.11,-182.70,542.10, 
227596,1668513594.20,237.16,-90.17,541.64, 
227993,1668513594.60,284.66,-11.38,276.43, 
228405,1668513595.00,124.79,71.81,-101.16, 
228800,1668513595.40,41.35,25.40,-253.38, 
229195,1668513595.80,-27.39,6.58,-191.85, 
229597,1668513596.20,-115.05,108.66,-60.97, 
230002,1668513596.60,-56.82,174.99,-5.90, 
230404,1668513597.00,-57.05,260.25,-26.19, 
230793,1668513597.40,-71.91,325.51,19.54, 
231200,1668513597.80,-36.43,290.75,-91.94, 
231591,1668513598.20,-86.43,209.22,-292.16, 
231991,1668513598.60,-77.78,157.79,-280.08, 
232404,1668513599.00,42.15,97.41,-78.86, 
232804,1668513599.40,120.93,81.07,86.68, 
233201,1668513599.80,132.69,165.53,180.67, 
233607,1668513600.20,106.35,197.43,252.59, 
233992,1668513600.60,114.19,87.92,170.87, 
234405,1668513601.00,84.74,-50.57,139.01, 
234805,1668513601.40,27.65,-111.00,206.57, 
235198,1668513601.80,-52.26,-90.43,223.41, 
235591,1668513602.20,-37.91,-104.43,149.72, 
235993,1668513602.60,21.35,-79.56,-25.67, 
236406,1668513603.00,-12.49,-8.74,-106.43, 
236797,1668513603.40,-88.10,82.25,-301.66, 
237191,1668513603.80,-53.43,121.26,-551.09, 
237590,1668513604.20,-88.29,150.67,-683.37, 
237991,1668513604.60,-131.60,107.19,-749.22, 
238405,1668513605.00,-85.87,86.46,-787.93, 
238788,1668513605.40,-142.97,133.42,-607.17, 
239185,1668513605.80,-282.92,102.99,-341.75, 
239595,1668513606.20,-389.42,60.13,-65.29, 
239986,1668513606.60,-418.03,72.44,53.56, 
240406,1668513607.00,-382.95,80.34,164.21, 
240781,1668513607.40,-266.56,52.21,235.49, 
241188,1668513607.80,-181.71,11.76,215.39, 
241610,1668513608.20,-75.36,-38.67,206.27, 
241991,1668513608.60,-48.55,-95.12,78.17, 
242409,1668513609.00,-119.87,-105.96,45.05, 
242788,1668513609.40,-75.08,-96.86,142.44, 
243181,1668513609.80,-50.53,-71.85,252.06, 
243582,1668513610.20,-26.45,64.65,449.34, 
243990,1668513610.60,59.45,188.35,543.27, 
244408,1668513611.00,178.81,167.52,415.80, 
244787,1668513611.40,209.75,162.33,147.78, 
245180,1668513611.80,170.72,121.25,58.51, 
245585,1668513612.20,217.45,-14.09,168.90, 
245979,1668513612.60,333.53,6.60,228.60, 
246411,1668513613.00,438.01,235.89,256.78, 
246777,1668513613.40,433.90,363.59,14.74, 
247185,1668513613.80,390.48,307.34,-302.17, 
247578,1668513614.20,253.36,72.07,-565.67, 
247992,1668513614.60,41.86,-88.37,-454.68, 
248375,1668513615.00,-128.37,-185.41,-121.05, 
248780,1668513615.40,-133.06,-197.22,283.28, 
249176,1668513615.80,57.84,-123.26,453.88, 
249575,1668513616.20,194.10,34.08,649.99, 
249974,1668513616.60,315.57,239.64,874.02, 
250374,1668513617.00,309.54,329.84,838.27, 
250773,1668513617.40,202.71,325.09,507.04, 
251172,1668513617.80,127.79,293.76,286.42, 
251576,1668513618.20,158.45,125.96,116.63, 
251975,1668513618.60,178.11,-148.03,-57.38, 
252381,1668513619.00,93.47,-254.67,-343.77, 
252774,1668513619.40,37.60,-339.91,-553.91, 
253177,1668513619.80,4.93,-405.83,-674.57, 
253569,1668513620.20,-54.99,-471.39,-756.73, 
253968,1668513620.60,-57.76,-583.84,-613.12, 
254373,1668513621.00,3.22,-647.63,-322.86, 
254771,1668513621.40,17.44,-687.17,-155.73, 
255168,1668513621.80,-52.74,-672.39,-77.24, 
255567,1668513622.20,-174.80,-549.03,-65.10, 
255967,1668513622.60,-271.38,-404.73,-30.36, 
256368,1668513623.00,-312.99,-295.19,-31.79, 
256765,1668513623.40,-309.27,-280.56,-96.97, 
257165,1668513623.80,-190.24,-260.49,30.45, 
257566,1668513624.20,-59.67,-154.67,213.98, 
257992,1668513624.60,45.29,-112.43,203.31, 
258375,1668513625.00,63.06,-40.45,-65.03, 
258764,1668513625.40,-19.96,-10.26,-199.95, 
259162,1668513625.80,-199.91,-14.05,-166.67, 
259573,1668513626.20,-405.27,-29.63,-124.95, 
259962,1668513626.60,-513.48,-86.31,36.33, 
260362,1668513627.00,-508.60,-158.38,158.70, 
260761,1668513627.40,-269.41,-141.66,418.67, 
261167,1668513627.80,122.67,-38.54,538.04, 
261564,1668513628.20,323.31,83.67,377.84, 
261961,1668513628.60,414.05,300.88,175.02, 
262373,1668513629.00,478.55,408.02,62.68, 
262768,1668513629.40,407.39,441.20,-150.03, 
263163,1668513629.80,262.34,496.10,-276.80, 
263557,1668513630.20,186.72,467.50,-478.21, 
263960,1668513630.60,9.02,454.20,-486.11, 
264357,1668513631.00,-247.74,404.63,-393.39, 
264769,1668513631.40,-369.11,260.38,-299.14, 
265168,1668513631.80,-330.59,124.26,-129.22, 
265566,1668513632.20,-246.43,47.44,129.28, 
265965,1668513632.60,-157.48,52.81,339.73, 
266360,1668513633.00,62.36,8.64,391.47, 
266758,1668513633.40,189.40,7.91,278.59, 
267155,1668513633.80,143.49,73.31,218.01, 
267563,1668513634.20,150.91,241.21,191.41, 
267954,1668513634.60,249.89,356.06,131.57, 
268359,1668513635.00,210.71,310.15,-192.47, 
268752,1668513635.40,30.89,218.06,-313.76, 
269154,1668513635.80,28.01,123.64,-165.81, 
270141,1668513636.20,-7.27,45.20,-31.84, 
270194,1668513636.60,-99.96,30.28,80.98, 
270358,1668513637.00,-14.08,197.90,185.07, 
270755,1668513637.40,134.52,212.21,255.57, 
271155,1668513637.80,137.03,185.13,112.29, 
271550,1668513638.20,134.72,126.01,-222.80, 
271951,1668513638.60,112.29,-73.99,-339.69, 
272351,1668513639.00,-20.72,-250.45,-267.94, 
