millis,type,message
1800553095,INFO,0135_SYS.csv created
1800553435,WARN,Disabling IridiumMessageSender transmissions
1800554668,INFO,Completed analysis m: 500 t: 1 e: 9
1800554692,INFO,Enabling IridiumMessageSender transmissions
1800604037,INFO,Starting analysis m: 500 t: 1 e: 10
1800604319,WARN,Disabling IridiumMessageSender transmissions
1800605577,INFO,Completed analysis m: 500 t: 1 e: 10
1800605601,INFO,Enabling IridiumMessageSender transmissions
1800655183,INFO,Starting analysis m: 500 t: 1 e: 11
1800655468,WARN,Disabling IridiumMessageSender transmissions
1800656769,INFO,Completed analysis m: 500 t: 1 e: 11
1800656793,INFO,Enabling IridiumMessageSender transmissions
1800674994,INFO,powerData | solV: 5.66
1800675016,INFO,powerData | solI: 0.15
1800675037,INFO,powerData | battV: 4.10
1800675059,INFO,powerData | battI: 0.12
1800675084,INFO,powerData | busV: 4.10
1800675108,INFO,powerData | busI: 0.05
1800675129,INFO,powerData | BQ status reg: 172
1800675149,INFO,powerData | Fault reg: 0
1800675174,INFO,powerData | Charge status: 2
1800675196,INFO,powerData | DPM status: 1
1800706334,INFO,Starting analysis m: 500 t: 1 e: 12
1800706623,WARN,Disabling IridiumMessageSender transmissions
1800708003,INFO,Completed analysis m: 500 t: 1 e: 12
1800708028,INFO,Enabling IridiumMessageSender transmissions
1800757471,INFO,Starting analysis m: 500 t: 1 e: 13
1800757790,WARN,Disabling IridiumMessageSender transmissions
1800759095,INFO,Completed analysis m: 500 t: 1 e: 13
1800759119,INFO,Enabling IridiumMessageSender transmissions
1800808630,INFO,Starting analysis m: 500 t: 1 e: 14
1800808910,WARN,Disabling IridiumMessageSender transmissions
1800810209,INFO,Completed analysis m: 500 t: 1 e: 14
1800810233,INFO,Enabling IridiumMessageSender transmissions
1800859777,INFO,Starting analysis m: 500 t: 1 e: 15
1800860063,WARN,Disabling IridiumMessageSender transmissions
1800861368,INFO,Completed analysis m: 500 t: 1 e: 15
1800861392,INFO,Enabling IridiumMessageSender transmissions
1800910919,INFO,Starting analysis m: 500 t: 1 e: 16
1800911206,WARN,Disabling IridiumMessageSender transmissions
1800912504,INFO,Completed analysis m: 500 t: 1 e: 16
1800912529,INFO,Enabling IridiumMessageSender transmissions
1800962111,INFO,Starting analysis m: 500 t: 1 e: 17
1800962457,WARN,Disabling IridiumMessageSender transmissions
1800963702,INFO,Completed analysis m: 500 t: 1 e: 17
1800963727,INFO,Enabling IridiumMessageSender transmissions
1800974997,INFO,powerData | solV: 5.66
1800975020,INFO,powerData | solI: 0.05
1800975046,INFO,powerData | battV: 4.08
1800975067,INFO,powerData | battI: -0.01
1800975087,INFO,powerData | busV: 4.08
1800975108,INFO,powerData | busI: 0.06
1800975128,INFO,powerData | BQ status reg: 172
1800975151,INFO,powerData | Fault reg: 0
1800975175,INFO,powerData | Charge status: 2
1800975198,INFO,powerData | DPM status: 1
