millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
99082,1668620518.60,-115.46,-257.28,-391.71, 
99481,1668620519.00,-114.41,-270.15,-287.44, 
99880,1668620519.40,-111.05,-293.28,-222.48, 
100282,1668620519.80,-90.53,-241.57,-126.65, 
100691,1668620520.20,-166.42,-129.69,41.27, 
101091,1668620520.60,-223.02,-21.82,127.58, 
101488,1668620521.00,-167.84,-1.62,150.94, 
101877,1668620521.40,-133.81,30.97,62.37, 
102289,1668620521.80,-117.19,6.63,-29.25, 
102680,1668620522.20,-115.55,-78.93,-62.34, 
103092,1668620522.60,-157.85,-179.49,-112.94, 
103489,1668620523.00,-121.59,-322.76,-151.31, 
103888,1668620523.40,-56.77,-463.70,-218.13, 
104278,1668620523.80,-0.63,-417.70,-264.91, 
104677,1668620524.20,47.47,-353.48,-195.91, 
105086,1668620524.60,88.17,-309.40,-53.06, 
105484,1668620525.00,-20.95,-231.83,37.98, 
105881,1668620525.40,-104.77,-145.59,67.69, 
106283,1668620525.80,-134.09,-69.98,160.17, 
106684,1668620526.20,-118.80,11.82,308.90, 
107085,1668620526.60,26.96,80.86,407.17, 
107483,1668620527.00,163.53,171.30,428.38, 
107880,1668620527.40,146.74,309.94,316.18, 
108279,1668620527.80,150.23,433.91,233.85, 
108683,1668620528.20,248.45,427.71,195.66, 
109084,1668620528.60,341.65,383.75,115.60, 
109473,1668620529.00,396.30,326.05,-9.05, 
109883,1668620529.40,434.48,175.02,-21.18, 
110270,1668620529.80,425.90,150.51,25.89, 
110669,1668620530.20,349.06,176.85,114.88, 
111069,1668620530.60,265.10,178.82,104.92, 
111476,1668620531.00,209.00,177.04,1.35, 
111876,1668620531.40,143.95,188.12,-16.99, 
112273,1668620531.80,105.03,192.90,14.62, 
112668,1668620532.20,118.10,160.08,45.32, 
113072,1668620532.60,125.90,129.70,-23.79, 
113469,1668620533.00,145.19,69.52,-150.92, 
113879,1668620533.40,189.10,-14.31,-150.15, 
114276,1668620533.80,235.42,-66.21,-65.43, 
114677,1668620534.20,314.46,-156.61,-107.29, 
115066,1668620534.60,272.78,-96.16,-140.61, 
115466,1668620535.00,168.65,3.64,-160.85, 
115875,1668620535.40,94.95,-81.64,-194.99, 
116275,1668620535.80,14.79,-149.01,-294.71, 
116676,1668620536.20,-101.17,-183.43,-272.01, 
117073,1668620536.60,-179.02,-158.29,-136.05, 
117465,1668620537.00,-192.34,-118.78,-5.76, 
117864,1668620537.40,-186.54,-68.43,50.23, 
118269,1668620537.80,-165.36,-42.52,99.03, 
118663,1668620538.20,-177.73,-52.78,127.51, 
119062,1668620538.60,-171.00,-59.58,135.36, 
119463,1668620539.00,-179.30,-63.37,263.95, 
119863,1668620539.40,-216.27,-48.48,304.84, 
120260,1668620539.80,-180.46,13.33,190.10, 
120664,1668620540.20,-117.24,63.19,222.60, 
121090,1668620540.60,-81.50,152.38,55.76, 
121470,1668620541.00,11.97,170.92,-165.63, 
121858,1668620541.40,37.10,133.97,-239.11, 
122259,1668620541.80,-23.57,85.29,-317.25, 
122669,1668620542.20,5.53,-21.96,-399.72, 
123070,1668620542.60,-35.24,-74.69,-325.19, 
123545,1668620543.00,-197.28,-34.22,-244.72, 
123867,1668620543.40,-259.86,14.90,-260.02, 
124260,1668620543.80,-210.62,-27.50,-81.50, 
124655,1668620544.20,-197.58,4.19,129.98, 
125054,1668620544.60,-152.80,29.37,245.31, 
125458,1668620545.00,-81.49,0.48,270.98, 
125857,1668620545.40,9.72,-22.90,209.56, 
126255,1668620545.80,66.70,23.00,83.79, 
126654,1668620546.20,78.88,43.01,125.25, 
127053,1668620546.60,86.96,-7.39,96.89, 
127457,1668620547.00,60.19,1.20,89.88, 
127856,1668620547.40,-74.47,56.90,102.67, 
128264,1668620547.80,-164.88,116.04,59.43, 
128655,1668620548.20,-42.47,46.03,-2.90, 
129060,1668620548.60,169.41,21.31,53.04, 
129458,1668620549.00,158.81,32.49,94.41, 
129855,1668620549.40,52.03,56.05,-94.10, 
130250,1668620549.80,43.69,-24.56,-298.41, 
130658,1668620550.20,-42.88,-40.43,-444.51, 
131049,1668620550.60,-63.38,-69.25,-263.19, 
131461,1668620551.00,16.09,-108.67,-7.75, 
131848,1668620551.40,31.05,-138.64,72.98, 
132255,1668620551.80,-4.29,-94.99,47.59, 
132646,1668620552.20,-48.82,-74.42,77.01, 
133056,1668620552.60,43.29,-88.79,113.93, 
133457,1668620553.00,83.88,-17.25,188.13, 
133857,1668620553.40,114.38,89.53,236.76, 
134246,1668620553.80,103.79,90.80,211.72, 
134645,1668620554.20,46.03,73.45,-60.75, 
135045,1668620554.60,44.54,89.67,-260.36, 
135458,1668620555.00,57.75,-30.30,-391.61, 
135841,1668620555.40,34.11,-110.37,-319.92, 
136245,1668620555.80,-81.21,-74.37,-244.73, 
136642,1668620556.20,-156.68,-92.54,-207.26, 
137046,1668620556.60,-278.82,-138.43,-151.33, 
137459,1668620557.00,-322.82,-107.08,-95.81, 
137840,1668620557.40,-318.83,-79.54,2.21, 
138248,1668620557.80,-213.43,-71.60,197.53, 
138645,1668620558.20,-91.14,-31.15,350.35, 
139040,1668620558.60,-38.16,18.47,406.46, 
139438,1668620559.00,-24.79,10.05,365.41, 
139839,1668620559.40,-27.27,35.71,190.53, 
140238,1668620559.80,-11.94,23.77,85.14, 
140642,1668620560.20,-61.23,-1.99,8.10, 
141039,1668620560.60,-65.50,-22.18,-5.28, 
141438,1668620561.00,-3.06,-103.57,-6.65, 
141838,1668620561.40,49.07,-51.61,113.36, 
142247,1668620561.80,140.09,7.97,298.50, 
142635,1668620562.20,195.88,73.30,351.88, 
143054,1668620562.60,95.12,157.87,143.36, 
143435,1668620563.00,46.04,156.68,-13.64, 
143839,1668620563.40,23.33,120.50,7.14, 
144238,1668620563.80,52.63,105.12,17.15, 
144646,1668620564.20,124.77,74.42,50.40, 
145033,1668620564.60,181.35,80.25,161.36, 
145434,1668620565.00,175.76,99.03,215.81, 
145831,1668620565.40,168.47,63.29,109.04, 
146239,1668620565.80,336.70,-49.45,-62.41, 
146636,1668620566.20,432.52,-41.00,-165.02, 
147034,1668620566.60,355.03,-49.89,-281.59, 
147443,1668620567.00,189.71,-89.42,-490.56, 
147830,1668620567.40,67.96,-119.50,-478.11, 
148230,1668620567.80,-16.42,-92.05,-335.09, 
148629,1668620568.20,-53.01,-68.08,-217.72, 
149039,1668620568.60,-114.83,34.91,-80.19, 
149440,1668620569.00,-163.29,116.83,-20.42, 
149839,1668620569.40,-152.47,81.65,-7.23, 
150241,1668620569.80,-188.91,35.42,-25.38, 
150640,1668620570.20,-214.86,78.65,-22.64, 
151037,1668620570.60,-136.86,46.04,-85.37, 
151439,1668620571.00,-134.25,-14.62,-89.19, 
151838,1668620571.40,-209.85,-46.42,-80.39, 
152227,1668620571.80,-155.02,-104.41,-173.21, 
152627,1668620572.20,-91.27,-148.97,-95.05, 
153030,1668620572.60,-37.65,-181.60,74.08, 
153432,1668620573.00,71.12,-170.66,301.79, 
153825,1668620573.40,76.96,-190.89,229.90, 
154814,1668620573.80,65.28,-252.37,38.75, 
154867,1668620574.20,166.63,-229.07,87.54, 
155025,1668620574.60,196.27,-187.07,156.90, 
155422,1668620575.00,183.59,-115.45,249.13, 
155834,1668620575.40,42.24,77.84,324.34, 
156231,1668620575.80,-56.38,217.08,341.85, 
156620,1668620576.20,-55.13,242.78,222.85, 
157030,1668620576.60,-132.85,276.69,91.29, 
157421,1668620577.00,-176.44,249.98,141.73, 
157827,1668620577.40,-128.95,158.80,109.78, 
158230,1668620577.80,-198.70,230.36,42.64, 
158619,1668620578.20,-185.53,299.19,178.25, 
159029,1668620578.60,-27.23,281.74,196.20, 
159426,1668620579.00,85.09,278.17,62.79, 
159823,1668620579.40,141.98,317.55,41.23, 
160219,1668620579.80,185.21,307.81,14.93, 
160628,1668620580.20,216.34,275.39,-98.72, 
161015,1668620580.60,158.16,208.01,-244.21, 
161425,1668620581.00,108.01,162.80,-345.75, 
161826,1668620581.40,49.10,87.73,-349.61, 
162215,1668620581.80,0.43,-9.93,-363.10, 
162623,1668620582.20,-87.28,-141.60,-402.31, 
163026,1668620582.60,-123.92,-247.63,-440.20, 
163418,1668620583.00,-199.08,-313.63,-404.13, 
163823,1668620583.40,-255.01,-362.76,-282.99, 
164216,1668620583.80,-213.56,-413.87,-211.94, 
164624,1668620584.20,-174.99,-316.60,-117.86, 
165011,1668620584.60,-124.09,-200.31,-58.90, 
165410,1668620585.00,-94.56,-154.08,-84.61, 
165810,1668620585.40,-37.03,-163.01,-154.24, 
166209,1668620585.80,-67.21,-167.52,-14.24, 
166617,1668620586.20,-24.84,-217.28,142.65, 
167018,1668620586.60,107.07,-318.96,183.64, 
167411,1668620587.00,147.92,-360.45,118.13, 
167817,1668620587.40,68.24,-352.24,105.24, 
168216,1668620587.80,4.36,-303.82,-22.55, 
168617,1668620588.20,-93.73,-273.71,15.01, 
169011,1668620588.60,-168.75,-257.57,121.86, 
169410,1668620589.00,-175.15,-203.35,213.07, 
169807,1668620589.40,-142.17,-120.25,339.62, 
170217,1668620589.80,-47.68,-47.62,476.19, 
170616,1668620590.20,96.07,47.43,501.09, 
171005,1668620590.60,308.36,94.17,500.45, 
171413,1668620591.00,490.33,149.43,518.83, 
171814,1668620591.40,643.48,260.31,358.25, 
172206,1668620591.80,608.53,297.00,216.07, 
172607,1668620592.20,599.56,258.81,62.66, 
173004,1668620592.60,482.94,322.86,-10.90, 
173418,1668620593.00,313.87,402.82,-137.82, 
173805,1668620593.40,263.97,411.10,-212.70, 
174215,1668620593.80,136.84,361.18,-350.40, 
174614,1668620594.20,-19.47,265.18,-397.51, 
175001,1668620594.60,-4.72,216.08,-292.75, 
175411,1668620595.00,-58.77,286.65,-106.47, 
175800,1668620595.40,-73.95,320.78,-85.65, 
176209,1668620595.80,24.57,258.35,-85.25, 
176601,1668620596.20,35.06,201.61,-99.33, 
177000,1668620596.60,55.02,166.37,-76.36, 
177412,1668620597.00,130.20,148.82,-69.65, 
177801,1668620597.40,215.59,81.18,-133.22, 
178200,1668620597.80,162.14,55.03,-256.10, 
178608,1668620598.20,-64.43,79.53,-554.04, 
179009,1668620598.60,-217.76,-52.70,-782.40, 
179408,1668620599.00,-389.39,-176.46,-738.97, 
179808,1668620599.40,-523.39,-274.56,-573.01, 
180205,1668620599.80,-607.66,-333.64,-436.51, 
180602,1668620600.20,-585.17,-458.07,-171.16, 
180998,1668620600.60,-525.94,-549.46,153.89, 
181430,1668620601.00,-421.70,-578.62,273.23, 
181807,1668620601.40,-282.09,-589.51,349.97, 
182206,1668620601.80,-148.83,-502.45,493.36, 
182603,1668620602.20,-87.61,-338.83,624.03, 
182999,1668620602.60,-85.29,-181.06,639.99, 
183394,1668620603.00,-81.84,-64.94,580.65, 
183803,1668620603.40,-92.60,32.50,543.65, 
184197,1668620603.80,-114.35,129.93,471.85, 
184604,1668620604.20,-145.14,257.37,305.08, 
184991,1668620604.60,-198.35,340.67,199.27, 
185393,1668620605.00,-268.09,385.52,79.02, 
185802,1668620605.40,-316.98,317.67,-23.62, 
186202,1668620605.80,-331.50,224.82,-0.07, 
186589,1668620606.20,-301.50,179.74,66.02, 
187000,1668620606.60,-173.34,204.95,120.01, 
187400,1668620607.00,-47.45,238.35,171.85, 
187791,1668620607.40,41.99,309.44,183.03, 
188200,1668620607.80,84.30,392.73,235.21, 
188598,1668620608.20,104.93,434.28,104.26, 
188987,1668620608.60,170.27,406.88,-93.24, 
189392,1668620609.00,286.94,276.75,-189.77, 
189788,1668620609.40,297.26,113.89,-319.29, 
190185,1668620609.80,239.62,28.06,-400.66, 
190595,1668620610.20,110.60,-28.30,-437.63, 
190992,1668620610.60,-8.67,-142.10,-546.67, 
191385,1668620611.00,-4.90,-183.30,-485.24, 
191784,1668620611.40,1.01,-199.20,-270.75, 
192184,1668620611.80,24.69,-243.44,-106.57, 
192581,1668620612.20,46.07,-259.15,5.94, 
192985,1668620612.60,159.89,-236.16,-10.23, 
193386,1668620613.00,234.47,-279.77,-7.65, 
193781,1668620613.40,259.64,-277.19,27.83, 
194181,1668620613.80,276.54,-254.26,3.15, 
194580,1668620614.20,223.52,-264.29,-46.88, 
194990,1668620614.60,129.60,-234.05,-148.24, 
195391,1668620615.00,147.67,-204.88,-154.32, 
195778,1668620615.40,208.50,-192.97,-86.29, 
196190,1668620615.80,110.80,-211.82,-91.45, 
196589,1668620616.20,30.87,-221.54,-82.63, 
196980,1668620616.60,15.10,-223.38,84.86, 
197388,1668620617.00,-29.37,-218.48,168.65, 
201809,1668620620.40,0.00,0.00,0.00,I
202172,1668620620.80,63.45,32.17,117.97,I
202582,1668620621.20,225.50,8.99,102.65,I
202979,1668620621.60,285.92,6.23,-14.89,I
203376,1668620622.00,263.13,52.97,-90.37,I
203780,1668620622.40,159.42,105.26,-123.25,I
204171,1668620622.80,117.86,128.58,-155.97,I
204568,1668620623.20,65.12,127.09,-154.58,I
204980,1668620623.60,-108.20,58.16,-240.03,I
205371,1668620624.00,-327.10,-32.20,-328.60,I
205780,1668620624.40,-384.45,-104.75,-349.39,I
206168,1668620624.80,-327.54,-194.43,-336.30,I
206575,1668620625.20,-195.84,-213.48,-237.69,I
206977,1668620625.60,-70.12,-159.09,-96.31,I
207366,1668620626.00,-48.28,-78.92,7.79,I
207775,1668620626.40,-60.07,-94.05,-27.36,I
208173,1668620626.80,-100.27,-120.77,-62.49,I
208572,1668620627.20,-162.24,-155.15,-3.72,I
208969,1668620627.60,-159.67,-211.68,97.02,I
209373,1668620628.00,-74.76,-268.35,155.07,I
209786,1668620628.40,124.55,-306.54,207.92,I
210163,1668620628.80,153.88,-295.55,332.13,I
210571,1668620629.20,47.89,-277.93,318.39,I
210974,1668620629.60,-53.61,-156.58,315.49,I
211363,1668620630.00,-100.98,-84.79,264.63,I
211777,1668620630.40,-135.97,-37.93,242.17,I
212168,1668620630.80,-143.96,85.50,391.88,I
212563,1668620631.20,-113.81,186.41,440.00, 
212965,1668620631.60,-85.69,233.88,354.96, 
213372,1668620632.00,-123.95,401.71,353.86, 
213778,1668620632.40,-85.71,530.64,358.77, 
214171,1668620632.80,43.63,575.82,385.69, 
214560,1668620633.20,196.82,552.11,333.44, 
214962,1668620633.60,317.41,488.98,231.63, 
215367,1668620634.00,360.66,395.77,157.02, 
215777,1668620634.40,340.51,278.90,83.11, 
216168,1668620634.80,382.09,162.08,67.37, 
216573,1668620635.20,423.49,30.49,-44.63, 
216965,1668620635.60,366.74,-28.07,-242.25, 
217360,1668620636.00,296.27,-26.86,-336.14, 
217767,1668620636.40,153.27,-10.85,-295.37, 
218173,1668620636.80,17.41,16.63,-384.90, 
218570,1668620637.20,-93.86,20.45,-318.31, 
218970,1668620637.60,-166.92,54.27,-154.38, 
219367,1668620638.00,-239.80,61.23,-8.66, 
219756,1668620638.40,-215.09,47.23,-81.76, 
220166,1668620638.80,-80.21,0.49,-295.66, 
220569,1668620639.20,-19.75,-88.59,-442.41, 
220956,1668620639.60,28.02,-144.45,-391.33, 
221366,1668620640.00,80.61,-204.54,-211.66, 
221755,1668620640.40,24.98,-169.13,-155.80, 
222158,1668620640.80,-69.85,-155.12,-272.57, 
222558,1668620641.20,-194.05,-174.49,-372.07, 
222957,1668620641.60,-290.68,-187.85,-387.16, 
223361,1668620642.00,-282.35,-328.14,-249.64, 
223762,1668620642.40,-253.98,-417.58,-86.97, 
224159,1668620642.80,-290.22,-382.44,100.67, 
224555,1668620643.20,-280.56,-328.92,308.75, 
224954,1668620643.60,-218.69,-246.13,282.70, 
225351,1668620644.00,-148.08,-173.40,180.82, 
225761,1668620644.40,-117.27,-109.97,244.40, 
226150,1668620644.80,-73.24,-87.31,255.79, 
226551,1668620645.20,-49.75,-17.19,180.06, 
226961,1668620645.60,-124.42,90.47,118.95, 
227354,1668620646.00,-67.74,111.52,66.21, 
227760,1668620646.40,28.87,127.81,99.85, 
228161,1668620646.80,140.32,172.00,257.31, 
228552,1668620647.20,293.34,140.90,262.79, 
228950,1668620647.60,379.62,114.29,277.27, 
229359,1668620648.00,345.70,189.13,194.55, 
229746,1668620648.40,312.20,246.08,86.27, 
230156,1668620648.80,232.84,304.14,-36.84, 
230557,1668620649.20,180.62,344.46,-134.38, 
230946,1668620649.60,165.31,286.99,-184.21, 
231346,1668620650.00,134.08,266.30,-262.44, 
231745,1668620650.40,90.55,259.91,-309.63, 
232155,1668620650.80,99.57,182.51,-279.58, 
232546,1668620651.20,119.99,114.72,-228.08, 
232949,1668620651.60,70.26,6.69,-257.55, 
233355,1668620652.00,74.22,-99.24,-331.30, 
233754,1668620652.40,106.70,-151.13,-184.70, 
234141,1668620652.80,50.33,-158.43,-17.93, 
234555,1668620653.20,-29.73,-195.81,-22.54, 
234942,1668620653.60,-62.78,-206.24,12.55, 
235343,1668620654.00,-105.65,-163.31,101.10, 
235739,1668620654.40,-108.03,-142.65,38.39, 
236140,1668620654.80,-124.27,-156.20,-36.14, 
236550,1668620655.20,-120.75,-67.10,-120.29, 
236939,1668620655.60,-131.71,-76.24,-275.40, 
237348,1668620656.00,-76.16,-115.60,-227.20, 
237737,1668620656.40,-78.28,-128.15,-175.69, 
238151,1668620656.80,-174.78,-103.58,-130.33, 
238544,1668620657.20,-184.71,-81.77,-67.38, 
238940,1668620657.60,-142.64,-46.42,58.59, 
239345,1668620658.00,-168.59,-49.15,150.20, 
239751,1668620658.40,-217.91,-66.18,174.67, 
240148,1668620658.80,-157.70,-128.17,233.08, 
240537,1668620659.20,-89.33,-108.51,206.41, 
240936,1668620659.60,32.56,-57.57,243.20, 
241346,1668620660.00,114.34,-30.78,247.59, 
241756,1668620660.40,146.00,-23.83,121.93, 
242147,1668620660.80,233.16,-16.79,93.79, 
242534,1668620661.20,233.97,-25.83,86.24, 
242935,1668620661.60,150.90,-48.41,84.53, 
243335,1668620662.00,80.76,-64.28,119.61, 
243742,1668620662.40,22.34,-41.22,90.33, 
244140,1668620662.80,-73.74,60.93,229.79, 
244602,1668620663.20,-70.10,109.91,318.97, 
244932,1668620663.60,-18.66,116.00,233.22, 
245340,1668620664.00,-9.50,135.71,146.27, 
245731,1668620664.40,29.92,182.74,33.15, 
246140,1668620664.80,76.64,217.38,-15.55, 
246530,1668620665.20,79.84,274.15,-37.51, 
246939,1668620665.60,96.23,297.03,-133.17, 
247328,1668620666.00,59.23,259.64,-217.85, 
247734,1668620666.40,-68.15,239.59,-255.02, 
248131,1668620666.80,-137.45,217.39,-125.18, 
248532,1668620667.20,-206.78,161.43,-78.48, 
248938,1668620667.60,-258.30,46.22,-254.85, 
249339,1668620668.00,-261.92,-82.01,-252.99, 
249731,1668620668.40,-226.67,-151.78,-128.45, 
250130,1668620668.80,-192.82,-223.08,-17.89, 
250527,1668620669.20,-17.51,-259.88,150.67, 
250937,1668620669.60,92.43,-235.74,217.19, 
251336,1668620670.00,163.62,-212.09,134.07, 
251731,1668620670.40,185.95,-140.78,55.86, 
252127,1668620670.80,168.41,-96.92,18.91, 
252530,1668620671.20,104.75,-43.69,-2.08, 
252928,1668620671.60,67.88,16.89,30.39, 
253337,1668620672.00,-43.34,-0.15,-30.85, 
253732,1668620672.40,-115.23,-13.83,-110.48, 
254132,1668620672.80,-137.80,-57.57,-17.15, 
254527,1668620673.20,-136.23,-140.48,104.80, 
254924,1668620673.60,-131.21,-73.21,229.10, 
255322,1668620674.00,-92.02,-0.32,271.01, 
255735,1668620674.40,38.23,-72.79,168.69, 
256124,1668620674.80,127.04,-78.74,49.16, 
256522,1668620675.20,180.58,-98.13,47.82, 
256929,1668620675.60,220.58,-110.74,-4.49, 
257331,1668620676.00,232.50,-150.51,-92.13, 
257734,1668620676.40,221.32,-111.77,-149.85, 
258123,1668620676.80,129.00,-92.92,-90.13, 
258529,1668620677.20,-12.34,-58.06,-79.50, 
258916,1668620677.60,-29.12,-27.04,-137.86, 
259325,1668620678.00,-11.78,-48.82,-29.39, 
259715,1668620678.40,-28.21,2.04,-51.26, 
260122,1668620678.80,5.51,-20.33,-13.58, 
260519,1668620679.20,64.41,61.77,178.32, 
260917,1668620679.60,61.72,161.55,294.72, 
261324,1668620680.00,57.86,257.14,269.04, 
261720,1668620680.40,37.85,330.05,209.11, 
262113,1668620680.80,51.71,349.74,57.40, 
262514,1668620681.20,14.59,341.96,-163.05, 
262920,1668620681.60,-32.29,296.63,-319.40, 
