millis,type,message
2861298225,INFO,0078_SYS.csv created
2861298565,WARN,Disabling IridiumMessageSender transmissions
2861299800,INFO,Completed analysis m: 795 t: 1 e: 4
2861299824,INFO,Enabling IridiumMessageSender transmissions
2861349242,INFO,Starting analysis m: 795 t: 1 e: 5
2861349525,WARN,Disabling IridiumMessageSender transmissions
2861350776,INFO,Completed analysis m: 795 t: 1 e: 5
2861350801,INFO,Enabling IridiumMessageSender transmissions
2861400393,INFO,Starting analysis m: 795 t: 1 e: 6
2861400678,WARN,Disabling IridiumMessageSender transmissions
2861401925,INFO,Completed analysis m: 795 t: 1 e: 6
2861401952,INFO,Enabling IridiumMessageSender transmissions
2861415368,INFO,Max CNO changed from 46 to 49
2861435330,INFO,Max CNO changed from 49 to 46
2861451542,INFO,Starting analysis m: 795 t: 1 e: 7
2861451831,WARN,Disabling IridiumMessageSender transmissions
2861453074,INFO,Completed analysis m: 795 t: 1 e: 7
2861453101,INFO,Enabling IridiumMessageSender transmissions
2861502697,INFO,Starting analysis m: 795 t: 1 e: 8
2861502982,WARN,Disabling IridiumMessageSender transmissions
2861504284,INFO,Completed analysis m: 795 t: 1 e: 8
2861504309,INFO,Enabling IridiumMessageSender transmissions
2861541263,INFO,powerData | solV: 7.05
2861541285,INFO,powerData | solI: 0.04
2861541306,INFO,powerData | battV: 4.14
2861541326,INFO,powerData | battI: -0.01
2861541347,INFO,powerData | busV: 4.30
2861541371,INFO,powerData | busI: 0.05
2861541394,INFO,powerData | BQ status reg: 180
2861541416,INFO,powerData | Fault reg: 0
2861541441,INFO,powerData | Charge status: 3
2861541462,INFO,powerData | DPM status: 0
2861553842,INFO,Starting analysis m: 795 t: 1 e: 9
2861554130,WARN,Disabling IridiumMessageSender transmissions
2861555734,INFO,Completed analysis m: 795 t: 1 e: 9
2861555763,INFO,Enabling IridiumMessageSender transmissions
2861604993,INFO,Starting analysis m: 795 t: 1 e: 10
2861605273,WARN,Disabling IridiumMessageSender transmissions
2861606627,INFO,Completed analysis m: 795 t: 1 e: 10
2861606656,INFO,Enabling IridiumMessageSender transmissions
2861656152,INFO,Starting analysis m: 795 t: 1 e: 11
2861656434,WARN,Disabling IridiumMessageSender transmissions
2861657733,INFO,Completed analysis m: 795 t: 1 e: 11
2861657757,INFO,Enabling IridiumMessageSender transmissions
2861707294,INFO,Starting analysis m: 795 t: 1 e: 12
2861707583,WARN,Disabling IridiumMessageSender transmissions
2861708830,INFO,Completed analysis m: 795 t: 1 e: 12
2861708855,INFO,Enabling IridiumMessageSender transmissions
2861758447,INFO,Starting analysis m: 795 t: 1 e: 13
2861758730,WARN,Disabling IridiumMessageSender transmissions
2861760032,INFO,Completed analysis m: 795 t: 1 e: 13
2861760057,INFO,Enabling IridiumMessageSender transmissions
