GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1651077668.80,-14,-2198711,-170,-4586508
1651077729.20,-14,-2198732,-170,-4586472
1651077789.60,-14,-2198757,-170,-4586469
1651077850.00,-14,-2198766,-170,-4586420
1651077910.40,-14,-2198763,-170,-4586393
1651077970.80,-14,-2198740,-170,-4586367
1651078031.20,-14,-2198772,-170,-4586312
1651078091.60,-14,-2198767,-170,-4586307
1651078152.00,-14,-2198736,-170,-4586255
1651078212.40,-14,-2198734,-170,-4586226
1651078272.80,-14,-2198716,-170,-4586155
1651078333.20,-14,-2198754,-170,-4586155
1651078393.60,-14,-2198724,-170,-4586174
1651078454.00,-14,-2198697,-170,-4586156
1651078514.40,-14,-2198737,-170,-4586206
1651078574.80,-14,-2198692,-170,-4586206
1651078635.20,-14,-2198657,-170,-4586272
1651078695.60,-14,-2198644,-170,-4586326
1651078756.00,-14,-2198655,-170,-4586301
1651078816.40,-14,-2198593,-170,-4586314
1651078876.00,-14,-2198547,-170,-4586364
1651078936.80,-14,-2198597,-170,-4586399
1651078997.20,-14,-2198481,-170,-4586435
1651079057.60,-14,-2198527,-170,-4586490
1651079118.00,-14,-2198547,-170,-4586599
1651079178.40,-14,-2198554,-170,-4586642
1651079238.80,-14,-2198626,-170,-4586569
1651079299.20,-14,-2198588,-170,-4586598
1651079359.60,-14,-2198599,-170,-4586613
1651079420.00,-14,-2198626,-170,-4586602
1651079480.40,-14,-2198609,-170,-4586586
1651079540.80,-14,-2198605,-170,-4586512
1651079600.80,-14,-2198628,-170,-4586485
1651079661.60,-14,-2198548,-170,-4586455
1651079722.00,-14,-2198531,-170,-4586439
1651079782.40,-14,-2198576,-170,-4586454
1651079842.80,-14,-2198574,-170,-4586419
1651079903.20,-14,-2198558,-170,-4586429
1651079963.60,-14,-2198521,-170,-4586459
1651080024.00,-14,-2198554,-170,-4586460
1651080084.40,-14,-2198538,-170,-4586468
1651080144.80,-14,-2198627,-170,-4586425
1651080205.20,-14,-2198630,-170,-4586414
1651080265.60,-14,-2198629,-170,-4586347
1651080326.00,-14,-2198636,-170,-4586292
1651080386.40,-14,-2198683,-170,-4586228
1651080446.80,-14,-2198610,-170,-4586211
