epoch,link,log type,data
1661800003.00,0,BSYS,4161177301,enable SM bus
1661800003.00,0,BSYS,4161177302,INFO,ss until ms 4161182302
1661800003.00,0,BSYS,4161177304,INFO,inc new sample
1661800003.00,0,BSYS,4161177305,INFO,sample 2 complete
1661800003.00,0,BSYS,4161177306,INFO,next ss et 1661800003
1661800003.00,0,BSYS,4161177308,INFO,next sa et 1661800603
1661800007.99,0,BSYS,4161182302,disable SM bus
1661800007.99,0,BSYS,4161182303,INFO,next ss et 1661800063
1661800063.00,0,BSYS,4161237414,enable SM bus
1661800063.00,0,BSYS,4161237415,INFO,ss until ms 4161242415
1661800067.99,0,BSYS,4161242415,disable SM bus
1661800067.99,0,BSYS,4161242416,INFO,next ss et 1661800123
1661800123.00,0,BSYS,4161297528,enable SM bus
1661800123.00,0,BSYS,4161297529,INFO,ss until ms 4161302529
1661800127.99,0,BSYS,4161302529,disable SM bus
1661800127.99,0,BSYS,4161302530,INFO,next ss et 1661800183
1661800183.00,0,BSYS,4161356679,enable SM bus
1661800183.00,0,BSYS,4161356680,INFO,ss until ms 4161361680
1661800187.99,0,BSYS,4161361680,disable SM bus
1661800187.99,0,BSYS,4161361681,INFO,next ss et 1661800243
1661800243.00,0,BSYS,4161416797,enable SM bus
1661800243.00,0,BSYS,4161416798,INFO,ss until ms 4161421798
1661800247.98,0,BSYS,4161421798,disable SM bus
1661800247.98,0,BSYS,4161421799,INFO,next ss et 1661800303
1661800303.00,0,BSYS,4161476888,enable SM bus
1661800303.00,0,BSYS,4161476889,INFO,ss until ms 4161481889
1661800307.99,0,BSYS,4161481889,disable SM bus
1661800307.99,0,BSYS,4161481890,INFO,next ss et 1661800363
1661800363.00,0,BSYS,4161536435,enable SM bus
1661800363.00,0,BSYS,4161536436,INFO,ss until ms 4161541436
1661800368.49,0,BSYS,4161541436,disable SM bus
1661800368.49,0,BSYS,4161541437,INFO,next ss et 1661800423
1661800423.00,0,BSYS,4161596809,enable SM bus
1661800423.00,0,BSYS,4161596810,INFO,ss until ms 4161601810
1661800427.99,0,BSYS,4161601810,disable SM bus
1661800427.99,0,BSYS,4161601811,INFO,next ss et 1661800483
1661800483.00,0,BSYS,4161656958,enable SM bus
1661800483.00,0,BSYS,4161656959,INFO,ss until ms 4161661959
1661800487.98,0,BSYS,4161661959,disable SM bus
1661800487.98,0,BSYS,4161661960,INFO,next ss et 1661800543
1661800543.00,0,BSYS,4161717064,enable SM bus
1661800543.00,0,BSYS,4161717065,INFO,ss until ms 4161722065
1661800547.99,0,BSYS,4161722065,disable SM bus
1661800547.99,0,BSYS,4161722066,INFO,next ss et 1661800603
1661800603.00,0,BSYS,4161777178,enable SM bus
1661800603.00,0,BSYS,4161777179,INFO,ss until ms 4161782179
1661800603.00,0,BSYS,4161777181,INFO,inc new sample
1661800603.00,0,BSYS,4161777182,INFO,sample 3 complete
1661800603.00,0,BSYS,4161777183,INFO,next ss et 1661800603
1661800603.00,0,BSYS,4161777185,INFO,next sa et 1661801203
1661800607.99,0,BSYS,4161782179,disable SM bus
1661800607.99,0,BSYS,4161782180,INFO,next ss et 1661800663
1661800663.00,0,BSYS,4161837328,enable SM bus
1661800663.00,0,BSYS,4161837329,INFO,ss until ms 4161842329
1661800667.99,0,BSYS,4161842329,disable SM bus
1661800667.99,0,BSYS,4161842330,INFO,next ss et 1661800723
1661800723.00,0,BSYS,4161897432,enable SM bus
1661800723.00,0,BSYS,4161897433,INFO,ss until ms 4161902433
1661800727.99,0,BSYS,4161902433,disable SM bus
1661800727.99,0,BSYS,4161902434,INFO,next ss et 1661800783
1661800783.00,0,BSYS,4161957545,enable SM bus
1661800783.00,0,BSYS,4161957546,INFO,ss until ms 4161962546
1661800787.99,0,BSYS,4161962546,disable SM bus
1661800787.99,0,BSYS,4161962547,INFO,next ss et 1661800843
1661800843.00,0,BSYS,4162016573,enable SM bus
1661800843.00,0,BSYS,4162016574,INFO,ss until ms 4162021574
1661800848.46,0,BSYS,4162021574,disable SM bus
1661800848.46,0,BSYS,4162021575,INFO,next ss et 1661800903
1661800903.00,0,BSYS,4162077112,enable SM bus
1661800903.00,0,BSYS,4162077113,INFO,ss until ms 4162082113
1661800907.99,0,BSYS,4162082113,disable SM bus
1661800907.99,0,BSYS,4162082114,INFO,next ss et 1661800963
1661800963.00,0,BSYS,4162137265,enable SM bus
1661800963.00,0,BSYS,4162137266,INFO,ss until ms 4162142266
1661800967.99,0,BSYS,4162142266,disable SM bus
1661800967.99,0,BSYS,4162142267,INFO,next ss et 1661801023
1661801023.00,0,BSYS,4162197371,enable SM bus
1661801023.00,0,BSYS,4162197372,INFO,ss until ms 4162202372
1661801027.98,0,BSYS,4162202372,disable SM bus
1661801027.98,0,BSYS,4162202373,INFO,next ss et 1661801083
1661801083.00,0,BSYS,4162257490,enable SM bus
1661801083.00,0,BSYS,4162257491,INFO,ss until ms 4162262491
1661801087.98,0,BSYS,4162262491,disable SM bus
1661801087.98,0,BSYS,4162262492,INFO,next ss et 1661801143
1661801143.00,0,BSYS,4162316639,enable SM bus
1661801143.00,0,BSYS,4162316640,INFO,ss until ms 4162321640
1661801147.99,0,BSYS,4162321640,disable SM bus
1661801147.99,0,BSYS,4162321641,INFO,next ss et 1661801203
1661801203.00,0,BSYS,4162376731,enable SM bus
1661801203.00,0,BSYS,4162376732,INFO,ss until ms 4162381732
1661801203.00,0,BSYS,4162376734,INFO,inc new sample
1661801203.00,0,BSYS,4162376735,INFO,sample 4 complete
1661801203.00,0,BSYS,4162376736,INFO,next ss et 1661801203
1661801203.00,0,BSYS,4162376738,INFO,next sa et 1661801803
1661801207.99,0,BSYS,4162381732,disable SM bus
1661801207.99,0,BSYS,4162381733,INFO,next ss et 1661801263
1661801263.00,0,BSYS,4162436836,enable SM bus
1661801263.00,0,BSYS,4162436837,INFO,ss until ms 4162441837
1661801267.99,0,BSYS,4162441837,disable SM bus
1661801267.99,0,BSYS,4162441838,INFO,next ss et 1661801323
1661801323.00,0,BSYS,4162497740,enable SM bus
1661801323.00,0,BSYS,4162497741,INFO,ss until ms 4162502741
1661801327.65,0,BSYS,4162502741,disable SM bus
1661801327.65,0,BSYS,4162502742,INFO,next ss et 1661801383
1661801383.00,0,BSYS,4162557780,enable SM bus
