millis,type,message
1160641529,INFO,0276_SYS.csv created
1160641880,WARN,Disabling IridiumMessageSender transmissions
1160643186,INFO,Completed analysis m: 322 t: 1 e: 13
1160643211,INFO,Enabling IridiumMessageSender transmissions
1160692238,INFO,Starting analysis m: 322 t: 1 e: 14
1160692518,WARN,Disabling IridiumMessageSender transmissions
1160693823,INFO,Completed analysis m: 322 t: 1 e: 14
1160693848,INFO,Enabling IridiumMessageSender transmissions
1160743380,INFO,Starting analysis m: 322 t: 1 e: 15
1160743667,WARN,Disabling IridiumMessageSender transmissions
1160744964,INFO,Completed analysis m: 322 t: 1 e: 15
1160744988,INFO,Enabling IridiumMessageSender transmissions
1160748791,INFO,powerData | solV: 3.22
1160748814,INFO,powerData | solI: 0.00
1160748834,INFO,powerData | battV: 4.10
1160748857,INFO,powerData | battI: -0.27
1160748881,INFO,powerData | busV: 4.07
1160748908,INFO,powerData | busI: 0.27
1160748929,INFO,powerData | BQ status reg: 0
1160748951,INFO,powerData | Fault reg: 0
1160748976,INFO,powerData | Charge status: 0
1160748998,INFO,powerData | DPM status: 0
1160794527,INFO,Starting analysis m: 322 t: 1 e: 16
1160794810,WARN,Disabling IridiumMessageSender transmissions
1160796119,INFO,Completed analysis m: 322 t: 1 e: 16
1160796145,INFO,Enabling IridiumMessageSender transmissions
1160845678,INFO,Starting analysis m: 322 t: 1 e: 17
1160845961,WARN,Disabling IridiumMessageSender transmissions
1160847349,INFO,Completed analysis m: 322 t: 1 e: 17
1160847376,INFO,Enabling IridiumMessageSender transmissions
1160896823,INFO,Starting analysis m: 322 t: 1 e: 18
1160897103,WARN,Disabling IridiumMessageSender transmissions
1160898410,INFO,Completed analysis m: 322 t: 1 e: 18
1160898435,INFO,Enabling IridiumMessageSender transmissions
1160947961,INFO,Starting analysis m: 322 t: 1 e: 19
1160948254,WARN,Disabling IridiumMessageSender transmissions
1160949573,INFO,Completed analysis m: 322 t: 1 e: 19
1160949598,INFO,Enabling IridiumMessageSender transmissions
1160999106,INFO,Starting analysis m: 322 t: 1 e: 20
1160999393,WARN,Disabling IridiumMessageSender transmissions
1161000861,INFO,Completed analysis m: 322 t: 1 e: 20
1161000888,INFO,Enabling IridiumMessageSender transmissions
1161048795,INFO,powerData | solV: 2.38
1161048817,INFO,powerData | solI: 0.00
1161048840,INFO,powerData | battV: 3.99
1161048860,INFO,powerData | battI: -1.29
1161048883,INFO,powerData | busV: 3.85
1161048903,INFO,powerData | busI: 1.28
1161048926,INFO,powerData | BQ status reg: 0
1161048946,INFO,powerData | Fault reg: 0
1161048975,INFO,powerData | Charge status: 0
1161048999,INFO,powerData | DPM status: 0
1161050255,INFO,Starting analysis m: 322 t: 1 e: 21
1161050537,WARN,Disabling IridiumMessageSender transmissions
1161051897,INFO,Completed analysis m: 322 t: 1 e: 21
1161051924,INFO,Enabling IridiumMessageSender transmissions
1161100355,INFO,Max CNO changed from 47 to 44
1161101408,INFO,Starting analysis m: 322 t: 1 e: 22
1161101729,WARN,Disabling IridiumMessageSender transmissions
1161103048,INFO,Completed analysis m: 322 t: 1 e: 22
1161103075,INFO,Enabling IridiumMessageSender transmissions
1161120346,INFO,Max CNO changed from 44 to 48
1161152544,INFO,Starting analysis m: 322 t: 1 e: 23
1161152825,WARN,Disabling IridiumMessageSender transmissions
1161154093,INFO,Completed analysis m: 322 t: 1 e: 23
1161154117,INFO,Enabling IridiumMessageSender transmissions
1161203701,INFO,Starting analysis m: 322 t: 1 e: 24
1161203982,WARN,Disabling IridiumMessageSender transmissions
1161205362,INFO,Completed analysis m: 322 t: 1 e: 24
1161205387,INFO,Enabling IridiumMessageSender transmissions
1161254852,INFO,Starting analysis m: 322 t: 1 e: 25
1161255133,WARN,Disabling IridiumMessageSender transmissions
1161256441,INFO,Completed analysis m: 322 t: 1 e: 25
1161256468,INFO,Enabling IridiumMessageSender transmissions
1161305985,INFO,Starting analysis m: 322 t: 1 e: 26
1161306277,WARN,Disabling IridiumMessageSender transmissions
1161307525,INFO,Completed analysis m: 322 t: 1 e: 26
1161307553,INFO,Enabling IridiumMessageSender transmissions
1161348798,INFO,powerData | solV: 2.19
1161348820,INFO,powerData | solI: 0.00
1161348843,INFO,powerData | battV: 4.06
1161348864,INFO,powerData | battI: -0.63
1161348884,INFO,powerData | busV: 3.99
1161348907,INFO,powerData | busI: 0.62
1161348927,INFO,powerData | BQ status reg: 0
1161348947,INFO,powerData | Fault reg: 0
1161348970,INFO,powerData | Charge status: 0
1161348990,INFO,powerData | DPM status: 0
1161357146,INFO,Starting analysis m: 322 t: 1 e: 27
1161357432,WARN,Disabling IridiumMessageSender transmissions
1161358766,INFO,Completed analysis m: 322 t: 1 e: 27
1161358790,INFO,Enabling IridiumMessageSender transmissions
1161360091,INFO,Max CNO changed from 48 to 45
1161408278,INFO,Starting analysis m: 322 t: 1 e: 28
1161408569,WARN,Disabling IridiumMessageSender transmissions
1161409873,INFO,Completed analysis m: 322 t: 1 e: 28
1161409898,INFO,Enabling IridiumMessageSender transmissions
1161459431,INFO,Starting analysis m: 322 t: 1 e: 29
1161459718,WARN,Disabling IridiumMessageSender transmissions
1161460922,INFO,Completed analysis m: 322 t: 1 e: 29
1161460951,INFO,Enabling IridiumMessageSender transmissions
1161499947,INFO,Max CNO changed from 45 to 49
1161510588,INFO,Starting analysis m: 322 t: 1 e: 30
1161510881,WARN,Disabling IridiumMessageSender transmissions
1161512216,INFO,Completed analysis m: 322 t: 1 e: 30
1161512241,INFO,Enabling IridiumMessageSender transmissions
1161519923,INFO,Max CNO changed from 49 to 45
1161559883,INFO,Max CNO changed from 45 to 48
1161561724,INFO,Starting analysis m: 322 t: 1 e: 31
1161562009,WARN,Disabling IridiumMessageSender transmissions
1161563371,INFO,Completed analysis m: 322 t: 1 e: 31
1161563398,INFO,Enabling IridiumMessageSender transmissions
1161612875,INFO,Starting analysis m: 322 t: 1 e: 32
1161613162,WARN,Disabling IridiumMessageSender transmissions
1161614495,INFO,Completed analysis m: 322 t: 1 e: 32
1161614522,INFO,Processing stats m: 322 t: 1 e: 33
1161621403,INFO,Finished collection for m: 322 in 1749
1161621430,INFO,Submitting 48 byte / 378 bit message: 
1161621485,DEBUG,m 133 sub to Q at i 0 count: 133
1161621508,DEBUG,1 msgs in Q
1161621555,INFO,Enabling IridiumMessageSender transmissions
1161621592,DEBUG,Sending Q index: 0 id: 133
1161636069,INFO,Send complete: Q index: 0 count_id 133
1161648814,INFO,powerData | solV: 0.64
1161648836,INFO,powerData | solI: 0.00
1161648857,INFO,powerData | battV: 4.07
1161648877,INFO,powerData | battI: -0.54
1161648902,INFO,powerData | busV: 4.01
1161648922,INFO,powerData | busI: 0.54
1161648945,INFO,powerData | BQ status reg: 0
1161648965,INFO,powerData | Fault reg: 0
1161648986,INFO,powerData | Charge status: 0
1161649008,INFO,powerData | DPM status: 0
1161672368,INFO,Starting collection m: 323 t: 0 at 1666589809.20
1161685166,INFO,Submitting 19 byte / 150 bit SMC message: 
1161685209,DEBUG,m 134 sub to Q at i 0 count: 134
1161685233,DEBUG,1 msgs in Q
1161685387,DEBUG,Sending Q index: 0 id: 134
1161696413,INFO,Send complete: Q index: 0 count_id 134
1161774309,INFO,Starting analysis m: 323 t: 0 e: 0
1161774600,WARN,Disabling IridiumMessageSender transmissions
1161775648,INFO,Completed analysis m: 323 t: 0 e: 0
1161775673,INFO,Enabling IridiumMessageSender transmissions
1161779656,INFO,Max CNO changed from 48 to 45
1161819623,INFO,Max CNO changed from 45 to 50
1161825449,INFO,Starting analysis m: 323 t: 0 e: 1
1161825732,WARN,Disabling IridiumMessageSender transmissions
1161826994,INFO,Completed analysis m: 323 t: 0 e: 1
1161827022,INFO,Enabling IridiumMessageSender transmissions
1161839599,INFO,Max CNO changed from 50 to 47
1161876594,INFO,Starting analysis m: 323 t: 0 e: 2
1161876885,WARN,Disabling IridiumMessageSender transmissions
1161878138,INFO,Completed analysis m: 323 t: 0 e: 2
1161878163,INFO,Enabling IridiumMessageSender transmissions
1161927749,INFO,Starting analysis m: 323 t: 0 e: 3
1161928030,WARN,Disabling IridiumMessageSender transmissions
1161929453,INFO,Completed analysis m: 323 t: 0 e: 3
1161929482,INFO,Enabling IridiumMessageSender transmissions
1161948821,INFO,powerData | solV: 0.13
1161948848,INFO,powerData | solI: 0.00
1161948870,INFO,powerData | battV: 4.07
1161948893,INFO,powerData | battI: -0.52
1161948913,INFO,powerData | busV: 4.02
1161948934,INFO,powerData | busI: 0.51
1161948956,INFO,powerData | BQ status reg: 0
1161948977,INFO,powerData | Fault reg: 0
1161948997,INFO,powerData | Charge status: 0
1161949020,INFO,powerData | DPM status: 0
1161978902,INFO,Starting analysis m: 323 t: 0 e: 4
1161979197,WARN,Disabling IridiumMessageSender transmissions
1161980393,INFO,Completed analysis m: 323 t: 0 e: 4
1161980422,INFO,Enabling IridiumMessageSender transmissions
1162030049,INFO,Starting analysis m: 323 t: 0 e: 5
1162030331,WARN,Disabling IridiumMessageSender transmissions
1162031634,INFO,Completed analysis m: 323 t: 0 e: 5
1162031659,INFO,Enabling IridiumMessageSender transmissions
1162081191,INFO,Starting analysis m: 323 t: 0 e: 6
1162081472,WARN,Disabling IridiumMessageSender transmissions
1162082779,INFO,Completed analysis m: 323 t: 0 e: 6
1162082803,INFO,Enabling IridiumMessageSender transmissions
1162119313,INFO,Max CNO changed from 47 to 50
1162132336,INFO,Starting analysis m: 323 t: 0 e: 7
1162132629,WARN,Disabling IridiumMessageSender transmissions
1162133979,INFO,Completed analysis m: 323 t: 0 e: 7
1162134003,INFO,Enabling IridiumMessageSender transmissions
1162139281,INFO,Max CNO changed from 50 to 47
1162183495,INFO,Starting analysis m: 323 t: 0 e: 8
1162183798,WARN,Disabling IridiumMessageSender transmissions
1162185101,INFO,Completed analysis m: 323 t: 0 e: 8
1162185127,INFO,Enabling IridiumMessageSender transmissions
1162234621,INFO,Starting analysis m: 323 t: 0 e: 9
1162234923,WARN,Disabling IridiumMessageSender transmissions
1162236215,INFO,Completed analysis m: 323 t: 0 e: 9
1162236239,INFO,Enabling IridiumMessageSender transmissions
1162248822,INFO,powerData | solV: 0.04
1162248845,INFO,powerData | solI: 0.00
1162248865,INFO,powerData | battV: 3.95
1162248894,INFO,powerData | battI: -1.62
1162248916,INFO,powerData | busV: 3.77
1162248943,INFO,powerData | busI: 1.60
1162248966,INFO,powerData | BQ status reg: 0
1162248988,INFO,powerData | Fault reg: 0
1162249009,INFO,powerData | Charge status: 0
1162249031,INFO,powerData | DPM status: 0
1162285766,INFO,Starting analysis m: 323 t: 0 e: 10
1162286049,WARN,Disabling IridiumMessageSender transmissions
1162287360,INFO,Completed analysis m: 323 t: 0 e: 10
1162287386,INFO,Enabling IridiumMessageSender transmissions
1162336923,INFO,Starting analysis m: 323 t: 0 e: 11
1162337206,WARN,Disabling IridiumMessageSender transmissions
1162338525,INFO,Completed analysis m: 323 t: 0 e: 11
1162338551,INFO,Enabling IridiumMessageSender transmissions
1162339076,INFO,Max CNO changed from 47 to 50
1162359058,INFO,Max CNO changed from 50 to 46
1162388060,INFO,Starting analysis m: 323 t: 0 e: 12
1162388353,WARN,Disabling IridiumMessageSender transmissions
1162389653,INFO,Completed analysis m: 323 t: 0 e: 12
1162389684,INFO,Enabling IridiumMessageSender transmissions
1162439221,INFO,Starting analysis m: 323 t: 0 e: 13
1162439501,WARN,Disabling IridiumMessageSender transmissions
1162440822,INFO,Completed analysis m: 323 t: 0 e: 13
1162440847,INFO,Enabling IridiumMessageSender transmissions
1162490355,INFO,Starting analysis m: 323 t: 0 e: 14
1162490646,WARN,Disabling IridiumMessageSender transmissions
1162491895,INFO,Completed analysis m: 323 t: 0 e: 14
1162491922,INFO,Enabling IridiumMessageSender transmissions
1162518906,INFO,Max CNO changed from 46 to 49
1162541516,INFO,Starting analysis m: 323 t: 0 e: 15
1162541801,WARN,Disabling IridiumMessageSender transmissions
1162543104,INFO,Completed analysis m: 323 t: 0 e: 15
1162543128,INFO,Enabling IridiumMessageSender transmissions
1162548824,INFO,powerData | solV: 0.02
1162548846,INFO,powerData | solI: 0.00
1162548867,INFO,powerData | battV: 4.05
1162548889,INFO,powerData | battI: -0.73
1162548910,INFO,powerData | busV: 3.96
1162548934,INFO,powerData | busI: 0.73
1162548957,INFO,powerData | BQ status reg: 0
1162548977,INFO,powerData | Fault reg: 0
1162549000,INFO,powerData | Charge status: 0
1162549024,INFO,powerData | DPM status: 0
1162592651,INFO,Starting analysis m: 323 t: 0 e: 16
1162592931,WARN,Disabling IridiumMessageSender transmissions
1162594285,INFO,Completed analysis m: 323 t: 0 e: 16
1162594310,INFO,Enabling IridiumMessageSender transmissions
1162618806,INFO,Max CNO changed from 49 to 46
1162643810,INFO,Starting analysis m: 323 t: 0 e: 17
1162644221,WARN,Disabling IridiumMessageSender transmissions
1162645524,INFO,Completed analysis m: 323 t: 0 e: 17
1162645551,INFO,Enabling IridiumMessageSender transmissions
1162694950,INFO,Starting analysis m: 323 t: 0 e: 18
1162695233,WARN,Disabling IridiumMessageSender transmissions
1162696546,INFO,Completed analysis m: 323 t: 0 e: 18
1162696572,INFO,Enabling IridiumMessageSender transmissions
1162698706,INFO,Max CNO changed from 46 to 49
1162718685,INFO,Max CNO changed from 49 to 46
1162746093,INFO,Starting analysis m: 323 t: 0 e: 19
1162746386,WARN,Disabling IridiumMessageSender transmissions
1162747686,INFO,Completed analysis m: 323 t: 0 e: 19
1162747711,INFO,Enabling IridiumMessageSender transmissions
1162758651,INFO,Max CNO changed from 46 to 49
1162797240,INFO,Starting analysis m: 323 t: 0 e: 20
1162797520,WARN,Disabling IridiumMessageSender transmissions
1162798997,INFO,Completed analysis m: 323 t: 0 e: 20
1162799024,INFO,Enabling IridiumMessageSender transmissions
1162848389,INFO,Starting analysis m: 323 t: 0 e: 21
1162848671,WARN,Disabling IridiumMessageSender transmissions
1162849409,INFO,powerData | solV: 0.01
1162849431,INFO,powerData | solI: 0.00
1162849454,INFO,powerData | battV: 4.06
1162849474,INFO,powerData | battI: -0.54
1162849499,INFO,powerData | busV: 4.00
1162849523,INFO,powerData | busI: 0.54
1162849546,INFO,powerData | BQ status reg: 0
1162849566,INFO,powerData | Fault reg: 0
1162849587,INFO,powerData | Charge status: 0
1162849613,INFO,powerData | DPM status: 0
1162850197,INFO,Completed analysis m: 323 t: 0 e: 21
1162850222,INFO,Enabling IridiumMessageSender transmissions
1162858539,INFO,Max CNO changed from 49 to 46
1162898499,INFO,Max CNO changed from 46 to 49
1162899529,INFO,Starting analysis m: 323 t: 0 e: 22
1162899820,WARN,Disabling IridiumMessageSender transmissions
1162901078,INFO,Completed analysis m: 323 t: 0 e: 22
1162901102,INFO,Enabling IridiumMessageSender transmissions
1162918475,INFO,Max CNO changed from 49 to 46
1162950686,INFO,Starting analysis m: 323 t: 0 e: 23
1162950967,WARN,Disabling IridiumMessageSender transmissions
1162952284,INFO,Completed analysis m: 323 t: 0 e: 23
1162952308,INFO,Enabling IridiumMessageSender transmissions
1163001823,INFO,Starting analysis m: 323 t: 0 e: 24
1163002116,WARN,Disabling IridiumMessageSender transmissions
1163003414,INFO,Completed analysis m: 323 t: 0 e: 24
1163003441,INFO,Enabling IridiumMessageSender transmissions
1163052980,INFO,Starting analysis m: 323 t: 0 e: 25
1163053268,WARN,Disabling IridiumMessageSender transmissions
