GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1649054275.60,-14,-2197370,-170,-4586508
1649054336.00,-14,-2197373,-170,-4586556
1649054396.00,-14,-2197350,-170,-4586531
1649054456.80,-14,-2197350,-170,-4586537
1649054517.20,-14,-2197403,-170,-4586483
1649054577.60,-14,-2197358,-170,-4586453
1649054638.00,-14,-2197366,-170,-4586414
1649054698.40,-14,-2197347,-170,-4586486
1649054758.80,-14,-2197369,-170,-4586603
1649054819.20,-14,-2197345,-170,-4586485
1649054879.60,-14,-2197365,-170,-4586448
1649054940.00,-14,-2197417,-170,-4586542
1649055000.40,-14,-2197397,-170,-4586518
1649055060.80,-14,-2197450,-170,-4586543
1649055121.20,-14,-2197508,-170,-4586533
1649055181.60,-14,-2197487,-170,-4586612
1649055242.00,-14,-2197438,-170,-4586629
1649055302.40,-14,-2197471,-170,-4586728
1649055362.80,-14,-2197458,-170,-4586745
1649055423.20,-14,-2197456,-170,-4586742
1649055483.60,-14,-2197475,-170,-4586785
1649055544.00,-14,-2197447,-170,-4586784
1649055604.40,-14,-2197485,-170,-4586833
1649055664.80,-14,-2197511,-170,-4586918
1649055725.20,-14,-2197515,-170,-4586910
1649055785.60,-14,-2197492,-170,-4586891
1649055846.00,-14,-2197463,-170,-4586830
1649055906.40,-14,-2197425,-170,-4586734
1649055966.80,-14,-2197427,-170,-4586635
1649056027.20,-14,-2197410,-170,-4586583
1649056087.60,-14,-2197443,-170,-4586557
1649056148.00,-14,-2197399,-170,-4586548
1649056208.40,-14,-2197422,-170,-4586621
1649056268.80,-14,-2197421,-170,-4586597
1649056329.20,-14,-2197379,-170,-4586580
1649056389.60,-14,-2197410,-170,-4586585
1649056450.00,-14,-2197396,-170,-4586571
1649056510.40,-14,-2197403,-170,-4586597
1649056570.80,-14,-2197414,-170,-4586662
1649056631.20,-14,-2197433,-170,-4586685
1649056691.60,-14,-2197422,-170,-4586654
1649056752.00,-14,-2197432,-170,-4586649
1649056812.40,-14,-2197406,-170,-4586676
1649056872.80,-14,-2197384,-170,-4586717
1649056933.20,-14,-2197378,-170,-4586735
1649056993.60,-14,-2197360,-170,-4586819
1649057054.00,-14,-2197385,-170,-4586797
1649057114.40,-14,-2197397,-170,-4586791
1649057174.80,-14,-2197395,-170,-4586784
1649057235.20,-14,-2197423,-170,-4586757
1649057295.60,-14,-2197455,-170,-4586785
