GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1653198964.00,-14,-2198846,-170,-4586929
1653199024.40,-14,-2198785,-170,-4586911
1653199084.80,-14,-2198791,-170,-4586939
1653199145.20,-14,-2198810,-170,-4586964
1653199205.60,-14,-2198817,-170,-4586964
1653199266.00,-14,-2198781,-170,-4587001
1653199326.40,-14,-2198748,-170,-4586983
1653199386.80,-14,-2198791,-170,-4587003
1653199447.20,-14,-2198746,-170,-4586957
1653199507.60,-14,-2198731,-170,-4586982
1653199568.00,-14,-2198726,-170,-4586962
1653199628.40,-14,-2198729,-170,-4586991
1653199688.80,-14,-2198725,-170,-4587003
1653199749.20,-14,-2198719,-170,-4586998
1653199809.60,-14,-2198714,-170,-4586981
1653199870.00,-14,-2198656,-170,-4586956
1653199930.40,-14,-2198694,-170,-4586975
1653199990.80,-14,-2198684,-170,-4586948
1653200051.20,-14,-2198701,-170,-4586940
1653200111.60,-14,-2198743,-170,-4586959
1653200172.00,-14,-2198744,-170,-4586952
1653200232.40,-14,-2198770,-170,-4586951
1653200292.80,-14,-2198752,-170,-4586933
1653200353.20,-14,-2198727,-170,-4586920
1653200413.60,-14,-2198754,-170,-4586931
1653200474.00,-14,-2198751,-170,-4586904
1653200534.40,-14,-2198754,-170,-4586937
1653200594.80,-14,-2198754,-170,-4586927
1653200655.20,-14,-2198760,-170,-4586908
1653200715.60,-14,-2198755,-170,-4586919
1653200776.00,-14,-2198866,-170,-4586934
1653200836.40,-14,-2198822,-170,-4586921
1653200896.80,-14,-2198824,-170,-4586908
1653200957.20,-14,-2198856,-170,-4586912
1653201017.60,-14,-2198857,-170,-4586925
1653201078.00,-14,-2198840,-170,-4586898
1653201138.40,-14,-2198798,-170,-4586891
1653201198.80,-14,-2198848,-170,-4586870
1653201259.20,-14,-2198834,-170,-4586896
1653201319.60,-14,-2198842,-170,-4586902
1653201380.00,-14,-2198851,-170,-4586891
1653201440.40,-14,-2198891,-170,-4586887
1653201500.80,-14,-2198867,-170,-4586898
1653201561.20,-14,-2198833,-170,-4586934
1653201621.60,-14,-2198775,-170,-4586935
1653201682.00,-14,-2198803,-170,-4586933
1653201742.40,-14,-2198826,-170,-4586929
1653201802.80,-14,-2198832,-170,-4586913
1653201863.20,-14,-2198848,-170,-4586874
1653201923.60,-14,-2198827,-170,-4586890
1653201984.00,-14,-2198854,-170,-4586932
1653202044.40,-14,-2198810,-170,-4586885
1653202104.80,-14,-2198899,-170,-4586867
1653202165.20,-14,-2198876,-170,-4586820
1653202225.60,-14,-2198871,-170,-4586793
1653202286.00,-14,-2198905,-170,-4586795
1653202346.40,-14,-2198881,-170,-4586788
1653202406.80,-14,-2198915,-170,-4586786
1653202466.40,-14,-2198886,-170,-4586786
1653202527.20,-14,-2198871,-170,-4586773
1653202587.60,-14,-2198880,-170,-4586804
1653202648.00,-14,-2198905,-170,-4586835
1653202708.40,-14,-2198908,-170,-4586814
1653202768.80,-14,-2198878,-170,-4586815
1653202829.20,-14,-2198915,-170,-4586791
1653202889.60,-14,-2198849,-170,-4586785
1653202950.00,-14,-2198936,-170,-4586777
1653203010.40,-14,-2198962,-170,-4586767
1653203070.80,-14,-2198902,-170,-4586733
1653203131.20,-14,-2198941,-170,-4586721
1653203191.60,-14,-2198954,-170,-4586757
1653203252.00,-14,-2198971,-170,-4586724
1653203312.40,-14,-2198983,-170,-4586714
1653203372.80,-14,-2199005,-170,-4586713
1653203433.20,-14,-2199100,-170,-4586693
1653203493.60,-14,-2199060,-170,-4586705
1653203554.00,-14,-2199027,-170,-4586698
1653203614.40,-14,-2199000,-170,-4586692
1653203674.80,-14,-2199028,-170,-4586737
1653203735.20,-14,-2198996,-170,-4586754
1653203795.60,-14,-2198978,-170,-4586718
1653203856.00,-14,-2198980,-170,-4586721
1653203916.40,-14,-2198980,-170,-4586728
1653203976.80,-14,-2198968,-170,-4586734
1653204037.20,-14,-2198978,-170,-4586715
1653204097.60,-14,-2198947,-170,-4586736
1653204158.00,-14,-2198971,-170,-4586705
1653204218.40,-14,-2198904,-170,-4586704
1653204278.80,-14,-2198951,-170,-4586684
1653204339.20,-14,-2198895,-170,-4586664
1653204399.60,-14,-2198944,-170,-4586676
1653204460.00,-14,-2198970,-170,-4586719
1653204520.40,-14,-2198891,-170,-4586686
1653204580.80,-14,-2198897,-170,-4586706
1653204641.20,-14,-2198930,-170,-4586670
1653204701.60,-14,-2198982,-170,-4586675
1653204762.00,-14,-2198983,-170,-4586669
1653204822.40,-14,-2198917,-170,-4586637
1653204882.80,-14,-2198952,-170,-4586667
1653204943.20,-14,-2198994,-170,-4586664
1653205003.60,-14,-2198927,-170,-4586650
1653205064.00,-14,-2198973,-170,-4586626
1653205124.40,-14,-2199002,-170,-4586594
1653205184.80,-14,-2199042,-170,-4586562
1653205245.20,-14,-2199071,-170,-4586562
1653205305.60,-14,-2198967,-170,-4586573
1653205366.00,-14,-2199062,-170,-4586554
1653205426.40,-14,-2199007,-170,-4586558
1653205486.80,-14,-2199031,-170,-4586567
1653205547.20,-14,-2199031,-170,-4586550
1653205607.60,-14,-2199057,-170,-4586546
1653205668.00,-14,-2199089,-170,-4586514
1653205728.40,-14,-2199135,-170,-4586520
1653205788.80,-14,-2199120,-170,-4586451
1653205849.20,-14,-2199145,-170,-4586451
1653205909.60,-14,-2199159,-170,-4586423
1653205970.00,-14,-2199149,-170,-4586434
1653206030.40,-14,-2199161,-170,-4586410
1653206090.80,-14,-2199120,-170,-4586352
1653206151.20,-14,-2199170,-170,-4586315
1653206211.60,-14,-2199169,-170,-4586335
1653206271.20,-14,-2199133,-170,-4586284
1653206332.00,-14,-2199162,-170,-4586262
1653206392.40,-14,-2199169,-170,-4586273
1653206452.80,-14,-2199178,-170,-4586231
1653206513.20,-14,-2199210,-170,-4586257
1653206573.60,-14,-2199193,-170,-4586219
1653206634.00,-14,-2199170,-170,-4586213
1653206694.40,-14,-2199160,-170,-4586220
1653206754.80,-14,-2199147,-170,-4586267
1653206815.20,-14,-2199145,-170,-4586272
1653206875.60,-14,-2199097,-170,-4586254
1653206936.00,-14,-2199076,-170,-4586209
1653206996.00,-14,-2199081,-170,-4586230
1653207056.80,-14,-2199097,-170,-4586250
1653207117.20,-14,-2199108,-170,-4586234
1653207177.60,-14,-2199122,-170,-4586209
1653207238.00,-14,-2199105,-170,-4586233
1653207298.40,-14,-2199084,-170,-4586221
1653207358.80,-14,-2199133,-170,-4586233
1653207419.20,-14,-2199051,-170,-4586219
1653207479.60,-14,-2199014,-170,-4586274
1653207540.00,-14,-2199015,-170,-4586283
1653207600.40,-14,-2199064,-170,-4586292
1653207660.80,-14,-2199035,-170,-4586316
1653207721.20,-14,-2198950,-170,-4586359
1653207781.60,-14,-2198993,-170,-4586314
1653207842.00,-14,-2199029,-170,-4586395
1653207902.40,-14,-2198981,-170,-4586382
1653207962.80,-14,-2198996,-170,-4586390
1653208023.20,-14,-2199004,-170,-4586415
1653208083.60,-14,-2199019,-170,-4586402
1653208144.00,-14,-2199047,-170,-4586387
1653208204.40,-14,-2199022,-170,-4586285
1653208264.80,-14,-2198995,-170,-4586250
1653208325.20,-14,-2198994,-170,-4586223
1653208385.60,-14,-2198971,-170,-4586234
1653208446.00,-14,-2198957,-170,-4586252
1653208506.40,-14,-2198993,-170,-4586249
1653208566.80,-14,-2198987,-170,-4586264
1653208627.20,-14,-2198958,-170,-4586264
1653208687.60,-14,-2198927,-170,-4586188
1653208748.00,-14,-2198977,-170,-4586218
1653208808.40,-14,-2198956,-170,-4586291
1653208868.80,-14,-2198944,-170,-4586325
1653208929.20,-14,-2198930,-170,-4586302
1653208989.60,-14,-2198862,-170,-4586213
1653209050.00,-14,-2198862,-170,-4586158
1653209110.40,-14,-2198840,-170,-4586099
1653209170.80,-14,-2198825,-170,-4586109
1653209231.20,-14,-2198845,-170,-4586104
1653209291.60,-14,-2198880,-170,-4586194
1653209352.00,-14,-2198819,-170,-4586192
1653209412.40,-14,-2198712,-170,-4586160
1653209472.80,-14,-2198812,-170,-4586193
1653209533.20,-14,-2198841,-170,-4586163
1653209593.60,-14,-2198813,-170,-4586164
1653209654.00,-14,-2198772,-170,-4586142
1653209714.40,-14,-2198775,-170,-4586152
1653209774.80,-14,-2198802,-170,-4586190
1653209835.20,-14,-2198693,-170,-4586253
1653209895.60,-14,-2198668,-170,-4586224
1653209956.00,-14,-2198705,-170,-4586215
1653210016.40,-14,-2198709,-170,-4586281
1653210076.00,-14,-2198708,-170,-4586298
1653210136.80,-14,-2198726,-170,-4586318
1653210197.20,-14,-2198725,-170,-4586294
1653210257.60,-14,-2198748,-170,-4586366
1653210318.00,-14,-2198645,-170,-4586445
1653210378.40,-14,-2198678,-170,-4586510
1653210438.80,-14,-2198610,-170,-4586541
1653210499.20,-14,-2198566,-170,-4586583
1653210559.60,-14,-2198505,-170,-4586606
1653210620.00,-14,-2198510,-170,-4586641
1653210680.40,-14,-2198474,-170,-4586672
1653210740.80,-14,-2198472,-170,-4586739
1653210800.80,-14,-2198417,-170,-4586787
1653210861.60,-14,-2198430,-170,-4586796
1653210922.00,-14,-2198346,-170,-4586826
1653210982.40,-14,-2198354,-170,-4586822
1653211042.80,-14,-2198327,-170,-4586839
1653211103.20,-14,-2198343,-170,-4586851
1653211163.60,-14,-2198292,-170,-4586864
1653211224.00,-14,-2198205,-170,-4586831
1653211284.40,-14,-2198179,-170,-4586808
1653211344.80,-14,-2198216,-170,-4586843
1653211405.20,-14,-2198129,-170,-4586776
1653211465.60,-14,-2198152,-170,-4586796
1653211526.00,-14,-2198073,-170,-4586742
1653211586.40,-14,-2198106,-170,-4586795
1653211646.80,-14,-2198118,-170,-4586765
1653211707.20,-14,-2198041,-170,-4586799
1653211767.60,-14,-2198065,-170,-4586776
1653211828.00,-14,-2198031,-170,-4586780
1653211888.40,-14,-2197929,-170,-4586753
1653211948.80,-14,-2197918,-170,-4586792
1653212009.20,-14,-2197966,-170,-4586765
1653212069.60,-14,-2197957,-170,-4586716
1653212130.00,-14,-2197997,-170,-4586704
1653212190.40,-14,-2198017,-170,-4586785
1653212250.80,-14,-2198037,-170,-4586838
1653212311.20,-14,-2198064,-170,-4586898
1653212371.60,-14,-2198023,-170,-4586878
1653212432.00,-14,-2198005,-170,-4586912
1653212492.40,-14,-2197945,-170,-4586855
1653212552.80,-14,-2197963,-170,-4586834
1653212613.20,-14,-2197971,-170,-4586900
1653212673.60,-14,-2197872,-170,-4586858
1653212734.00,-14,-2197892,-170,-4586803
1653212794.40,-14,-2197883,-170,-4586756
1653212854.80,-14,-2197905,-170,-4586913
1653212915.20,-14,-2197913,-170,-4586883
1653212975.60,-14,-2197849,-170,-4586884
1653213036.00,-14,-2197740,-170,-4586854
1653213096.40,-14,-2197640,-170,-4586802
1653213156.80,-14,-2197646,-170,-4586817
1653213217.20,-14,-2197680,-170,-4586846
1653213277.60,-14,-2197699,-170,-4586817
1653213338.00,-14,-2197644,-170,-4586830
1653213398.40,-14,-2197607,-170,-4586791
1653213458.80,-14,-2197580,-170,-4586758
1653213519.20,-14,-2197537,-170,-4586756
1653213579.60,-14,-2197623,-170,-4586727
1653213640.00,-14,-2197609,-170,-4586729
1653213700.40,-14,-2197526,-170,-4586730
1653213760.80,-14,-2197566,-170,-4586715
1653213821.20,-14,-2197609,-170,-4586741
1653213880.80,-14,-2197635,-170,-4586686
1653213941.60,-14,-2197613,-170,-4586744
1653214002.00,-14,-2197691,-170,-4586772
1653214062.40,-14,-2197572,-170,-4586730
1653214122.80,-14,-2197624,-170,-4586745
1653214183.20,-14,-2197616,-170,-4586671
1653214243.60,-14,-2197618,-170,-4586711
1653214304.00,-14,-2197542,-170,-4586664
1653214364.40,-14,-2197568,-170,-4586671
1653214424.80,-14,-2197617,-170,-4586671
1653214485.20,-14,-2197668,-170,-4586743
1653214545.60,-14,-2197639,-170,-4586714
1653214605.60,-14,-2197650,-170,-4586732
1653214666.40,-14,-2197668,-170,-4586749
1653214726.80,-14,-2197642,-170,-4586732
