GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1666258298.80,-14,-2198623,-170,-4586586
1666258359.60,-14,-2198620,-170,-4586621
1666258420.00,-14,-2198616,-170,-4586633
1666258480.40,-14,-2198600,-170,-4586630
1666258540.80,-14,-2198598,-170,-4586637
1666258601.20,-14,-2198617,-170,-4586583
1666258661.60,-14,-2198615,-170,-4586584
1666258722.00,-14,-2198607,-170,-4586612
1666258782.40,-14,-2198632,-170,-4586617
1666258842.80,-14,-2198643,-170,-4586599
1666258903.20,-14,-2198659,-170,-4586616
1666258963.60,-14,-2198667,-170,-4586565
1666259024.00,-14,-2198691,-170,-4586589
1666259084.40,-14,-2198713,-170,-4586565
1666259144.80,-14,-2198697,-170,-4586561
1666259205.20,-14,-2198698,-170,-4586541
1666259265.60,-14,-2198706,-170,-4586559
1666259326.00,-14,-2198712,-170,-4586523
1666259386.80,-14,-2198726,-170,-4586524
1666259447.20,-14,-2198709,-170,-4586529
1666259507.60,-14,-2198732,-170,-4586508
1666259568.00,-14,-2198731,-170,-4586509
1666259628.40,-14,-2198747,-170,-4586495
1666259688.80,-14,-2198761,-170,-4586501
1666259749.20,-14,-2198802,-170,-4586494
1666259809.60,-14,-2198820,-170,-4586451
1666259870.00,-14,-2198770,-170,-4586471
1666259930.40,-14,-2198807,-170,-4586467
1666259990.80,-14,-2198835,-170,-4586463
1666260051.20,-14,-2198828,-170,-4586427
1666260111.60,-14,-2198810,-170,-4586429
1666260172.00,-14,-2198788,-170,-4586436
1666260232.40,-14,-2198768,-170,-4586439
1666260292.80,-14,-2198775,-170,-4586442
1666260353.20,-14,-2198817,-170,-4586460
1666260413.60,-14,-2198798,-170,-4586460
1666260474.00,-14,-2198775,-170,-4586452
1666260534.40,-14,-2198783,-170,-4586469
1666260594.80,-14,-2198790,-170,-4586462
1666260655.20,-14,-2198833,-170,-4586510
1666260715.60,-14,-2198868,-170,-4586511
1666260776.00,-14,-2198857,-170,-4586474
1666260836.40,-14,-2198866,-170,-4586472
1666260896.80,-14,-2198913,-170,-4586483
