GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1650591737.20,-14,-2197595,-170,-4586483
1650591797.60,-14,-2197608,-170,-4586513
1650591858.00,-14,-2197608,-170,-4586496
1650591918.40,-14,-2197598,-170,-4586494
1650591978.80,-14,-2197568,-170,-4586514
1650592039.20,-14,-2197563,-170,-4586531
1650592099.60,-14,-2197536,-170,-4586559
1650592159.20,-14,-2197536,-170,-4586545
1650592220.00,-14,-2197532,-170,-4586552
1650592280.40,-14,-2197506,-170,-4586535
1650592340.80,-14,-2197526,-170,-4586536
1650592401.20,-14,-2197544,-170,-4586553
1650592461.60,-14,-2197516,-170,-4586556
1650592522.00,-14,-2197512,-170,-4586527
1650592582.40,-14,-2197523,-170,-4586544
1650592642.80,-14,-2197518,-170,-4586516
1650592703.20,-14,-2197543,-170,-4586548
1650592763.60,-14,-2197531,-170,-4586515
1650592824.00,-14,-2197525,-170,-4586539
1650592884.40,-14,-2197524,-170,-4586531
1650592944.80,-14,-2197585,-170,-4586526
1650593005.20,-14,-2197542,-170,-4586579
1650593065.60,-14,-2197598,-170,-4586556
1650593126.00,-14,-2197591,-170,-4586555
1650593186.40,-14,-2197580,-170,-4586572
1650593246.80,-14,-2197634,-170,-4586587
1650593307.20,-14,-2197706,-170,-4586587
1650593367.60,-14,-2197716,-170,-4586570
1650593428.00,-14,-2197740,-170,-4586566
1650593488.40,-14,-2197739,-170,-4586547
1650593548.80,-14,-2197810,-170,-4586577
1650593609.20,-14,-2197777,-170,-4586603
1650593669.60,-14,-2197825,-170,-4586622
1650593730.00,-14,-2197835,-170,-4586639
1650593790.40,-14,-2197893,-170,-4586647
1650593850.80,-14,-2197928,-170,-4586663
1650593911.20,-14,-2197912,-170,-4586635
1650593971.60,-14,-2197945,-170,-4586686
1650594032.00,-14,-2197964,-170,-4586718
1650594092.40,-14,-2198047,-170,-4586799
1650594152.80,-14,-2198155,-170,-4586868
1650594213.20,-14,-2198316,-170,-4586915
1650594273.60,-14,-2198358,-170,-4586957
1650594334.00,-14,-2198410,-170,-4586956
1650594394.40,-14,-2198470,-170,-4586950
1650594454.80,-14,-2198415,-170,-4586959
1650594515.20,-14,-2198378,-170,-4586992
1650594575.60,-14,-2198338,-170,-4586994
1650594636.00,-14,-2198378,-170,-4586997
1650594696.40,-14,-2198345,-170,-4586990
1650594756.80,-14,-2198372,-170,-4587016
1650594817.20,-14,-2198395,-170,-4587023
1650594877.60,-14,-2198392,-170,-4587032
1650594938.00,-14,-2198343,-170,-4587020
1650594998.40,-14,-2198337,-170,-4587035
1650595058.80,-14,-2198309,-170,-4587030
1650595119.20,-14,-2198305,-170,-4587040
1650595179.60,-14,-2198307,-170,-4587030
1650595240.00,-14,-2198313,-170,-4587017
1650595300.40,-14,-2198374,-170,-4587032
1650595360.80,-14,-2198374,-170,-4587011
1650595421.20,-14,-2198501,-170,-4586984
1650595481.60,-14,-2198510,-170,-4587017
1650595542.00,-14,-2198469,-170,-4587027
1650595602.40,-14,-2198487,-170,-4587032
1650595662.80,-14,-2198546,-170,-4587040
1650595723.20,-14,-2198566,-170,-4586988
1650595783.60,-14,-2198631,-170,-4586998
1650595844.00,-14,-2198639,-170,-4587001
1650595904.40,-14,-2198634,-170,-4586968
1650595964.00,-14,-2198690,-170,-4586971
1650596024.80,-14,-2198720,-170,-4586969
1650596085.20,-14,-2198733,-170,-4586946
1650596145.60,-14,-2198790,-170,-4586918
1650596206.00,-14,-2198748,-170,-4586910
1650596266.40,-14,-2198771,-170,-4586922
1650596326.80,-14,-2198752,-170,-4586921
1650596387.20,-14,-2198691,-170,-4586966
1650596447.60,-14,-2198688,-170,-4586937
1650596508.00,-14,-2198622,-170,-4586981
1650596568.40,-14,-2198607,-170,-4586995
1650596628.80,-14,-2198591,-170,-4586980
1650596689.20,-14,-2198543,-170,-4586985
1650596749.60,-14,-2198546,-170,-4586982
1650596809.60,-14,-2198550,-170,-4586992
1650596870.00,-14,-2198526,-170,-4586971
1650596930.40,-14,-2198548,-170,-4586957
1650596990.80,-14,-2198523,-170,-4586950
1650597051.20,-14,-2198599,-170,-4586926
1650597111.60,-14,-2198650,-170,-4586909
1650597172.00,-14,-2198709,-170,-4586886
1650597232.40,-14,-2198747,-170,-4586917
1650597292.80,-14,-2198749,-170,-4586905
1650597353.20,-14,-2198790,-170,-4586900
1650597413.60,-14,-2198809,-170,-4586864
1650597474.00,-14,-2198856,-170,-4586849
1650597534.40,-14,-2198838,-170,-4586839
1650597594.80,-14,-2198911,-170,-4586842
1650597655.20,-14,-2198908,-170,-4586805
1650597715.60,-14,-2198948,-170,-4586805
1650597776.00,-14,-2198946,-170,-4586768
1650597836.40,-14,-2198946,-170,-4586788
1650597896.80,-14,-2198968,-170,-4586766
1650597957.20,-14,-2199006,-170,-4586748
1650598017.60,-14,-2199007,-170,-4586705
1650598078.00,-14,-2199068,-170,-4586705
1650598138.40,-14,-2199039,-170,-4586714
1650598198.80,-14,-2199028,-170,-4586696
1650598259.20,-14,-2199055,-170,-4586673
1650598319.60,-14,-2199023,-170,-4586703
1650598380.00,-14,-2199056,-170,-4586683
1650598440.40,-14,-2199040,-170,-4586712
1650598500.80,-14,-2199024,-170,-4586720
1650598561.20,-14,-2199004,-170,-4586731
1650598621.60,-14,-2199081,-170,-4586708
1650598682.00,-14,-2199068,-170,-4586708
1650598742.40,-14,-2199023,-170,-4586703
1650598802.80,-14,-2199053,-170,-4586727
1650598863.20,-14,-2199001,-170,-4586755
1650598923.60,-14,-2199068,-170,-4586721
1650598984.00,-14,-2199110,-170,-4586696
1650599044.40,-14,-2199112,-170,-4586647
1650599104.80,-14,-2199086,-170,-4586623
1650599165.20,-14,-2199112,-170,-4586630
1650599225.60,-14,-2199093,-170,-4586602
1650599286.00,-14,-2199128,-170,-4586569
1650599346.40,-14,-2199084,-170,-4586574
1650599406.80,-14,-2199171,-170,-4586562
1650599467.20,-14,-2199129,-170,-4586553
1650599527.60,-14,-2199160,-170,-4586531
