GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1660019409.60,-14,-2198481,-170,-4587171
1660019470.00,-14,-2198513,-170,-4587186
1660019530.40,-14,-2198527,-170,-4587163
1660019590.80,-14,-2198493,-170,-4587149
1660019651.20,-14,-2198459,-170,-4587144
1660019711.60,-14,-2198439,-170,-4587148
1660019772.00,-14,-2198463,-170,-4587180
1660019832.40,-14,-2198460,-170,-4587187
1660019892.80,-14,-2198449,-170,-4587150
1660019953.20,-14,-2198454,-170,-4587136
1660020013.60,-14,-2198462,-170,-4587105
1660020074.00,-14,-2198478,-170,-4587083
1660020134.40,-14,-2198430,-170,-4587110
1660020194.80,-14,-2198411,-170,-4587106
1660020255.20,-14,-2198409,-170,-4587082
1660020315.60,-14,-2198430,-170,-4587090
1660020376.00,-14,-2198370,-170,-4587101
1660020436.40,-14,-2198390,-170,-4587127
1660020496.80,-14,-2198331,-170,-4587144
1660020557.20,-14,-2198367,-170,-4587113
1660020617.60,-14,-2198367,-170,-4587096
1660020678.00,-14,-2198361,-170,-4587121
1660020738.40,-14,-2198357,-170,-4587066
1660020798.80,-14,-2198375,-170,-4587075
1660020859.20,-14,-2198382,-170,-4587113
1660020919.60,-14,-2198428,-170,-4587111
1660020980.00,-14,-2198459,-170,-4587154
1660021040.40,-14,-2198452,-170,-4587145
1660021100.80,-14,-2198461,-170,-4587130
1660021161.20,-14,-2198504,-170,-4587102
1660021221.60,-14,-2198517,-170,-4587063
1660021282.00,-14,-2198491,-170,-4587047
1660021342.40,-14,-2198554,-170,-4587016
1660021402.80,-14,-2198540,-170,-4587008
1660021463.20,-14,-2198545,-170,-4587004
1660021523.60,-14,-2198512,-170,-4587035
1660021584.00,-14,-2198490,-170,-4587037
1660021644.40,-14,-2198488,-170,-4587025
1660021704.80,-14,-2198475,-170,-4587015
1660021765.20,-14,-2198449,-170,-4587011
1660021825.60,-14,-2198418,-170,-4586984
1660021886.00,-14,-2198447,-170,-4587002
1660021946.40,-14,-2198422,-170,-4586963
