GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1657653404.80,-14,-2197349,-170,-4586436
1657653465.20,-14,-2197398,-170,-4586470
1657653525.60,-14,-2197367,-170,-4586497
1657653586.00,-14,-2197403,-170,-4586476
1657653646.40,-14,-2197360,-170,-4586470
1657653706.80,-14,-2197393,-170,-4586455
1657653767.20,-14,-2197402,-170,-4586479
1657653827.60,-14,-2197372,-170,-4586448
1657653888.00,-14,-2197391,-170,-4586475
1657653948.40,-14,-2197395,-170,-4586468
1657654008.80,-14,-2197414,-170,-4586453
1657654069.20,-14,-2197419,-170,-4586475
1657654129.60,-14,-2197362,-170,-4586441
1657654190.00,-14,-2197401,-170,-4586410
1657654250.40,-14,-2197390,-170,-4586421
1657654310.80,-14,-2197389,-170,-4586387
1657654371.20,-14,-2197397,-170,-4586380
1657654431.60,-14,-2197375,-170,-4586382
1657654492.00,-14,-2197390,-170,-4586389
1657654552.40,-14,-2197383,-170,-4586403
1657654612.80,-14,-2197371,-170,-4586397
1657654673.20,-14,-2197354,-170,-4586449
1657654733.60,-14,-2197375,-170,-4586439
1657654794.00,-14,-2197391,-170,-4586421
1657654854.40,-14,-2197354,-170,-4586410
1657654914.80,-14,-2197374,-170,-4586413
1657654975.20,-14,-2197375,-170,-4586397
1657655035.60,-14,-2197402,-170,-4586430
1657655096.00,-14,-2197414,-170,-4586426
1657655156.40,-14,-2197389,-170,-4586438
1657655216.80,-14,-2197397,-170,-4586451
1657655277.20,-14,-2197387,-170,-4586464
1657655337.60,-14,-2197380,-170,-4586474
1657655398.00,-14,-2197368,-170,-4586466
1657655458.40,-14,-2197391,-170,-4586449
1657655518.80,-14,-2197334,-170,-4586464
1657655579.20,-14,-2197378,-170,-4586425
1657655639.60,-14,-2197302,-170,-4586484
1657655700.00,-14,-2197366,-170,-4586420
1657655760.40,-14,-2197351,-170,-4586448
1657655820.00,-14,-2197379,-170,-4586413
1657655880.80,-14,-2197379,-170,-4586468
1657655941.20,-14,-2197422,-170,-4586453
1657656001.60,-14,-2197379,-170,-4586434
1657656062.00,-14,-2197396,-170,-4586487
1657656122.40,-14,-2197387,-170,-4586461
1657656182.80,-14,-2197416,-170,-4586499
1657656243.20,-14,-2197399,-170,-4586457
1657656303.60,-14,-2197396,-170,-4586435
1657656364.00,-14,-2197404,-170,-4586418
1657656424.40,-14,-2197405,-170,-4586484
1657656484.80,-14,-2197417,-170,-4586479
1657656544.80,-14,-2197426,-170,-4586491
1657656605.60,-14,-2197414,-170,-4586503
1657656666.00,-14,-2197435,-170,-4586490
1657656726.40,-14,-2197456,-170,-4586489
1657656786.80,-14,-2197466,-170,-4586555
1657656847.20,-14,-2197473,-170,-4586487
1657656907.60,-14,-2197453,-170,-4586538
1657656968.00,-14,-2197436,-170,-4586522
1657657028.40,-14,-2197485,-170,-4586507
1657657088.80,-14,-2197473,-170,-4586538
1657657149.20,-14,-2197444,-170,-4586539
1657657209.60,-14,-2197457,-170,-4586577
1657657270.00,-14,-2197436,-170,-4586552
1657657330.40,-14,-2197456,-170,-4586571
1657657390.80,-14,-2197430,-170,-4586567
1657657451.20,-14,-2197429,-170,-4586529
1657657511.60,-14,-2197426,-170,-4586500
1657657572.00,-14,-2197453,-170,-4586513
1657657632.40,-14,-2197424,-170,-4586512
1657657692.80,-14,-2197438,-170,-4586527
1657657753.20,-14,-2197369,-170,-4586533
1657657813.60,-14,-2197410,-170,-4586529
1657657874.00,-14,-2197419,-170,-4586558
1657657934.40,-14,-2197431,-170,-4586579
1657657994.80,-14,-2197458,-170,-4586617
1657658055.20,-14,-2197467,-170,-4586595
1657658115.60,-14,-2197456,-170,-4586609
1657658176.00,-14,-2197447,-170,-4586571
1657658236.40,-14,-2197508,-170,-4586611
1657658296.80,-14,-2197473,-170,-4586552
1657658357.20,-14,-2197441,-170,-4586539
1657658417.60,-14,-2197503,-170,-4586600
1657658478.00,-14,-2197409,-170,-4586510
1657658538.40,-14,-2197369,-170,-4586439
1657658598.80,-14,-2197367,-170,-4586440
1657658659.20,-14,-2197373,-170,-4586358
1657658719.60,-14,-2197366,-170,-4586342
1657658780.00,-14,-2197346,-170,-4586339
1657658840.40,-14,-2197363,-170,-4586331
1657658900.80,-14,-2197373,-170,-4586280
1657658961.20,-14,-2197366,-170,-4586314
1657659021.60,-14,-2197384,-170,-4586350
1657659082.00,-14,-2197379,-170,-4586369
1657659142.40,-14,-2197384,-170,-4586367
1657659202.80,-14,-2197362,-170,-4586323
1657659263.20,-14,-2197338,-170,-4586283
1657659323.60,-14,-2197368,-170,-4586331
1657659384.00,-14,-2197369,-170,-4586318
1657659444.40,-14,-2197360,-170,-4586391
1657659504.80,-14,-2197327,-170,-4586352
1657659565.20,-14,-2197359,-170,-4586301
1657659624.80,-14,-2197346,-170,-4586352
1657659685.60,-14,-2197387,-170,-4586332
1657659746.00,-14,-2197384,-170,-4586357
1657659806.40,-14,-2197406,-170,-4586364
1657659866.80,-14,-2197421,-170,-4586306
1657659927.20,-14,-2197442,-170,-4586331
1657659987.60,-14,-2197414,-170,-4586361
1657660048.00,-14,-2197413,-170,-4586434
1657660108.40,-14,-2197433,-170,-4586438
1657660168.80,-14,-2197476,-170,-4586513
1657660229.20,-14,-2197478,-170,-4586544
1657660289.60,-14,-2197553,-170,-4586545
