GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1652049659.20,-14,-2198265,-170,-4586191
1652049719.60,-14,-2198255,-170,-4586220
1652049780.00,-14,-2198195,-170,-4586191
1652049840.40,-14,-2198109,-170,-4586214
1652049900.80,-14,-2198080,-170,-4586219
1652049961.20,-14,-2198015,-170,-4586273
1652050021.60,-14,-2197952,-170,-4586329
1652050082.00,-14,-2197934,-170,-4586350
1652050142.40,-14,-2197953,-170,-4586390
1652050202.80,-14,-2197958,-170,-4586498
1652050263.20,-14,-2197959,-170,-4586507
1652050323.60,-14,-2197967,-170,-4586557
1652050384.00,-14,-2197933,-170,-4586538
1652050444.40,-14,-2197889,-170,-4586533
1652050504.80,-14,-2197888,-170,-4586505
1652050565.20,-14,-2197823,-170,-4586504
1652050625.60,-14,-2197778,-170,-4586466
1652050686.00,-14,-2197764,-170,-4586426
1652050746.40,-14,-2197743,-170,-4586469
1652050806.80,-14,-2197751,-170,-4586450
1652050867.20,-14,-2197701,-170,-4586450
1652050927.20,-14,-2197746,-170,-4586458
1652050988.00,-14,-2197716,-170,-4586491
1652051048.40,-14,-2197729,-170,-4586490
1652051108.80,-14,-2197762,-170,-4586498
1652051169.20,-14,-2197728,-170,-4586510
1652051229.60,-14,-2197737,-170,-4586568
1652051290.00,-14,-2197693,-170,-4586556
1652051350.40,-14,-2197722,-170,-4586577
1652051410.80,-14,-2197751,-170,-4586590
1652051471.20,-14,-2197710,-170,-4586596
1652051531.60,-14,-2197720,-170,-4586601
1652051592.00,-14,-2197700,-170,-4586611
1652051652.00,-14,-2197686,-170,-4586596
1652051712.80,-14,-2197687,-170,-4586631
1652051773.20,-14,-2197696,-170,-4586605
1652051833.60,-14,-2197679,-170,-4586540
1652051894.00,-14,-2197692,-170,-4586482
1652051954.40,-14,-2197695,-170,-4586466
1652052014.80,-14,-2197656,-170,-4586480
1652052075.20,-14,-2197708,-170,-4586461
1652052135.60,-14,-2197692,-170,-4586465
1652052196.00,-14,-2197724,-170,-4586492
1652052256.40,-14,-2197767,-170,-4586519
1652052316.80,-14,-2197800,-170,-4586605
1652052377.20,-14,-2197782,-170,-4586603
1652052437.60,-14,-2197787,-170,-4586618
1652052498.00,-14,-2197773,-170,-4586631
1652052558.40,-14,-2197780,-170,-4586641
1652052618.80,-14,-2197772,-170,-4586574
1652052679.20,-14,-2197739,-170,-4586518
1652052739.60,-14,-2197718,-170,-4586442
1652052800.00,-14,-2197734,-170,-4586429
1652052860.40,-14,-2197764,-170,-4586363
1652052920.80,-14,-2197789,-170,-4586297
1652052981.20,-14,-2197906,-170,-4586326
1652053041.60,-14,-2197904,-170,-4586329
1652053102.00,-14,-2197940,-170,-4586330
1652053162.40,-14,-2197898,-170,-4586289
1652053222.80,-14,-2197894,-170,-4586298
1652053283.20,-14,-2197894,-170,-4586277
1652053343.60,-14,-2197863,-170,-4586260
1652053404.00,-14,-2197862,-170,-4586259
1652053464.40,-14,-2197941,-170,-4586244
1652053524.80,-14,-2197949,-170,-4586227
1652053585.20,-14,-2197980,-170,-4586288
1652053645.60,-14,-2197962,-170,-4586267
1652053706.00,-14,-2197992,-170,-4586336
1652053766.40,-14,-2197996,-170,-4586362
1652053826.80,-14,-2198020,-170,-4586301
1652053887.20,-14,-2198044,-170,-4586290
1652053947.60,-14,-2198020,-170,-4586338
1652054008.00,-14,-2198029,-170,-4586291
1652054068.40,-14,-2198090,-170,-4586268
1652054128.80,-14,-2198144,-170,-4586291
1652054189.20,-14,-2198155,-170,-4586269
1652054249.60,-14,-2198141,-170,-4586244
1652054310.00,-14,-2198132,-170,-4586253
1652054370.40,-14,-2198131,-170,-4586224
1652054430.80,-14,-2198203,-170,-4586205
1652054491.20,-14,-2198226,-170,-4586217
1652054551.60,-14,-2198258,-170,-4586250
1652054612.00,-14,-2198318,-170,-4586193
1652054672.40,-14,-2198322,-170,-4586213
1652054732.00,-14,-2198323,-170,-4586197
1652054792.80,-14,-2198365,-170,-4586215
1652054853.20,-14,-2198389,-170,-4586250
1652054913.60,-14,-2198430,-170,-4586274
1652054974.00,-14,-2198422,-170,-4586271
1652055034.40,-14,-2198449,-170,-4586313
1652055094.80,-14,-2198541,-170,-4586350
1652055155.20,-14,-2198606,-170,-4586390
1652055215.60,-14,-2198651,-170,-4586447
1652055276.00,-14,-2198689,-170,-4586424
1652055336.40,-14,-2198734,-170,-4586415
1652055396.80,-14,-2198764,-170,-4586404
1652055456.80,-14,-2198771,-170,-4586402
1652055517.60,-14,-2198785,-170,-4586403
1652055578.00,-14,-2198759,-170,-4586437
1652055638.40,-14,-2198770,-170,-4586446
1652055698.80,-14,-2198752,-170,-4586455
1652055759.20,-14,-2198743,-170,-4586460
1652055819.60,-14,-2198724,-170,-4586490
1652055880.00,-14,-2198717,-170,-4586483
1652055940.40,-14,-2198701,-170,-4586465
1652056000.80,-14,-2198664,-170,-4586457
1652056061.20,-14,-2198635,-170,-4586483
1652056121.60,-14,-2198629,-170,-4586484
1652056182.00,-14,-2198614,-170,-4586526
1652056242.40,-14,-2198618,-170,-4586571
1652056302.80,-14,-2198597,-170,-4586558
1652056363.20,-14,-2198549,-170,-4586592
1652056423.60,-14,-2198551,-170,-4586580
1652056484.00,-14,-2198558,-170,-4586595
1652056544.40,-14,-2198547,-170,-4586552
1652056604.80,-14,-2198553,-170,-4586510
1652056665.20,-14,-2198580,-170,-4586507
1652056725.60,-14,-2198553,-170,-4586527
1652056786.00,-14,-2198564,-170,-4586544
1652056846.40,-14,-2198551,-170,-4586582
1652056906.80,-14,-2198566,-170,-4586624
1652056967.20,-14,-2198584,-170,-4586645
1652057027.60,-14,-2198582,-170,-4586601
1652057088.00,-14,-2198617,-170,-4586629
1652057148.40,-14,-2198661,-170,-4586624
1652057208.80,-14,-2198643,-170,-4586590
1652057269.20,-14,-2198706,-170,-4586561
1652057329.60,-14,-2198733,-170,-4586513
1652057390.00,-14,-2198756,-170,-4586504
1652057450.40,-14,-2198778,-170,-4586512
1652057510.80,-14,-2198758,-170,-4586547
1652057571.20,-14,-2198773,-170,-4586577
1652057631.60,-14,-2198734,-170,-4586646
1652057692.00,-14,-2198741,-170,-4586652
1652057752.40,-14,-2198717,-170,-4586647
1652057812.80,-14,-2198704,-170,-4586670
1652057873.20,-14,-2198696,-170,-4586673
1652057933.60,-14,-2198679,-170,-4586652
1652057994.00,-14,-2198733,-170,-4586623
1652058054.40,-14,-2198731,-170,-4586600
1652058114.80,-14,-2198733,-170,-4586633
1652058175.20,-14,-2198648,-170,-4586638
1652058235.60,-14,-2198664,-170,-4586603
1652058296.00,-14,-2198679,-170,-4586568
1652058356.40,-14,-2198676,-170,-4586522
1652058416.80,-14,-2198651,-170,-4586519
1652058477.20,-14,-2198594,-170,-4586531
1652058537.60,-14,-2198577,-170,-4586537
1652058598.00,-14,-2198553,-170,-4586532
1652058658.40,-14,-2198541,-170,-4586470
1652058718.80,-14,-2198523,-170,-4586463
1652058779.20,-14,-2198504,-170,-4586481
1652058839.60,-14,-2198455,-170,-4586526
1652058900.00,-14,-2198413,-170,-4586574
1652058960.40,-14,-2198383,-170,-4586550
1652059020.80,-14,-2198320,-170,-4586577
1652059081.20,-14,-2198261,-170,-4586557
1652059141.60,-14,-2198217,-170,-4586517
1652059202.00,-14,-2198169,-170,-4586452
1652059261.60,-14,-2198133,-170,-4586460
1652059322.40,-14,-2198089,-170,-4586476
1652059382.80,-14,-2198081,-170,-4586492
1652059443.20,-14,-2198030,-170,-4586464
1652059503.60,-14,-2198029,-170,-4586477
1652059564.00,-14,-2198039,-170,-4586501
1652059624.40,-14,-2198014,-170,-4586461
1652059684.80,-14,-2198052,-170,-4586460
1652059745.20,-14,-2198054,-170,-4586435
1652059805.60,-14,-2198055,-170,-4586440
1652059866.00,-14,-2198056,-170,-4586443
1652059926.40,-14,-2198031,-170,-4586424
1652059986.80,-14,-2198050,-170,-4586409
1652060047.20,-14,-2198054,-170,-4586421
1652060107.60,-14,-2198008,-170,-4586409
1652060168.00,-14,-2198033,-170,-4586415
1652060228.40,-14,-2198048,-170,-4586408
1652060288.80,-14,-2198030,-170,-4586415
1652060349.20,-14,-2198049,-170,-4586391
1652060409.60,-14,-2198037,-170,-4586404
1652060470.00,-14,-2198030,-170,-4586422
1652060530.40,-14,-2198011,-170,-4586409
1652060590.80,-14,-2198033,-170,-4586417
1652060651.20,-14,-2198033,-170,-4586411
1652060711.60,-14,-2198002,-170,-4586410
1652060772.00,-14,-2198005,-170,-4586393
1652060832.40,-14,-2197995,-170,-4586416
1652060892.80,-14,-2198015,-170,-4586419
1652060953.20,-14,-2197955,-170,-4586387
1652061013.60,-14,-2197997,-170,-4586384
1652061074.00,-14,-2198004,-170,-4586402
1652061134.40,-14,-2197965,-170,-4586363
1652061194.80,-14,-2197985,-170,-4586373
1652061255.20,-14,-2197963,-170,-4586351
1652061315.60,-14,-2197973,-170,-4586371
1652061376.00,-14,-2197998,-170,-4586350
1652061436.40,-14,-2197953,-170,-4586370
1652061496.80,-14,-2197931,-170,-4586371
1652061557.20,-14,-2197946,-170,-4586363
1652061617.60,-14,-2197954,-170,-4586381
1652061678.00,-14,-2197961,-170,-4586371
1652061738.40,-14,-2197962,-170,-4586389
1652061798.80,-14,-2197963,-170,-4586418
1652061859.20,-14,-2197943,-170,-4586411
1652061919.60,-14,-2197928,-170,-4586422
1652061980.00,-14,-2197959,-170,-4586415
1652062040.40,-14,-2197956,-170,-4586440
1652062100.80,-14,-2197961,-170,-4586433
1652062161.20,-14,-2197931,-170,-4586437
1652062221.60,-14,-2197930,-170,-4586448
1652062282.00,-14,-2197928,-170,-4586429
1652062342.40,-14,-2197948,-170,-4586413
1652062402.80,-14,-2197949,-170,-4586416
1652062463.20,-14,-2197935,-170,-4586401
1652062523.60,-14,-2197901,-170,-4586372
1652062584.00,-14,-2197953,-170,-4586367
1652062644.40,-14,-2197941,-170,-4586367
1652062704.80,-14,-2197912,-170,-4586391
1652062765.20,-14,-2197925,-170,-4586383
1652062825.60,-14,-2197904,-170,-4586369
1652062886.00,-14,-2197914,-170,-4586386
1652062946.40,-14,-2197920,-170,-4586381
1652063006.80,-14,-2197905,-170,-4586369
1652063066.40,-14,-2197890,-170,-4586366
1652063127.20,-14,-2197898,-170,-4586363
1652063187.60,-14,-2197906,-170,-4586381
1652063248.00,-14,-2197914,-170,-4586376
1652063308.40,-14,-2197896,-170,-4586385
1652063368.80,-14,-2197911,-170,-4586392
1652063429.20,-14,-2197909,-170,-4586383
1652063489.60,-14,-2197926,-170,-4586356
1652063550.00,-14,-2197924,-170,-4586366
1652063610.40,-14,-2197902,-170,-4586346
1652063670.80,-14,-2197920,-170,-4586320
1652063731.20,-14,-2197912,-170,-4586330
1652063791.60,-14,-2197946,-170,-4586334
1652063852.00,-14,-2197950,-170,-4586291
1652063912.40,-14,-2197939,-170,-4586255
1652063972.80,-14,-2197932,-170,-4586182
1652064033.20,-14,-2197934,-170,-4586167
1652064093.60,-14,-2197897,-170,-4586125
1652064154.00,-14,-2197875,-170,-4586123
1652064214.40,-14,-2197899,-170,-4586100
1652064274.80,-14,-2197908,-170,-4586081
1652064335.20,-14,-2197927,-170,-4586069
1652064395.60,-14,-2197912,-170,-4586062
1652064456.00,-14,-2197884,-170,-4586069
1652064516.40,-14,-2197902,-170,-4586087
1652064576.80,-14,-2197886,-170,-4586081
1652064637.20,-14,-2197912,-170,-4586073
1652064697.60,-14,-2197934,-170,-4586068
1652064758.00,-14,-2197921,-170,-4586071
1652064818.40,-14,-2197900,-170,-4586071
