millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
92442,1670006754.60,-102.45,-1.06,-252.95, 
92833,1670006755.00,-128.00,-95.27,-170.21, 
93237,1670006755.40,-146.31,-136.84,-81.20, 
93640,1670006755.80,-142.16,-201.31,-132.75, 
94040,1670006756.20,-135.97,-232.47,-89.24, 
94431,1670006756.60,-144.18,-203.78,-64.98, 
94832,1670006757.00,-147.46,-192.67,-18.08, 
95240,1670006757.40,-162.58,-212.60,71.10, 
95635,1670006757.80,-202.70,-142.31,118.99, 
96040,1670006758.20,-181.28,-49.18,222.00, 
96438,1670006758.60,-158.93,43.39,255.98, 
96831,1670006759.00,-152.11,117.44,229.09, 
97226,1670006759.40,-109.37,141.86,278.79, 
97636,1670006759.80,24.06,158.85,279.46, 
98029,1670006760.20,116.60,153.23,267.21, 
98437,1670006760.60,174.29,113.29,297.22, 
98836,1670006761.00,218.72,160.01,305.53, 
99231,1670006761.40,267.41,193.67,265.41, 
99624,1670006761.80,238.60,199.77,92.16, 
100022,1670006762.20,258.78,134.18,-19.04, 
100431,1670006762.60,254.01,77.50,-20.97, 
100823,1670006763.00,261.15,29.01,-7.65, 
101234,1670006763.40,245.14,20.21,-13.72, 
101623,1670006763.80,242.71,-4.93,-135.34, 
102023,1670006764.20,172.21,-26.58,-203.02, 
102432,1670006764.60,157.35,-28.91,-238.29, 
102819,1670006765.00,124.60,-47.87,-301.94, 
103227,1670006765.40,47.58,-112.82,-295.45, 
103630,1670006765.80,-33.07,-114.84,-263.73, 
104028,1670006766.20,-114.94,-115.38,-224.59, 
104433,1670006766.60,-147.69,-146.78,-151.40, 
104830,1670006767.00,-172.39,-137.73,-88.85, 
105224,1670006767.40,-173.83,-177.58,-60.14, 
105619,1670006767.80,-142.09,-206.41,-56.37, 
106027,1670006768.20,-161.10,-127.20,9.65, 
106420,1670006768.60,-173.74,-94.23,3.58, 
106819,1670006769.00,-149.49,-131.05,-62.83, 
107218,1670006769.40,-112.07,-173.70,-83.13, 
107616,1670006769.80,-63.83,-187.70,-48.91, 
108017,1670006770.20,-70.41,-177.22,-0.17, 
108417,1670006770.60,-59.03,-82.71,139.67, 
108814,1670006771.00,-33.40,-3.97,195.72, 
109217,1670006771.40,-74.59,60.51,141.18, 
109619,1670006771.80,-43.26,13.86,142.81, 
110016,1670006772.20,-16.91,10.48,154.42, 
110415,1670006772.60,4.92,57.09,100.31, 
110823,1670006773.00,7.48,30.17,70.47, 
111218,1670006773.40,-5.46,57.46,135.71, 
111624,1670006773.80,-79.69,194.64,163.00, 
112013,1670006774.20,-88.75,219.28,77.74, 
112412,1670006774.60,-62.20,169.87,32.59, 
112814,1670006775.00,-54.02,192.38,50.89, 
113219,1670006775.40,17.12,125.27,57.92, 
113614,1670006775.80,106.85,35.79,89.62, 
114026,1670006776.20,177.30,-36.72,105.44, 
114419,1670006776.60,182.32,-94.03,91.04, 
114814,1670006777.00,214.94,-137.82,80.24, 
115220,1670006777.40,252.64,-153.55,-20.53, 
115609,1670006777.80,166.33,-129.24,-127.87, 
116031,1670006778.20,92.98,-74.03,-118.32, 
116414,1670006778.60,47.50,5.81,-75.87, 
116811,1670006779.00,24.34,21.52,-85.61, 
117221,1670006779.40,-43.04,-14.54,-114.55, 
117606,1670006779.80,-80.99,7.00,-130.42, 
118007,1670006780.20,-110.53,25.15,-121.02, 
118409,1670006780.60,-148.66,138.49,15.86, 
118808,1670006781.00,-208.76,276.43,40.24, 
119222,1670006781.40,-125.86,234.20,3.32, 
119621,1670006781.80,-56.76,130.28,-8.70, 
120004,1670006782.20,-16.20,93.29,-13.89, 
120418,1670006782.60,0.65,45.38,-70.68, 
120805,1670006783.00,30.31,5.72,-22.78, 
121239,1670006783.40,22.21,5.66,25.88, 
121614,1670006783.80,15.25,-27.01,47.27, 
122003,1670006784.20,24.54,-20.77,119.55, 
122404,1670006784.60,79.68,-31.73,83.47, 
122802,1670006785.00,73.81,-106.24,-12.93, 
123224,1670006785.40,-27.45,-16.43,-59.14, 
123613,1670006785.80,-124.37,72.79,-119.48, 
124002,1670006786.20,-119.08,76.42,-146.80, 
124403,1670006786.60,-97.01,12.12,-116.48, 
124798,1670006787.00,-92.19,25.14,-57.39, 
125200,1670006787.40,-39.49,34.61,25.38, 
125603,1670006787.80,68.42,-24.29,36.02, 
125999,1670006788.20,105.65,-54.53,-4.31, 
126410,1670006788.60,117.45,-95.05,17.24, 
126810,1670006789.00,93.26,-11.47,105.81, 
127199,1670006789.40,71.87,39.39,3.91, 
127596,1670006789.80,68.28,78.95,-131.48, 
128008,1670006790.20,-14.91,75.41,-108.37, 
128397,1670006790.60,-18.06,70.34,-87.17, 
128796,1670006791.00,-51.66,15.76,-42.81, 
129200,1670006791.40,-109.81,-46.12,50.56, 
129599,1670006791.80,-121.90,-62.48,-18.09, 
129996,1670006792.20,-128.80,-91.06,-45.37, 
130396,1670006792.60,-147.29,-96.57,-20.05, 
130797,1670006793.00,-142.29,-67.25,-3.07, 
131196,1670006793.40,-134.42,-26.62,139.14, 
131592,1670006793.80,-92.91,-9.93,149.81, 
131993,1670006794.20,-25.14,-44.95,149.31, 
132395,1670006794.60,47.13,-72.38,246.01, 
132802,1670006795.00,105.38,-28.70,204.66, 
133203,1670006795.40,167.13,6.77,173.85, 
133597,1670006795.80,230.17,18.81,117.90, 
133992,1670006796.20,244.36,27.86,62.44, 
134391,1670006796.60,250.91,18.21,59.38, 
134805,1670006797.00,218.68,9.81,-17.92, 
135202,1670006797.40,141.41,51.74,-20.85, 
135589,1670006797.80,107.19,99.99,11.77, 
135991,1670006798.20,124.12,38.64,-17.21, 
136396,1670006798.60,134.14,-28.93,-79.80, 
136798,1670006799.00,122.09,-99.13,-131.30, 
137197,1670006799.40,92.38,-120.68,-215.56, 
137586,1670006799.80,49.86,-119.59,-287.39, 
138000,1670006800.20,-2.17,-149.33,-272.27, 
138395,1670006800.60,-15.20,-169.89,-218.66, 
138799,1670006801.00,-11.01,-215.47,-205.58, 
139186,1670006801.40,-55.70,-148.45,-184.76, 
139589,1670006801.80,-124.32,-41.47,-137.33, 
139995,1670006802.20,-146.21,30.15,-97.93, 
140384,1670006802.60,-146.98,54.92,2.31, 
140783,1670006803.00,-145.83,107.69,29.50, 
141182,1670006803.40,-142.99,99.46,-99.86, 
141592,1670006803.80,-138.67,59.36,-87.30, 
141981,1670006804.20,-133.09,74.92,-24.48, 
142393,1670006804.60,-126.43,38.19,49.71, 
142784,1670006805.00,-166.25,40.70,172.53, 
143196,1670006805.40,-194.89,107.65,222.55, 
143585,1670006805.80,-135.03,62.07,147.61, 
143982,1670006806.20,-130.38,-8.52,72.20, 
144384,1670006806.60,-108.24,0.67,170.41, 
144779,1670006807.00,-87.53,73.63,245.59, 
145186,1670006807.40,-36.99,49.53,269.99, 
145582,1670006807.80,-10.86,29.36,248.31, 
145977,1670006808.20,-3.90,77.98,240.72, 
146378,1670006808.60,-28.52,82.32,197.76, 
146776,1670006809.00,-30.48,35.73,107.38, 
147175,1670006809.40,-30.23,45.77,-25.56, 
147576,1670006809.80,-28.12,36.57,-45.05, 
147980,1670006810.20,38.07,28.18,30.44, 
148385,1670006810.60,91.68,36.63,2.58, 
148779,1670006811.00,117.90,42.26,-42.39, 
149196,1670006811.40,121.48,45.44,-110.82, 
149622,1670006811.80,122.78,-1.75,-168.80, 
149995,1670006812.20,91.70,-57.08,-153.52, 
150401,1670006812.60,112.05,-35.49,-119.83, 
150802,1670006813.00,110.52,-17.87,-96.08, 
151201,1670006813.40,92.23,-3.80,-16.33, 
151590,1670006813.80,75.96,23.20,-1.49, 
151990,1670006814.20,14.19,11.69,-35.44, 
152387,1670006814.60,-19.34,-14.40,-133.67, 
152795,1670006815.00,-45.56,-19.45,-85.47, 
153190,1670006815.40,-65.30,25.55,43.50, 
153602,1670006815.80,15.41,-37.78,87.00, 
153993,1670006816.20,64.11,-104.36,93.09, 
154392,1670006816.60,69.95,-106.79,52.83, 
154800,1670006817.00,58.19,-122.81,28.91, 
155197,1670006817.40,0.30,-133.14,36.41, 
155590,1670006817.80,-13.81,-90.23,77.82, 
155994,1670006818.20,-9.48,-4.51,94.49, 
156387,1670006818.60,-20.84,31.52,-49.49, 
156788,1670006819.00,-14.12,11.72,-93.11, 
157186,1670006819.40,6.98,-4.17,-82.01, 
157585,1670006819.80,-6.43,31.68,-31.64, 
157986,1670006820.20,29.64,43.89,6.29, 
158394,1670006820.60,74.20,52.90,24.48, 
158783,1670006821.00,124.51,59.11,15.71, 
159195,1670006821.40,162.11,30.68,-45.83, 
159598,1670006821.80,156.30,55.46,-66.10, 
159985,1670006822.20,116.46,91.04,-125.15, 
160397,1670006822.60,49.99,84.33,-204.94, 
160792,1670006823.00,-5.26,76.81,-162.65, 
161185,1670006823.40,-34.28,68.67,-145.56, 
161585,1670006823.80,-89.91,44.00,-125.57, 
161994,1670006824.20,-117.33,-42.62,-118.67, 
162383,1670006824.60,-121.42,-78.74,-77.54, 
162791,1670006825.00,-138.73,-74.41,-19.50, 
163192,1670006825.40,-103.55,-118.97,-0.90, 
163584,1670006825.80,-88.54,-135.49,-28.58, 
163983,1670006826.20,-154.26,-81.63,-8.69, 
164392,1670006826.60,-171.38,-3.64,134.77, 
164786,1670006827.00,-133.73,9.85,207.90, 
165179,1670006827.40,-100.12,20.48,230.89, 
165580,1670006827.80,-55.11,-19.70,220.03, 
165986,1670006828.20,-0.91,-68.45,162.30, 
166383,1670006828.60,-3.01,-7.66,146.62, 
166791,1670006829.00,11.49,41.39,143.33, 
167180,1670006829.40,71.16,-18.36,132.87, 
167577,1670006829.80,102.28,-32.68,67.50, 
167987,1670006830.20,157.99,-43.29,136.33, 
168388,1670006830.60,215.94,-83.69,128.78, 
168779,1670006831.00,209.82,-48.69,49.20, 
169193,1670006831.40,153.95,30.03,3.71, 
170203,1670006831.80,120.81,76.88,-39.46, 
170301,1670006832.20,59.93,80.11,-87.88, 
170369,1670006832.60,9.27,130.41,-176.94, 
170764,1670006833.00,-32.16,151.98,-248.22, 
171190,1670006833.40,-49.20,132.86,-222.98, 
171565,1670006833.80,-62.37,98.31,-207.27, 
171970,1670006834.20,-41.70,51.95,-124.17, 
172361,1670006834.60,-24.68,13.12,-162.88, 
172767,1670006835.00,-26.12,-101.12,-190.06, 
173174,1670006835.40,-27.11,-141.91,-191.95, 
173565,1670006835.80,-12.50,-154.93,-136.56, 
173959,1670006836.20,31.28,-228.30,-93.39, 
174360,1670006836.60,49.23,-282.06,-67.91, 
174759,1670006837.00,45.99,-236.33,-19.46, 
175163,1670006837.40,57.93,-193.64,19.66, 
175566,1670006837.80,34.31,-170.06,37.96, 
175980,1670006838.20,13.90,-97.68,87.46, 
176357,1670006838.60,11.64,-51.85,162.63, 
176766,1670006839.00,8.74,-44.23,129.71, 
177156,1670006839.40,21.45,-19.03,152.77, 
177565,1670006839.80,30.27,-12.35,125.31, 
177960,1670006840.20,19.61,-21.46,107.82, 
178364,1670006840.60,9.61,7.09,184.35, 
178765,1670006841.00,-14.90,113.56,232.52, 
179167,1670006841.40,-50.52,182.74,211.94, 
179566,1670006841.80,-48.69,236.46,197.11, 
179965,1670006842.20,-93.67,292.44,264.67, 
180355,1670006842.60,-97.38,382.64,266.89, 
180762,1670006843.00,-67.79,397.76,190.32, 
181155,1670006843.40,-43.33,385.77,49.20, 
181585,1670006843.80,-39.54,318.66,-21.98, 
181964,1670006844.20,-4.09,241.35,-61.50, 
182353,1670006844.60,39.91,189.30,-94.45, 
182759,1670006845.00,41.51,142.19,-98.11, 
183154,1670006845.40,25.09,99.77,-123.71, 
183568,1670006845.80,-4.58,12.64,-159.97, 
183961,1670006846.20,-29.06,-26.37,-118.04, 
184363,1670006846.60,-17.55,-75.17,-102.64, 
184760,1670006847.00,23.48,-147.73,-123.92, 
185153,1670006847.40,-8.36,-123.27,-174.01, 
185573,1670006847.80,-34.49,-134.94,-185.14, 
185952,1670006848.20,-70.66,-110.84,-127.91, 
186361,1670006848.60,-114.91,-90.64,-125.03, 
186750,1670006849.00,-101.99,-73.92,-148.63, 
187148,1670006849.40,-89.82,-60.28,-120.35, 
187549,1670006849.80,-62.30,-97.61,-60.72, 
187949,1670006850.20,-39.04,-94.49,7.70, 
188352,1670006850.60,-3.53,-58.91,36.17, 
188747,1670006851.00,-7.19,-78.42,40.02, 
189157,1670006851.40,-88.63,-28.11,9.70, 
189556,1670006851.80,-103.68,44.96,-15.19, 
189954,1670006852.20,-18.52,-62.85,-53.93, 
190345,1670006852.60,-13.85,-131.93,-149.32, 
190746,1670006853.00,-24.61,-152.26,-85.02, 
191156,1670006853.40,-95.72,-149.83,-18.10, 
191551,1670006853.80,-150.10,-161.18,40.62, 
191946,1670006854.20,-189.68,-167.02,81.69, 
192348,1670006854.60,-167.98,-218.11,78.15, 
192753,1670006855.00,-83.01,-254.05,63.87, 
193157,1670006855.40,-58.86,-210.55,93.93, 
193585,1670006855.80,-5.20,-170.07,138.25, 
193945,1670006856.20,55.87,-165.64,208.99, 
194353,1670006856.60,58.12,-58.56,245.49, 
194750,1670006857.00,60.50,63.50,267.74, 
195141,1670006857.40,62.91,111.83,207.08, 
195543,1670006857.80,33.98,200.04,118.46, 
195944,1670006858.20,27.90,251.09,100.24, 
196352,1670006858.60,54.59,271.86,141.36, 
196743,1670006859.00,92.66,299.74,180.69, 
197148,1670006859.40,122.88,316.23,157.57, 
197550,1670006859.80,114.76,289.75,57.77, 
197937,1670006860.20,122.41,245.93,-24.70, 
198338,1670006860.60,127.22,270.98,-46.87, 
198748,1670006861.00,114.29,234.14,-188.24, 
199145,1670006861.40,165.93,83.73,-231.64, 
199548,1670006861.80,188.48,25.78,-238.19, 
199938,1670006862.20,203.06,-56.09,-226.38, 
200347,1670006862.60,210.66,-138.42,-170.31, 
200736,1670006863.00,149.62,-121.82,-169.99, 
201138,1670006863.40,112.35,-172.69,-210.58, 
201543,1670006863.80,110.83,-211.14,-146.08, 
201938,1670006864.20,90.46,-221.57,-119.12, 
202334,1670006864.60,24.84,-177.76,-178.06, 
202743,1670006865.00,-13.19,-204.63,-214.11, 
203134,1670006865.40,-44.41,-238.17,-128.82, 
203542,1670006865.80,-117.75,-145.54,-17.54, 
203939,1670006866.20,-158.83,-51.79,39.91, 
204341,1670006866.60,-141.72,-40.34,48.50, 
204732,1670006867.00,-125.50,-61.98,31.99, 
205142,1670006867.40,-110.18,-61.33,105.63, 
205533,1670006867.80,-95.77,-58.79,108.67, 
205932,1670006868.20,-113.54,-38.59,11.13, 
206331,1670006868.60,-125.31,11.52,-72.04, 
206731,1670006869.00,-131.84,4.15,-116.79, 
207142,1670006869.40,-102.57,-50.03,-81.32, 
207529,1670006869.80,-45.05,-42.18,-110.83, 
207927,1670006870.20,-13.37,-49.90,-101.35, 
208336,1670006870.60,-2.16,-21.57,-3.42, 
208736,1670006871.00,-39.75,35.14,77.62, 
209133,1670006871.40,-68.24,98.21,127.25, 
209534,1670006871.80,-56.53,98.81,188.05, 
209936,1670006872.20,-29.71,66.19,204.46, 
210329,1670006872.60,8.72,71.90,205.23, 
210726,1670006873.00,25.28,92.08,227.12, 
211132,1670006873.40,102.59,123.31,325.05, 
211535,1670006873.80,131.24,130.43,332.19, 
211927,1670006874.20,152.27,117.90,313.24, 
212324,1670006874.60,214.80,105.80,263.47, 
212733,1670006875.00,260.73,143.30,123.49, 
213129,1670006875.40,181.20,186.53,-8.35, 
213532,1670006875.80,144.56,135.74,-94.30, 
213923,1670006876.20,142.86,123.93,-95.97, 
214327,1670006876.60,75.15,160.40,-178.30, 
214728,1670006877.00,49.63,169.33,-230.43, 
215132,1670006877.40,-20.28,154.80,-227.48, 
215521,1670006877.80,-93.03,90.23,-256.09, 
215924,1670006878.20,-102.09,34.99,-271.53, 
216330,1670006878.60,-77.66,-60.88,-264.98, 
216731,1670006879.00,-8.93,-155.09,-201.25, 
217126,1670006879.40,29.50,-146.61,-92.72, 
217526,1670006879.80,11.47,-138.04,48.71, 
217925,1670006880.20,27.15,-113.32,72.29, 
218318,1670006880.60,-8.30,-76.06,-39.44, 
218716,1670006881.00,-53.63,-45.54,-75.81, 
219127,1670006881.40,-73.70,-53.19,-117.86, 
219525,1670006881.80,-105.20,-59.08,-114.25, 
219924,1670006882.20,-145.08,-63.36,-28.32, 
220327,1670006882.60,-158.46,-98.37,-49.71, 
221325,1670006883.00,-134.93,-141.96,-33.26, 
221376,1670006883.40,-128.56,-157.35,91.01, 
221515,1670006883.80,-58.18,-166.57,57.75, 
221929,1670006884.20,-16.50,-187.40,-9.14, 
222324,1670006884.60,-13.88,-248.97,53.98, 
222724,1670006885.00,19.95,-276.31,98.44, 
223115,1670006885.40,46.80,-192.98,151.01, 
223512,1670006885.80,20.94,-104.56,95.30, 
223928,1670006886.20,30.20,-94.17,57.49, 
224309,1670006886.60,-9.46,-65.93,43.71, 
224710,1670006887.00,-24.94,-39.91,23.52, 
225120,1670006887.40,-52.84,32.16,114.79, 
225513,1670006887.80,-42.65,124.48,185.21, 
225929,1670006888.20,-48.55,164.82,174.60, 
226308,1670006888.60,-68.03,147.28,159.78, 
226717,1670006889.00,-65.72,213.12,105.00, 
227108,1670006889.40,-31.56,229.79,130.00, 
227518,1670006889.80,-18.11,256.43,170.87, 
227928,1670006890.20,41.06,289.27,128.59, 
228306,1670006890.60,88.23,276.84,35.51, 
228704,1670006891.00,92.51,228.88,-4.39, 
229115,1670006891.40,110.45,234.42,-18.71, 
229505,1670006891.80,91.45,249.33,2.96, 
229916,1670006892.20,89.58,238.88,87.83, 
230328,1670006892.60,102.25,240.09,73.96, 
230703,1670006893.00,78.80,234.14,-1.07, 
231104,1670006893.40,58.05,156.95,-57.48, 
231503,1670006893.80,87.16,40.03,-136.17, 
231909,1670006894.20,108.14,-106.41,-157.63, 
232302,1670006894.60,89.82,-158.08,-157.59, 
232710,1670006895.00,57.19,-134.32,-222.34, 
233107,1670006895.40,44.06,-196.13,-265.00, 
233510,1670006895.80,1.16,-259.80,-259.20, 
233908,1670006896.20,-3.95,-340.30,-173.19, 
234301,1670006896.60,7.01,-349.93,-148.65, 
234713,1670006897.00,-48.06,-302.08,-120.08, 
235100,1670006897.40,-108.40,-241.79,-101.18, 
235497,1670006897.80,-155.49,-204.65,-134.97, 
235919,1670006898.20,-222.93,-170.46,-101.04, 
236308,1670006898.60,-224.54,-123.02,-38.35, 
236697,1670006899.00,-189.99,-130.10,-48.57, 
237105,1670006899.40,-205.56,-182.32,-19.50, 
237506,1670006899.80,-150.74,-169.24,68.23, 
237897,1670006900.20,-86.90,-137.75,162.67, 
238297,1670006900.60,-64.37,-91.92,189.71, 
238696,1670006901.00,-44.04,-51.44,115.43, 
239095,1670006901.40,-25.82,-15.98,129.35, 
239503,1670006901.80,5.61,30.90,251.97, 
239904,1670006902.20,47.88,119.02,313.15, 
240328,1670006902.60,81.84,206.08,233.96, 
240703,1670006903.00,77.05,240.17,165.99, 
241094,1670006903.40,72.51,246.87,146.61, 
241506,1670006903.80,115.54,248.13,114.55, 
241913,1670006904.20,132.23,228.59,14.71, 
242294,1670006904.60,175.53,208.58,-60.59, 
242702,1670006905.00,222.93,123.07,-61.83, 
243093,1670006905.40,224.05,68.90,-84.94, 
243501,1670006905.80,157.33,121.32,-42.79, 
243890,1670006906.20,99.94,95.29,10.60, 
244291,1670006906.60,51.08,71.97,-20.21, 
244701,1670006907.00,-6.09,83.37,-62.49, 
245098,1670006907.40,-36.57,73.97,-128.19, 
245491,1670006907.80,-61.06,47.95,-81.56, 
245899,1670006908.20,-80.18,90.39,-68.16, 
246288,1670006908.60,-64.10,72.25,-77.16, 
246689,1670006909.00,-113.02,54.95,-41.27, 
247091,1670006909.40,-182.50,120.78,22.75, 
247494,1670006909.80,-123.75,87.21,-21.65, 
247885,1670006910.20,-41.91,40.62,-129.67, 
248295,1670006910.60,24.62,0.53,-132.56, 
248698,1670006911.00,93.52,-65.73,-239.44, 
249098,1670006911.40,98.38,-152.42,-201.91, 
249483,1670006911.80,68.63,-155.20,-155.42, 
249894,1670006912.20,58.11,-171.80,-143.59, 
250286,1670006912.60,32.78,-248.96,-146.16, 
250689,1670006913.00,-3.97,-273.53,-141.21, 
251088,1670006913.40,-18.72,-337.28,-167.62, 
251490,1670006913.80,-61.97,-348.39,-76.22, 
251891,1670006914.20,-111.90,-284.38,21.18, 
252286,1670006914.60,-165.98,-210.22,63.29, 
252688,1670006915.00,-157.66,-161.33,120.92, 
253091,1670006915.40,-101.05,-133.45,126.21, 
253491,1670006915.80,-131.86,-122.76,69.64, 
253888,1670006916.20,-121.12,-126.74,124.58, 
254277,1670006916.60,-46.70,-108.19,177.39, 
254683,1670006917.00,14.74,-88.72,222.68, 
255088,1670006917.40,32.32,28.70,255.36, 
255479,1670006917.80,62.58,91.74,234.88, 
255887,1670006918.20,118.42,94.61,193.34, 
256286,1670006918.60,50.44,178.69,122.10, 
256688,1670006919.00,11.46,261.60,103.45, 
257077,1670006919.40,59.12,274.47,133.44, 
257484,1670006919.80,80.46,248.46,141.73, 
257886,1670006920.20,96.21,239.77,178.68, 
258277,1670006920.60,75.75,327.95,233.97, 
258676,1670006921.00,26.58,408.38,203.22, 
259084,1670006921.40,33.14,415.08,15.32, 
259473,1670006921.80,37.74,328.84,-74.88, 
259872,1670006922.20,72.78,235.54,-92.81, 
260280,1670006922.60,99.22,138.15,-122.95, 
260679,1670006923.00,55.48,103.63,-82.59, 
261072,1670006923.40,49.26,87.87,15.31, 
261480,1670006923.80,74.96,39.02,75.88, 
261881,1670006924.20,93.41,45.86,29.11, 
262270,1670006924.60,73.33,-1.25,-189.52, 
262680,1670006925.00,103.08,-139.84,-336.46, 
263069,1670006925.40,75.47,-184.32,-401.82, 
263473,1670006925.80,4.10,-170.08,-391.80, 
263880,1670006926.20,-38.34,-238.47,-413.05, 
264267,1670006926.60,-72.76,-240.91,-472.63, 
264669,1670006927.00,-116.03,-223.20,-359.89, 
265080,1670006927.40,-149.27,-270.74,-296.70, 
265474,1670006927.80,-157.49,-287.93,-207.06, 
265877,1670006928.20,-177.44,-279.13,9.53, 
266276,1670006928.60,-206.13,-299.33,201.86, 
266668,1670006929.00,-208.77,-275.77,309.71, 
267073,1670006929.40,-174.96,-267.27,348.08, 
267466,1670006929.80,-174.94,-204.46,360.77, 
267864,1670006930.20,-139.18,-180.42,295.85, 
268267,1670006930.60,-75.28,-139.40,152.69, 
268664,1670006931.00,-67.78,-101.44,110.50, 
269072,1670006931.40,-12.58,-82.61,158.06, 
269465,1670006931.80,49.38,-63.23,223.65, 
269864,1670006932.20,36.80,37.68,208.14, 
270264,1670006932.60,57.63,120.55,221.48, 
270673,1670006933.00,27.92,187.12,244.80, 
271069,1670006933.40,4.80,272.09,216.30, 
271470,1670006933.80,50.02,270.51,189.37, 
272461,1670006934.20,70.43,217.11,91.58, 
272537,1670006934.60,71.33,268.69,74.67, 
272662,1670006935.00,119.07,305.62,41.49, 
273061,1670006935.40,139.76,232.19,-82.82, 
273463,1670006935.80,170.33,217.17,-193.51, 
273864,1670006936.20,129.30,266.88,-280.91, 
274259,1670006936.60,94.11,234.78,-227.69, 
