7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1675977660, +3.37, +28.926,  +416.4, +1087.0,   +78.0,  +483.0
1675978260, +3.37, +28.958,  +526.7, +1113.0,   +84.0,  +503.0
1675978860, +3.37, +28.942,  +587.6, +1276.0,  +148.0,  +617.0
1675979460, +3.37, +28.958,  +662.2, +1096.0,   +81.0,  +458.0
1675980060, +3.37, +28.950,  +683.1, +1121.0,  +105.0,  +480.0
1675980660, +3.37, +28.958,  +707.4, +1249.0,  +120.0,  +676.0
1675981260, +3.37, +29.007,  +685.6, +1200.0,  +118.0,  +496.0
1675981860, +3.37, +29.023,  +783.6, +1086.0,   +59.0,  +504.0
1675982460, +3.37, +28.983,  +794.0, +1087.0,   +80.0,  +473.0
1675983060, +3.37, +29.015,  +772.4, +1159.0,   +80.0,  +696.0
1675983660, +3.37, +29.015,  +889.6, +1208.0,   +96.0,  +688.0
1675984260, +3.37, +29.023,  +875.7, +1067.0,   +56.0,  +524.0
1675984860, +3.37, +29.048,  +903.3, +1274.0,  +142.0,  +614.0
1675985460, +3.37, +29.064,  +900.7, +1276.0,  +124.0,  +617.0
1675986060, +3.37, +29.056,  +911.1, +1255.0,  +152.0,  +530.0
1675986660, +3.37, +29.080,  +921.1, +1224.0,  +102.0,  +684.0
1675987260, +3.37, +29.080,  +912.9, +1264.0,  +148.0,  +563.0
1675987860, +3.37, +29.097,  +938.2, +1183.0,   +88.0,  +696.0
1675988460, +3.37, +29.113,  +899.4, +1272.0,  +159.0,  +638.0
1675989060, +3.37, +29.137,  +932.4, +1256.0,  +145.0,  +542.0
1675989660, +3.37, +29.105,  +973.3, +1075.0,   +51.0,  +527.0
1675990260, +3.37, +29.097,  +886.1, +1080.0,   +65.0,  +504.0
1675990860, +3.37, +29.129,  +949.3, +1171.0,  +104.0,  +520.0
1675991460, +3.37, +29.170,  +930.5, +1249.0,  +152.0,  +518.0
1675992060, +3.37, +29.170,  +975.9, +1272.0,  +152.0,  +560.0
1675992660, +3.36, +29.162,  +868.0, +1251.0,  +152.0,  +543.0
1675993260, +3.36, +29.162,  +792.4, +1272.0,  +140.0,  +652.0
1675993860, +3.36, +29.162,  +915.0, +1255.0,  +148.0,  +559.0
1675994460, +3.36, +29.170,  +859.7, +1262.0,  +143.0,  +571.0
1675995060, +3.36, +29.178,  +825.2, +1171.0,   +83.0,  +696.0
1675995660, +3.36, +29.194,  +827.5, +1238.0,  +112.0,  +688.0
1675996260, +3.36, +29.227,  +576.7, +1172.0,   +88.0,  +696.0
1675996860, +3.36, +29.243,  +459.9, +1203.0,   +96.0,  +690.0
1675997460, +3.36, +29.235,  +376.5, +1182.0,   +88.0,  +696.0
1675998060, +3.36, +29.227,  +360.5, +1080.0,   +63.0,  +503.0
1675998660, +3.36, +29.235,  +125.7, +1270.0,  +140.0,  +584.0
1675999260, +3.36, +29.284,  +165.2, +1166.0,   +80.0,  +696.0
1675999860, +3.36, +29.308,  +176.2, +1104.0,   +72.0,  +502.0
1676000460, +3.36, +29.276,  +166.8, +1095.0,   +76.0,  +482.0
1676001060, +3.36, +29.300,  +232.5, +1112.0,   +79.0,  +521.0
1676001660, +3.36, +29.284,  +373.7, +1199.0,  +131.0,  +496.0
1676002260, +3.37, +29.292,  +224.8, +1174.0,   +78.0,  +726.0
1676002860, +3.37, +29.276,  +273.4, +1239.0,  +157.0,  +503.0
1676003460, +3.37, +29.292,  +127.4, +1111.0,   +76.0,  +507.0
1676004060, +3.37, +29.308,   +68.1, +1100.0,   +71.0,  +467.0
1676004660, +3.37, +29.251,   +50.2, +1136.0,   +95.0,  +479.0
1676005260, +3.37, +29.268,   +86.2, +1255.0,  +151.0,  +536.0
1676005860, +3.36, +29.251,   +41.5, +1234.0,  +141.0,  +499.0
1676006460, +3.36, +29.251,   +32.5, +1255.0,  +151.0,  +523.0
1676007060, +3.36, +29.235,   +27.9, +1220.0,  +104.0,  +679.0
1676007660, +3.36, +29.235,   +19.2, +1161.0,   +80.0,  +688.0
1676008260, +3.36, +29.243,    +7.1, +1206.0,   +96.0,  +688.0
1676008860, +3.36, +29.235,    +1.7, +1200.0,   +96.0,  +696.0
1676009460, +3.36, +29.219,    +0.3, +1222.0,  +104.0,  +688.0
1676010060, +3.36, +29.211,    -0.1, +1231.0,  +104.0,  +655.0
1676010660, +3.36, +29.227,    -0.1, +1249.0,  +153.0,  +515.0
1676011260, +3.36, +29.186,    -0.1, +1100.0,   +71.0,  +483.0
