7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1677195660, +3.07, +29.154,  +585.6, +1219.0,  +142.0,  +487.0
1677196260, +3.07, +29.170,  +556.0, +1164.0,  +128.0,  +487.0
1677196860, +3.06, +29.162,  +372.6, +1276.0,  +161.0,  +563.0
1677197460, +3.06, +29.186,  +179.5, +1287.0,  +154.0,  +606.0
1677198060, +3.06, +29.162,  +198.1, +1150.0,   +84.0,  +688.0
1677198660, +3.06, +29.170,  +251.6, +1084.0,   +88.0,  +478.0
1677199260, +3.06, +29.154,  +709.6, +1167.0,   +96.0,  +692.0
1677199860, +3.06, +29.203,  +456.6, +1144.0,   +84.0,  +689.0
1677200460, +3.06, +29.186,  +790.2, +1180.0,   +96.0,  +692.0
1677201060, +3.06, +29.178,  +653.6, +1160.0,   +88.0,  +691.0
1677201660, +3.06, +29.186,  +528.8, +1167.0,   +88.0,  +723.0
1677202260, +3.06, +29.178,  +534.8, +1095.0,   +96.0,  +472.0
1677202860, +3.06, +29.170,  +404.0, +1144.0,   +88.0,  +688.0
1677203460, +3.06, +29.162,  +519.3, +1078.0,   +68.0,  +499.0
1677204060, +3.06, +29.170,  +204.4, +1148.0,   +84.0,  +688.0
1677204660, +3.06, +29.154,  +441.1, +1230.0,  +120.0,  +688.0
1677205260, +3.06, +29.154,  +293.6, +1271.0,  +160.0,  +557.0
1677205860, +3.06, +29.162,  +325.6, +1097.0,   +77.0,  +451.0
1677206460, +3.06, +29.154,  +691.9, +1246.0,  +128.0,  +681.0
1677207060, +3.06, +29.154,  +359.4, +1167.0,   +96.0,  +696.0
1677207660, +3.06, +29.170,  +685.7, +1087.0,   +60.0,  +511.0
1677208260, +3.06, +29.154,  +599.7, +1211.0,  +112.0,  +694.0
1677208860, +3.06, +29.162,  +326.5, +1183.0,   +96.0,  +696.0
1677209460, +3.06, +29.162,  +402.0, +1212.0,  +108.0,  +691.0
1677210060, +3.06, +29.146,  +239.7, +1212.0,  +112.0,  +690.0
1677210660, +3.06, +29.137,  +338.1, +1204.0,  +104.0,  +696.0
1677211260, +3.06, +29.137,  +328.4, +1264.0,  +132.0,  +676.0
1677211860, +3.06, +29.129,  +121.8, +1254.0,  +128.0,  +679.0
1677212460, +3.06, +29.137,  +247.1, +1214.0,  +112.0,  +691.0
1677213060, +3.06, +29.129,  +171.1, +1164.0,   +92.0,  +692.0
1677213660, +3.06, +29.154,  +102.9, +1206.0,  +112.0,  +692.0
1677214260, +3.06, +29.105,   +56.8, +1139.0,   +83.0,  +688.0
1677214860, +3.06, +29.129,   +47.4, +1151.0,  +118.0,  +464.0
1677215460, +3.06, +29.113,   +52.2, +1127.0,  +107.0,  +473.0
1677216060, +3.06, +29.121,   +27.7, +1136.0,  +110.0,  +467.0
1677216660, +3.06, +29.113,   +15.7, +1121.0,   +89.0,  +487.0
1677217260, +3.06, +29.121,    +7.7, +1084.0,   +96.0,  +456.0
1677217860, +3.06, +29.105,    +2.6, +1103.0,   +93.0,  +465.0
1677218460, +3.06, +29.097,    +0.3, +1112.0,  +104.0,  +496.0
