7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1674324660, +3.42, +27.449,  +160.2, +1240.0,   -19.0,  +240.0
1674325260, +3.42, +28.025,  +179.5, +1158.0,   -66.0,  +191.0
1674325860, +3.43, +28.926,  +238.4, +1289.0,   -52.0,  +316.0
1674326460, +3.43, +30.151,  +329.4, +1303.0,   -32.0,  +282.0
1674327060, +3.43, +30.793,  +102.3, +1206.0,   -36.0,  +227.0
1674327660, +3.44, +30.529,  +179.7, +1262.0,   -72.0,  +392.0
1674328260, +3.44, +30.601,  +246.2, +1295.0,   -52.0,  +332.0
1674328860, +3.43, +31.707,  +430.8, +1095.0,   -79.0,  +216.0
1674329460, +3.43, +32.273,  +257.7, +1128.0,   -77.0,  +223.0
1674330060, +3.44, +32.007,  +372.1, +1297.0,   -23.0,  +272.0
1674330660, +3.44, +31.668,  +244.2, +1129.0,   -71.0,  +225.0
1674331260, +3.44, +31.541,  +222.5, +1272.0,   -13.0,  +215.0
1674331860, +3.43, +31.343,  +148.2, +1272.0,   -16.0,  +192.0
1674332460, +3.43, +31.089,  +151.6, +1291.0,   -25.0,  +243.0
1674333060, +3.44, +30.873,  +161.1, +1264.0,   -64.0,  +364.0
1674333660, +3.45, +30.769,  +177.7, +1276.0,   -21.0,  +166.0
1674334260, +3.45, +30.585,  +133.3, +1177.0,  -125.0,  +188.0
1674334860, +3.44, +30.561,  +131.3, +1228.0,   -84.0,  +430.0
1674335460, +3.44, +30.480,  +141.9, +1126.0,  -117.0,  +218.0
1674336060, +3.43, +30.601,  +159.6, +1119.0,   -91.0,  +263.0
1674336660, +3.43, +30.657,  +187.7, +1271.0,   -20.0,  +230.0
1674337260, +3.43, +30.689,  +163.8, +1299.0,   -61.0,  +380.0
1674337860, +3.44, +30.432,  +189.1, +1123.0,  -146.0,  +224.0
1674338460, +3.45, +30.416,  +283.2, +1255.0,   -77.0,  +432.0
1674339060, +3.44, +30.825,  +320.9, +1171.0,   -63.0,  +193.0
1674339660, +3.44, +31.192,  +158.9, +1315.0,   -50.0,  +292.0
1674340260, +3.44, +31.152,  +174.4, +1296.0,    -3.0,  +172.0
1674340860, +3.44, +30.873,  +184.7, +1311.0,    +3.0,  +161.0
1674341460, +3.44, +30.569,  +154.4, +1318.0,   -56.0,  +290.0
1674342060, +3.44, +30.344,  +217.2, +1240.0,   -84.0,  +432.0
1674342660, +3.44, +30.432,  +194.7, +1315.0,   -48.0,  +287.0
1674343260, +3.44, +30.745,  +222.1, +1135.0,   -68.0,  +222.0
1674343860, +3.44, +31.001,  +136.5, +1140.0,   -83.0,  +216.0
1674344460, +3.44, +30.929,  +148.9, +1304.0,   -61.0,  +384.0
1674345060, +3.44, +30.889,  +159.7, +1278.0,   -72.0,  +422.0
1674345660, +3.46, +30.713,  +219.0, +1299.0,   -50.0,  +299.0
1674346260, +3.44, +30.673,  +120.7, +1240.0,   -89.0,  +284.0
1674346860, +3.44, +30.505,  +154.6, +1326.0,    -3.0,  +224.0
1674347460, +3.44, +30.521,  +148.0, +1137.0,   -81.0,  +207.0
1674348060, +3.44, +30.569,  +164.4, +1315.0,   -52.0,  +288.0
1674348660, +3.44, +30.673,  +174.2, +1287.0,   -29.0,  +246.0
1674349260, +3.44, +30.761,  +230.4, +1177.0,   -56.0,  +207.0
1674349860, +3.44, +30.633,  +105.4, +1279.0,   -61.0,  +368.0
1674350460, +3.44, +30.416,  +155.8, +1292.0,   -56.0,  +344.0
1674351060, +3.44, +30.448,  +126.2, +1180.0,   -56.0,  +207.0
1674351660, +3.43, +30.745,  +202.3, +1296.0,   -45.0,  +337.0
1674352260, +3.44, +30.785,  +134.4, +1315.0,   -52.0,  +304.0
1674352860, +3.44, +30.497,  +201.1, +1307.0,   -57.0,  +368.0
1674353460, +3.44, +30.489,  +122.6, +1171.0,   -55.0,  +170.0
1674354060, +3.43, +30.561,  +209.9, +1183.0,   -64.0,  +124.0
1674354660, +3.44, +30.689,  +114.6, +1283.0,   -22.0,  +237.0
1674355260, +3.44, +30.633,  +108.0, +1227.0,   -80.0,  +435.0
1674355860, +3.44, +30.553,  +103.4, +1140.0,   -77.0,  +199.0
1674356460, +3.44, +30.569,  +107.9, +1302.0,   -50.0,  +316.0
1674357060, +3.44, +30.529,  +149.7, +1368.0,   -25.0,  +307.0
1674357660, +3.44, +30.521,   +91.9, +1296.0,   -40.0,  +344.0
1674358260, +3.43, +30.416,   +89.1, +1240.0,   -24.0,  +199.0
1674358860, +3.44, +30.312,  +100.0, +1260.0,   -76.0,  +408.0
1674359460, +3.43, +30.271,   +95.0, +1164.0,   -63.0,  +225.0
1674360060, +3.43, +30.231,   +91.7, +1121.0,   -80.0,  +240.0
1674360660, +3.43, +30.207,   +76.6, +1219.0,   -12.0,  +216.0
1674361260, +3.43, +30.134,   +62.3, +1095.0,  -101.0,  +271.0
1674361860, +3.43, +29.973,   +55.4, +1264.0,   -68.0,  +388.0
1674362460, +3.44, +29.827,   +48.9, +1311.0,   -32.0,  +297.0
1674363060, +3.44, +29.674,   +45.6, +1215.0,   +32.0,   +88.0
1674363660, +3.43, +29.649,   +54.0, +1240.0,   -72.0,  +384.0
1674364260, +3.43, +29.601,   +38.7, +1302.0,   -58.0,  +388.0
1674364860, +3.43, +29.511,   +35.6, +1308.0,   -56.0,  +368.0
1674365460, +3.44, +29.471,   +26.7, +1251.0,   -72.0,  +400.0
1674366060, +3.43, +29.300,   +12.0, +1311.0,   -32.0,  +303.0
1674366660, +3.43, +29.097,    +5.2, +1299.0,   -50.0,  +312.0
1674367260, +3.43, +28.893,    +1.4, +1308.0,   -36.0,  +319.0
1674367860, +3.42, +28.779,    +0.1, +1248.0,   -25.0,  +207.0
1674368460, +3.43, +28.648,    +0.2, +1299.0,   -50.0,  +310.0
1674369060, +3.42, +28.599,    +0.0, +1299.0,   -25.0,  +270.0
1674369660, +3.43, +28.452,    -0.1, +1299.0,   -52.0,  +306.0
1674370260, +3.43, +28.452,    -0.2, +1174.0,   -22.0,  +252.0
1674370860, +3.43, +28.435,    +0.0, +1168.0,   -71.0,  +220.0
1674371460, +3.43, +28.329,    -0.1, +1171.0,   -66.0,  +230.0
1674372060, +3.42, +28.345,    -0.3, +1304.0,   -35.0,  +276.0
1674372660, +3.42, +28.370,    -0.2, +1182.0,   -59.0,  +164.0
1674373260, +3.42, +28.312,    -0.1, +1165.0,   -73.0,  +250.0
1674373860, +3.43, +28.263,    -0.7, +1223.0,   -80.0,  +412.0
1674374460, +3.43, +28.238,    -0.3, +1118.0,   -85.0,  +263.0
1674375060, +3.42, +28.238,    -0.0, +1127.0,   -84.0,  +211.0
1674375660, +3.42, +28.238,    +0.2, +1116.0,   -73.0,  +207.0
1674376260, +3.42, +28.214,    +0.1, +1112.0,  -104.0,  +259.0
1674376860, +3.42, +28.181,    -0.1, +1256.0,   -64.0,  +359.0
1674377460, +3.42, +28.173,    -0.1, +1131.0,  -108.0,  +214.0
1674378060, +3.42, +28.189,    -0.1, +1121.0,   -68.0,  +233.0
1674378660, +3.42, +28.173,    -0.1, +1135.0,   -89.0,  +227.0
1674379260, +3.42, +28.132,    -0.3, +1308.0,   -35.0,  +323.0
1674379860, +3.42, +28.091,    -0.1, +1112.0,  -105.0,  +273.0
1674380460, +3.42, +28.042,    +0.1, +1110.0,  -127.0,  +261.0
1674381060, +3.42, +27.927,    -0.1, +1304.0,   -52.0,  +288.0
1674381660, +3.42, +27.515,    -0.1, +1118.0,  -107.0,  +271.0
1674382260, +3.42, +27.243,    -0.3, +1308.0,   -56.0,  +368.0
1674382860, +3.42, +27.070,    +0.1, +1183.0,   -41.0,  +308.0
1674383460, +3.41, +27.053,    +0.1, +1144.0,   -62.0,  +212.0
1674384060, +3.42, +26.938,    -0.4, +1320.0,   -48.0,  +295.0
1674384660, +3.43, +27.020,    -0.1, +1319.0,   -48.0,  +288.0
1674385260, +3.43, +27.012,    -0.0, +1248.0,   -24.0,  +175.0
1674385860, +3.43, +27.037,    -0.1, +1118.0,   -63.0,  +207.0
1674386460, +3.42, +26.979,    -0.0, +1111.0,   -98.0,  +271.0
1674387060, +3.42, +27.004,    -0.1, +1260.0,   -64.0,  +384.0
1674387660, +3.43, +26.971,    +0.1, +1311.0,   -39.0,  +332.0
1674388260, +3.42, +27.028,    -0.2, +1328.0,    -1.0,  +195.0
1674388860, +3.42, +26.946,    +0.3, +1318.0,   -52.0,  +339.0
1674389460, +3.41, +26.888,    -0.3, +1319.0,   -52.0,  +336.0
1674390060, +3.41, +26.838,    -0.1, +1240.0,   -20.0,  +141.0
1674390660, +3.41, +26.772,    +0.1, +1313.0,   +20.0,  +167.0
1674391260, +3.41, +26.747,    -0.1, +1316.0,   -48.0,  +368.0
1674391860, +3.42, +26.698,    -0.3, +1331.0,    -5.0,  +210.0
1674392460, +3.42, +26.632,    -0.1, +1151.0,   -54.0,  +176.0
1674393060, +3.42, +26.541,    +0.0, +1368.0,   -16.0,  +283.0
1674393660, +3.42, +26.632,    -0.5, +1319.0,   -52.0,  +336.0
1674394260, +3.41, +26.615,    +0.1, +1272.0,    +0.0,  +168.0
1674394860, +3.41, +26.640,    +0.2, +1340.0,   +17.0,  +172.0
1674395460, +3.43, +26.640,    +0.2, +1304.0,   -58.0,  +380.0
1674396060, +3.42, +26.656,    -0.3, +1336.0,    -2.0,  +203.0
1674396660, +3.41, +26.689,    +0.1, +1183.0,   -60.0,   +95.0
1674397260, +3.41, +26.723,    +0.3, +1329.0,   +19.0,  +157.0
1674397860, +3.42, +26.698,    +0.1, +1235.0,   -21.0,  +159.0
1674398460, +3.42, +26.747,    +0.1, +1241.0,   -80.0,  +432.0
1674399060, +3.42, +26.764,    -0.3, +1267.0,   -64.0,  +384.0
1674399660, +3.41, +26.797,    +0.1, +1260.0,   -80.0,  +432.0
1674400260, +3.41, +26.847,    -0.5, +1308.0,   -56.0,  +376.0
1674400860, +3.41, +26.847,    +0.1, +1311.0,   -48.0,  +323.0
1674401460, +3.41, +26.822,    -0.2, +1292.0,    -1.0,  +170.0
1674402060, +3.41, +26.764,    +0.1, +1319.0,   -33.0,  +305.0
1674402660, +3.41, +26.731,    +0.1, +1168.0,   -76.0,  +217.0
1674403260, +3.42, +26.689,    +0.1, +1305.0,   -36.0,  +263.0
1674403860, +3.42, +26.615,    -0.3, +1276.0,   -12.0,  +194.0
1674404460, +3.41, +26.574,    -0.0, +1302.0,   -56.0,  +384.0
1674405060, +3.41, +26.565,    +0.1, +1148.0,   -79.0,  +217.0
1674405660, +3.42, +26.574,    +0.3, +1271.0,   -13.0,  +190.0
1674406260, +3.42, +26.723,    +0.1, +1287.0,   -59.0,  +352.0
