7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1674498660, +3.42, +27.968,   +19.8, +1276.0,  -168.0,  +326.0
1674499260, +3.41, +28.525,  +449.9,  +145.0, -1047.0,  -462.0
1674499860, +3.42, +29.471,  +138.0,   +62.0, -1581.0,  -544.0
1674500460, +3.42, +30.046,  +815.1,   -19.0,  -945.0,  -512.0
1674501060, +3.43, +31.510,  +442.5, +1263.0,  -272.0,  +424.0
1674501660, +3.43, +31.778,  +293.1, +1288.0,  -165.0,  +384.0
1674502260, +3.43, +31.818, +1914.0, +1148.0,  -384.0,  +430.0
1674502860, +3.43, +32.833, +1610.3, +1216.0,   -40.0,  +462.0
1674503460, +3.43, +32.124, +1991.0, +1216.0,  +131.0,  +172.0
1674504060, +3.43, +32.070,   +97.0, +1294.0,  -143.0,  +375.0
1674504660, +3.43, +31.184, +1594.2, +1298.0,  +109.0,  +294.0
1674505260, +3.43, +32.577, +2551.5, +1212.0,  +119.0,  +161.0
1674505860, +3.43, +33.272,  +245.1, +1260.0,  -194.0,  +437.0
1674506460, +3.43, +33.096,  +745.9, +1212.0,  -131.0,  +275.0
1674507060, +3.44, +34.010,  +177.6, +1177.0,  -160.0,  +287.0
1674507660, +3.44, +34.622, +2379.7, +1251.0,  -141.0,  +288.0
1674508260, +3.44, +32.242,  +478.8, +1095.0,   +52.0,  +492.0
1674508860, +3.44, +30.223,  +193.9, +1176.0,  +111.0,  +496.0
1674509460, +3.43, +29.479,  +550.8, +1212.0,   +96.0,  +664.0
1674510060, +3.42, +29.211,   +89.9, +1155.0,   +97.0,  +466.0
1674510660, +3.42, +29.089,  +785.5, +1190.0,   +84.0,  +664.0
1674511260, +3.42, +29.056,  +735.3, +1214.0,   +97.0,  +663.0
1674511860, +3.42, +29.048,  +802.1, +1231.0,  +100.0,  +614.0
1674512460, +3.42, +29.048,  +863.7, +1240.0,  +112.0,  +614.0
1674513060, +3.42, +29.048,  +246.3, +1208.0,  +126.0,  +521.0
1674513660, +3.42, +29.015,  +965.7, +1216.0,  +117.0,  +534.0
1674514260, +3.42, +29.023,  +907.2, +1055.0,   +24.0,  +559.0
1674514860, +3.42, +29.064,  +909.1, +1084.0,   +57.0,  +497.0
1674515460, +3.42, +29.056,  +844.5, +1064.0,   +23.0,  +543.0
1674516060, +3.42, +29.048,  +910.7, +1056.0,   +43.0,  +527.0
1674516660, +3.42, +29.056,  +969.4, +1052.0,   +19.0,  +556.0
1674517260, +3.42, +29.072,  +960.4, +1036.0,   +35.0,  +574.0
1674517860, +3.42, +29.064, +1012.7, +1056.0,   +42.0,  +524.0
1674518460, +3.42, +29.080, +1033.2, +1048.0,   +56.0,  +531.0
1674519060, +3.42, +29.089,  +979.5, +1232.0,  +103.0,  +631.0
1674519660, +3.42, +29.072, +1030.4, +1203.0,   +88.0,  +668.0
1674520260, +3.42, +29.105,  +942.9, +1039.0,    +6.0,  +542.0
