7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1677978660, +2.95, +29.503,  +213.9, +1108.0,   +71.0,  +487.0
1677979260, +2.95, +29.495,  +816.2, +1180.0,   +80.0,  +696.0
1677979860, +2.95, +29.487,  +786.5, +1230.0,  +104.0,  +688.0
1677980460, +2.95, +29.479,  +767.8, +1067.0,   +54.0,  +523.0
1677981060, +2.95, +29.455,  +743.2, +1262.0,  +143.0,  +559.0
1677981660, +2.95, +29.455,  +683.6, +1057.0,   +74.0,  +484.0
1677982260, +2.95, +29.471,  +717.6, +1263.0,  +134.0,  +546.0
1677982860, +2.95, +29.463,  +649.9, +1095.0,   +78.0,  +498.0
1677983460, +2.95, +29.455,  +649.1, +1103.0,   +69.0,  +483.0
1677984060, +2.95, +29.447,  +565.8, +1231.0,   +96.0,  +686.0
1677984660, +2.95, +29.463,  +528.7, +1159.0,  +113.0,  +476.0
1677985260, +2.95, +29.479,  +509.5, +1158.0,   +72.0,  +689.0
1677985860, +2.95, +29.479,  +464.6, +1102.0,   +77.0,  +476.0
1677986460, +2.95, +29.503,  +451.7, +1158.0,  +108.0,  +498.0
1677987060, +2.95, +29.503,  +398.5, +1084.0,   +54.0,  +494.0
1677987660, +2.95, +29.568,  +356.0, +1190.0,  +103.0,  +490.0
1677988260, +2.95, +29.682,  +306.6, +1264.0,  +127.0,  +652.0
1677988860, +2.95, +29.755,  +273.4, +1256.0,  +143.0,  +549.0
1677989460, +2.95, +29.803,  +237.5, +1248.0,  +143.0,  +527.0
1677990060, +2.95, +29.852,  +202.4, +1084.0,   +78.0,  +472.0
1677990660, +2.95, +29.876,  +147.2, +1229.0,  +149.0,  +505.0
1677991260, +2.95, +29.844,  +127.7, +1208.0,  +112.0,  +466.0
1677991860, +2.95, +29.852,  +104.4, +1137.0,  +102.0,  +489.0
1677992460, +2.95, +29.852,   +77.8, +1080.0,   +60.0,  +504.0
1677993060, +2.95, +29.844,   +48.9, +1191.0,  +113.0,  +483.0
1677993660, +2.95, +29.868,   +29.1, +1271.0,  +132.0,  +595.0
1677994260, +2.95, +29.868,   +16.0, +1160.0,   +76.0,  +688.0
1677994860, +2.95, +29.884,    +6.1, +1216.0,  +127.0,  +444.0
1677995460, +2.95, +29.900,    +1.2, +1228.0,  +163.0,  +496.0
1677996060, +2.95, +29.884,    -0.0, +1072.0,   +57.0,  +511.0
1677996660, +2.95, +29.908,    -0.0, +1255.0,  +121.0,  +665.0
1677997260, +2.95, +29.908,    -0.0, +1238.0,  +143.0,  +540.0
1677997860, +2.95, +29.892,    -0.1, +1112.0,   +81.0,  +499.0
1677998460, +2.95, +29.892,    -0.0, +1182.0,  +127.0,  +509.0
1677999060, +2.95, +29.884,    -0.0, +1217.0,  +142.0,  +493.0
1677999660, +2.95, +29.876,    -0.0, +1198.0,   +92.0,  +688.0
1678000260, +2.95, +29.876,    -0.1, +1251.0,  +126.0,  +663.0
1678000860, +2.95, +29.868,    +0.0, +1264.0,  +156.0,  +512.0
1678001460, +2.95, +29.868,    -0.0, +1308.0,  +131.0,  +624.0
1678002060, +2.95, +29.852,    +0.1, +1084.0,   +71.0,  +487.0
1678002660, +2.95, +29.836,    +0.0, +1255.0,  +158.0,  +485.0
1678003260, +2.95, +29.819,    -0.1, +1256.0,  +157.0,  +502.0
1678003860, +2.95, +29.819,    +0.0, +1272.0,  +129.0,  +655.0
1678004460, +2.95, +29.819,    -0.0, +1265.0,  +149.0,  +543.0
1678005060, +2.94, +29.819,    -0.2, +1071.0,   +61.0,  +511.0
1678005660, +2.94, +29.811,    -0.0, +1064.0,   +55.0,  +511.0
1678006260, +2.94, +29.844,    +0.1, +1240.0,  +104.0,  +675.0
1678006860, +2.94, +29.836,    -0.0, +1193.0,  +128.0,  +480.0
1678007460, +2.94, +29.819,    -0.1, +1164.0,  +100.0,  +478.0
1678008060, +2.94, +29.836,    -0.1, +1076.0,   +51.0,  +528.0
1678008660, +2.94, +29.819,    -0.0, +1116.0,   +79.0,  +467.0
1678009260, +2.94, +29.860,    +0.1, +1295.0,  +157.0,  +545.0
1678009860, +2.94, +29.819,    +0.0, +1086.0,   +73.0,  +488.0
1678010460, +2.94, +29.795,    -0.1, +1283.0,  +127.0,  +631.0
1678011060, +2.94, +29.803,    -0.0, +1094.0,   +74.0,  +503.0
1678011660, +2.94, +29.803,    -0.0, +1099.0,   +73.0,  +472.0
1678012260, +2.94, +29.803,    -0.1, +1198.0,  +117.0,  +480.0
1678012860, +2.94, +29.787,    -0.0, +1176.0,  +114.0,  +473.0
1678013460, +2.94, +29.811,    -0.1, +1212.0,  +133.0,  +480.0
1678014060, +2.94, +29.811,    -0.0, +1116.0,   +81.0,  +478.0
1678014660, +2.94, +29.803,    -0.0, +1251.0,  +152.0,  +483.0
1678015260, +2.94, +29.819,    -0.1, +1187.0,   +80.0,  +696.0
1678015860, +2.94, +29.795,    -0.0, +1267.0,  +131.0,  +629.0
1678016460, +2.94, +29.779,    -0.0, +1161.0,  +103.0,  +487.0
1678017060, +2.94, +29.795,    -0.1, +1182.0,  +107.0,  +487.0
1678017660, +2.94, +29.795,    -0.1, +1246.0,  +108.0,  +679.0
1678018260, +2.94, +29.795,    -0.1, +1166.0,   +72.0,  +679.0
1678018860, +2.94, +29.803,    +0.1, +1295.0,  +131.0,  +619.0
1678019460, +2.94, +29.803,    -0.0, +1276.0,  +133.0,  +627.0
1678020060, +2.94, +29.771,    -0.1, +1257.0,  +143.0,  +531.0
1678020660, +2.94, +29.771,    -0.1, +1249.0,  +112.0,  +674.0
1678021260, +2.94, +29.763,    -0.0, +1275.0,  +135.0,  +606.0
1678021860, +2.94, +29.787,    -0.0, +1263.0,  +140.0,  +563.0
1678022460, +2.94, +29.755,    +0.0, +1276.0,  +127.0,  +627.0
1678023060, +2.94, +29.771,    +0.0, +1208.0,  +133.0,  +496.0
1678023660, +2.94, +29.779,    +0.0, +1271.0,  +143.0,  +468.0
