7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1674846660, +3.42, +29.015,  +153.2, +1091.0,   +62.0,  +482.0
1674847260, +3.42, +29.015,  +143.5, +1080.0,   +59.0,  +494.0
1674847860, +3.42, +29.040,  +184.7, +1081.0,   +83.0,  +472.0
1674848460, +3.42, +29.032,  +188.6, +1065.0,   +58.0,  +488.0
1674849060, +3.42, +29.032,  +170.0, +1072.0,   +62.0,  +487.0
1674849660, +3.42, +29.040,  +159.4, +1063.0,   +70.0,  +484.0
1674850260, +3.42, +29.032,  +227.5, +1120.0,   +79.0,  +487.0
1674850860, +3.42, +29.048,  +279.8, +1139.0,   +83.0,  +487.0
1674851460, +3.42, +29.015,  +282.7, +1146.0,  +103.0,  +468.0
1674852060, +3.42, +29.032,  +258.5, +1084.0,   +48.0,  +530.0
1674852660, +3.42, +29.040,  +273.3, +1235.0,  +102.0,  +604.0
1674853260, +3.42, +29.080,  +385.4, +1216.0,   +96.0,  +670.0
1674853860, +3.42, +29.048,  +516.1, +1238.0,  +104.0,  +662.0
1674854460, +3.42, +29.072,  +265.1, +1103.0,   +73.0,  +488.0
1674855060, +3.42, +29.105,  +295.2, +1267.0,  +142.0,  +560.0
1674855660, +3.42, +29.072,  +462.0, +1228.0,  +102.0,  +664.0
1674856260, +3.42, +29.097,  +235.5, +1228.0,   +99.0,  +664.0
1674856860, +3.42, +29.072,  +156.6, +1188.0,   +84.0,  +672.0
1674857460, +3.42, +29.056,  +152.7, +1212.0,   +96.0,  +668.0
1674858060, +3.42, +29.089,  +129.6, +1240.0,  +104.0,  +658.0
1674858660, +3.42, +29.080,  +225.7, +1080.0,   +47.0,  +503.0
1674859260, +3.42, +29.056,  +227.0, +1208.0,  +172.0,  +539.0
1674859860, +3.42, +29.080,  +193.7, +1241.0,  +152.0,  +504.0
1674860460, +3.42, +29.056,  +145.8, +1232.0,  +104.0,  +664.0
1674861060, +3.42, +29.089,  +106.1, +1216.0,  +124.0,  +491.0
1674861660, +3.42, +29.072,  +112.5, +1225.0,  +139.0,  +483.0
1674862260, +3.42, +29.064,  +131.7, +1185.0,   +80.0,  +696.0
1674862860, +3.42, +29.056,  +152.4, +1223.0,  +140.0,  +435.0
1674863460, +3.42, +29.089,  +165.8, +1089.0,   +78.0,  +495.0
1674864060, +3.42, +29.064,  +221.6, +1106.0,   +64.0,  +492.0
1674864660, +3.42, +29.080,  +266.3, +1113.0,   +63.0,  +488.0
1674865260, +3.42, +29.080,  +262.8, +1087.0,   +72.0,  +464.0
1674865860, +3.42, +29.080,  +241.7, +1103.0,   +76.0,  +504.0
1674866460, +3.42, +29.105,  +282.7, +1076.0,   +66.0,  +492.0
1674867060, +3.42, +29.080,  +300.8, +1084.0,   +53.0,  +483.0
1674867660, +3.42, +29.113,  +308.9, +1100.0,   +63.0,  +502.0
1674868260, +3.42, +29.105,  +312.8, +1075.0,   +87.0,  +492.0
1674868860, +3.42, +29.072,  +296.9, +1078.0,   +48.0,  +493.0
1674869460, +3.42, +29.121,  +305.5, +1068.0,   +51.0,  +508.0
1674870060, +3.42, +29.097,  +305.8, +1079.0,   +60.0,  +504.0
1674870660, +3.42, +29.113,  +309.6, +1081.0,   +47.0,  +511.0
1674871260, +3.42, +29.121,  +312.4, +1235.0,   +92.0,  +612.0
1674871860, +3.42, +29.137,  +295.7, +1102.0,   +65.0,  +527.0
1674872460, +3.42, +29.154,  +319.0, +1139.0,   +90.0,  +478.0
1674873060, +3.42, +29.162,  +194.7, +1052.0,   +39.0,  +470.0
1674873660, +3.42, +29.186,  +162.3, +1056.0,   +69.0,  +455.0
1674874260, +3.42, +29.186,  +277.9, +1062.0,   +81.0,  +480.0
1674874860, +3.42, +29.203,  +177.6, +1068.0,   +40.0,  +531.0
1674875460, +3.42, +29.203,  +218.8, +1080.0,   +32.0,  +483.0
1674876060, +3.42, +29.211,  +226.1, +1045.0,   +63.0,  +459.0
1674876660, +3.42, +29.211,  +212.5, +1075.0,   +49.0,  +511.0
1674877260, +3.42, +29.227,  +249.5, +1084.0,   +40.0,  +551.0
1674877860, +3.41, +29.219,  +253.5, +1094.0,   +34.0,  +558.0
1674878460, +3.42, +29.203,  +244.3, +1095.0,   +14.0,  +527.0
1674879060, +3.42, +29.211,  +216.9, +1086.0,   +56.0,  +478.0
1674879660, +3.42, +29.211,  +165.7, +1080.0,   +57.0,  +556.0
1674880260, +3.42, +29.211,  +153.4, +1095.0,   +79.0,  +494.0
1674880860, +3.42, +29.227,  +258.8, +1095.0,   +40.0,  +544.0
1674881460, +3.42, +29.203,  +187.9, +1028.0,   +57.0,  +504.0
1674882060, +3.42, +29.211,  +172.4, +1080.0,   +60.0,  +511.0
1674882660, +3.41, +29.186,  +130.1, +1092.0,   +52.0,  +544.0
1674883260, +3.42, +29.194,   +86.7, +1067.0,   +57.0,  +510.0
1674883860, +3.41, +29.211,   +60.5, +1104.0,    +8.0,  +502.0
1674884460, +3.41, +29.178,   +31.4, +1063.0,   +39.0,  +480.0
1674885060, +3.42, +29.227,   +13.9, +1072.0,   +51.0,  +488.0
1674885660, +3.41, +29.203,    +3.8, +1048.0,   +44.0,  +463.0
1674886260, +3.41, +29.178,    +0.8, +1073.0,   +60.0,  +551.0
1674886860, +3.41, +29.194,    +0.4, +1123.0,   +56.0,  +544.0
1674887460, +3.41, +29.186,    -0.0, +1061.0,   +63.0,  +500.0
1674888060, +3.41, +29.211,    -0.1, +1089.0,   +49.0,  +523.0
1674888660, +3.41, +29.211,    -0.0, +1095.0,   +67.0,  +468.0
1674889260, +3.41, +29.194,    +0.1, +1063.0,   +68.0,  +519.0
1674889860, +3.42, +29.186,    -0.1, +1088.0,   +47.0,  +527.0
1674890460, +3.41, +29.194,    -0.1, +1067.0,   +51.0,  +494.0
1674891060, +3.41, +29.194,    -0.1, +1214.0,  +151.0,  +497.0
1674891660, +3.42, +29.186,    -0.3, +1064.0,   +48.0,  +511.0
1674892260, +3.42, +29.162,    -0.1, +1063.0,   +47.0,  +480.0
1674892860, +3.41, +29.178,    -0.2, +1088.0,   +35.0,  +535.0
1674893460, +3.41, +29.186,    +0.0, +1075.0,   +46.0,  +463.0
1674894060, +3.42, +29.186,    +0.2, +1084.0,   +72.0,  +487.0
1674894660, +3.42, +29.203,    -0.2, +1153.0,   +92.0,  +664.0
1674895260, +3.42, +29.194,    -0.3, +1224.0,  +102.0,  +668.0
1674895860, +3.42, +29.186,    -0.4, +1174.0,  +126.0,  +460.0
1674896460, +3.42, +29.170,    -0.1, +1143.0,  +110.0,  +463.0
1674897060, +3.42, +29.178,    -0.5, +1264.0,  +103.0,  +492.0
1674897660, +3.42, +29.170,    +0.2, +1321.0,  +159.0,  +579.0
1674898260, +3.42, +29.178,    -0.1, +1264.0,  +149.0,  +510.0
1674898860, +3.42, +29.170,    -0.1, +1255.0,  +167.0,  +499.0
1674899460, +3.42, +29.162,    +0.5, +1248.0,  +146.0,  +494.0
1674900060, +3.42, +29.178,    -0.5, +1151.0,   +99.0,  +423.0
1674900660, +3.42, +29.170,    -0.0, +1128.0,   +78.0,  +478.0
1674901260, +3.42, +29.186,    -0.3, +1287.0,  +167.0,  +504.0
1674901860, +3.42, +29.194,    +0.0, +1254.0,  +108.0,  +684.0
1674902460, +3.42, +29.194,    +0.0, +1151.0,  +104.0,  +435.0
1674903060, +3.42, +29.186,    -0.1, +1225.0,   +92.0,  +712.0
1674903660, +3.42, +29.186,    -0.1, +1212.0,  +118.0,  +446.0
1674904260, +3.42, +29.178,    +0.1, +1103.0,  +109.0,  +438.0
1674904860, +3.42, +29.162,    -0.3, +1225.0,   +92.0,  +704.0
1674905460, +3.42, +29.162,    +0.1, +1072.0,   +44.0,  +511.0
1674906060, +3.42, +29.178,    +0.1, +1264.0,  +161.0,  +476.0
1674906660, +3.42, +29.162,    +0.1, +1180.0,  +156.0,  +436.0
1674907260, +3.41, +29.170,    +0.0, +1222.0,   +98.0,  +670.0
1674907860, +3.42, +29.162,    +0.1, +1271.0,  +140.0,  +568.0
1674908460, +3.42, +29.178,    +0.1, +1203.0,  +135.0,  +411.0
1674909060, +3.42, +29.162,    -0.2, +1264.0,  +120.0,  +672.0
1674909660, +3.41, +29.194,    +0.1, +1166.0,  +137.0,  +467.0
1674910260, +3.41, +29.178,    -0.4, +1262.0,  +137.0,  +573.0
1674910860, +3.42, +29.162,    -0.1, +1248.0,  +153.0,  +462.0
1674911460, +3.41, +29.162,    -0.1, +1270.0,  +131.0,  +617.0
