Chamber	Time	Logtime_min	OxyPercent_airsat	Phase	Amp	TempC	per_air-sat	per_oxygen	pO2_hPa	pO2_Torr	cO2_mg_L	cO2_umol_L	Salinity	chlorinity	SalCorcO2_mg_L	SalCorcO2_umol_L
5	7:12:00	0.00	88.960	27.360	12546.000	29.000	90.706272	19.0029639	184.868464	138.663134	6.96426475	217.633273	36	19.8171745	5.61198861	175.374644
5	7:12:03	0.05	89.380	27.310	12561.000	29.000	91.136238	19.0930420	185.744780	139.320427	6.99727684	218.664901	36	19.8171745	5.63859063	176.205957
5	7:12:17	0.29	88.510	27.410	12559.000	29.000	90.278802	18.9134091	183.997239	138.009660	6.93144442	216.607638	36	19.8171745	5.58554112	174.548160
5	7:12:33	0.54	88.010	27.470	12547.000	29.000	89.769109	18.8066284	182.958433	137.230489	6.89231110	215.384722	36	19.8171745	5.55400646	173.562702
5	7:12:48	0.79	89.120	27.340	12567.000	29.000	90.877958	19.0389321	185.218377	138.925592	6.97744649	218.045203	36	19.8171745	5.62261081	175.706588
5	7:13:03	1.04	88.800	27.370	12580.000	29.000	90.620578	18.9850112	184.693813	138.532135	6.95768539	217.427668	36	19.8171745	5.60668679	175.208962
5	7:13:18	1.29	88.090	27.460	12564.000	29.000	89.853811	18.8243735	183.131065	137.359974	6.89881439	215.587950	36	19.8171745	5.55924699	173.726468
5	7:13:32	1.54	88.550	27.400	12577.000	29.000	90.364097	18.9312784	184.171078	138.140051	6.93799321	216.812288	36	19.8171745	5.59081832	174.713072
5	7:13:48	1.79	87.910	27.480	12593.000	29.000	89.684505	18.7889038	182.786001	137.101155	6.88581534	215.181730	36	19.8171745	5.54877201	173.399125
5	7:14:02	2.04	88.000	27.470	12608.000	29.000	89.769109	18.8066284	182.958433	137.230489	6.89231110	215.384722	36	19.8171745	5.55400646	173.562702
5	7:14:17	2.29	87.320	27.550	12615.000	29.000	89.095014	18.6654055	181.584561	136.199997	6.84055531	213.767354	36	19.8171745	5.51230028	172.259384
5	7:14:32	2.54	87.430	27.540	12613.000	29.000	89.178935	18.6829869	181.755599	136.328287	6.84699859	213.968706	36	19.8171745	5.51749244	172.421639
5	7:14:47	2.79	87.570	27.520	12635.000	29.000	89.347068	18.7182107	182.098271	136.585313	6.85990753	214.372110	36	19.8171745	5.52789481	172.746713
5	7:15:02	3.04	87.040	27.590	12613.000	29.000	88.760301	18.5952831	180.902381	135.688319	6.81485663	212.964270	36	19.8171745	5.49159160	171.612237
5	7:15:17	3.29	86.960	27.600	12641.000	29.000	88.676864	18.5778031	180.732329	135.560769	6.80845050	212.764078	36	19.8171745	5.48642937	171.450918
5	7:15:32	3.54	86.380	27.670	12643.000	29.000	88.095495	18.4560063	179.547441	134.672028	6.76381405	211.369189	36	19.8171745	5.45046014	170.326879
5	7:15:47	3.79	86.350	27.670	12656.000	29.000	88.095495	18.4560063	179.547441	134.672028	6.76381405	211.369189	36	19.8171745	5.45046014	170.326879
5	7:16:03	4.04	86.610	27.640	12644.000	29.000	88.344079	18.5080845	180.054079	135.052038	6.78289983	211.965620	36	19.8171745	5.46583997	170.807499
5	7:16:17	4.29	86.870	27.610	12664.000	29.000	88.593524	18.5603432	180.562473	135.433366	6.80205177	212.564118	36	19.8171745	5.48127310	171.289784
5	7:16:32	4.54	87.540	27.530	12685.000	29.000	89.262953	18.7005886	181.926836	136.456726	6.85344932	214.170291	36	19.8171745	5.52269061	172.584082
5	7:16:47	4.79	86.440	27.660	12669.000	29.000	88.178261	18.4733457	179.716126	134.798552	6.77016864	211.567770	36	19.8171745	5.45558084	170.486901
5	7:17:02	5.04	85.450	27.780	12702.000	29.000	87.191332	18.2665841	177.704666	133.289829	6.69439401	209.199813	36	19.8171745	5.39451964	168.578739
5	7:17:17	5.29	85.920	27.720	12667.000	29.000	87.683094	18.3696082	178.706926	134.041588	6.73215061	210.379707	36	19.8171745	5.42494490	169.529528
5	7:17:32	5.54	85.820	27.740	12704.000	29.000	87.518797	18.3351879	178.372071	133.790425	6.71953614	209.985504	36	19.8171745	5.41477983	169.211870
5	7:17:47	5.79	85.400	27.790	12701.000	29.000	87.109701	18.2494823	177.538292	133.165038	6.68812649	209.003953	36	19.8171745	5.38946911	168.420910
