7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1670045340, +3.46, +28.550,    +0.5, +1244.0,  -168.0,  +616.0
1670045940, +3.46, +28.484,    -0.2, +1309.0,  -108.0,  +399.0
1670046540, +3.46, +28.443,    +0.2, +1319.0,  -136.0,  +516.0
1670047140, +3.46, +28.435,    +0.0, +1328.0,  -136.0,  +504.0
1670047740, +3.46, +28.443,    +0.1, +1267.0,  -160.0,  +604.0
1670048340, +3.45, +28.525,    -0.3, +1244.0,  -168.0,  +614.0
1670048940, +3.45, +28.492,    -0.1, +1296.0,  -144.0,  +572.0
1670049540, +3.45, +28.419,    +0.1, +1214.0,  -176.0,  +622.0
1670050140, +3.45, +28.378,    -0.0, +1334.0,  -128.0,  +499.0
1670050740, +3.45, +28.370,    +0.2, +1328.0,  -128.0,  +508.0
1670051340, +3.45, +28.460,    -0.1, +1287.0,  -113.0,  +387.0
1670051940, +3.45, +28.378,    -0.4, +1343.0,  -120.0,  +479.0
1670052540, +3.45, +28.329,    +0.1, +1248.0,  -168.0,  +616.0
1670053140, +3.45, +28.361,    +0.1, +1212.0,  -176.0,  +622.0
1670053740, +3.45, +28.296,    +0.2, +1311.0,  -120.0,  +376.0
1670054340, +3.44, +28.214,    +0.2, +1255.0,  -168.0,  +608.0
1670054940, +3.44, +28.230,    -0.0, +1355.0,  -109.0,  +440.0
1670055540, +3.44, +28.173,    +0.0, +1292.0,  -152.0,  +583.0
1670056140, +3.44, +28.222,    +0.2, +1246.0,  -104.0,  +351.0
1670056740, +3.44, +28.230,    +0.4, +1311.0,  -109.0,  +407.0
1670057340, +3.44, +28.247,    +0.1, +1248.0,  -168.0,  +620.0
1670057940, +3.44, +28.279,    -0.1, +1251.0,   -99.0,  +339.0
1670058540, +3.44, +28.312,    -0.2, +1324.0,  -128.0,  +528.0
1670059140, +3.43, +28.320,    +0.1, +1231.0,  -176.0,  +617.0
1670059740, +3.43, +28.296,    +0.1, +1336.0,  -128.0,  +496.0
1670060340, +3.43, +28.296,    +0.6, +1244.0,  -170.0,  +616.0
1670060940, +3.43, +28.312,    +0.3, +1329.0,  -128.0,  +502.0
1670061540, +3.44, +28.288,    -0.2, +1292.0,  -148.0,  +568.0
1670062140, +3.44, +28.296,    +0.6, +1311.0,  -140.0,  +528.0
1670062740, +3.44, +28.304,    +0.3, +1326.0,  -128.0,  +487.0
1670063340, +3.44, +28.271,    -0.5, +1265.0,  -164.0,  +608.0
1670063940, +3.44, +28.263,    -0.0, +1246.0,  -170.0,  +622.0
1670064540, +3.44, +28.247,    +0.3, +1246.0,  -168.0,  +616.0
1670065140, +3.44, +28.238,    +0.4, +1328.0,  -128.0,  +487.0
1670065740, +3.44, +28.230,    -0.3, +1321.0,  -136.0,  +504.0
1670066340, +3.44, +28.247,    -0.2, +1212.0,  -176.0,  +624.0
1670066940, +3.45, +28.247,    -0.6, +1209.0,  -176.0,  +624.0
1670067540, +3.44, +28.271,    +0.3, +1336.0,  -124.0,  +476.0
1670068140, +3.44, +28.271,    -0.2, +1216.0,  -177.0,  +624.0
1670068740, +3.45, +28.263,    -0.6, +1304.0,  -144.0,  +547.0
1670069340, +3.45, +28.255,    +0.0, +1200.0,  -178.0,  +620.0
1670069940, +3.45, +28.312,    +0.1, +1264.0,  -160.0,  +608.0
1670070540, +3.44, +28.337,    -0.1, +1364.0,   -98.0,  +473.0
1670071140, +3.44, +28.345,    -0.2, +1299.0,  -148.0,  +576.0
1670071740, +3.43, +28.361,    +0.2, +1331.0,  -128.0,  +540.0
1670072340, +3.42, +28.402,    +0.2, +1368.0,   -97.0,  +470.0
1670072940, +3.42, +28.427,    +0.2, +1327.0,   -97.0,  +395.0
1670073540, +3.42, +28.452,    -0.1, +1195.0,  -108.0,  +319.0
1670074140, +3.41, +28.476,    -0.5, +1289.0,  -152.0,  +582.0
1670074740, +3.41, +28.484,    +0.2, +1367.0,   -96.0,  +448.0
1670075340, +3.41, +28.435,    +0.2, +1356.0,  -105.0,  +498.0
1670075940, +3.40, +28.378,    +0.3, +1279.0,  -105.0,  +380.0
1670076540, +3.40, +28.386,    -0.2, +1276.0,   -97.0,  +376.0
1670077140, +3.40, +28.386,    -0.2, +1223.0,  -103.0,  +339.0
1670077740, +3.40, +28.361,    +0.3, +1260.0,   -99.0,  +363.0
1670078340, +3.40, +28.378,    -0.1, +1249.0,  -112.0,  +366.0
1670078940, +3.40, +28.378,    -0.1, +1264.0,  -106.0,  +369.0
1670079540, +3.39, +28.361,    -0.3, +1260.0,  -160.0,  +600.0
1670080140, +3.39, +28.386,    -0.4, +1268.0,  -160.0,  +598.0
1670080740, +3.39, +28.419,    -0.4, +1196.0,  -176.0,  +604.0
1670081340, +3.39, +28.452,    -0.2, +1264.0,   -97.0,  +368.0
1670081940, +3.39, +28.452,    -0.0, +1256.0,  -164.0,  +600.0
1670082540, +3.39, +28.402,    -0.2, +1302.0,  -144.0,  +576.0
1670083140, +3.39, +28.361,    +0.0, +1228.0,  -168.0,  +608.0
1670083740, +3.39, +28.394,    -0.5, +1236.0,  -168.0,  +608.0
1670084340, +3.39, +28.419,    +0.0, +1200.0,  -104.0,  +329.0
1670084940, +3.39, +28.419,    -0.1, +1248.0,  -100.0,  +353.0
1670085540, +3.39, +28.419,    +0.1, +1239.0,  -105.0,  +344.0
1670086140, +3.39, +28.435,    +0.7, +1315.0,  -136.0,  +556.0
1670086740, +3.39, +28.394,    +1.6, +1345.0,   -93.0,  +415.0
1670087340, +3.39, +28.443,    +1.9, +1347.0,  -120.0,  +519.0
1670087940, +3.39, +28.394,    +2.8, +1356.0,   -98.0,  +491.0
1670088540, +3.39, +28.435,    +2.8, +1347.0,   -98.0,  +433.0
1670089140, +3.39, +28.452,    +3.9, +1320.0,  -136.0,  +550.0
1670089740, +3.40, +28.468,    +5.5, +1223.0,  -100.0,  +343.0
1670090340, +3.40, +28.419,    +8.2, +1223.0,  -168.0,  +608.0
1670090940, +3.40, +28.402,   +10.5, +1187.0,  -178.0,  +604.0
1670091540, +3.40, +28.411,   +12.5, +1256.0,  -131.0,  +361.0
1670092140, +3.40, +28.452,   +14.3, +1372.0,  -100.0,  +455.0
1670092740, +3.40, +28.435,   +10.3, +1361.0,  -101.0,  +472.0
1670093340, +3.40, +28.419,   +19.1, +1225.0,  -168.0,  +611.0
1670093940, +3.40, +28.378,   +21.2, +1303.0,  -152.0,  +392.0
1670094540, +3.40, +28.435,   +23.0, +1233.0,  -168.0,  +614.0
1670095140, +3.40, +28.476,   +24.8, +1296.0,  -160.0,  +382.0
1670095740, +3.40, +28.452,   +27.6, +1331.0,  -107.0,  +417.0
1670096340, +3.41, +28.501,   +30.4, +1272.0,  -160.0,  +598.0
1670096940, +3.41, +28.476,   +32.7, +1347.0,  -109.0,  +444.0
1670097540, +3.41, +28.460,   +35.0, +1260.0,  -100.0,  +358.0
1670098140, +3.41, +28.468,   +39.7, +1336.0,  -124.0,  +504.0
1670098740, +3.41, +28.476,   +42.9, +1225.0,  -173.0,  +616.0
1670099340, +3.42, +28.492,   +44.8, +1225.0,  -173.0,  +620.0
1670099940, +3.42, +28.443,   +48.9, +1324.0,  -104.0,  +411.0
1670100540, +3.42, +28.427,   +52.9, +1319.0,  -136.0,  +492.0
1670101140, +3.42, +28.329,   +55.2, +1305.0,  -140.0,  +552.0
1670101740, +3.42, +28.312,   +60.6, +1216.0,  -178.0,  +624.0
1670102340, +3.42, +28.378,   +62.6, +1292.0,  -103.0,  +379.0
1670102940, +3.42, +28.419,   +64.1, +1336.0,  -125.0,  +504.0
1670103540, +3.42, +28.427,   +64.8, +1256.0,  -160.0,  +608.0
1670104140, +3.42, +28.394,   +67.8, +1209.0,  -178.0,  +620.0
1670104740, +3.42, +28.386,   +68.0, +1312.0,  -142.0,  +556.0
1670105340, +3.43, +28.370,   +70.5, +1235.0,  -173.0,  +620.0
1670105940, +3.43, +28.386,   +69.2, +1260.0,  -164.0,  +608.0
1670106540, +3.43, +28.353,   +69.9, +1321.0,  -136.0,  +504.0
1670107140, +3.43, +28.361,   +70.8, +1321.0,  -128.0,  +524.0
1670107740, +3.43, +28.345,   +71.9, +1319.0,  -111.0,  +419.0
1670108340, +3.43, +28.345,   +72.7, +1292.0,  -152.0,  +576.0
1670108940, +3.43, +28.337,   +76.5, +1217.0,  -177.0,  +624.0
1670109540, +3.43, +28.337,   +75.2, +1238.0,   -88.0,  +356.0
1670110140, +3.43, +28.329,   +78.8, +1272.0,   -96.0,  +359.0
1670110740, +3.43, +28.337,   +74.2, +1228.0,  -172.0,  +614.0
1670111340, +3.43, +28.337,   +69.9, +1320.0,  -136.0,  +532.0
1670111940, +3.43, +28.206,   +66.7, +1206.0,  -178.0,  +616.0
1670112540, +3.43, +28.206,   +65.3, +1308.0,  -144.0,  +552.0
1670113140, +3.43, +28.181,   +62.9, +1231.0,  -104.0,  +339.0
1670113740, +3.43, +28.140,   +60.2, +1219.0,  -173.0,  +616.0
1670114340, +3.43, +28.222,   +58.0, +1244.0,  -168.0,  +615.0
1670114940, +3.43, +28.296,   +56.5, +1315.0,  -141.0,  +536.0
1670115540, +3.43, +28.353,   +58.8, +1296.0,  -148.0,  +572.0
1670116140, +3.43, +28.394,   +37.8, +1315.0,  -136.0,  +512.0
1670116740, +3.43, +28.427,    +6.4, +1273.0,  -160.0,  +600.0
1670117340, +3.43, +28.435,   +11.9, +1278.0,  -156.0,  +592.0
1670117940, +3.44, +28.435,   +22.8, +1233.0,  -173.0,  +620.0
1670118540, +3.44, +28.427,   +28.7, +1353.0,  -108.0,  +486.0
1670119140, +3.43, +28.443,    +9.5, +1292.0,  -152.0,  +576.0
1670119740, +3.43, +28.476,    +7.6, +1257.0,  -109.0,  +369.0
1670120340, +3.43, +28.468,   +34.9, +1279.0,  -160.0,  +598.0
1670120940, +3.43, +28.468,   +23.4, +1260.0,  -164.0,  +609.0
1670121540, +3.43, +28.476,    +6.4, +1292.0,  -108.0,  +381.0
1670122140, +3.43, +28.452,    +4.8, +1323.0,  -121.0,  +447.0
1670122740, +3.43, +28.435,    +5.4, +1273.0,  -157.0,  +592.0
1670123340, +3.43, +28.345,    +6.1, +1295.0,  -152.0,  +572.0
1670123940, +3.44, +28.386,    +3.8, +1311.0,  -109.0,  +423.0
1670124540, +3.44, +28.443,    +5.7, +1312.0,  -115.0,  +424.0
