7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1654124340, +3.50, +28.779,   +99.2, +1236.0,  -180.0,  +550.0
1654124940, +3.50, +28.779,  +107.8, +1236.0,  -180.0,  +545.0
1654125540, +3.50, +28.770,  +107.6, +1232.0,  -180.0,  +547.0
1654126140, +3.50, +28.770,   +99.5, +1232.0,  -180.0,  +550.0
1654126740, +3.50, +28.730,   +85.9, +1224.0,  -183.0,  +550.0
1654127340, +3.50, +28.754,   +39.4, +1222.0,  -184.0,  +552.0
1654127940, +3.51, +28.738,   +83.1, +1233.0,  -180.0,  +547.0
1654128540, +3.50, +28.738,   +82.9, +1239.0,  -180.0,  +547.0
1654129140, +3.50, +28.730,   +81.4, +1241.0,  -178.0,  +543.0
1654129740, +3.50, +28.754,   +81.4, +1248.0,  -176.0,  +537.0
1654130340, +3.50, +28.754,   +73.3, +1235.0,  -180.0,  +547.0
1654130940, +3.50, +28.787,   +72.9, +1228.0,  -180.0,  +551.0
1654131540, +3.50, +28.770,   +66.9, +1276.0,  -160.0,  +492.0
1654132140, +3.50, +28.770,   +62.2, +1231.0,  -180.0,  +551.0
1654132740, +3.50, +28.762,   +58.2, +1219.0,  -184.0,  +551.0
1654133340, +3.50, +28.779,   +56.3, +1224.0,  -184.0,  +552.0
1654133940, +3.50, +28.762,   +51.3, +1225.0,  -180.0,  +551.0
1654134540, +3.50, +28.770,   +33.1, +1231.0,  -184.0,  +548.0
1654135140, +3.50, +28.762,   +47.0, +1240.0,  -180.0,  +547.0
1654135740, +3.51, +28.746,   +44.0, +1228.0,  -183.0,  +551.0
1654136340, +3.50, +28.746,   +39.5, +1286.0,  -160.0,  +460.0
1654136940, +3.50, +28.779,   +33.3, +1241.0,  -178.0,  +544.0
1654137540, +3.50, +28.770,   +26.0, +1224.0,  -184.0,  +551.0
