7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1658213340, +3.49, +27.910,    +0.0, +1273.0,  -160.0,  +524.0
1658213940, +3.49, +27.927,    -0.1, +1270.0,  -164.0,  +526.0
1658214540, +3.49, +27.902,    -0.2, +1228.0,  -184.0,  +572.0
1658215140, +3.49, +27.910,    +0.0, +1281.0,  -160.0,  +500.0
1658215740, +3.49, +27.902,    -0.1, +1287.0,  -160.0,  +496.0
1658216340, +3.50, +27.894,    +0.1, +1217.0,  -184.0,  +572.0
1658216940, +3.49, +27.869,    +0.0, +1286.0,  -160.0,  +476.0
1658217540, +3.49, +27.894,    -0.1, +1287.0,  -160.0,  +480.0
1658218140, +3.49, +27.877,    +0.1, +1286.0,  -158.0,  +483.0
1658218740, +3.49, +27.877,    -0.3, +1283.0,  -160.0,  +492.0
1658219340, +3.49, +27.877,    +0.1, +1287.0,  -159.0,  +476.0
1658219940, +3.49, +27.869,    -0.0, +1284.0,  -160.0,  +492.0
1658220540, +3.49, +27.877,    +0.1, +1287.0,  -156.0,  +484.0
1658221140, +3.49, +27.885,    -0.2, +1283.0,  -160.0,  +496.0
1658221740, +3.49, +27.885,    -0.1, +1284.0,  -160.0,  +492.0
1658222340, +3.49, +27.861,    +0.3, +1286.0,  -158.0,  +488.0
1658222940, +3.49, +27.861,    -0.1, +1283.0,  -160.0,  +500.0
1658223540, +3.49, +27.877,    +0.2, +1283.0,  -160.0,  +488.0
1658224140, +3.50, +27.877,    -0.1, +1283.0,  -160.0,  +500.0
1658224740, +3.50, +27.861,    -0.1, +1283.0,  -160.0,  +489.0
1658225340, +3.49, +27.877,    -0.2, +1271.0,  -167.0,  +531.0
1658225940, +3.49, +27.910,    +0.1, +1283.0,  -160.0,  +488.0
1658226540, +3.49, +27.885,    -0.4, +1283.0,  -157.0,  +488.0
1658227140, +3.50, +27.885,    +0.1, +1278.0,  -160.0,  +504.0
1658227740, +3.50, +27.885,    +0.2, +1281.0,  -160.0,  +492.0
1658228340, +3.49, +27.877,    -0.1, +1260.0,  -172.0,  +551.0
1658228940, +3.49, +27.894,    +0.0, +1255.0,  -173.0,  +558.0
1658229540, +3.49, +27.861,    -0.5, +1219.0,  -184.0,  +575.0
1658230140, +3.49, +27.869,    +0.2, +1286.0,  -146.0,  +423.0
1658230740, +3.49, +27.877,    -0.0, +1283.0,  -160.0,  +496.0
1658231340, +3.49, +27.861,    +0.1, +1283.0,  -157.0,  +496.0
1658231940, +3.49, +27.877,    +0.0, +1283.0,  -160.0,  +504.0
1658232540, +3.49, +27.869,    -0.1, +1283.0,  -160.0,  +499.0
1658233140, +3.49, +27.844,    -0.1, +1286.0,  -159.0,  +486.0
1658233740, +3.50, +27.877,    +0.0, +1287.0,  -159.0,  +476.0
1658234340, +3.49, +27.894,    +0.1, +1257.0,  -173.0,  +550.0
1658234940, +3.49, +27.869,    +0.2, +1284.0,  -160.0,  +488.0
1658235540, +3.50, +27.869,    -0.5, +1279.0,  -160.0,  +494.0
1658236140, +3.50, +27.861,    -0.5, +1279.0,  -164.0,  +518.0
1658236740, +3.49, +27.877,    +0.3, +1284.0,  -159.0,  +496.0
1658237340, +3.50, +27.869,    +0.1, +1278.0,  -164.0,  +515.0
1658237940, +3.49, +27.861,    +0.3, +1283.0,  -160.0,  +496.0
1658238540, +3.50, +27.869,    -0.3, +1279.0,  -160.0,  +508.0
