7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1658996340, +3.49, +27.770,    -0.1, +1223.0,  -184.0,  +576.0
1658996940, +3.49, +27.770,    +0.7, +1228.0,  -180.0,  +576.0
1658997540, +3.49, +27.787,    +0.1, +1283.0,  -160.0,  +508.0
1658998140, +3.49, +27.795,    -0.4, +1279.0,  -160.0,  +510.0
1658998740, +3.49, +27.754,    +0.4, +1283.0,  -160.0,  +504.0
1658999340, +3.49, +27.770,    -0.7, +1255.0,  -175.0,  +563.0
1658999940, +3.49, +27.770,    -0.0, +1279.0,  -160.0,  +513.0
1659000540, +3.49, +27.779,    -0.1, +1264.0,  -168.0,  +551.0
1659001140, +3.49, +27.787,    -0.5, +1240.0,  -180.0,  +574.0
1659001740, +3.49, +27.779,    -0.4, +1268.0,  -168.0,  +542.0
1659002340, +3.49, +27.770,    +0.0, +1238.0,  -178.0,  +574.0
1659002940, +3.49, +27.770,    +0.2, +1231.0,  -183.0,  +576.0
1659003540, +3.49, +27.770,    -0.0, +1278.0,  -160.0,  +515.0
1659004140, +3.49, +27.770,    -0.5, +1287.0,  -160.0,  +480.0
1659004740, +3.49, +27.762,    -0.0, +1287.0,  -160.0,  +496.0
1659005340, +3.49, +27.754,    +0.2, +1264.0,  -168.0,  +544.0
1659005940, +3.49, +27.779,    +0.3, +1223.0,  -184.0,  +576.0
1659006540, +3.49, +27.754,    -0.7, +1278.0,  -160.0,  +518.0
1659007140, +3.49, +27.746,    +0.0, +1279.0,  -159.0,  +512.0
1659007740, +3.49, +27.770,    -0.3, +1223.0,  -184.0,  +576.0
1659008340, +3.49, +27.762,    -0.3, +1276.0,  -160.0,  +524.0
1659008940, +3.49, +27.770,    +0.1, +1284.0,  -157.0,  +496.0
1659009540, +3.49, +27.737,    +0.1, +1283.0,  -160.0,  +504.0
1659010140, +3.49, +27.754,    -0.2, +1231.0,  -180.0,  +579.0
1659010740, +3.49, +27.746,    -0.2, +1281.0,  -160.0,  +510.0
1659011340, +3.49, +27.754,    -0.1, +1268.0,  -168.0,  +544.0
1659011940, +3.49, +27.754,    -0.2, +1281.0,  -160.0,  +519.0
1659012540, +3.49, +27.729,    +0.2, +1265.0,  -168.0,  +544.0
1659013140, +3.49, +27.754,    +0.1, +1286.0,  -158.0,  +496.0
1659013740, +3.49, +27.762,    +0.1, +1272.0,  -164.0,  +536.0
1659014340, +3.49, +27.762,    -0.2, +1287.0,  -160.0,  +496.0
1659014940, +3.49, +27.754,    -0.4, +1287.0,  -159.0,  +496.0
1659015540, +3.49, +27.770,    -0.3, +1271.0,  -168.0,  +537.0
1659016140, +3.49, +27.754,    -0.7, +1264.0,  -170.0,  +552.0
1659016740, +3.49, +27.737,    -0.1, +1284.0,  -160.0,  +508.0
1659017340, +3.49, +27.729,    -0.3, +1283.0,  -157.0,  +492.0
1659017940, +3.49, +27.746,    -0.5, +1252.0,  -176.0,  +563.0
1659018540, +3.49, +27.754,    +0.5, +1262.0,  -172.0,  +551.0
1659019140, +3.49, +27.746,    +0.3, +1255.0,  -173.0,  +560.0
1659019740, +3.49, +27.746,    +0.1, +1281.0,  -160.0,  +512.0
1659020340, +3.49, +27.754,    -0.1, +1244.0,  -178.0,  +572.0
1659020940, +3.49, +27.746,    +0.5, +1232.0,  -180.0,  +576.0
1659021540, +3.49, +27.754,    -0.2, +1278.0,  -160.0,  +524.0
1659022140, +3.49, +27.746,    +0.5, +1287.0,  -160.0,  +497.0
1659022740, +3.49, +27.737,    -0.3, +1280.0,  -160.0,  +515.0
1659023340, +3.49, +27.737,    -0.4, +1283.0,  -160.0,  +502.0
1659023940, +3.49, +27.746,    -0.1, +1223.0,  -183.0,  +576.0
1659024540, +3.49, +27.754,    +0.1, +1244.0,  -176.0,  +574.0
1659025140, +3.49, +27.721,    +0.0, +1279.0,  -160.0,  +505.0
1659025740, +3.49, +27.746,    +0.1, +1272.0,  -164.0,  +536.0
1659026340, +3.49, +27.737,    -0.5, +1283.0,  -160.0,  +510.0
1659026940, +3.49, +27.754,    +0.4, +1287.0,  -160.0,  +464.0
1659027540, +3.49, +27.737,    -0.6, +1244.0,  -178.0,  +568.0
1659028140, +3.49, +27.746,    +0.1, +1283.0,  -157.0,  +497.0
1659028740, +3.49, +27.754,    -0.2, +1276.0,  -160.0,  +526.0
1659029340, +3.49, +27.779,    -0.3, +1276.0,  -160.0,  +524.0
1659029940, +3.49, +27.762,    +0.3, +1231.0,  -180.0,  +576.0
1659030540, +3.49, +27.770,    +0.9, +1260.0,  -172.0,  +560.0
1659031140, +3.49, +27.787,    +1.7, +1231.0,  -184.0,  +576.0
1659031740, +3.49, +27.787,    +3.0, +1254.0,  -173.0,  +564.0
1659032340, +3.49, +27.779,    +4.2, +1223.0,  -180.0,  +576.0
1659032940, +3.49, +27.770,    +6.7, +1241.0,  -178.0,  +572.0
1659033540, +3.49, +27.779,    +8.3, +1223.0,  -184.0,  +576.0
1659034140, +3.49, +27.779,    +8.8, +1249.0,  -176.0,  +566.0
1659034740, +3.49, +27.746,    +8.4, +1228.0,  -180.0,  +579.0
1659035340, +3.49, +27.762,   +15.7, +1235.0,  -178.0,  +572.0
1659035940, +3.49, +27.795,   +12.0, +1223.0,  -184.0,  +580.0
1659036540, +3.49, +27.795,   +18.8, +1223.0,  -184.0,  +582.0
1659037140, +3.49, +27.787,   +22.2, +1223.0,  -184.0,  +576.0
1659037740, +3.49, +27.787,   +24.0, +1286.0,  -160.0,  +496.0
1659038340, +3.49, +27.779,   +15.8, +1223.0,  -180.0,  +577.0
1659038940, +3.49, +27.762,    +7.9, +1228.0,  -184.0,  +580.0
1659039540, +3.49, +27.787,   +21.9, +1246.0,  -176.0,  +568.0
1659040140, +3.49, +27.762,   +36.3, +1228.0,  -183.0,  +577.0
