7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1667174340, +3.48, +27.984,   +99.2, +1295.0,  -152.0,  +558.0
1667174940, +3.48, +27.959,   +92.0, +1297.0,  -148.0,  +553.0
1667175540, +3.48, +27.968,   +89.2, +1304.0,  -144.0,  +531.0
1667176140, +3.48, +27.968,   +36.2, +1312.0,  -144.0,  +515.0
1667176740, +3.48, +27.959,   +34.7, +1310.0,  -116.0,  +407.0
1667177340, +3.48, +27.951,   +79.8, +1310.0,  -144.0,  +524.0
1667177940, +3.48, +27.959,   +83.1, +1321.0,  -140.0,  +483.0
1667178540, +3.48, +27.951,   +47.7, +1319.0,  -141.0,  +486.0
1667179140, +3.48, +27.951,   +19.5, +1319.0,  -141.0,  +492.0
1667179740, +3.48, +27.935,   +21.2, +1312.0,  -144.0,  +512.0
1667180340, +3.48, +27.943,   +17.5, +1308.0,  -144.0,  +526.0
1667180940, +3.48, +27.951,   +10.2, +1311.0,  -144.0,  +518.0
1667181540, +3.48, +27.943,    +9.6, +1329.0,  -120.0,  +433.0
1667182140, +3.48, +27.935,   +43.5, +1312.0,  -119.0,  +408.0
1667182740, +3.48, +27.951,   +39.0, +1305.0,  -146.0,  +528.0
1667183340, +3.49, +27.951,   +35.1, +1286.0,  -157.0,  +574.0
1667183940, +3.48, +27.976,   +30.5, +1305.0,  -144.0,  +531.0
1667184540, +3.48, +27.984,   +10.6, +1318.0,  -142.0,  +496.0
1667185140, +3.48, +27.943,   +18.4, +1315.0,  -144.0,  +512.0
1667185740, +3.48, +27.943,   +25.6, +1315.0,  -114.0,  +415.0
1667186340, +3.48, +27.927,   +19.8, +1311.0,  -144.0,  +519.0
1667186940, +3.48, +27.918,   +18.6, +1311.0,  -144.0,  +520.0
1667187540, +3.48, +27.902,   +15.7, +1311.0,  -144.0,  +515.0
1667188140, +3.48, +27.935,   +12.6, +1304.0,  -144.0,  +536.0
1667188740, +3.48, +27.902,   +10.4, +1304.0,  -144.0,  +536.0
1667189340, +3.48, +27.927,    +7.6, +1312.0,  -144.0,  +512.0
1667189940, +3.48, +27.943,    +6.2, +1307.0,  -144.0,  +536.0
1667190540, +3.48, +27.927,    +4.9, +1201.0,  -184.0,  +616.0
1667191140, +3.49, +27.943,    +4.1, +1208.0,  -180.0,  +616.0
1667191740, +3.48, +27.935,    +2.9, +1299.0,  -177.0,  +403.0
1667192340, +3.49, +27.951,    +2.0, +1312.0,  -144.0,  +518.0
1667192940, +3.49, +27.927,    +0.7, +1324.0,  -129.0,  +457.0
1667193540, +3.48, +27.918,    +0.4, +1311.0,  -144.0,  +512.0
1667194140, +3.48, +27.910,    -0.4, +1311.0,  -148.0,  +526.0
1667194740, +3.48, +27.935,    +0.6, +1315.0,  -144.0,  +512.0
1667195340, +3.48, +27.935,    -0.1, +1312.0,  -144.0,  +512.0
1667195940, +3.48, +27.935,    +0.4, +1311.0,  -144.0,  +515.0
1667196540, +3.49, +27.910,    +0.2, +1310.0,  -144.0,  +524.0
1667197140, +3.49, +27.902,    +0.2, +1320.0,  -136.0,  +476.0
1667197740, +3.49, +27.885,    -0.1, +1313.0,  -144.0,  +504.0
1667198340, +3.48, +27.894,    +0.0, +1310.0,  -144.0,  +518.0
1667198940, +3.48, +27.885,    +0.1, +1311.0,  -144.0,  +518.0
1667199540, +3.48, +27.877,    +0.1, +1312.0,  -144.0,  +512.0
1667200140, +3.48, +27.885,    +0.2, +1315.0,  -144.0,  +498.0
1667200740, +3.49, +27.885,    -0.2, +1308.0,  -144.0,  +528.0
1667201340, +3.48, +27.902,    -0.2, +1305.0,  -144.0,  +532.0
1667201940, +3.49, +27.877,    -0.1, +1304.0,  -148.0,  +544.0
1667202540, +3.48, +27.910,    -0.1, +1319.0,  -141.0,  +496.0
1667203140, +3.49, +27.902,    +0.7, +1311.0,  -144.0,  +512.0
1667203740, +3.48, +27.885,    -0.1, +1315.0,  -144.0,  +502.0
1667204340, +3.49, +27.902,    -0.1, +1299.0,  -152.0,  +550.0
1667204940, +3.49, +27.877,    +0.1, +1308.0,  -148.0,  +520.0
1667205540, +3.49, +27.902,    +0.0, +1316.0,  -144.0,  +502.0
