7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1668566340, +3.49, +28.230,   +68.0, +1248.0,  -172.0,  +615.0
1668566940, +3.49, +28.255,   +25.2, +1264.0,  -168.0,  +608.0
1668567540, +3.49, +28.247,   +36.0, +1249.0,  -168.0,  +612.0
1668568140, +3.49, +28.263,   +25.5, +1256.0,  -168.0,  +614.0
1668568740, +3.49, +28.279,   +29.8, +1228.0,  -176.0,  +620.0
1668569340, +3.49, +28.271,   +32.3, +1232.0,  -176.0,  +622.0
1668569940, +3.49, +28.304,   +23.9, +1224.0,  -177.0,  +624.0
1668570540, +3.49, +28.304,   +18.5, +1223.0,  -177.0,  +624.0
1668571140, +3.49, +28.279,   +10.6, +1241.0,  -172.0,  +620.0
1668571740, +3.49, +28.214,    +6.8, +1272.0,  -160.0,  +600.0
1668572340, +3.49, +28.206,    +5.2, +1231.0,  -177.0,  +620.0
1668572940, +3.49, +28.247,    +3.4, +1287.0,  -157.0,  +582.0
1668573540, +3.49, +28.247,    +1.4, +1248.0,  -168.0,  +616.0
1668574140, +3.49, +28.247,    +1.7, +1304.0,  -144.0,  +548.0
1668574740, +3.49, +28.263,    +1.7, +1225.0,  -178.0,  +622.0
1668575340, +3.49, +28.263,    +0.6, +1239.0,  -176.0,  +620.0
1668575940, +3.49, +28.279,    +0.5, +1246.0,  -172.0,  +619.0
1668576540, +3.49, +28.288,    -0.8, +1256.0,  -168.0,  +611.0
1668577140, +3.49, +28.263,    -0.0, +1240.0,  -173.0,  +620.0
1668577740, +3.49, +28.279,    -0.5, +1235.0,  -176.0,  +622.0
1668578340, +3.49, +28.271,    +0.1, +1231.0,  -176.0,  +622.0
1668578940, +3.49, +28.288,    -0.6, +1235.0,  -173.0,  +620.0
1668579540, +3.49, +28.263,    -0.4, +1291.0,  -113.0,  +398.0
1668580140, +3.49, +28.279,    -0.6, +1240.0,  -176.0,  +620.0
1668580740, +3.49, +28.255,    -0.1, +1260.0,  -168.0,  +612.0
1668581340, +3.49, +28.156,    +0.1, +1312.0,  -140.0,  +520.0
1668581940, +3.49, +28.107,    -1.0, +1288.0,  -154.0,  +576.0
1668582540, +3.49, +28.132,    +0.5, +1299.0,  -148.0,  +560.0
1668583140, +3.49, +28.107,    +0.2, +1304.0,  -144.0,  +552.0
1668583740, +3.49, +28.132,    -0.6, +1271.0,  -160.0,  +600.0
1668584340, +3.49, +28.042,    +0.6, +1295.0,  -148.0,  +561.0
