7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1669958340, +3.49, +28.468,    +0.3, +1222.0,  -176.0,  +625.0
1669958940, +3.48, +28.460,    +0.2, +1311.0,  -142.0,  +524.0
1669959540, +3.48, +28.427,    +0.1, +1311.0,  -117.0,  +421.0
1669960140, +3.48, +28.435,    -1.1, +1212.0,  -180.0,  +627.0
1669960740, +3.48, +28.411,    +0.0, +1208.0,  -178.0,  +624.0
1669961340, +3.48, +28.402,    +0.2, +1292.0,  -113.0,  +415.0
1669961940, +3.48, +28.411,    -0.2, +1301.0,  -113.0,  +422.0
1669962540, +3.49, +28.427,    -0.6, +1295.0,  -122.0,  +425.0
1669963140, +3.48, +28.419,    +0.2, +1304.0,  -116.0,  +427.0
1669963740, +3.48, +28.419,    -0.3, +1297.0,  -114.0,  +415.0
1669964340, +3.49, +28.411,    -0.6, +1294.0,  -113.0,  +423.0
1669964940, +3.48, +28.394,    +0.3, +1287.0,  -113.0,  +415.0
1669965540, +3.48, +28.443,    -0.1, +1201.0,  -180.0,  +624.0
1669966140, +3.49, +28.468,    -0.1, +1315.0,  -114.0,  +428.0
1669966740, +3.48, +28.435,    +0.2, +1318.0,  -140.0,  +502.0
1669967340, +3.49, +28.468,    -0.3, +1307.0,  -143.0,  +536.0
1669967940, +3.48, +28.452,    -0.6, +1321.0,  -128.0,  +478.0
1669968540, +3.48, +28.460,    -0.6, +1315.0,  -144.0,  +515.0
1669969140, +3.48, +28.443,    -0.1, +1321.0,  -167.0,  +438.0
1669969740, +3.48, +28.468,    +0.4, +1324.0,  -119.0,  +441.0
1669970340, +3.49, +28.492,    -0.6, +1272.0,  -160.0,  +604.0
1669970940, +3.48, +28.501,    +0.6, +1239.0,  -173.0,  +624.0
1669971540, +3.49, +28.550,    -2.0, +1208.0,  -180.0,  +624.0
1669972140, +3.49, +28.525,    -0.5, +1212.0,  -178.0,  +627.0
1669972740, +3.49, +28.509,    -1.3, +1299.0,  -119.0,  +425.0
1669973340, +3.49, +28.501,    -0.9, +1319.0,  -136.0,  +496.0
1669973940, +3.48, +28.484,    -0.0, +1316.0,  -140.0,  +508.0
1669974540, +3.49, +28.509,    -0.0, +1319.0,  -140.0,  +504.0
1669975140, +3.49, +28.476,    -0.3, +1326.0,  -121.0,  +446.0
1669975740, +3.49, +28.501,    +0.5, +1311.0,  -144.0,  +536.0
1669976340, +3.49, +28.501,    +0.1, +1318.0,  -138.0,  +492.0
1669976940, +3.49, +28.452,    +0.0, +1299.0,  -120.0,  +419.0
1669977540, +3.49, +28.402,    -0.5, +1295.0,  -114.0,  +415.0
1669978140, +3.49, +28.386,    -0.6, +1305.0,  -142.0,  +536.0
1669978740, +3.48, +28.394,    +0.2, +1315.0,  -125.0,  +415.0
1669979340, +3.49, +28.386,    +0.2, +1329.0,  -121.0,  +448.0
1669979940, +3.49, +28.394,    +0.1, +1291.0,  -116.0,  +411.0
1669980540, +3.48, +28.312,    +0.0, +1216.0,  -177.0,  +630.0
1669981140, +3.49, +28.115,    +0.7, +1295.0,  -148.0,  +568.0
1669981740, +3.49, +28.058,    -0.1, +1292.0,  -152.0,  +572.0
1669982340, +3.49, +28.017,    +1.0, +1304.0,  -144.0,  +548.0
1669982940, +3.49, +28.165,    +0.2, +1260.0,  -168.0,  +614.0
1669983540, +3.49, +28.230,    -0.5, +1228.0,  -176.0,  +630.0
1669984140, +3.48, +28.263,    +0.1, +1230.0,  -176.0,  +627.0
1669984740, +3.49, +28.296,    +0.5, +1216.0,  -176.0,  +627.0
1669985340, +3.48, +28.329,    +0.5, +1212.0,  -178.0,  +627.0
1669985940, +3.48, +28.345,    -0.7, +1212.0,  -176.0,  +630.0
1669986540, +3.48, +28.353,    +0.4, +1315.0,  -144.0,  +518.0
1669987140, +3.48, +28.197,    -0.7, +1264.0,  -160.0,  +611.0
1669987740, +3.49, +28.271,    -0.1, +1244.0,  -173.0,  +624.0
1669988340, +3.48, +28.378,    -0.3, +1208.0,  -180.0,  +628.0
1669988940, +3.49, +28.197,    +0.5, +1264.0,  -160.0,  +612.0
1669989540, +3.49, +28.165,    +0.0, +1272.0,  -160.0,  +598.0
1669990140, +3.49, +28.238,    -0.5, +1228.0,  -176.0,  +627.0
1669990740, +3.48, +28.320,    +0.3, +1219.0,  -178.0,  +630.0
1669991340, +3.48, +28.197,    +0.7, +1264.0,  -164.0,  +608.0
