7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1671263340, +3.41, +27.383,    -0.0, +1155.0,  +449.0,  +200.0
1671263940, +3.41, +27.416,    +0.0, +1132.0,  +412.0,  +462.0
1671264540, +3.41, +27.391,    +0.2, +1176.0,  +438.0,  +455.0
1671265140, +3.41, +27.424,    +0.2, +1132.0,  +468.0,  +216.0
1671265740, +3.41, +27.433,    -0.0, +1228.0,  +476.0,  +240.0
1671266340, +3.41, +27.466,    -0.1, +1219.0,  +472.0,  +232.0
1671266940, +3.41, +27.433,    +0.0, +1167.0,  +451.0,  +223.0
1671267540, +3.41, +27.367,    -0.3, +1169.0,  +444.0,  +188.0
1671268140, +3.41, +27.334,    -0.2, +1195.0,  +460.0,  +220.0
1671268740, +3.41, +27.251,    +0.2, +1171.0,  +450.0,  +207.0
1671269340, +3.41, +27.268,    -0.0, +1164.0,  +432.0,  +462.0
1671269940, +3.41, +27.260,    -0.1, +1160.0,  +450.0,  +199.0
1671270540, +3.41, +27.268,    -0.2, +1166.0,  +456.0,  +199.0
1671271140, +3.41, +27.177,    -0.3, +1162.0,  +449.0,  +209.0
1671271740, +3.41, +27.177,    -0.1, +1196.0,  +461.0,  +231.0
1671272340, +3.42, +27.136,    +0.2, +1199.0,  +460.0,  +225.0
1671272940, +3.41, +27.161,    -0.5, +1182.0,  +458.0,  +236.0
1671273540, +3.42, +27.161,    -0.1, +1175.0,  +463.0,  +168.0
1671274140, +3.42, +27.144,    -0.7, +1235.0,  +482.0,  +260.0
1671274740, +3.42, +27.144,    +0.1, +1219.0,  +483.0,  +248.0
1671275340, +3.42, +27.144,    +0.3, +1270.0,  +508.0,  +337.0
1671275940, +3.42, +27.111,    -0.1, +1207.0,  +456.0,  +255.0
1671276540, +3.42, +27.119,    +0.1, +1168.0,  +432.0,  +463.0
1671277140, +3.42, +27.119,    -0.0, +1224.0,  +472.0,  +416.0
1671277740, +3.42, +27.119,    +0.2, +1212.0,  +462.0,  +432.0
1671278340, +3.42, +27.111,    +0.0, +1139.0,  +419.0,  +464.0
1671278940, +3.42, +27.136,    -0.4, +1164.0,  +454.0,  +207.0
1671279540, +3.42, +27.185,    +0.0, +1240.0,  +481.0,  +267.0
1671280140, +3.42, +27.210,    -0.2, +1267.0,  +504.0,  +357.0
1671280740, +3.42, +27.218,    +0.5, +1283.0,  +501.0,  +308.0
1671281340, +3.42, +27.210,    -0.3, +1252.0,  +492.0,  +368.0
1671281940, +3.42, +27.136,    +0.2, +1196.0,  +448.0,  +448.0
1671282540, +3.42, +27.070,    -0.1, +1196.0,  +448.0,  +448.0
1671283140, +3.42, +26.962,    -0.2, +1171.0,  +432.0,  +464.0
1671283740, +3.42, +26.871,    -0.4, +1135.0,  +416.0,  +464.0
1671284340, +3.42, +26.822,    -0.1, +1248.0,  +487.0,  +278.0
1671284940, +3.42, +26.847,    -0.1, +1256.0,  +496.0,  +344.0
1671285540, +3.42, +26.871,    -0.4, +1132.0,  +414.0,  +472.0
1671286140, +3.43, +26.847,    -0.3, +1216.0,  +467.0,  +423.0
1671286740, +3.43, +26.772,    -0.1, +1169.0,  +432.0,  +472.0
1671287340, +3.43, +26.723,    +0.0, +1240.0,  +486.0,  +390.0
1671287940, +3.43, +26.714,    -0.0, +1270.0,  +508.0,  +328.0
1671288540, +3.43, +26.714,    -0.0, +1251.0,  +476.0,  +252.0
1671289140, +3.43, +26.747,    -0.0, +1144.0,  +422.0,  +472.0
1671289740, +3.43, +26.780,    +0.0, +1251.0,  +483.0,  +337.0
1671290340, +3.43, +26.698,    -0.1, +1243.0,  +478.0,  +275.0
1671290940, +3.43, +26.656,    -0.1, +1263.0,  +492.0,  +332.0
1671291540, +3.43, +26.648,    +0.2, +1241.0,  +486.0,  +387.0
1671292140, +3.43, +26.656,    -0.2, +1188.0,  +455.0,  +222.0
1671292740, +3.43, +26.698,    +0.2, +1139.0,  +419.0,  +467.0
1671293340, +3.43, +26.723,    +0.3, +1265.0,  +496.0,  +339.0
1671293940, +3.43, +26.731,    -0.5, +1184.0,  +444.0,  +457.0
1671294540, +3.43, +26.739,    -0.2, +1235.0,  +479.0,  +269.0
1671295140, +3.43, +26.789,    -0.1, +1168.0,  +432.0,  +472.0
1671295740, +3.43, +26.838,    +1.0, +1251.0,  +484.0,  +336.0
1671296340, +3.44, +26.855,    +3.2, +1235.0,  +480.0,  +387.0
1671296940, +3.43, +26.888,    +7.3, +1195.0,  +448.0,  +448.0
1671297540, +3.43, +26.888,   +15.9, +1183.0,  +440.0,  +460.0
1671298140, +3.44, +26.921,   +17.0, +1200.0,  +452.0,  +448.0
1671298740, +3.44, +26.929,   +30.4, +1174.0,  +435.0,  +468.0
1671299340, +3.44, +26.971,   +41.3, +1190.0,  +463.0,  +227.0
1671299940, +3.44, +26.863,   +37.5, +1171.0,  +433.0,  +472.0
1671300540, +3.44, +26.780,   +33.0, +1222.0,  +467.0,  +416.0
1671301140, +3.44, +26.267,   +33.4, +1230.0,  +472.0,  +400.0
1671301740, +3.44, +25.736,   +46.0, +1191.0,  +444.0,  +456.0
1671302340, +3.44, +25.263,   +49.2, +1235.0,  +480.0,  +264.0
1671302940, +3.44, +25.104,   +76.7, +1257.0,  +488.0,  +269.0
1671303540, +3.44, +25.104,   +66.0, +1222.0,  +467.0,  +424.0
1671304140, +3.44, +25.163,   +34.5, +1255.0,  +496.0,  +352.0
1671304740, +3.44, +25.188,   +25.7, +1216.0,  +465.0,  +428.0
1671305340, +3.44, +25.204,   +15.5, +1223.0,  +476.0,  +259.0
1671305940, +3.44, +25.188,    +9.8, +1206.0,  +456.0,  +440.0
1671306540, +3.44, +24.813,   +11.8, +1183.0,  +440.0,  +462.0
1671307140, +3.44, +24.513,   +15.3, +1246.0,  +484.0,  +356.0
1671307740, +3.44, +24.338,   +17.4, +1223.0,  +470.0,  +422.0
1671308340, +3.44, +24.296,   +15.4, +1267.0,  +504.0,  +340.0
1671308940, +3.43, +24.255,   +18.8, +1260.0,  +502.0,  +360.0
1671309540, +3.43, +24.213,   +26.0, +1264.0,  +504.0,  +358.0
1671310140, +3.43, +24.255,   +24.4, +1271.0,  +508.0,  +342.0
1671310740, +3.43, +24.238,   +21.6, +1256.0,  +499.0,  +364.0
1671311340, +3.42, +24.221,   +27.3, +1249.0,  +496.0,  +368.0
1671311940, +3.42, +24.255,   +26.7, +1200.0,  +471.0,  +218.0
1671312540, +3.43, +24.305,   +30.7, +1247.0,  +487.0,  +272.0
1671313140, +3.43, +24.363,   +33.7, +1209.0,  +472.0,  +231.0
1671313740, +3.43, +24.405,   +34.4, +1231.0,  +476.0,  +392.0
1671314340, +3.43, +24.388,   +32.5, +1198.0,  +451.0,  +454.0
1671314940, +3.43, +24.438,   +30.7, +1235.0,  +480.0,  +392.0
1671315540, +3.43, +24.513,   +29.6, +1219.0,  +470.0,  +243.0
1671316140, +3.43, +24.572,   +27.3, +1203.0,  +455.0,  +448.0
1671316740, +3.43, +24.663,   +27.5, +1120.0,  +408.0,  +464.0
1671317340, +3.43, +24.697,   +28.3, +1222.0,  +467.0,  +440.0
1671317940, +3.43, +24.688,   +33.7, +1139.0,  +416.0,  +478.0
1671318540, +3.43, +24.697,   +39.1, +1231.0,  +472.0,  +408.0
1671319140, +3.43, +24.563,   +46.4, +1256.0,  +488.0,  +344.0
1671319740, +3.43, +24.597,   +53.9, +1219.0,  +464.0,  +424.0
1671320340, +3.43, +24.697,   +67.0, +1143.0,  +419.0,  +480.0
1671320940, +3.43, +24.771,   +77.4, +1264.0,  +504.0,  +358.0
1671321540, +3.42, +24.896,   +87.5, +1259.0,  +504.0,  +364.0
1671322140, +3.42, +25.113,  +107.1, +1263.0,  +502.0,  +360.0
1671322740, +3.42, +25.287,  +151.9, +1159.0,  +448.0,  +215.0
1671323340, +3.42, +25.587,  +200.3, +1228.0,  +472.0,  +416.0
1671323940, +3.42, +26.135,  +217.3, +1153.0,  +428.0,  +464.0
1671324540, +3.42, +26.681,  +191.0, +1144.0,  +449.0,  +215.0
1671325140, +3.42, +27.202,  +152.1, +1231.0,  +480.0,  +244.0
1671325740, +3.42, +27.606,  +125.8, +1240.0,  +483.0,  +270.0
