7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1647599340, +3.52, +29.129,    +0.2, +1232.0,  -188.0,  +508.0
1647599940, +3.52, +29.154,    -0.1, +1278.0,  -172.0,  +455.0
1647600540, +3.52, +29.129,    +0.4, +1276.0,  -168.0,  +456.0
1647601140, +3.52, +29.121,    -0.2, +1284.0,  -164.0,  +424.0
1647601740, +3.52, +29.080,    -0.1, +1287.0,  -160.0,  +419.0
1647602340, +3.52, +29.023,    +0.1, +1287.0,  -164.0,  +419.0
1647602940, +3.52, +28.779,    -0.2, +1288.0,  -160.0,  +372.0
1647603540, +3.52, +28.738,    +0.1, +1287.0,  -160.0,  +360.0
1647604140, +3.52, +28.705,    +0.1, +1236.0,  -186.0,  +502.0
1647604740, +3.52, +28.607,    +0.3, +1241.0,  -184.0,  +504.0
1647605340, +3.52, +28.558,    -0.1, +1251.0,  -180.0,  +494.0
1647605940, +3.52, +28.550,    -0.2, +1267.0,  -176.0,  +470.0
1647606540, +3.52, +28.501,    -0.0, +1264.0,  -176.0,  +480.0
1647607140, +3.52, +28.492,    -0.1, +1287.0,  -160.0,  +384.0
1647607740, +3.52, +28.492,    -0.1, +1270.0,  -172.0,  +467.0
1647608340, +3.52, +28.452,    +0.3, +1278.0,  -168.0,  +452.0
1647608940, +3.52, +28.402,    -0.0, +1283.0,  -168.0,  +436.0
1647609540, +3.52, +28.386,    -0.0, +1287.0,  -164.0,  +420.0
1647610140, +3.52, +28.394,    -0.0, +1289.0,  -160.0,  +387.0
1647610740, +3.52, +28.484,    -0.1, +1287.0,  -164.0,  +412.0
1647611340, +3.52, +28.656,    +0.0, +1257.0,  -178.0,  +486.0
1647611940, +3.52, +28.762,    +0.4, +1287.0,  -164.0,  +398.0
1647612540, +3.52, +28.917,    -0.1, +1287.0,  -160.0,  +412.0
1647613140, +3.52, +28.966,    -0.3, +1288.0,  -160.0,  +368.0
1647613740, +3.52, +29.015,    -0.3, +1288.0,  -164.0,  +414.0
1647614340, +3.52, +29.048,    +0.0, +1278.0,  -164.0,  +448.0
1647614940, +3.52, +29.064,    +0.1, +1283.0,  -168.0,  +438.0
1647615540, +3.52, +29.080,    +0.3, +1283.0,  -164.0,  +432.0
1647616140, +3.52, +29.105,    -0.0, +1276.0,  -168.0,  +455.0
1647616740, +3.52, +29.089,    +0.2, +1279.0,  -168.0,  +449.0
1647617340, +3.52, +29.097,    +0.2, +1276.0,  -168.0,  +448.0
1647617940, +3.52, +29.105,    +0.1, +1270.0,  -175.0,  +468.0
1647618540, +3.52, +29.105,    -0.0, +1264.0,  -176.0,  +480.0
1647619140, +3.52, +29.097,    -0.1, +1287.0,  -160.0,  +400.0
1647619740, +3.52, +29.097,    -0.1, +1286.0,  -160.0,  +412.0
1647620340, +3.52, +29.113,    -0.1, +1283.0,  -164.0,  +432.0
1647620940, +3.52, +29.105,    -0.4, +1279.0,  -168.0,  +448.0
1647621540, +3.52, +29.113,    +0.3, +1287.0,  -168.0,  +417.0
1647622140, +3.52, +29.121,    -0.2, +1283.0,  -164.0,  +434.0
1647622740, +3.52, +29.113,    +0.2, +1281.0,  -164.0,  +432.0
1647623340, +3.52, +29.121,    +0.1, +1278.0,  -168.0,  +448.0
1647623940, +3.52, +29.113,    +0.2, +1281.0,  -168.0,  +440.0
1647624540, +3.52, +29.113,    +0.7, +1279.0,  -168.0,  +451.0
1647625140, +3.52, +29.121,    +2.8, +1283.0,  -164.0,  +432.0
1647625740, +3.52, +29.097,    +5.1, +1283.0,  -167.0,  +432.0
1647626340, +3.52, +29.121,    +8.4, +1283.0,  -164.0,  +440.0
1647626940, +3.52, +29.105,    +9.7, +1283.0,  -168.0,  +440.0
1647627540, +3.52, +29.113,   +12.5, +1264.0,  -176.0,  +476.0
1647628140, +3.52, +29.097,   +17.4, +1286.0,  -164.0,  +424.0
1647628740, +3.52, +29.113,   +15.9, +1286.0,  -164.0,  +422.0
1647629340, +3.52, +29.121,   +23.1, +1283.0,  -167.0,  +446.0
1647629940, +3.52, +29.129,   +37.8, +1276.0,  -168.0,  +456.0
1647630540, +3.52, +29.113,   +43.7, +1283.0,  -164.0,  +430.0
1647631140, +3.52, +29.105,   +66.7, +1278.0,  -168.0,  +448.0
1647631740, +3.52, +29.105,   +45.6, +1264.0,  -176.0,  +480.0
1647632340, +3.52, +29.121,   +49.4, +1263.0,  -176.0,  +476.0
1647632940, +3.52, +29.129,   +37.2, +1279.0,  -168.0,  +448.0
1647633540, +3.52, +29.121,   +40.3, +1281.0,  -168.0,  +444.0
