7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1656908340, +3.50, +28.288,    +3.7, +1271.0,  -168.0,  +526.0
1656908940, +3.50, +28.288,    +3.1, +1283.0,  -160.0,  +480.0
1656909540, +3.50, +28.271,    +2.9, +1283.0,  -160.0,  +488.0
1656910140, +3.50, +28.288,    +1.0, +1228.0,  -184.0,  +563.0
1656910740, +3.50, +28.279,    +0.6, +1248.0,  -177.0,  +552.0
1656911340, +3.50, +28.288,    -0.2, +1283.0,  -160.0,  +486.0
1656911940, +3.50, +28.279,    -0.3, +1286.0,  -160.0,  +480.0
1656912540, +3.50, +28.288,    -0.1, +1286.0,  -157.0,  +468.0
1656913140, +3.50, +28.271,    -0.1, +1283.0,  -160.0,  +496.0
1656913740, +3.50, +28.279,    -0.2, +1279.0,  -160.0,  +492.0
1656914340, +3.50, +28.288,    -0.5, +1283.0,  -160.0,  +484.0
1656914940, +3.50, +28.296,    -0.2, +1281.0,  -160.0,  +487.0
1656915540, +3.50, +28.255,    -0.2, +1286.0,  -158.0,  +480.0
1656916140, +3.50, +28.271,    -0.4, +1286.0,  -160.0,  +480.0
1656916740, +3.50, +28.312,    -0.3, +1283.0,  -159.0,  +480.0
1656917340, +3.50, +28.304,    -0.2, +1283.0,  -160.0,  +480.0
1656917940, +3.50, +28.312,    -0.2, +1279.0,  -160.0,  +492.0
1656918540, +3.50, +28.279,    +0.2, +1286.0,  -157.0,  +467.0
1656919140, +3.50, +28.271,    -0.1, +1233.0,  -180.0,  +560.0
1656919740, +3.50, +28.279,    +0.1, +1267.0,  -167.0,  +528.0
1656920340, +3.50, +28.329,    -0.1, +1283.0,  -160.0,  +488.0
1656920940, +3.50, +28.288,    +0.1, +1278.0,  -160.0,  +496.0
1656921540, +3.50, +28.288,    -0.2, +1270.0,  -164.0,  +524.0
1656922140, +3.50, +28.296,    -0.1, +1283.0,  -160.0,  +483.0
1656922740, +3.50, +28.279,    -0.2, +1281.0,  -159.0,  +489.0
1656923340, +3.50, +28.312,    -0.4, +1281.0,  -160.0,  +496.0
1656923940, +3.50, +28.271,    -0.0, +1283.0,  -160.0,  +486.0
1656924540, +3.50, +28.247,    -0.1, +1281.0,  -160.0,  +487.0
1656925140, +3.50, +28.271,    -0.1, +1283.0,  -160.0,  +480.0
1656925740, +3.50, +28.279,    -0.3, +1271.0,  -164.0,  +524.0
1656926340, +3.50, +28.279,    -0.1, +1276.0,  -160.0,  +505.0
1656926940, +3.50, +28.271,    -0.3, +1283.0,  -160.0,  +483.0
1656927540, +3.50, +28.288,    -0.1, +1279.0,  -160.0,  +486.0
1656928140, +3.50, +28.271,    -0.7, +1286.0,  -160.0,  +480.0
1656928740, +3.50, +28.263,    +0.1, +1283.0,  -160.0,  +483.0
1656929340, +3.50, +28.271,    -0.4, +1287.0,  -160.0,  +472.0
1656929940, +3.50, +28.247,    -0.4, +1284.0,  -160.0,  +472.0
1656930540, +3.50, +28.271,    -0.6, +1286.0,  -160.0,  +483.0
1656931140, +3.50, +28.263,    -0.7, +1284.0,  -160.0,  +476.0
1656931740, +3.50, +28.263,    -0.5, +1273.0,  -164.0,  +516.0
1656932340, +3.50, +28.288,    -0.1, +1283.0,  -160.0,  +486.0
1656932940, +3.50, +28.279,    -0.0, +1286.0,  -159.0,  +478.0
1656933540, +3.50, +28.279,    +0.5, +1276.0,  -160.0,  +504.0
