7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1671872340, +3.46, +27.499,    +0.1,   -80.0, +1143.0,  -391.0
1671872940, +3.46, +27.523,    -0.4,  -116.0, +1272.0,  -350.0
1671873540, +3.46, +27.515,    +0.2,  -120.0, +1270.0,  -332.0
1671874140, +3.46, +27.507,    -0.2,  -136.0, +1225.0,  -248.0
1671874740, +3.46, +27.457,    -0.1,  -141.0, +1206.0,  -216.0
1671875340, +3.46, +27.408,    +0.3,  -116.0, +1280.0,  -346.0
1671875940, +3.45, +27.350,    +0.4,   -84.0, +1187.0,  -445.0
1671876540, +3.45, +27.276,    -0.1,  -128.0, +1249.0,  -288.0
1671877140, +3.45, +27.144,    -0.2,   -83.0, +1179.0,  -442.0
1671877740, +3.45, +27.053,    +0.1,   -82.0, +1159.0,  -441.0
1671878340, +3.45, +26.971,    -0.2,   -99.0, +1251.0,  -384.0
1671878940, +3.44, +26.929,    -0.4,   -77.0, +1127.0,  -450.0
1671879540, +3.44, +26.838,    -0.3,   -74.0, +1139.0,  -443.0
1671880140, +3.44, +26.822,    +0.4,  -112.0, +1304.0,  -360.0
1671880740, +3.43, +26.847,    +0.2,  -148.0, +1171.0,  -190.0
1671881340, +3.43, +26.995,    -0.4,  -112.0, +1315.0,  -370.0
1671881940, +3.43, +27.078,    -0.0,  -112.0, +1312.0,  -365.0
1671882540, +3.42, +27.103,    -0.1,  -112.0, +1315.0,  -388.0
1671883140, +3.42, +27.086,    +0.1,  -112.0, +1254.0,  -352.0
1671883740, +3.42, +27.004,    -0.3,  -106.0, +1312.0,  -394.0
1671884340, +3.42, +26.855,    +0.1,   -93.0, +1310.0,  -404.0
1671884940, +3.42, +26.656,    -0.2,   -89.0, +1295.0,  -424.0
1671885540, +3.41, +26.499,    -0.2,  -144.0, +1159.0,  -216.0
1671886140, +3.41, +26.358,    -0.3,   -89.0, +1300.0,  -397.0
1671886740, +3.41, +26.259,    -0.2,   -72.0, +1095.0,  -445.0
1671887340, +3.41, +26.234,    +0.0,  -136.0, +1208.0,  -244.0
1671887940, +3.40, +26.201,    +0.0,  -140.0, +1176.0,  -224.0
1671888540, +3.40, +26.193,    -0.2,  -124.0, +1281.0,  -320.0
1671889140, +3.40, +26.176,    -0.1,  -130.0, +1300.0,  -400.0
1671889740, +3.40, +26.151,    -0.0,   -87.0, +1287.0,  -434.0
1671890340, +3.40, +26.143,    -0.2,   -84.0, +1288.0,  -426.0
1671890940, +3.40, +26.159,    +0.2,  -141.0, +1176.0,  -224.0
1671891540, +3.39, +26.151,    -0.3,   -72.0, +1052.0,  -393.0
1671892140, +3.39, +26.168,    -0.1,   -80.0, +1121.0,  -451.0
1671892740, +3.39, +26.234,    -0.0,  -120.0, +1288.0,  -336.0
1671893340, +3.39, +26.449,    +0.1,  -112.0, +1255.0,  -348.0
1671893940, +3.39, +26.598,    +0.1,  -144.0, +1187.0,  -200.0
1671894540, +3.39, +26.665,    +0.0,   -63.0, +1068.0,  -426.0
1671895140, +3.39, +26.648,    -0.1,  -144.0, +1148.0,  -216.0
1671895740, +3.39, +26.590,    -0.0,  -120.0, +1288.0,  -336.0
1671896340, +3.39, +26.565,    +0.0,  -120.0, +1294.0,  -338.0
1671896940, +3.39, +26.574,    -0.2,   -84.0, +1303.0,  -407.0
1671897540, +3.39, +26.557,    -0.1,   -94.0, +1308.0,  -396.0
1671898140, +3.39, +26.474,    +0.3,   -81.0, +1248.0,  -447.0
1671898740, +3.39, +26.441,    -0.1,   -80.0, +1263.0,  -445.0
1671899340, +3.39, +25.861,    +0.0,   -73.0, +1111.0,  -450.0
1671899940, +3.39, +25.404,    +0.1,   -79.0, +1054.0,  -393.0
1671900540, +3.38, +25.121,    +0.6,   -80.0, +1307.0,  -425.0
1671901140, +3.38, +24.871,    +4.8,   -84.0, +1240.0,  -457.0
1671901740, +3.38, +24.722,    +7.0,   -84.0, +1241.0,  -466.0
1671902340, +3.38, +24.697,    +7.3,   -80.0, +1112.0,  -485.0
1671902940, +3.38, +24.688,   +10.7,   -76.0, +1127.0,  -448.0
