7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1649600340, +3.52, +29.089,    +0.0, +1287.0,  -168.0,  +423.0
1649600940, +3.52, +29.097,    +0.1, +1287.0,  -164.0,  +428.0
1649601540, +3.52, +29.097,    +0.3, +1287.0,  -160.0,  +422.0
1649602140, +3.52, +29.064,    -0.3, +1270.0,  -176.0,  +476.0
1649602740, +3.52, +29.080,    +0.4, +1268.0,  -176.0,  +476.0
1649603340, +3.52, +29.064,    -0.1, +1264.0,  -178.0,  +486.0
1649603940, +3.52, +29.089,    +0.1, +1287.0,  -164.0,  +424.0
1649604540, +3.52, +29.072,    +0.0, +1287.0,  -168.0,  +424.0
1649605140, +3.52, +29.097,    +0.2, +1272.0,  -174.0,  +475.0
1649605740, +3.52, +29.105,    +0.1, +1288.0,  -164.0,  +420.0
1649606340, +3.52, +29.089,    +0.1, +1287.0,  -164.0,  +432.0
1649606940, +3.52, +29.105,    +0.0, +1287.0,  -160.0,  +422.0
1649607540, +3.52, +29.097,    +0.4, +1289.0,  -164.0,  +414.0
1649608140, +3.52, +29.105,    -0.1, +1287.0,  -168.0,  +424.0
1649608740, +3.52, +29.113,    -0.2, +1292.0,  -164.0,  +408.0
1649609340, +3.52, +29.097,    -0.0, +1283.0,  -168.0,  +440.0
1649609940, +3.52, +29.097,    +0.1, +1287.0,  -160.0,  +419.0
1649610540, +3.52, +29.097,    -0.0, +1287.0,  -164.0,  +424.0
1649611140, +3.52, +29.097,    -0.1, +1287.0,  -168.0,  +432.0
1649611740, +3.52, +29.089,    +0.4, +1289.0,  -160.0,  +412.0
1649612340, +3.52, +29.089,    +2.3, +1288.0,  -160.0,  +398.0
1649612940, +3.52, +29.089,    +3.7, +1289.0,  -168.0,  +408.0
1649613540, +3.52, +29.080,    +5.4, +1288.0,  -168.0,  +404.0
1649614140, +3.52, +29.056,    +9.2, +1287.0,  -164.0,  +392.0
1649614740, +3.52, +28.975,   +10.6, +1287.0,  -159.0,  +368.0
1649615340, +3.52, +28.958,    +9.4, +1288.0,  -160.0,  +367.0
1649615940, +3.52, +28.934,    +9.9, +1287.0,  -164.0,  +396.0
1649616540, +3.52, +28.958,   +24.9, +1289.0,  -160.0,  +370.0
1649617140, +3.52, +28.966,   +25.4, +1216.0,  -192.0,  +513.0
1649617740, +3.52, +28.909,   +28.3, +1287.0,  -159.0,  +358.0
1649618340, +3.52, +28.975,   +32.9, +1288.0,  -160.0,  +376.0
1649618940, +3.52, +28.926,   +41.2, +1228.0,  -189.0,  +512.0
1649619540, +3.52, +28.885,   +46.2, +1288.0,  -160.0,  +368.0
1649620140, +3.52, +28.926,   +39.3, +1289.0,  -164.0,  +400.0
1649620740, +3.52, +28.934,   +21.3, +1288.0,  -160.0,  +384.0
1649621340, +3.52, +28.966,   +63.2, +1288.0,  -164.0,  +400.0
1649621940, +3.52, +28.991,   +68.7, +1291.0,  -164.0,  +396.0
1649622540, +3.52, +29.007,   +65.0, +1223.0,  -192.0,  +512.0
1649623140, +3.52, +28.975,   +93.7, +1231.0,  -189.0,  +513.0
1649623740, +3.52, +28.966,   +87.7, +1288.0,  -164.0,  +392.0
1649624340, +3.52, +28.991,   +94.4, +1287.0,  -164.0,  +416.0
1649624940, +3.52, +28.999,  +103.8, +1288.0,  -160.0,  +368.0
1649625540, +3.52, +28.983,  +113.0, +1212.0,  -192.0,  +515.0
1649626140, +3.52, +28.991,  +119.7, +1288.0,  -160.0,  +393.0
1649626740, +3.52, +28.991,  +122.0, +1289.0,  -168.0,  +400.0
1649627340, +3.52, +29.064,  +128.0, +1288.0,  -160.0,  +406.0
1649627940, +3.52, +29.072,  +131.7, +1287.0,  -168.0,  +432.0
1649628540, +3.52, +29.072,  +134.7, +1288.0,  -168.0,  +408.0
1649629140, +3.52, +29.080,  +142.0, +1288.0,  -164.0,  +424.0
1649629740, +3.52, +29.105,  +146.0, +1224.0,  -189.0,  +512.0
1649630340, +3.52, +29.121,  +146.5, +1288.0,  -164.0,  +408.0
1649630940, +3.52, +29.121,  +144.8, +1287.0,  -164.0,  +428.0
1649631540, +3.52, +29.121,  +157.9, +1289.0,  -160.0,  +403.0
1649632140, +3.52, +29.137,  +156.1, +1288.0,  -168.0,  +428.0
1649632740, +3.52, +29.137,  +157.1, +1289.0,  -164.0,  +420.0
1649633340, +3.52, +29.137,  +163.8, +1288.0,  -168.0,  +422.0
1649633940, +3.52, +29.137,  +159.3, +1287.0,  -164.0,  +412.0
1649634540, +3.52, +29.154,  +159.1, +1289.0,  -168.0,  +422.0
1649635140, +3.52, +29.129,  +151.7, +1287.0,  -164.0,  +428.0
1649635740, +3.52, +29.121,  +155.3, +1287.0,  -164.0,  +419.0
1649636340, +3.52, +29.129,  +152.3, +1240.0,  -186.0,  +512.0
1649636940, +3.52, +29.121,  +149.4, +1231.0,  -189.0,  +510.0
1649637540, +3.52, +29.121,  +147.2, +1235.0,  -188.0,  +512.0
1649638140, +3.52, +29.137,  +143.4, +1232.0,  -189.0,  +512.0
1649638740, +3.52, +29.129,  +142.1, +1255.0,  -184.0,  +497.0
1649639340, +3.52, +29.146,  +138.7, +1228.0,  -189.0,  +515.0
1649639940, +3.52, +29.146,  +131.6, +1279.0,  -168.0,  +454.0
1649640540, +3.52, +29.154,  +131.9, +1240.0,  -186.0,  +504.0
1649641140, +3.52, +29.154,  +119.3, +1257.0,  -178.0,  +494.0
1649641740, +3.52, +29.154,  +108.2, +1286.0,  -164.0,  +422.0
1649642340, +3.52, +29.137,  +103.2, +1283.0,  -164.0,  +440.0
1649642940, +3.52, +29.105,   +19.4, +1289.0,  -160.0,  +393.0
1649643540, +3.52, +29.146,   +85.2, +1287.0,  -167.0,  +416.0
1649644140, +3.52, +29.146,   +62.2, +1287.0,  -164.0,  +424.0
1649644740, +3.52, +29.146,   +17.5, +1288.0,  -168.0,  +419.0
1649645340, +3.52, +29.121,   +20.0, +1276.0,  -170.0,  +464.0
1649645940, +3.52, +29.146,   +15.4, +1287.0,  -164.0,  +432.0
1649646540, +3.52, +29.129,   +17.9, +1289.0,  -168.0,  +414.0
1649647140, +3.52, +29.137,   +19.6, +1287.0,  -168.0,  +408.0
1649647740, +3.52, +29.105,   +13.5, +1288.0,  -168.0,  +422.0
1649648340, +3.52, +29.137,   +29.0, +1287.0,  -164.0,  +432.0
1649648940, +3.52, +29.121,   +27.7, +1287.0,  -164.0,  +387.0
1649649540, +3.52, +29.129,   +23.6, +1287.0,  -168.0,  +438.0
1649650140, +3.52, +29.121,   +20.4, +1287.0,  -164.0,  +419.0
1649650740, +3.52, +29.129,   +10.9, +1287.0,  -168.0,  +424.0
1649651340, +3.52, +29.146,    +9.8, +1286.0,  -168.0,  +435.0
1649651940, +3.52, +29.146,    +8.7, +1287.0,  -164.0,  +414.0
1649652540, +3.52, +29.137,    +5.9, +1289.0,  -167.0,  +408.0
1649653140, +3.52, +29.129,    +4.2, +1222.0,  -192.0,  +512.0
1649653740, +3.52, +29.154,    +2.5, +1222.0,  -189.0,  +515.0
1649654340, +3.52, +29.121,    +0.6, +1249.0,  -184.0,  +504.0
1649654940, +3.52, +29.129,    +0.0, +1287.0,  -164.0,  +399.0
1649655540, +3.52, +29.129,    -0.0, +1287.0,  -168.0,  +424.0
1649656140, +3.52, +29.121,    -0.3, +1287.0,  -168.0,  +430.0
1649656740, +3.52, +29.129,    -0.3, +1287.0,  -164.0,  +430.0
1649657340, +3.52, +29.064,    -0.1, +1291.0,  -164.0,  +419.0
1649657940, +3.52, +29.048,    -0.3, +1287.0,  -164.0,  +422.0
1649658540, +3.52, +29.105,    -0.2, +1287.0,  -168.0,  +434.0
