7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1660562340, +3.49, +27.770,    +0.6, +1295.0,  -154.0,  +480.0
1660562940, +3.49, +27.770,    +0.5, +1295.0,  -148.0,  +438.0
1660563540, +3.49, +27.811,    -0.4, +1297.0,  -144.0,  +428.0
1660564140, +3.49, +27.770,    -0.0, +1295.0,  -133.0,  +423.0
1660564740, +3.49, +27.762,    +0.3, +1230.0,  -180.0,  +588.0
1660565340, +3.49, +27.787,    -0.3, +1296.0,  -152.0,  +451.0
1660565940, +3.49, +27.746,    -0.3, +1296.0,  -146.0,  +423.0
1660566540, +3.49, +27.762,    -0.3, +1295.0,  -153.0,  +464.0
1660567140, +3.49, +27.762,    -0.0, +1299.0,  -144.0,  +436.0
1660567740, +3.49, +27.762,    -0.0, +1295.0,  -152.0,  +454.0
1660568340, +3.49, +27.746,    +0.1, +1224.0,  -180.0,  +585.0
1660568940, +3.49, +27.729,    -0.1, +1297.0,  -144.0,  +435.0
1660569540, +3.49, +27.737,    +0.4, +1296.0,  -144.0,  +438.0
1660570140, +3.49, +27.737,    +0.1, +1214.0,  -184.0,  +584.0
1660570740, +3.49, +27.754,    -0.1, +1299.0,  -144.0,  +438.0
1660571340, +3.49, +27.737,    +0.1, +1208.0,  -183.0,  +588.0
1660571940, +3.49, +27.746,    -0.1, +1239.0,  -178.0,  +582.0
1660572540, +3.49, +27.737,    -0.6, +1296.0,  -136.0,  +427.0
1660573140, +3.49, +27.737,    +0.0, +1296.0,  -144.0,  +427.0
1660573740, +3.49, +27.754,    -0.1, +1297.0,  -141.0,  +425.0
1660574340, +3.49, +27.721,    +0.1, +1212.0,  -184.0,  +585.0
1660574940, +3.49, +27.713,    +0.1, +1248.0,  -176.0,  +576.0
1660575540, +3.49, +27.704,    -0.6, +1230.0,  -178.0,  +583.0
1660576140, +3.49, +27.713,    +0.3, +1223.0,  -183.0,  +584.0
1660576740, +3.49, +27.713,    +0.4, +1295.0,  -136.0,  +427.0
1660577340, +3.49, +27.721,    +0.1, +1225.0,  -180.0,  +585.0
1660577940, +3.49, +27.729,    -0.2, +1295.0,  -152.0,  +455.0
1660578540, +3.49, +27.746,    +0.3, +1295.0,  -133.0,  +415.0
1660579140, +3.49, +27.729,    -0.0, +1295.0,  -145.0,  +428.0
1660579740, +3.49, +27.721,    +0.1, +1299.0,  -137.0,  +415.0
1660580340, +3.49, +27.729,    -0.2, +1295.0,  -137.0,  +419.0
1660580940, +3.49, +27.696,    +0.3, +1297.0,  -137.0,  +428.0
1660581540, +3.49, +27.713,    -0.4, +1295.0,  -148.0,  +444.0
1660582140, +3.49, +27.713,    +0.1, +1235.0,  -178.0,  +583.0
1660582740, +3.49, +27.688,    +0.2, +1295.0,  -154.0,  +472.0
1660583340, +3.49, +27.713,    +0.6, +1296.0,  -141.0,  +423.0
1660583940, +3.49, +27.713,    +0.2, +1297.0,  -148.0,  +440.0
1660584540, +3.49, +27.746,    +0.4, +1295.0,  -141.0,  +423.0
1660585140, +3.49, +27.721,    +0.9, +1209.0,  -185.0,  +584.0
1660585740, +3.49, +27.704,    +0.8, +1296.0,  -148.0,  +448.0
1660586340, +3.49, +27.688,    +1.4, +1209.0,  -184.0,  +584.0
1660586940, +3.49, +27.713,    +2.3, +1223.0,  -184.0,  +584.0
1660587540, +3.49, +27.696,    +4.8, +1214.0,  -184.0,  +584.0
1660588140, +3.49, +27.713,    +4.7, +1295.0,  -128.0,  +423.0
1660588740, +3.49, +27.704,    +8.7, +1217.0,  -183.0,  +588.0
1660589340, +3.49, +27.672,    +7.8, +1223.0,  -180.0,  +584.0
1660589940, +3.49, +27.704,   +11.3, +1209.0,  -184.0,  +582.0
1660590540, +3.49, +27.704,   +11.1, +1212.0,  -184.0,  +588.0
1660591140, +3.49, +27.713,    +9.2, +1294.0,  -154.0,  +472.0
1660591740, +3.49, +27.696,   +14.4, +1299.0,  -140.0,  +423.0
1660592340, +3.49, +27.696,    +4.6, +1296.0,  -136.0,  +423.0
1660592940, +3.49, +27.696,   +15.8, +1216.0,  -183.0,  +582.0
1660593540, +3.49, +27.680,   +21.7, +1297.0,  -145.0,  +432.0
1660594140, +3.49, +27.680,   +29.3, +1208.0,  -184.0,  +587.0
1660594740, +3.49, +27.672,   +35.7, +1225.0,  -180.0,  +584.0
1660595340, +3.49, +27.672,   +34.1, +1292.0,  -157.0,  +500.0
1660595940, +3.49, +27.688,   +42.4, +1297.0,  -144.0,  +433.0
1660596540, +3.49, +27.688,   +32.0, +1219.0,  -180.0,  +588.0
1660597140, +3.49, +27.688,    +3.1, +1216.0,  -180.0,  +584.0
1660597740, +3.49, +27.688,   +14.7, +1287.0,  -160.0,  +520.0
1660598340, +3.49, +27.696,   +11.1, +1287.0,  -156.0,  +508.0
1660598940, +3.49, +27.713,   +17.3, +1294.0,  -153.0,  +488.0
1660599540, +3.49, +27.688,   +10.5, +1289.0,  -157.0,  +499.0
1660600140, +3.49, +27.704,   +23.8, +1291.0,  -156.0,  +500.0
