7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1670480340, +3.45, +28.623,    -0.3, +1320.0,  -125.0,  +479.0
1670480940, +3.46, +28.599,    +0.0, +1326.0,  -120.0,  +463.0
1670481540, +3.46, +28.599,    -0.0, +1223.0,  -172.0,  +615.0
1670482140, +3.46, +28.599,    -0.6, +1328.0,  -120.0,  +478.0
1670482740, +3.46, +28.607,    -0.3, +1286.0,  -116.0,  +419.0
1670483340, +3.46, +28.607,    -0.7, +1296.0,  -144.0,  +544.0
1670483940, +3.46, +28.648,    +0.1, +1200.0,  -176.0,  +611.0
1670484540, +3.46, +28.713,    +0.3, +1319.0,  -120.0,  +455.0
1670485140, +3.46, +28.754,    +0.4, +1315.0,  -136.0,  +504.0
1670485740, +3.46, +28.770,    -0.2, +1319.0,  -121.0,  +440.0
1670486340, +3.46, +28.868,    +0.4, +1255.0,  -160.0,  +600.0
1670486940, +3.46, +28.901,    +0.2, +1313.0,  -136.0,  +499.0
1670487540, +3.46, +28.885,    +0.1, +1315.0,  -136.0,  +504.0
1670488140, +3.46, +28.819,    -0.7, +1262.0,   -82.0,  +387.0
1670488740, +3.46, +28.877,    -0.6, +1328.0,  -121.0,  +451.0
1670489340, +3.46, +28.893,    -0.4, +1262.0,  -160.0,  +600.0
1670489940, +3.46, +28.926,    +0.3, +1238.0,  -168.0,  +614.0
1670490540, +3.46, +28.852,    +0.1, +1318.0,  -136.0,  +491.0
1670491140, +3.46, +28.836,    +0.0, +1272.0,  -158.0,  +584.0
1670491740, +3.46, +28.795,    +0.0, +1292.0,  -144.0,  +560.0
1670492340, +3.46, +28.811,    -0.3, +1272.0,  -119.0,  +409.0
1670492940, +3.46, +28.713,    +0.1, +1273.0,  -121.0,  +407.0
1670493540, +3.46, +28.648,    +0.4, +1328.0,  -125.0,  +496.0
1670494140, +3.46, +28.607,    +0.3, +1331.0,  -113.0,  +455.0
1670494740, +3.46, +28.615,    +0.0, +1255.0,  -164.0,  +600.0
1670495340, +3.46, +28.591,    +0.3, +1288.0,  -148.0,  +563.0
1670495940, +3.46, +28.452,    -0.3, +1328.0,  -121.0,  +467.0
1670496540, +3.46, +28.386,    +0.2, +1240.0,  -168.0,  +611.0
1670497140, +3.46, +28.378,    -0.0, +1323.0,  -123.0,  +473.0
1670497740, +3.46, +28.271,    +0.2, +1295.0,  -116.0,  +411.0
1670498340, +3.46, +28.435,    -0.4, +1311.0,  -136.0,  +518.0
1670498940, +3.46, +28.132,    -0.0, +1308.0,  -136.0,  +540.0
1670499540, +3.46, +28.361,    -0.3, +1268.0,  -114.0,  +376.0
1670500140, +3.45, +28.525,    -0.4, +1327.0,  -112.0,  +435.0
1670500740, +3.45, +28.582,    -0.2, +1360.0,  -113.0,  +450.0
1670501340, +3.45, +28.566,    +0.2, +1287.0,  -116.0,  +396.0
1670501940, +3.46, +28.558,    +0.2, +1195.0,  -178.0,  +614.0
1670502540, +3.46, +28.623,    -0.5, +1308.0,  -136.0,  +520.0
1670503140, +3.46, +28.615,    -0.2, +1224.0,  -173.0,  +620.0
1670503740, +3.46, +28.632,    -0.2, +1278.0,  -153.0,  +576.0
1670504340, +3.46, +28.591,    +0.5, +1320.0,  -128.0,  +494.0
1670504940, +3.46, +28.607,    +0.0, +1300.0,  -140.0,  +531.0
1670505540, +3.46, +28.615,    -0.1, +1248.0,  -164.0,  +604.0
1670506140, +3.46, +28.607,    -0.1, +1305.0,  -140.0,  +540.0
1670506740, +3.46, +28.582,    +0.2, +1315.0,  -112.0,  +423.0
1670507340, +3.46, +28.607,    -0.3, +1304.0,  -140.0,  +544.0
1670507940, +3.46, +28.582,    -0.0, +1311.0,  -121.0,  +435.0
1670508540, +3.46, +28.574,    -0.5, +1283.0,  -113.0,  +418.0
1670509140, +3.46, +28.550,    -0.2, +1296.0,  -144.0,  +542.0
1670509740, +3.46, +28.484,    +0.4, +1312.0,  -136.0,  +504.0
1670510340, +3.46, +28.427,    -0.3, +1312.0,  -136.0,  +504.0
1670510940, +3.46, +28.492,    -0.1, +1248.0,  -164.0,  +608.0
1670511540, +3.46, +28.533,    -0.2, +1287.0,  -152.0,  +568.0
1670512140, +3.46, +28.591,    -0.1, +1273.0,  -154.0,  +580.0
1670512740, +3.46, +28.615,    -0.1, +1193.0,  -176.0,  +604.0
1670513340, +3.45, +28.656,    -0.3, +1223.0,  -110.0,  +339.0
1670513940, +3.45, +28.672,    -0.2, +1283.0,  -103.0,  +415.0
1670514540, +3.45, +28.672,    +0.3, +1305.0,  -140.0,  +552.0
1670515140, +3.44, +28.558,    -0.2, +1302.0,  -105.0,  +395.0
1670515740, +3.44, +28.509,    +0.1, +1359.0,  -100.0,  +458.0
1670516340, +3.44, +28.566,    -0.0, +1218.0,  -103.0,  +319.0
1670516940, +3.44, +28.533,    +0.1, +1351.0,  -104.0,  +476.0
1670517540, +3.44, +28.558,    +0.4, +1240.0,  -168.0,  +604.0
1670518140, +3.43, +28.550,    +0.2, +1203.0,  -108.0,  +339.0
1670518740, +3.43, +28.509,    +1.2, +1264.0,  -105.0,  +372.0
1670519340, +3.43, +28.468,    +1.9, +1357.0,  -111.0,  +455.0
1670519940, +3.43, +28.476,    +2.4, +1260.0,  -160.0,  +596.0
1670520540, +3.43, +28.484,    +3.8, +1264.0,  -160.0,  +592.0
