7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1642534800, +3.49, +20.128,    +0.6,  +782.0,  +352.0,  -730.0
1642535400, +3.49, +20.103,    +0.5,  +780.0,  +348.0,  -712.0
1642536000, +3.49, +20.111,    +0.4,  +787.0,  +352.0,  -760.0
1642536600, +3.49, +20.061,    +0.3,  +782.0,  +348.0,  -736.0
1642537200, +3.49, +20.061,    +0.1,  +784.0,  +352.0,  -746.0
1642537800, +3.49, +19.993,    +0.4,  +790.0,  +352.0,  -776.0
1642538400, +3.49, +19.968,    +0.8,  +790.0,  +348.0,  -800.0
1642539000, +3.49, +19.985,    +1.8,  +785.0,  +352.0,  -760.0
1642539600, +3.49, +20.128,    +2.0,  +761.0,  +332.0,  -660.0
1642540200, +3.49, +20.279,    +2.6,  +736.0,  +312.0,  -607.0
1642540800, +3.49, +20.397,    +1.7,  +792.0,  +352.0,  -817.0
1642541400, +3.49, +20.581,    +2.3,  +784.0,  +348.0,  -760.0
1642542000, +3.49, +20.699,    +1.6,  +784.0,  +352.0,  -744.0
1642542600, +3.49, +20.800,    +1.5,  +752.0,  +321.0,  -638.0
1642543200, +3.49, +20.892,    +2.0,  +736.0,  +310.0,  -602.0
1642543800, +3.49, +20.951,    +1.7,  +743.0,  +316.0,  -612.0
1642544400, +3.49, +20.942,    +1.8,  +792.0,  +352.0,  -808.0
1642545000, +3.49, +21.001,    +1.9,  +792.0,  +352.0,  -820.0
1642545600, +3.49, +21.051,    +1.8,  +792.0,  +344.0,  -804.0
1642546200, +3.49, +21.043,    +1.5,  +790.0,  +352.0,  -808.0
1642546800, +3.49, +21.110,    +1.7,  +782.0,  +348.0,  -736.0
1642547400, +3.49, +21.286,    +1.9,  +744.0,  +316.0,  -616.0
1642548000, +3.49, +21.420,    +1.4,  +776.0,  +352.0,  -728.0
1642548600, +3.49, +21.638,    +1.9,  +782.0,  +348.0,  -728.0
1642549200, +3.49, +21.755,    +1.9,  +780.0,  +344.0,  -724.0
1642549800, +3.49, +21.764,    +1.7,  +780.0,  +348.0,  -720.0
1642550400, +3.49, +21.797,    +2.1,  +782.0,  +348.0,  -720.0
1642551000, +3.49, +21.814,    +2.2,  +780.0,  +348.0,  -720.0
1642551600, +3.49, +21.764,    +1.5,  +780.0,  +352.0,  -724.0
1642552200, +3.49, +21.613,    +0.7,  +728.0,  +307.0,  -600.0
1642552800, +3.49, +21.395,    +1.5,  +728.0,  +307.0,  -596.0
1642553400, +3.49, +21.219,    +1.1,  +785.0,  +352.0,  -752.0
1642554000, +3.49, +21.085,    +1.3,  +737.0,  +316.0,  -610.0
1642554600, +3.49, +21.009,    +1.1,  +743.0,  +319.0,  -616.0
1642555200, +3.49, +20.925,    +0.6,  +753.0,  +326.0,  -638.0
1642555800, +3.49, +20.925,    +1.0,  +768.0,  +336.0,  -672.0
1642556400, +3.49, +20.934,    +1.1,  +782.0,  +352.0,  -734.0
1642557000, +3.49, +20.858,    +0.8,  +787.0,  +348.0,  -762.0
1642557600, +3.49, +20.783,    +1.1,  +743.0,  +316.0,  -616.0
1642558200, +3.49, +20.741,    +0.6,  +784.0,  +352.0,  -744.0
1642558800, +3.49, +20.665,    +1.3,  +784.0,  +352.0,  -736.0
1642559400, +3.49, +20.623,    +1.7,  +784.0,  +352.0,  -760.0
1642560000, +3.49, +20.581,    +0.2,  +785.0,  +348.0,  -768.0
1642560600, +3.49, +20.590,    -0.1,  +787.0,  +352.0,  -764.0
1642561200, +3.49, +20.539,    -0.4,  +784.0,  +348.0,  -740.0
1642561800, +3.49, +20.598,    +0.1,  +784.0,  +352.0,  -740.0
1642562400, +3.49, +20.598,    +0.3,  +784.0,  +352.0,  -744.0
1642563000, +3.49, +20.657,    -0.1,  +796.0,  +351.0,  -805.0
1642563600, +3.49, +20.607,    +0.3,  +784.0,  +352.0,  -744.0
1642564200, +3.49, +20.565,    +0.2,  +792.0,  +348.0,  -794.0
1642564800, +3.49, +20.523,    +0.1,  +728.0,  +304.0,  -596.0
1642565400, +3.49, +20.523,    +0.3,  +728.0,  +305.0,  -592.0
1642566000, +3.49, +20.565,    -0.5,  +721.0,  +304.0,  -592.0
1642566600, +3.49, +20.573,    -0.1,  +792.0,  +348.0,  -800.0
1642567200, +3.49, +20.607,    -0.1,  +792.0,  +348.0,  -800.0
1642567800, +3.49, +20.623,    +0.3,  +787.0,  +350.0,  -768.0
1642568400, +3.49, +20.657,    +0.1,  +784.0,  +352.0,  -740.0
1642569000, +3.49, +20.623,    -0.1,  +787.0,  +348.0,  -764.0
1642569600, +3.49, +20.623,    -0.1,  +787.0,  +352.0,  -760.0
1642570200, +3.49, +20.556,    -0.5,  +721.0,  +304.0,  -592.0
1642570800, +3.49, +20.556,    +0.4,  +792.0,  +352.0,  -800.0
1642571400, +3.49, +20.581,    +0.2,  +792.0,  +348.0,  -816.0
