7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1662215340, +3.49, +27.433,    +0.3, +1318.0,  -138.0,  +448.0
1662215940, +3.49, +27.474,    -0.1, +1315.0,  -144.0,  +460.0
1662216540, +3.49, +27.482,    +0.0, +1303.0,  -148.0,  +502.0
1662217140, +3.49, +27.532,    +0.3, +1283.0,  -121.0,  +371.0
1662217740, +3.49, +27.532,    +0.2, +1297.0,  -152.0,  +519.0
1662218340, +3.49, +27.523,    -0.2, +1315.0,  -143.0,  +456.0
1662218940, +3.49, +27.532,    +0.0, +1308.0,  -148.0,  +483.0
1662219540, +3.49, +27.540,    +0.3, +1304.0,  -148.0,  +504.0
1662220140, +3.49, +27.548,    -0.3, +1304.0,  -148.0,  +508.0
1662220740, +3.49, +27.548,    +0.0, +1296.0,  -152.0,  +520.0
1662221340, +3.49, +27.523,    +0.5, +1308.0,  -148.0,  +480.0
1662221940, +3.49, +27.540,    +0.2, +1310.0,  -144.0,  +480.0
1662222540, +3.49, +27.565,    +0.2, +1292.0,  -154.0,  +534.0
1662223140, +3.49, +27.532,    +0.4, +1304.0,  -148.0,  +504.0
1662223740, +3.49, +27.556,    +0.1, +1299.0,  -148.0,  +508.0
1662224340, +3.49, +27.565,    -0.1, +1295.0,  -154.0,  +526.0
1662224940, +3.49, +27.499,    +0.2, +1304.0,  -146.0,  +499.0
1662225540, +3.49, +27.424,    +0.3, +1318.0,  -138.0,  +447.0
1662226140, +3.49, +27.424,    +0.7, +1319.0,  -136.0,  +440.0
1662226740, +3.49, +27.433,    +0.5, +1311.0,  -144.0,  +486.0
1662227340, +3.49, +27.474,    +2.1, +1318.0,  -140.0,  +446.0
1662227940, +3.49, +27.515,    +2.8, +1308.0,  -144.0,  +492.0
1662228540, +3.49, +27.548,    +2.9, +1299.0,  -152.0,  +518.0
1662229140, +3.49, +27.523,    +3.8, +1315.0,  -144.0,  +448.0
1662229740, +3.49, +27.515,    +3.8, +1302.0,  -144.0,  +508.0
1662230340, +3.49, +27.548,    +6.6, +1295.0,  -152.0,  +524.0
1662230940, +3.49, +27.532,    +5.0, +1302.0,  -152.0,  +512.0
1662231540, +3.49, +27.556,   +10.1, +1311.0,  -144.0,  +480.0
1662232140, +3.49, +27.540,    +9.3, +1304.0,  -148.0,  +497.0
1662232740, +3.49, +27.556,    +3.0, +1297.0,  -152.0,  +519.0
