7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1651688340, +3.51, +29.227,    +8.4, +1287.0,  -160.0,  +415.0
1651688940, +3.51, +29.243,   +10.4, +1287.0,  -159.0,  +408.0
1651689540, +3.51, +29.219,   +13.5, +1287.0,  -160.0,  +428.0
1651690140, +3.51, +29.211,   +16.0, +1283.0,  -159.0,  +432.0
1651690740, +3.51, +29.260,   +18.0, +1287.0,  -160.0,  +440.0
1651691340, +3.51, +29.235,   +21.8, +1287.0,  -160.0,  +438.0
1651691940, +3.51, +29.251,   +23.4, +1287.0,  -160.0,  +422.0
1651692540, +3.51, +29.227,   +27.6, +1287.0,  -160.0,  +419.0
1651693140, +3.51, +29.251,   +30.8, +1287.0,  -159.0,  +416.0
1651693740, +3.51, +29.243,   +34.8, +1286.0,  -160.0,  +440.0
1651694340, +3.51, +29.251,   +38.1, +1286.0,  -160.0,  +451.0
1651694940, +3.51, +29.243,   +44.6, +1287.0,  -160.0,  +448.0
1651695540, +3.51, +29.251,   +45.8, +1287.0,  -160.0,  +448.0
1651696140, +3.51, +29.260,   +23.4, +1287.0,  -157.0,  +391.0
1651696740, +3.51, +29.251,   +57.0, +1286.0,  -160.0,  +438.0
1651697340, +3.51, +29.251,   +58.4, +1286.0,  -157.0,  +438.0
1651697940, +3.51, +29.251,   +60.5, +1288.0,  -160.0,  +432.0
1651698540, +3.51, +29.260,   +62.7, +1287.0,  -160.0,  +440.0
1651699140, +3.51, +29.251,   +67.1, +1286.0,  -160.0,  +441.0
1651699740, +3.51, +29.243,   +72.8, +1279.0,  -160.0,  +464.0
1651700340, +3.51, +29.260,   +76.0, +1281.0,  -160.0,  +448.0
1651700940, +3.51, +29.268,   +49.4, +1287.0,  -160.0,  +432.0
1651701540, +3.51, +29.243,   +29.5, +1289.0,  -160.0,  +419.0
1651702140, +3.51, +29.251,   +17.0, +1287.0,  -160.0,  +416.0
1651702740, +3.51, +29.251,   +19.4, +1287.0,  -160.0,  +428.0
1651703340, +3.51, +29.235,   +16.1, +1287.0,  -154.0,  +390.0
1651703940, +3.51, +29.243,   +48.7, +1287.0,  -159.0,  +432.0
1651704540, +3.51, +29.243,   +27.7, +1287.0,  -160.0,  +438.0
1651705140, +3.51, +29.251,   +20.8, +1287.0,  -160.0,  +440.0
1651705740, +3.51, +29.235,   +24.6, +1286.0,  -160.0,  +444.0
1651706340, +3.51, +29.243,   +35.2, +1287.0,  -157.0,  +441.0
1651706940, +3.51, +29.260,   +21.9, +1273.0,  -160.0,  +480.0
1651707540, +3.51, +29.243,   +19.8, +1286.0,  -160.0,  +440.0
1651708140, +3.51, +29.260,   +16.5, +1287.0,  -157.0,  +419.0
1651708740, +3.51, +29.251,   +18.2, +1286.0,  -160.0,  +415.0
1651709340, +3.51, +29.251,    +7.8, +1287.0,  -160.0,  +435.0
1651709940, +3.51, +29.260,    +7.2, +1283.0,  -160.0,  +432.0
1651710540, +3.51, +29.268,   +33.7, +1287.0,  -160.0,  +440.0
1651711140, +3.51, +29.276,   +59.3, +1287.0,  -160.0,  +432.0
1651711740, +3.51, +29.243,   +35.7, +1286.0,  -160.0,  +448.0
1651712340, +3.51, +29.251,   +25.9, +1287.0,  -160.0,  +448.0
1651712940, +3.51, +29.235,   +23.7, +1228.0,  -184.0,  +529.0
1651713540, +3.51, +29.243,   +34.8, +1287.0,  -154.0,  +398.0
