7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1650644340, +3.51, +29.227,    -0.3, +1254.0,  -180.0,  +504.0
1650644940, +3.51, +29.235,    +0.2, +1231.0,  -185.0,  +519.0
1650645540, +3.51, +29.268,    +0.1, +1256.0,  -180.0,  +502.0
1650646140, +3.51, +29.235,    +0.5, +1251.0,  -184.0,  +504.0
1650646740, +3.51, +29.251,    +0.0, +1230.0,  -189.0,  +518.0
1650647340, +3.51, +29.235,    -0.2, +1240.0,  -185.0,  +515.0
1650647940, +3.51, +29.178,    -0.1, +1248.0,  -184.0,  +512.0
1650648540, +3.51, +29.203,    -0.0, +1228.0,  -192.0,  +519.0
1650649140, +3.51, +29.211,    +0.4, +1260.0,  -178.0,  +496.0
1650649740, +3.51, +29.243,    +0.5, +1287.0,  -164.0,  +432.0
1650650340, +3.51, +29.243,    +1.2, +1279.0,  -168.0,  +464.0
1650650940, +3.51, +29.243,    +2.2, +1287.0,  -164.0,  +432.0
1650651540, +3.51, +29.251,    +3.0, +1263.0,  -180.0,  +496.0
1650652140, +3.51, +29.219,    +4.0, +1240.0,  -186.0,  +515.0
1650652740, +3.51, +29.235,    +5.7, +1255.0,  -180.0,  +504.0
1650653340, +3.51, +29.178,    +8.3, +1264.0,  -176.0,  +492.0
1650653940, +3.51, +29.178,   +11.6, +1252.0,  -184.0,  +504.0
1650654540, +3.51, +29.146,   +13.2, +1276.0,  -168.0,  +468.0
1650655140, +3.51, +29.178,   +14.6, +1267.0,  -176.0,  +486.0
1650655740, +3.51, +29.170,   +14.3, +1248.0,  -184.0,  +512.0
1650656340, +3.51, +29.170,   +13.6, +1260.0,  -178.0,  +496.0
1650656940, +3.51, +29.178,   +13.8, +1279.0,  -168.0,  +456.0
1650657540, +3.51, +29.186,   +18.0, +1248.0,  -184.0,  +512.0
1650658140, +3.51, +29.170,   +23.1, +1272.0,  -172.0,  +478.0
1650658740, +3.51, +29.154,   +28.9, +1232.0,  -186.0,  +520.0
1650659340, +3.51, +29.154,   +32.4, +1254.0,  -180.0,  +504.0
1650659940, +3.51, +29.154,   +36.8, +1263.0,  -178.0,  +496.0
1650660540, +3.51, +29.170,   +44.9, +1278.0,  -168.0,  +464.0
1650661140, +3.51, +29.105,   +53.2, +1272.0,  -173.0,  +480.0
1650661740, +3.51, +29.105,   +51.3, +1273.0,  -172.0,  +476.0
1650662340, +3.51, +29.170,   +47.9, +1256.0,  -180.0,  +500.0
