7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1647164340, +3.52, +28.770,    -0.1, +1288.0,  -160.0,  +364.0
1647164940, +3.52, +28.664,    -0.2, +1287.0,  -160.0,  +359.0
1647165540, +3.52, +28.582,    -0.1, +1244.0,  -186.0,  +500.0
1647166140, +3.52, +28.582,    +0.1, +1256.0,  -180.0,  +488.0
1647166740, +3.52, +28.574,    -0.1, +1264.0,  -176.0,  +480.0
1647167340, +3.52, +28.582,    +0.1, +1273.0,  -168.0,  +456.0
1647167940, +3.52, +28.558,    +0.0, +1267.0,  -175.0,  +473.0
1647168540, +3.52, +28.599,    -0.1, +1263.0,  -176.0,  +480.0
1647169140, +3.52, +28.607,    +0.1, +1240.0,  -184.0,  +502.0
1647169740, +3.52, +28.607,    +0.1, +1267.0,  -176.0,  +472.0
1647170340, +3.52, +28.599,    +0.1, +1255.0,  -180.0,  +488.0
1647170940, +3.52, +28.574,    -0.2, +1287.0,  -160.0,  +400.0
1647171540, +3.52, +28.582,    -0.0, +1286.0,  -160.0,  +416.0
1647172140, +3.52, +28.492,    +0.0, +1284.0,  -160.0,  +419.0
1647172740, +3.52, +28.460,    +0.4, +1287.0,  -160.0,  +406.0
1647173340, +3.52, +28.452,    -0.0, +1276.0,  -168.0,  +448.0
1647173940, +3.52, +28.476,    +0.2, +1286.0,  -164.0,  +420.0
1647174540, +3.52, +28.517,    +0.1, +1267.0,  -176.0,  +472.0
1647175140, +3.52, +28.566,    +0.1, +1276.0,  -168.0,  +448.0
1647175740, +3.52, +28.558,    -0.2, +1267.0,  -173.0,  +472.0
1647176340, +3.52, +28.533,    -0.1, +1276.0,  -168.0,  +455.0
1647176940, +3.52, +28.533,    +0.2, +1259.0,  -178.0,  +483.0
1647177540, +3.52, +28.288,    -0.1, +1287.0,  -160.0,  +392.0
1647178140, +3.52, +28.124,    -0.1, +1287.0,  -160.0,  +359.0
1647178740, +3.52, +28.345,    +0.1, +1287.0,  -164.0,  +432.0
1647179340, +3.52, +28.386,    +0.1, +1283.0,  -164.0,  +432.0
1647179940, +3.52, +28.165,    -0.2, +1288.0,  -158.0,  +355.0
1647180540, +3.52, +28.304,    -0.2, +1287.0,  -164.0,  +408.0
1647181140, +3.52, +28.452,    +0.1, +1283.0,  -164.0,  +438.0
1647181740, +3.52, +28.361,    +0.4, +1287.0,  -164.0,  +408.0
1647182340, +3.52, +28.460,    +0.2, +1279.0,  -168.0,  +448.0
1647182940, +3.52, +28.411,    -0.0, +1287.0,  -160.0,  +380.0
1647183540, +3.52, +28.468,    -0.5, +1287.0,  -164.0,  +414.0
1647184140, +3.52, +28.599,    +0.0, +1231.0,  -188.0,  +504.0
1647184740, +3.52, +28.623,    -0.3, +1255.0,  -180.0,  +488.0
1647185340, +3.52, +28.648,    +0.1, +1231.0,  -186.0,  +504.0
1647185940, +3.52, +28.721,    -0.2, +1254.0,  -180.0,  +492.0
1647186540, +3.52, +28.779,    -0.0, +1288.0,  -160.0,  +374.0
1647187140, +3.52, +28.795,    -0.0, +1224.0,  -190.0,  +508.0
1647187740, +3.52, +28.803,    +0.1, +1288.0,  -160.0,  +368.0
1647188340, +3.52, +28.803,    +0.3, +1287.0,  -160.0,  +380.0
1647188940, +3.52, +28.836,    -0.1, +1287.0,  -160.0,  +376.0
1647189540, +3.52, +28.844,    +0.2, +1287.0,  -160.0,  +384.0
1647190140, +3.52, +28.819,    -0.4, +1288.0,  -158.0,  +364.0
1647190740, +3.52, +28.828,    -0.3, +1286.0,  -159.0,  +366.0
1647191340, +3.52, +28.811,    +0.5, +1288.0,  -159.0,  +364.0
1647191940, +3.52, +28.795,    +0.4, +1287.0,  -152.0,  +358.0
1647192540, +3.52, +28.697,    +1.3, +1233.0,  -188.0,  +504.0
1647193140, +3.52, +28.779,    +2.7, +1212.0,  -192.0,  +504.0
1647193740, +3.52, +28.623,    +5.0, +1256.0,  -178.0,  +488.0
1647194340, +3.52, +28.697,    +8.1, +1238.0,  -186.0,  +504.0
1647194940, +3.52, +28.844,   +10.4, +1288.0,  -160.0,  +376.0
1647195540, +3.52, +28.901,   +11.8, +1287.0,  -160.0,  +384.0
1647196140, +3.52, +28.926,   +19.7, +1287.0,  -160.0,  +414.0
1647196740, +3.52, +28.885,   +14.2, +1212.0,  -191.0,  +504.0
1647197340, +3.52, +28.901,   +13.4, +1288.0,  -160.0,  +376.0
1647197940, +3.52, +28.893,   +30.4, +1271.0,  -173.0,  +465.0
1647198540, +3.52, +28.860,   +42.0, +1267.0,  -173.0,  +470.0
1647199140, +3.52, +28.901,   +22.0, +1287.0,  -164.0,  +384.0
1647199740, +3.52, +28.942,   +54.6, +1287.0,  -160.0,  +363.0
1647200340, +3.52, +28.966,   +64.6, +1287.0,  -164.0,  +408.0
1647200940, +3.52, +28.983,   +64.9, +1287.0,  -164.0,  +396.0
1647201540, +3.52, +29.023,   +30.7, +1287.0,  -164.0,  +384.0
1647202140, +3.52, +29.040,   +76.8, +1287.0,  -164.0,  +408.0
1647202740, +3.52, +29.064,   +88.1, +1287.0,  -160.0,  +412.0
1647203340, +3.52, +29.048,  +102.4, +1287.0,  -164.0,  +414.0
1647203940, +3.52, +29.056,   +97.6, +1286.0,  -164.0,  +414.0
1647204540, +3.52, +29.064,  +111.3, +1287.0,  -164.0,  +408.0
1647205140, +3.52, +29.064,  +115.3, +1287.0,  -164.0,  +414.0
1647205740, +3.52, +29.089,  +124.6, +1286.0,  -164.0,  +408.0
1647206340, +3.52, +29.072,  +109.6, +1288.0,  -164.0,  +391.0
1647206940, +3.52, +29.072,  +141.2, +1287.0,  -168.0,  +412.0
1647207540, +3.52, +29.080,  +136.2, +1287.0,  -160.0,  +412.0
1647208140, +3.52, +29.080,  +142.7, +1287.0,  -164.0,  +414.0
1647208740, +3.52, +29.097,  +167.8, +1286.0,  -164.0,  +414.0
1647209340, +3.52, +29.089,   +43.9, +1283.0,  -164.0,  +440.0
1647209940, +3.52, +29.056,  +171.6, +1287.0,  -160.0,  +412.0
1647210540, +3.52, +28.877,  +183.2, +1287.0,  -160.0,  +353.0
1647211140, +3.52, +28.836,  +179.2, +1216.0,  -186.0,  +508.0
1647211740, +3.52, +28.828,  +184.0, +1288.0,  -160.0,  +374.0
1647212340, +3.52, +28.852,   +97.3, +1287.0,  -160.0,  +364.0
1647212940, +3.52, +28.795,   +61.0, +1286.0,  -149.0,  +355.0
1647213540, +3.52, +28.779,   +19.7, +1217.0,  -192.0,  +505.0
