7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1671524340, +3.42, +27.507,    -0.1, +1232.0,  +480.0,  +408.0
1671524940, +3.42, +27.490,    -0.1, +1232.0,  +476.0,  +412.0
1671525540, +3.41, +27.482,    +0.2, +1283.0,  +518.0,  +332.0
1671526140, +3.41, +27.391,    -0.1, +1231.0,  +480.0,  +255.0
1671526740, +3.41, +27.342,    -0.2, +1200.0,  +470.0,  +225.0
1671527340, +3.41, +27.293,    -0.1, +1127.0,  +412.0,  +464.0
1671527940, +3.41, +27.268,    -0.1, +1196.0,  +452.0,  +448.0
1671528540, +3.41, +27.301,    -0.2, +1167.0,  +432.0,  +460.0
1671529140, +3.41, +27.375,    -0.1, +1272.0,  +512.0,  +350.0
1671529740, +3.41, +27.416,    -0.2, +1244.0,  +484.0,  +392.0
1671530340, +3.41, +27.474,    -0.4, +1240.0,  +484.0,  +398.0
1671530940, +3.41, +27.630,    -0.3, +1174.0,  +436.0,  +456.0
1671531540, +3.41, +27.729,    -0.4, +1187.0,  +448.0,  +452.0
1671532140, +3.41, +27.779,    +0.0, +1164.0,  +430.0,  +462.0
1671532740, +3.41, +27.779,    -0.2, +1201.0,  +464.0,  +231.0
1671533340, +3.41, +27.680,    -0.0, +1170.0,  +449.0,  +218.0
1671533940, +3.41, +27.507,    +0.2, +1201.0,  +465.0,  +252.0
1671534540, +3.41, +27.400,    -0.1, +1180.0,  +440.0,  +456.0
1671535140, +3.41, +27.284,    -0.2, +1216.0,  +468.0,  +422.0
1671535740, +3.41, +27.185,    -0.1, +1259.0,  +492.0,  +271.0
1671536340, +3.41, +27.152,    +0.3, +1272.0,  +512.0,  +356.0
1671536940, +3.41, +27.152,    -0.2, +1216.0,  +477.0,  +248.0
1671537540, +3.41, +27.218,    -0.0, +1230.0,  +476.0,  +416.0
1671538140, +3.41, +27.276,    -0.2, +1235.0,  +480.0,  +404.0
1671538740, +3.41, +27.342,    -0.2, +1239.0,  +483.0,  +401.0
1671539340, +3.41, +27.391,    -0.2, +1243.0,  +483.0,  +400.0
1671539940, +3.41, +27.416,    +0.1, +1160.0,  +425.0,  +464.0
1671540540, +3.41, +27.391,    +0.3, +1193.0,  +451.0,  +448.0
1671541140, +3.41, +27.408,    +0.1, +1223.0,  +468.0,  +420.0
1671541740, +3.41, +27.367,    +0.1, +1240.0,  +481.0,  +400.0
1671542340, +3.41, +27.367,    -0.2, +1144.0,  +419.0,  +464.0
1671542940, +3.41, +27.367,    +0.3, +1238.0,  +480.0,  +406.0
1671543540, +3.41, +27.334,    +0.0, +1235.0,  +480.0,  +408.0
1671544140, +3.41, +27.309,    +0.2, +1236.0,  +480.0,  +404.0
1671544740, +3.41, +27.367,    -0.4, +1278.0,  +507.0,  +295.0
1671545340, +3.41, +27.424,    -0.1, +1194.0,  +455.0,  +220.0
1671545940, +3.41, +27.424,    +0.2, +1201.0,  +452.0,  +448.0
1671546540, +3.41, +27.433,    -0.5, +1187.0,  +444.0,  +455.0
1671547140, +3.41, +27.424,    +0.1, +1216.0,  +463.0,  +430.0
1671547740, +3.41, +27.416,    +0.3, +1164.0,  +432.0,  +464.0
1671548340, +3.41, +27.367,    -0.4, +1223.0,  +468.0,  +423.0
1671548940, +3.41, +27.260,    -0.6, +1220.0,  +470.0,  +422.0
1671549540, +3.41, +27.152,    +0.1, +1248.0,  +492.0,  +384.0
1671550140, +3.41, +27.202,    +0.0, +1248.0,  +488.0,  +384.0
1671550740, +3.41, +27.260,    +0.2, +1227.0,  +472.0,  +416.0
1671551340, +3.41, +27.317,    +0.3, +1214.0,  +464.0,  +432.0
1671551940, +3.41, +27.317,    +0.3, +1200.0,  +448.0,  +448.0
1671552540, +3.41, +27.293,    -0.0, +1200.0,  +464.0,  +244.0
1671553140, +3.41, +27.243,    -0.2, +1224.0,  +470.0,  +420.0
1671553740, +3.41, +27.210,    +0.0, +1196.0,  +448.0,  +448.0
1671554340, +3.41, +27.227,    +0.5, +1216.0,  +464.0,  +432.0
1671554940, +3.41, +27.227,    +1.8, +1185.0,  +440.0,  +467.0
1671555540, +3.41, +27.227,    +6.0, +1180.0,  +440.0,  +460.0
1671556140, +3.41, +27.276,   +10.4, +1283.0,  +515.0,  +318.0
1671556740, +3.41, +27.441,   +14.4, +1207.0,  +479.0,  +249.0
1671557340, +3.41, +27.515,   +15.0, +1256.0,  +487.0,  +271.0
1671557940, +3.41, +27.680,   +95.8, +1196.0,  +448.0,  +448.0
1671558540, +3.41, +27.951,   +46.1, +1139.0,  +416.0,  +464.0
1671559140, +3.41, +28.091,   +98.8, +1148.0,  +442.0,  +199.0
1671559740, +3.41, +28.566,   +94.0, +1240.0,  +480.0,  +400.0
1671560340, +3.41, +29.203,   +78.7, +1267.0,  +499.0,  +355.0
1671560940, +3.41, +29.722,  +166.5, +1123.0,  +408.0,  +467.0
1671561540, +3.42, +30.030,   +32.7, +1212.0,  +461.0,  +263.0
1671562140, +3.42, +29.414,   +68.3, +1232.0,  +476.0,  +408.0
1671562740, +3.42, +29.146,  +119.8, +1223.0,  +464.0,  +422.0
1671563340, +3.42, +29.916,  +390.6, +1152.0,  +422.0,  +464.0
1671563940, +3.42, +31.478,   +70.1, +1171.0,  +432.0,  +464.0
1671564540, +3.42, +31.391,  +130.5, +1278.0,  +505.0,  +336.0
1671565140, +3.42, +31.105,  +147.7, +1145.0,  +432.0,  +220.0
1671565740, +3.42, +30.761,  +186.3, +1240.0,  +476.0,  +275.0
1671566340, +3.42, +30.416,  +102.5, +1168.0,  +430.0,  +462.0
1671566940, +3.42, +30.151,  +114.7, +1240.0,  +480.0,  +398.0
1671567540, +3.42, +30.070,  +140.4, +1260.0,  +492.0,  +360.0
1671568140, +3.42, +30.030,  +209.6, +1251.0,  +488.0,  +384.0
1671568740, +3.42, +29.900,   +62.8, +1136.0,  +415.0,  +223.0
1671569340, +3.42, +29.308,  +267.1, +1198.0,  +451.0,  +450.0
1671569940, +3.42, +28.917,  +156.8, +1233.0,  +480.0,  +409.0
1671570540, +3.42, +29.495,  +155.3, +1195.0,  +459.0,  +238.0
1671571140, +3.42, +29.965,  +222.3, +1212.0,  +456.0,  +440.0
1671571740, +3.42, +30.464,  +212.4, +1236.0,  +480.0,  +408.0
1671572340, +3.42, +30.585,  +136.2, +1276.0,  +510.0,  +337.0
1671572940, +3.42, +30.392,  +134.8, +1244.0,  +480.0,  +270.0
1671573540, +3.42, +30.448,  +111.0, +1166.0,  +430.0,  +465.0
1671574140, +3.42, +30.593,  +164.0, +1164.0,  +439.0,  +209.0
1671574740, +3.42, +30.513,  +139.0, +1224.0,  +472.0,  +267.0
1671575340, +3.42, +30.142,  +204.8, +1127.0,  +404.0,  +464.0
1671575940, +3.43, +30.183,  +126.2, +1161.0,  +443.0,  +212.0
1671576540, +3.42, +30.078,  +102.0, +1148.0,  +437.0,  +207.0
1671577140, +3.43, +30.078,  +114.9, +1150.0,  +443.0,  +199.0
1671577740, +3.43, +30.094,   +93.1, +1174.0,  +432.0,  +464.0
1671578340, +3.43, +30.094,  +223.3, +1142.0,  +432.0,  +211.0
1671578940, +3.42, +30.046,  +122.4, +1151.0,  +420.0,  +464.0
1671579540, +3.43, +29.957,   +89.3, +1148.0,  +419.0,  +468.0
1671580140, +3.43, +29.900,   +97.5, +1164.0,  +428.0,  +467.0
1671580740, +3.43, +29.884,  +143.2, +1137.0,  +416.0,  +467.0
1671581340, +3.43, +29.925,  +116.6, +1183.0,  +436.0,  +456.0
1671581940, +3.43, +29.908,   +93.6, +1168.0,  +430.0,  +464.0
1671582540, +3.43, +29.860,  +131.6, +1185.0,  +436.0,  +456.0
1671583140, +3.43, +30.030,  +193.4, +1148.0,  +419.0,  +464.0
1671583740, +3.43, +29.997,  +120.9, +1148.0,  +417.0,  +467.0
1671584340, +3.43, +30.005,  +172.1, +1196.0,  +440.0,  +448.0
1671584940, +3.43, +29.868,  +103.4, +1188.0,  +456.0,  +240.0
1671585540, +3.43, +29.787,  +112.1, +1160.0,  +424.0,  +467.0
1671586140, +3.43, +29.771,  +118.0, +1183.0,  +436.0,  +460.0
1671586740, +3.43, +29.747,  +197.8, +1148.0,  +420.0,  +464.0
1671587340, +3.43, +29.884,  +167.0, +1164.0,  +452.0,  +220.0
1671587940, +3.43, +30.030,  +123.8, +1196.0,  +448.0,  +448.0
1671588540, +3.43, +30.312,  +116.7, +1283.0,  +504.0,  +315.0
1671589140, +3.43, +30.649,  +128.2, +1152.0,  +416.0,  +468.0
1671589740, +3.43, +30.881, +1436.5, +1272.0,  +499.0,  +344.0
1671590340, +3.43, +31.303, +1326.7, +1187.0,  +432.0,  +456.0
1671590940, +3.43, +31.288,  +188.9, +1183.0,  +432.0,  +460.0
1671591540, +3.43, +30.785,   +96.1, +1283.0,  +497.0,  +323.0
1671592140, +3.43, +30.239,   +35.1, +1216.0,  +456.0,  +440.0
1671592740, +3.43, +29.819, +1097.6, +1187.0,  +398.0,  +228.0
1671593340, +3.43, +30.005,  +966.6, +1271.0,  +492.0,  +301.0
1671593940, +3.43, +30.167,  +810.3, +1254.0,  +486.0,  +376.0
1671594540, +3.43, +30.352,  +685.1, +1183.0,  +432.0,  +462.0
1671595140, +3.43, +30.424,   +64.8, +1217.0,  +454.0,  +432.0
1671595740, +3.43, +30.400,  +351.9, +1176.0,  +428.0,  +464.0
1671596340, +3.43, +30.271,  +142.5, +1268.0,  +488.0,  +356.0
1671596940, +3.43, +29.957,   +65.6, +1238.0,  +465.0,  +252.0
1671597540, +3.43, +29.576,   +60.1, +1249.0,  +486.0,  +384.0
1671598140, +3.43, +29.382,   +60.8, +1276.0,  +503.0,  +335.0
1671598740, +3.43, +29.268,   +54.9, +1257.0,  +492.0,  +368.0
1671599340, +3.43, +29.146,   +25.7, +1200.0,  +459.0,  +243.0
1671599940, +3.43, +28.975,   +22.0, +1132.0,  +423.0,  +235.0
1671600540, +3.43, +28.877,   +19.7, +1148.0,  +416.0,  +467.0
1671601140, +3.43, +28.803,   +10.0, +1167.0,  +428.0,  +464.0
1671601740, +3.43, +28.738,    +3.1, +1206.0,  +452.0,  +444.0
1671602340, +3.43, +28.664,    +0.3, +1223.0,  +464.0,  +422.0
1671602940, +3.43, +28.648,    +0.3, +1246.0,  +481.0,  +387.0
1671603540, +3.43, +28.582,    +0.1, +1264.0,  +496.0,  +348.0
1671604140, +3.43, +28.533,    +0.1, +1279.0,  +504.0,  +332.0
1671604740, +3.43, +28.525,    -0.1, +1276.0,  +500.0,  +323.0
1671605340, +3.42, +28.492,    +0.3, +1283.0,  +508.0,  +319.0
1671605940, +3.42, +28.435,    -0.1, +1276.0,  +505.0,  +326.0
1671606540, +3.42, +28.427,    -0.0, +1145.0,  +416.0,  +467.0
1671607140, +3.42, +28.443,    +0.0, +1263.0,  +488.0,  +291.0
1671607740, +3.42, +28.435,    -0.1, +1257.0,  +496.0,  +368.0
1671608340, +3.42, +28.435,    -0.0, +1239.0,  +480.0,  +263.0
1671608940, +3.42, +28.419,    -0.2, +1283.0,  +508.0,  +325.0
1671609540, +3.42, +28.419,    -0.3, +1235.0,  +472.0,  +408.0
1671610140, +3.42, +28.394,    +0.1, +1216.0,  +460.0,  +432.0
1671610740, +3.42, +28.402,    +0.0, +1222.0,  +464.0,  +424.0
