7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1670132340, +3.44, +28.492,    -0.4, +1287.0,  -152.0,  +579.0
1670132940, +3.44, +28.501,    +0.2, +1287.0,  -152.0,  +574.0
1670133540, +3.44, +28.492,    -0.2, +1308.0,  -143.0,  +537.0
1670134140, +3.44, +28.492,    +0.0, +1297.0,  -144.0,  +550.0
1670134740, +3.45, +28.501,    +0.7, +1320.0,  -136.0,  +488.0
1670135340, +3.45, +28.484,    +0.3, +1208.0,  -178.0,  +624.0
1670135940, +3.45, +28.476,    -0.3, +1315.0,  -141.0,  +505.0
1670136540, +3.45, +28.476,    -0.6, +1315.0,  -144.0,  +504.0
1670137140, +3.45, +28.484,    +0.0, +1356.0,  -109.0,  +484.0
1670137740, +3.44, +28.517,    -0.4, +1324.0,  -120.0,  +451.0
1670138340, +3.44, +28.509,    -0.7, +1287.0,  -113.0,  +391.0
1670138940, +3.44, +28.517,    +0.2, +1257.0,  -101.0,  +360.0
1670139540, +3.44, +28.492,    +0.2, +1244.0,  -172.0,  +622.0
1670140140, +3.44, +28.525,    -0.3, +1222.0,  -175.0,  +612.0
1670140740, +3.43, +28.542,    +0.4, +1358.0,  -105.0,  +463.0
1670141340, +3.43, +28.533,    -0.1, +1224.0,  -101.0,  +343.0
1670141940, +3.43, +28.533,    +0.0, +1351.0,  -112.0,  +446.0
1670142540, +3.43, +28.582,    -0.2, +1328.0,  -128.0,  +518.0
1670143140, +3.43, +28.574,    -0.1, +1337.0,  -128.0,  +492.0
1670143740, +3.44, +28.574,    -0.1, +1334.0,  -128.0,  +487.0
1670144340, +3.44, +28.582,    +0.2, +1267.0,  -164.0,  +600.0
1670144940, +3.44, +28.582,    -0.5, +1239.0,  -170.0,  +616.0
1670145540, +3.44, +28.607,    +0.0, +1304.0,  -144.0,  +552.0
1670146140, +3.44, +28.632,    +0.1, +1319.0,  -104.0,  +407.0
1670146740, +3.44, +28.640,    +0.2, +1344.0,  -114.0,  +476.0
1670147340, +3.44, +28.640,    +0.1, +1228.0,  -173.0,  +616.0
1670147940, +3.44, +28.566,    +0.0, +1299.0,  -111.0,  +401.0
1670148540, +3.44, +28.542,    -0.3, +1276.0,  -156.0,  +590.0
1670149140, +3.44, +28.533,    -0.0, +1319.0,  -136.0,  +508.0
1670149740, +3.44, +28.517,    +0.2, +1331.0,  -128.0,  +488.0
1670150340, +3.44, +28.509,    -0.9, +1304.0,  -144.0,  +544.0
1670150940, +3.44, +28.542,    -0.1, +1255.0,  -164.0,  +611.0
1670151540, +3.44, +28.615,    -0.1, +1311.0,  -144.0,  +518.0
1670152140, +3.44, +28.525,    -0.1, +1326.0,  -122.0,  +455.0
1670152740, +3.43, +28.460,    -0.1, +1287.0,  -106.0,  +371.0
1670153340, +3.43, +28.484,    +0.2, +1311.0,  -144.0,  +520.0
1670153940, +3.43, +28.533,    -0.2, +1272.0,  -160.0,  +592.0
1670154540, +3.43, +28.615,    -0.1, +1278.0,  -154.0,  +592.0
1670155140, +3.43, +28.533,    -0.1, +1308.0,  -140.0,  +545.0
1670155740, +3.43, +28.542,    -0.1, +1219.0,  -176.0,  +614.0
1670156340, +3.43, +28.599,    -0.2, +1273.0,  -160.0,  +592.0
1670156940, +3.43, +28.648,    +0.0, +1196.0,  -180.0,  +612.0
1670157540, +3.43, +28.640,    -0.5, +1224.0,  -176.0,  +620.0
1670158140, +3.44, +28.607,    -0.5, +1235.0,  -175.0,  +620.0
1670158740, +3.44, +28.599,    +0.3, +1251.0,  -168.0,  +614.0
1670159340, +3.44, +28.599,    +0.0, +1311.0,  -144.0,  +516.0
1670159940, +3.44, +28.623,    -0.5, +1316.0,  -136.0,  +496.0
1670160540, +3.44, +28.640,    +0.4, +1315.0,  -141.0,  +505.0
1670161140, +3.45, +28.640,    -0.2, +1283.0,  -156.0,  +582.0
1670161740, +3.45, +28.656,    +0.3, +1238.0,  -168.0,  +620.0
1670162340, +3.45, +28.640,    -0.2, +1310.0,  -141.0,  +512.0
1670162940, +3.45, +28.623,    -0.0, +1319.0,  -136.0,  +492.0
1670163540, +3.45, +28.623,    +0.2, +1319.0,   -98.0,  +403.0
1670164140, +3.44, +28.623,    +0.1, +1191.0,  -176.0,  +606.0
1670164740, +3.44, +28.632,    +0.3, +1347.0,   -69.0,  +433.0
1670165340, +3.44, +28.599,    -0.1, +1241.0,  -113.0,  +339.0
1670165940, +3.43, +28.640,    -0.2, +1284.0,  -154.0,  +576.0
1670166540, +3.43, +28.681,    -0.6, +1222.0,  -113.0,  +393.0
1670167140, +3.42, +28.697,    -0.2, +1191.0,  -109.0,  +332.0
1670167740, +3.42, +28.713,    +0.0, +1172.0,  -121.0,  +351.0
1670168340, +3.42, +28.713,    -0.1, +1248.0,  -164.0,  +600.0
1670168940, +3.42, +28.697,    -0.2, +1347.0,   -92.0,  +430.0
1670169540, +3.42, +28.697,    -0.3, +1344.0,   -97.0,  +420.0
1670170140, +3.41, +28.689,    -0.4, +1311.0,  -103.0,  +380.0
1670170740, +3.41, +28.664,    +0.3, +1311.0,  -102.0,  +394.0
1670171340, +3.41, +28.664,    -0.2, +1279.0,  -116.0,  +407.0
1670171940, +3.41, +28.664,    +0.3, +1300.0,  -144.0,  +544.0
1670172540, +3.41, +28.681,    +0.4, +1319.0,  -128.0,  +480.0
1670173140, +3.41, +28.664,    +1.4, +1289.0,  -152.0,  +582.0
1670173740, +3.41, +28.681,    +3.3, +1318.0,  -136.0,  +492.0
1670174340, +3.41, +28.713,    +4.0, +1292.0,  -119.0,  +412.0
1670174940, +3.41, +28.705,    +4.7, +1233.0,  -168.0,  +608.0
1670175540, +3.41, +28.697,    +4.6, +1311.0,  -140.0,  +560.0
1670176140, +3.41, +28.705,    +6.7, +1264.0,  -160.0,  +600.0
1670176740, +3.41, +28.730,    +7.5, +1332.0,   -97.0,  +415.0
1670177340, +3.41, +28.713,    +8.1, +1276.0,  -160.0,  +590.0
1670177940, +3.41, +28.754,    +8.2, +1255.0,  -160.0,  +600.0
1670178540, +3.41, +28.787,    +9.7, +1264.0,  -160.0,  +593.0
1670179140, +3.41, +28.738,   +21.7, +1223.0,  -173.0,  +608.0
1670179740, +3.41, +28.762,   +29.3, +1280.0,  -158.0,  +590.0
1670180340, +3.41, +28.770,   +24.5, +1219.0,  -103.0,  +342.0
1670180940, +3.41, +28.762,    +9.3, +1294.0,  -103.0,  +373.0
1670181540, +3.41, +28.713,    +8.0, +1340.0,   -96.0,  +423.0
1670182140, +3.41, +28.746,   +11.7, +1303.0,  -100.0,  +391.0
1670182740, +3.41, +28.762,   +17.8, +1355.0,   -96.0,  +447.0
1670183340, +3.41, +28.746,   +31.7, +1319.0,  -100.0,  +399.0
1670183940, +3.41, +28.730,   +17.7, +1356.0,   -72.0,  +478.0
1670184540, +3.41, +28.738,   +21.3, +1203.0,  -111.0,  +332.0
1670185140, +3.41, +28.762,   +61.2, +1363.0,   -99.0,  +462.0
1670185740, +3.41, +28.730,   +59.7, +1351.0,  -104.0,  +484.0
1670186340, +3.41, +28.721,   +58.4, +1291.0,  -103.0,  +393.0
1670186940, +3.41, +28.681,   +63.0, +1297.0,   -97.0,  +391.0
1670187540, +3.41, +28.672,   +61.9, +1191.0,  -176.0,  +604.0
1670188140, +3.41, +28.738,   +71.6, +1347.0,   -99.0,  +422.0
1670188740, +3.41, +28.713,   +12.5, +1345.0,  -120.0,  +508.0
1670189340, +3.41, +28.623,   +65.3, +1292.0,  -154.0,  +584.0
1670189940, +3.41, +28.632,   +38.8, +1331.0,  -128.0,  +528.0
1670190540, +3.41, +28.599,   +15.1, +1336.0,  -124.0,  +520.0
1670191140, +3.41, +28.533,   +15.4, +1356.0,   -98.0,  +432.0
1670191740, +3.41, +28.550,   +17.2, +1286.0,  -152.0,  +583.0
1670192340, +3.41, +28.484,   +19.3, +1328.0,  -128.0,  +536.0
1670192940, +3.41, +28.476,   +27.2, +1353.0,   -97.0,  +441.0
1670193540, +3.41, +28.468,   +42.7, +1328.0,  -104.0,  +414.0
1670194140, +3.41, +28.443,   +51.3, +1359.0,  -101.0,  +468.0
1670194740, +3.41, +28.501,   +41.8, +1348.0,  -119.0,  +499.0
1670195340, +3.41, +28.550,   +56.1, +1254.0,  -164.0,  +604.0
1670195940, +3.41, +28.476,   +38.1, +1216.0,  -172.0,  +608.0
1670196540, +3.41, +28.435,   +69.2, +1321.0,  -136.0,  +544.0
1670197140, +3.41, +28.427,   +68.8, +1344.0,  -120.0,  +515.0
1670197740, +3.41, +28.427,   +71.9, +1319.0,  -136.0,  +546.0
1670198340, +3.41, +28.443,   +66.6, +1279.0,  -156.0,  +588.0
1670198940, +3.41, +28.460,   +51.2, +1209.0,  -172.0,  +608.0
1670199540, +3.41, +28.460,   +30.8, +1363.0,  -155.0,  +457.0
1670200140, +3.41, +28.468,   +48.3, +1288.0,  -104.0,  +387.0
1670200740, +3.41, +28.484,   +64.4, +1212.0,  -110.0,  +359.0
1670201340, +3.41, +28.468,   +54.3, +1208.0,  -105.0,  +332.0
