7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1671698340, +3.45, +27.490,    -0.2, +1240.0,  +382.0,   +19.0
1671698940, +3.46, +27.540,    +0.1, +1255.0,  +387.0,  +120.0
1671699540, +3.46, +27.515,    +0.0, +1248.0,  +387.0,  +142.0
1671700140, +3.46, +27.507,    +0.3, +1255.0,  +387.0,  +124.0
1671700740, +3.46, +27.449,    -0.1, +1270.0,  +392.0,   +78.0
1671701340, +3.46, +27.334,    -0.4, +1267.0,  +392.0,   +76.0
1671701940, +3.46, +27.251,    -0.2, +1275.0,  +399.0,   +52.0
1671702540, +3.46, +27.202,    +0.2, +1272.0,  +398.0,   +43.0
1671703140, +3.46, +27.144,    +0.1, +1171.0,  +336.0,  +231.0
1671703740, +3.46, +27.086,    -0.1, +1190.0,  +348.0,  +224.0
1671704340, +3.46, +27.053,    +0.0, +1171.0,  +336.0,  +230.0
1671704940, +3.46, +27.078,    -0.3, +1174.0,  +336.0,  +230.0
1671705540, +3.46, +27.243,    +0.3, +1238.0,  +376.0,  +166.0
1671706140, +3.46, +27.416,    +0.1, +1244.0,  +384.0,  +152.0
1671706740, +3.46, +27.507,    -0.2, +1215.0,  +359.0,  +204.0
1671707340, +3.46, +27.630,    +0.6, +1192.0,  +352.0,  +220.0
1671707940, +3.46, +27.737,    -0.0, +1190.0,  +352.0,  +228.0
1671708540, +3.46, +27.729,    -0.1, +1219.0,  +371.0,   +23.0
1671709140, +3.46, +27.721,    -0.7, +1196.0,  +352.0,  +217.0
1671709740, +3.46, +27.713,    -0.2, +1159.0,  +334.0,  +232.0
1671710340, +3.46, +27.606,    +0.0, +1227.0,  +374.0,  +184.0
1671710940, +3.46, +27.597,    +0.5, +1223.0,  +368.0,  +192.0
1671711540, +3.46, +27.606,    -0.2, +1230.0,  +371.0,  +176.0
1671712140, +3.46, +27.507,    -0.5, +1256.0,  +390.0,  +112.0
1671712740, +3.46, +27.408,    +0.3, +1251.0,  +386.0,  +134.0
1671713340, +3.46, +27.276,    -0.0, +1262.0,  +390.0,   +99.0
1671713940, +3.46, +27.235,    +0.1, +1267.0,  +392.0,   +76.0
1671714540, +3.46, +27.144,    +0.2, +1223.0,  +369.0,   +15.0
1671715140, +3.46, +27.136,    -0.5, +1192.0,  +352.0,  +220.0
1671715740, +3.46, +27.128,    -0.1, +1230.0,  +375.0,   +15.0
1671716340, +3.46, +27.045,    -0.5, +1251.0,  +391.0,   +25.0
1671716940, +3.46, +26.904,    -0.1, +1219.0,  +364.0,  +199.0
1671717540, +3.46, +26.772,    -0.6, +1248.0,  +385.0,  +140.0
1671718140, +3.46, +26.615,    +0.2, +1268.0,  +390.0,   +80.0
1671718740, +3.46, +26.516,    -0.0, +1268.0,  +392.0,   +79.0
1671719340, +3.46, +26.416,    +0.1, +1270.0,  +399.0,   +62.0
1671719940, +3.46, +26.367,    +0.5, +1270.0,  +392.0,   +76.0
1671720540, +3.46, +26.309,    -0.3, +1231.0,  +372.0,   +15.0
1671721140, +3.46, +26.284,    +0.0, +1188.0,  +344.0,  +224.0
1671721740, +3.46, +26.267,    -0.1, +1185.0,  +344.0,  +224.0
1671722340, +3.46, +26.259,    -0.1, +1244.0,  +376.0,  +158.0
1671722940, +3.46, +26.325,    +0.4, +1223.0,  +368.0,  +192.0
1671723540, +3.46, +26.333,    -0.2, +1175.0,  +372.0,   -40.0
1671724140, +3.46, +26.367,    +0.1, +1278.0,  +403.0,   +28.0
1671724740, +3.45, +26.416,    -0.1, +1244.0,  +390.0,    +4.0
1671725340, +3.45, +26.590,    -0.3, +1264.0,  +400.0,  +120.0
1671725940, +3.45, +26.880,    -0.3, +1203.0,  +355.0,  +209.0
1671726540, +3.45, +26.962,    +0.0, +1255.0,  +391.0,    +8.0
1671727140, +3.45, +26.987,    -0.0, +1257.0,  +388.0,  +112.0
1671727740, +3.45, +26.987,    +1.2, +1166.0,  +332.0,  +232.0
1671728340, +3.45, +27.078,    +5.4, +1224.0,  +368.0,  +186.0
1671728940, +3.45, +27.086,   +20.4, +1161.0,  +332.0,  +232.0
1671729540, +3.45, +27.185,   +39.0, +1264.0,  +393.0,   +37.0
1671730140, +3.45, +27.466,   +48.7, +1244.0,  +384.0,  +147.0
1671730740, +3.45, +27.729,   +31.5, +1169.0,  +336.0,  +236.0
1671731340, +3.45, +27.959,  +140.6, +1263.0,  +398.0,  +120.0
1671731940, +3.45, +28.222,   +26.4,  -128.0, +1255.0,  -304.0
1671732540, +3.45, +28.370,   +45.8,  -144.0, +1167.0,  -192.0
1671733140, +3.45, +28.656,   +76.3,  -144.0, +1180.0,  -200.0
1671733740, +3.45, +28.860,   +49.1,  -140.0, +1222.0,  -240.0
1671734340, +3.45, +28.983,   +61.8,  -136.0, +1222.0,  -240.0
1671734940, +3.46, +29.593,   +63.8,  -128.0, +1246.0,  -296.0
1671735540, +3.46, +29.852,  +106.7,  -148.0, +1172.0,  -192.0
1671736140, +3.46, +30.472,  +101.3,  -125.0, +1246.0,  -308.0
1671736740, +3.46, +30.480,   +18.6,  -136.0, +1233.0,  -264.0
1671737340, +3.46, +29.698,  +113.0,  -141.0, +1216.0,  -232.0
1671737940, +3.46, +30.142,  +115.6,  -120.0, +1251.0,  -334.0
1671738540, +3.46, +30.376,  +109.8,  -112.0, +1251.0,  -360.0
1671739140, +3.46, +30.046,   +78.2,  -138.0, +1219.0,  -244.0
1671739740, +3.46, +29.730,   +68.1,  -120.0, +1249.0,  -336.0
1671740340, +3.46, +29.747,   +59.2,  -116.0, +1249.0,  -336.0
1671740940, +3.46, +29.860,   +61.4,  -128.0, +1244.0,  -288.0
1671741540, +3.46, +30.078,   +53.9,  -151.0, +1160.0,  -188.0
1671742140, +3.46, +30.223,   +47.6,  -100.0, +1242.0,  -386.0
1671742740, +3.46, +30.159,   +44.7,   -86.0, +1219.0,  -404.0
1671743340, +3.46, +30.046,   +43.6,   -89.0, +1219.0,  -398.0
1671743940, +3.46, +29.900,   +57.4,   -82.0, +1188.0,  -405.0
1671744540, +3.46, +29.860,   +45.4,   -91.0, +1169.0,  -391.0
1671745140, +3.46, +29.235,   +31.4,  -148.0, +1171.0,  -192.0
1671745740, +3.46, +28.361,   +43.2,  -144.0, +1190.0,  -200.0
1671746340, +3.46, +27.984,   +42.8,  -112.0, +1255.0,  -346.0
1671746940, +3.46, +27.770,   +48.9,   -88.0, +1208.0,  -417.0
1671747540, +3.46, +27.885,   +82.1,  -112.0, +1252.0,  -356.0
1671748140, +3.46, +28.345,   +79.9,   -93.0, +1216.0,  -441.0
1671748740, +3.46, +28.754,   +73.5,  -144.0, +1182.0,  -208.0
1671749340, +3.46, +29.089,   +60.2,  -128.0, +1256.0,  -304.0
1671749940, +3.45, +29.479,   +56.7,  -144.0, +1166.0,  -204.0
1671750540, +3.45, +29.747,   +50.5,  -128.0, +1252.0,  -296.0
1671751140, +3.45, +29.933,   +45.2,  -136.0, +1222.0,  -240.0
1671751740, +3.45, +30.070,   +80.3,  -143.0, +1180.0,  -208.0
1671752340, +3.45, +29.884,   +34.8,  -128.0, +1240.0,  -272.0
1671752940, +3.45, +29.666,   +68.1,  -108.0, +1295.0,  -377.0
1671753540, +3.45, +29.722,   +62.5,  -128.0, +1246.0,  -272.0
1671754140, +3.45, +29.682,   +58.9,  -136.0, +1223.0,  -240.0
1671754740, +3.45, +29.593,   +57.5,  -128.0, +1244.0,  -272.0
1671755340, +3.44, +28.811,   +35.0,   -92.0, +1203.0,  -425.0
1671755940, +3.44, +26.052,   +42.5,  -140.0, +1200.0,  -216.0
1671756540, +3.44, +25.038,   +51.1,  -128.0, +1240.0,  -264.0
1671757140, +3.44, +24.788,   +86.4,  -136.0, +1230.0,  -244.0
1671757740, +3.44, +24.880,   +86.5,   -80.0, +1176.0,  -460.0
1671758340, +3.44, +25.129,  +112.3,   -81.0, +1187.0,  -455.0
1671758940, +3.44, +25.437,   +98.2,  -122.0, +1273.0,  -320.0
1671759540, +3.44, +25.661,  +102.1,  -144.0, +1161.0,  -196.0
1671760140, +3.43, +25.894,  +133.0,   -83.0, +1240.0,  -436.0
1671760740, +3.43, +26.292,   +98.0,  -120.0, +1272.0,  -320.0
1671761340, +3.43, +26.598,  +121.7,   -80.0, +1175.0,  -443.0
1671761940, +3.43, +27.144,  +109.6,   -77.0, +1168.0,  -445.0
1671762540, +3.43, +27.885,   +92.5,   -85.0, +1179.0,  -444.0
1671763140, +3.43, +28.271,   +91.9,  -128.0, +1255.0,  -288.0
1671763740, +3.43, +28.591,   +69.0,   -79.0, +1136.0,  -421.0
1671764340, +3.43, +28.730,   +70.6,   -97.0, +1276.0,  -391.0
1671764940, +3.43, +28.844,  +128.6,   -94.0, +1271.0,  -386.0
1671765540, +3.43, +29.154,   +63.8,  -136.0, +1223.0,  -242.0
1671766140, +3.43, +28.917,   +47.5,  -116.0, +1276.0,  -336.0
1671766740, +3.43, +28.811,   +38.5,   -85.0, +1228.0,  -421.0
1671767340, +3.43, +28.811,   +75.8,  -128.0, +1230.0,  -250.0
1671767940, +3.43, +28.901,   +63.2,  -128.0, +1238.0,  -256.0
1671768540, +3.43, +28.950,   +63.5,  -144.0, +1183.0,  -208.0
1671769140, +3.43, +28.844,   +32.5,  -124.0, +1260.0,  -296.0
1671769740, +3.43, +28.615,   +20.1,   -84.0, +1231.0,  -412.0
1671770340, +3.43, +28.370,   +15.4,  -144.0, +1174.0,  -200.0
1671770940, +3.43, +28.296,   +14.7,  -144.0, +1190.0,  -208.0
1671771540, +3.43, +28.263,   +13.3,  -144.0, +1200.0,  -216.0
1671772140, +3.43, +28.238,   +10.5,  -140.0, +1199.0,  -216.0
1671772740, +3.43, +28.238,    +7.0,  -144.0, +1196.0,  -208.0
1671773340, +3.43, +28.296,    +2.8,  -108.0, +1287.0,  -371.0
1671773940, +3.43, +28.288,    +0.8,  -144.0, +1188.0,  -208.0
1671774540, +3.43, +28.296,    +0.4,  -136.0, +1216.0,  -232.0
1671775140, +3.43, +28.279,    -0.1,  -144.0, +1177.0,  -200.0
1671775740, +3.43, +28.296,    -0.1,  -136.0, +1230.0,  -248.0
1671776340, +3.43, +28.288,    -0.1,  -128.0, +1240.0,  -256.0
1671776940, +3.43, +28.320,    -0.4,  -136.0, +1191.0,  -208.0
1671777540, +3.43, +28.288,    +0.1,  -116.0, +1283.0,  -344.0
1671778140, +3.43, +28.337,    +0.2,   -82.0, +1198.0,  -428.0
1671778740, +3.43, +28.370,    +0.4,  -112.0, +1286.0,  -366.0
1671779340, +3.43, +28.353,    +0.3,  -122.0, +1272.0,  -320.0
1671779940, +3.43, +28.329,    -0.0,   -80.0, +1151.0,  -433.0
1671780540, +3.43, +28.329,    +0.3,  -144.0, +1168.0,  -196.0
1671781140, +3.43, +28.329,    -0.2,   -76.0, +1167.0,  -441.0
1671781740, +3.43, +28.312,    +0.1,   -86.0, +1231.0,  -423.0
1671782340, +3.43, +28.345,    -0.3,   -94.0, +1273.0,  -393.0
1671782940, +3.43, +28.353,    -0.1,  -108.0, +1289.0,  -369.0
