7530-432503
OS REV: 1.07 Sensor Cal: 1628751600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1666565340, +3.48, +27.968,   +86.0, +1308.0,  -144.0,  +520.0
1666565940, +3.48, +28.009,   +74.7, +1304.0,  -144.0,  +531.0
1666566540, +3.48, +27.976,   +61.5, +1308.0,  -144.0,  +527.0
1666567140, +3.48, +27.959,   +73.8, +1303.0,  -148.0,  +536.0
1666567740, +3.48, +27.910,   +84.3, +1305.0,  -144.0,  +528.0
1666568340, +3.48, +27.844,   +56.6, +1310.0,  -144.0,  +520.0
1666568940, +3.48, +27.869,   +37.8, +1315.0,  -144.0,  +500.0
1666569540, +3.48, +27.885,   +39.4, +1206.0,  -184.0,  +615.0
1666570140, +3.48, +27.902,   +41.4, +1304.0,  -117.0,  +399.0
1666570740, +3.48, +27.927,   +38.9, +1311.0,  -144.0,  +512.0
1666571340, +3.48, +27.943,   +76.0, +1310.0,  -144.0,  +520.0
1666571940, +3.48, +27.918,   +66.7, +1303.0,  -148.0,  +542.0
1666572540, +3.48, +27.910,   +68.4, +1311.0,  -144.0,  +515.0
1666573140, +3.48, +27.951,   +53.9, +1311.0,  -144.0,  +514.0
1666573740, +3.48, +27.910,   +63.0, +1307.0,  -144.0,  +527.0
1666574340, +3.48, +27.943,   +42.5, +1303.0,  -148.0,  +536.0
1666574940, +3.48, +27.968,   +31.2, +1311.0,  -144.0,  +504.0
1666575540, +3.48, +27.992,   +16.9, +1313.0,  -144.0,  +504.0
1666576140, +3.48, +27.951,   +18.0, +1315.0,  -144.0,  +499.0
1666576740, +3.48, +28.017,   +35.3, +1304.0,  -144.0,  +527.0
1666577340, +3.48, +27.959,   +38.5, +1304.0,  -148.0,  +531.0
1666577940, +3.48, +27.976,   +41.1, +1311.0,  -144.0,  +518.0
1666578540, +3.48, +27.992,   +18.5, +1310.0,  -144.0,  +512.0
1666579140, +3.48, +27.984,   +33.9, +1311.0,  -144.0,  +515.0
1666579740, +3.48, +27.992,   +32.2, +1304.0,  -144.0,  +528.0
1666580340, +3.48, +28.009,   +27.7, +1308.0,  -144.0,  +520.0
1666580940, +3.48, +27.984,   +21.3, +1313.0,  -144.0,  +504.0
1666581540, +3.48, +28.017,   +19.0, +1310.0,  -144.0,  +519.0
1666582140, +3.49, +27.992,   +14.8, +1296.0,  -152.0,  +551.0
1666582740, +3.48, +27.976,    +9.8, +1310.0,  -144.0,  +512.0
1666583340, +3.48, +27.976,   +13.9, +1311.0,  -144.0,  +518.0
1666583940, +3.48, +27.959,   +10.8, +1296.0,  -152.0,  +552.0
1666584540, +3.48, +27.968,    +4.9, +1307.0,  -144.0,  +524.0
1666585140, +3.48, +27.959,    +2.0, +1308.0,  -144.0,  +520.0
1666585740, +3.48, +27.968,    +3.6, +1272.0,  -168.0,  +592.0
1666586340, +3.48, +27.992,    +2.9, +1238.0,  -176.0,  +612.0
1666586940, +3.48, +28.025,    +2.6, +1219.0,  -180.0,  +614.0
1666587540, +3.48, +28.058,    +1.6, +1230.0,  -178.0,  +615.0
1666588140, +3.48, +28.033,    +0.4, +1287.0,  -116.0,  +398.0
1666588740, +3.48, +28.042,    +0.4, +1299.0,  -152.0,  +552.0
1666589340, +3.48, +28.042,    -0.3, +1302.0,  -148.0,  +544.0
1666589940, +3.48, +28.017,    -0.2, +1214.0,  -180.0,  +616.0
1666590540, +3.48, +28.025,    -0.0, +1321.0,  -119.0,  +430.0
1666591140, +3.48, +28.009,    +0.3, +1300.0,  -152.0,  +543.0
1666591740, +3.48, +28.017,    +0.2, +1300.0,  -148.0,  +540.0
1666592340, +3.48, +28.042,    -0.0, +1294.0,  -152.0,  +556.0
1666592940, +3.48, +28.033,    -0.0, +1312.0,  -144.0,  +508.0
1666593540, +3.48, +28.000,    -0.4, +1311.0,  -144.0,  +516.0
1666594140, +3.48, +27.992,    -0.1, +1278.0,  -113.0,  +395.0
1666594740, +3.48, +27.984,    -0.0, +1295.0,  -113.0,  +399.0
1666595340, +3.48, +27.984,    +0.2, +1310.0,  -119.0,  +403.0
1666595940, +3.48, +27.968,    -0.2, +1312.0,  -144.0,  +504.0
1666596540, +3.49, +27.968,    +0.2, +1308.0,  -144.0,  +518.0
1666597140, +3.48, +27.976,    -0.2, +1308.0,  -144.0,  +527.0
1666597740, +3.48, +28.025,    -0.0, +1304.0,  -113.0,  +409.0
1666598340, +3.48, +28.017,    -0.1, +1315.0,  -144.0,  +499.0
1666598940, +3.48, +28.017,    +0.4, +1310.0,  -148.0,  +518.0
1666599540, +3.48, +28.025,    -0.3, +1311.0,  -144.0,  +512.0
1666600140, +3.48, +28.033,    +0.2, +1313.0,  -144.0,  +512.0
1666600740, +3.48, +28.042,    +0.3, +1302.0,  -152.0,  +544.0
1666601340, +3.48, +28.050,    +0.2, +1304.0,  -144.0,  +536.0
1666601940, +3.48, +28.042,    -0.1, +1304.0,  -148.0,  +536.0
1666602540, +3.49, +28.058,    -0.3, +1310.0,  -148.0,  +524.0
1666603140, +3.48, +28.058,    -0.1, +1292.0,  -154.0,  +561.0
1666603740, +3.48, +28.074,    +0.0, +1308.0,  -144.0,  +531.0
1666604340, +3.48, +28.042,    -0.0, +1308.0,  -144.0,  +528.0
1666604940, +3.48, +28.009,    +0.2, +1307.0,  -144.0,  +526.0
1666605540, +3.48, +27.992,    -0.4, +1307.0,  -144.0,  +528.0
1666606140, +3.48, +27.968,    +0.0, +1311.0,  -144.0,  +504.0
1666606740, +3.48, +28.009,    -0.2, +1216.0,  -180.0,  +616.0
1666607340, +3.48, +27.992,    +0.4, +1324.0,  -136.0,  +471.0
1666607940, +3.48, +27.992,    -0.1, +1310.0,  -115.0,  +403.0
1666608540, +3.48, +28.033,    +0.1, +1304.0,  -144.0,  +531.0
1666609140, +3.48, +28.033,    -0.6, +1304.0,  -144.0,  +528.0
1666609740, +3.48, +28.025,    -0.2, +1304.0,  -144.0,  +528.0
1666610340, +3.48, +28.025,    -0.0, +1294.0,  -152.0,  +560.0
1666610940, +3.49, +28.017,    -0.1, +1304.0,  -148.0,  +536.0
1666611540, +3.49, +28.033,    -0.1, +1296.0,  -152.0,  +552.0
