Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
3	11:13:52 AM	0.00	57.110	32.280	18440.000	29.000	57.042457	11.9503946	116.258238	87.201091	4.37961745	136.863045	35	19.3739612	3.54826893	110.883404
3	11:13:59 AM	0.12	57.400	32.220	18421.000	29.000	57.339658	12.0126584	116.863966	87.655425	4.40243608	137.576127	35	19.3739612	3.56675608	111.461128
3	11:14:13 AM	0.37	57.790	32.150	18408.000	29.000	57.688615	12.0857648	117.575173	88.188876	4.42922831	138.413385	35	19.3739612	3.58846256	112.139455
3	11:14:28 AM	0.62	57.810	32.140	18389.000	29.000	57.738662	12.0962497	117.677175	88.265384	4.43307086	138.533464	35	19.3739612	3.59157571	112.236741
3	11:14:43 AM	0.87	56.710	32.360	18359.000	29.000	56.648895	11.8679435	115.456120	86.599451	4.34940049	135.918765	35	19.3739612	3.52378782	110.118370
3	11:14:58 AM	1.12	57.870	32.130	18373.000	29.000	57.788759	12.1067450	117.779277	88.341967	4.43691719	138.653662	35	19.3739612	3.59469192	112.334122
3	11:15:13 AM	1.36	58.230	32.060	18371.000	29.000	58.140822	12.1805022	118.496817	88.880167	4.46394797	139.498374	35	19.3739612	3.61659165	113.018489
3	11:15:29 AM	1.62	58.780	31.950	18345.000	29.000	58.699008	12.2974422	119.634456	89.733470	4.50680450	140.837641	35	19.3739612	3.65131307	114.103533
3	11:15:43 AM	1.87	58.140	32.080	18355.000	29.000	58.039984	12.1593767	118.291300	88.726016	4.45620583	139.256432	35	19.3739612	3.61031914	112.822473
3	11:15:59 AM	2.12	57.850	32.130	18320.000	29.000	57.788759	12.1067450	117.779277	88.341967	4.43691719	138.653662	35	19.3739612	3.59469192	112.334122
3	11:16:13 AM	2.37	57.880	32.130	18329.000	29.000	57.788759	12.1067450	117.779277	88.341967	4.43691719	138.653662	35	19.3739612	3.59469192	112.334122
3	11:16:29 AM	2.62	57.330	32.240	18308.000	29.000	57.240397	11.9918631	116.661660	87.503683	4.39481494	137.337967	35	19.3739612	3.56058161	111.268175
3	11:16:44 AM	2.87	57.970	32.110	18258.000	29.000	57.889100	12.1277665	117.983783	88.495359	4.44462124	138.894414	35	19.3739612	3.60093356	112.529174
3	11:16:59 AM	3.12	57.720	32.160	18282.000	29.000	57.638617	12.0752902	117.473272	88.112444	4.42538955	138.293423	35	19.3739612	3.58535248	112.042265
3	11:17:13 AM	3.36	58.620	31.980	18264.000	29.000	58.546172	12.2654231	119.322961	89.499828	4.49507003	140.470939	35	19.3739612	3.64180606	113.806439
3	11:17:28 AM	3.61	57.580	32.190	18328.000	29.000	57.488917	12.0439281	117.168170	87.883597	4.41389589	137.934247	35	19.3739612	3.57604057	111.751268
3	11:17:43 AM	3.87	58.220	32.060	18231.000	29.000	58.140822	12.1805022	118.496817	88.880167	4.46394797	139.498374	35	19.3739612	3.61659165	113.018489
3	11:17:58 AM	4.11	57.690	32.160	18232.000	29.000	57.638617	12.0752902	117.473272	88.112444	4.42538955	138.293423	35	19.3739612	3.58535248	112.042265
3	11:18:14 AM	4.37	59.060	31.900	18252.000	29.000	58.954748	12.3510196	120.155679	90.124420	4.52643972	141.451241	35	19.3739612	3.66722109	114.600659
3	11:18:28 AM	4.62	58.970	31.910	18198.000	29.000	58.903498	12.3402829	120.051227	90.046074	4.52250488	141.328277	35	19.3739612	3.66403316	114.501036
3	11:18:43 AM	4.87	58.520	32.000	18185.000	29.000	58.444534	12.2441298	119.115812	89.344453	4.48726641	140.227075	35	19.3739612	3.63548373	113.608867
3	11:18:59 AM	5.12	58.250	32.050	18188.000	29.000	58.191316	12.1910806	118.599728	88.957357	4.46782478	139.619524	35	19.3739612	3.61973256	113.116642
3	11:19:14 AM	5.37	59.150	31.880	18201.000	29.000	59.057400	12.3725252	120.364894	90.281344	4.53432115	141.697536	35	19.3739612	3.67360645	114.800201
3	11:19:28 AM	5.62	58.800	31.950	18182.000	29.000	58.699008	12.2974422	119.634456	89.733470	4.50680450	140.837641	35	19.3739612	3.65131307	114.103533
3	11:19:44 AM	5.87	58.420	32.020	18164.000	29.000	58.343096	12.2228786	118.909072	89.189385	4.47947822	139.983694	35	19.3739612	3.62917391	113.411685
3	11:19:58 AM	6.12	58.250	32.050	18182.000	29.000	58.191316	12.1910806	118.599728	88.957357	4.46782478	139.619524	35	19.3739612	3.61973256	113.116642
3	11:20:13 AM	6.36	59.440	31.820	18176.000	29.000	59.366583	12.4372992	120.995042	90.753995	4.55805974	142.439367	35	19.3739612	3.69283892	115.401216
3	11:20:28 AM	6.62	58.860	31.940	18133.000	29.000	58.750055	12.3081364	119.738494	89.811504	4.51072376	140.960117	35	19.3739612	3.65448836	114.202761
3	11:20:43 AM	6.87	58.830	31.940	18169.000	29.000	58.750055	12.3081364	119.738494	89.811504	4.51072376	140.960117	35	19.3739612	3.65448836	114.202761
3	11:20:59 AM	7.12	59.190	31.870	18132.000	29.000	59.108802	12.3832940	120.469657	90.359924	4.53826775	141.820867	35	19.3739612	3.67680389	114.900122
3	11:21:13 AM	7.37	59.070	31.890	18106.000	29.000	59.006048	12.3617671	120.260234	90.202843	4.53037848	141.574327	35	19.3739612	3.67041218	114.700381
3	11:21:28 AM	7.62	59.630	31.790	18169.000	29.000	59.521870	12.4698317	121.311531	90.991382	4.56998234	142.811948	35	19.3739612	3.70249835	115.703074
3	11:21:43 AM	7.87	59.070	31.890	18118.000	29.000	59.006048	12.3617671	120.260234	90.202843	4.53037848	141.574327	35	19.3739612	3.67041218	114.700381
3	11:21:58 AM	8.11	59.520	31.810	18112.000	29.000	59.418294	12.4481326	121.100433	90.833045	4.56202998	142.563437	35	19.3739612	3.69605552	115.501735
3	11:22:13 AM	8.36	59.270	31.860	18137.000	29.000	59.160256	12.3940736	120.574525	90.438581	4.54221827	141.944321	35	19.3739612	3.68000452	115.000141
3	11:22:28 AM	8.62	59.510	31.810	18125.000	29.000	59.418294	12.4481326	121.100433	90.833045	4.56202998	142.563437	35	19.3739612	3.69605552	115.501735
3	11:22:44 AM	8.87	59.740	31.770	18106.000	29.000	59.625652	12.4915742	121.523050	91.150035	4.57795059	143.060956	35	19.3739612	3.70895405	115.904814
3	11:22:58 AM	9.12	59.920	31.730	18106.000	29.000	59.833840	12.5351896	121.947358	91.468293	4.59393489	143.560465	35	19.3739612	3.72190418	116.309505
3	11:23:14 AM	9.37	60.080	31.700	18100.000	29.000	59.990529	12.5680157	122.266704	91.707823	4.60596513	143.936410	35	19.3739612	3.73165081	116.614088
3	11:23:28 AM	9.62	59.680	31.780	18062.000	29.000	59.573735	12.4806975	121.417238	91.070669	4.57396448	142.936390	35	19.3739612	3.70572459	115.803893
3	11:23:43 AM	9.86	59.810	31.750	18049.000	29.000	59.729642	12.5133601	121.734992	91.309005	4.58593476	143.310461	35	19.3739612	3.71542264	116.106958
3	11:23:58 AM	10.11	59.390	31.830	18059.000	29.000	59.314924	12.4264767	120.889755	90.675024	4.55409346	142.315421	35	19.3739612	3.68962553	115.300798
3	11:24:14 AM	10.37	59.720	31.770	18081.000	29.000	59.625652	12.4915742	121.523050	91.150035	4.57795059	143.060956	35	19.3739612	3.70895405	115.904814
3	11:24:28 AM	10.62	59.800	31.750	18024.000	29.000	59.729642	12.5133601	121.734992	91.309005	4.58593476	143.310461	35	19.3739612	3.71542264	116.106958
3	11:24:43 AM	10.87	60.140	31.690	18012.000	29.000	60.042863	12.5789797	122.373366	91.787827	4.60998324	144.061976	35	19.3739612	3.73490619	116.715819
3	11:24:58 AM	11.12	60.090	31.700	18024.000	29.000	59.990529	12.5680157	122.266704	91.707823	4.60596513	143.936410	35	19.3739612	3.73165081	116.614088
3	11:25:13 AM	11.37	60.180	31.680	18019.000	29.000	60.095249	12.5899547	122.480135	91.867910	4.61400538	144.187668	35	19.3739612	3.73816484	116.817651
3	11:25:28 AM	11.62	59.700	31.770	18031.000	29.000	59.625652	12.4915742	121.523050	91.150035	4.57795059	143.060956	35	19.3739612	3.70895405	115.904814
3	11:25:43 AM	11.87	60.400	31.640	18000.000	29.000	60.305320	12.6339646	122.908282	92.189047	4.63013428	144.691696	35	19.3739612	3.75123212	117.226004
3	11:25:58 AM	12.12	60.260	31.670	17976.000	29.000	60.147688	12.6009406	122.587011	91.948074	4.61803154	144.313486	35	19.3739612	3.74142675	116.919586
3	11:26:13 AM	12.36	60.730	31.580	17989.000	29.000	60.622012	12.7003116	123.553731	92.673176	4.65444931	145.451541	35	19.3739612	3.77093162	117.841613
3	11:26:29 AM	12.62	60.180	31.680	17932.000	29.000	60.095249	12.5899547	122.480135	91.867910	4.61400538	144.187668	35	19.3739612	3.73816484	116.817651
3	11:26:43 AM	12.86	59.890	31.740	17953.000	29.000	59.781715	12.5242694	121.841122	91.388610	4.58993282	143.435401	35	19.3739612	3.71866179	116.208181
3	11:26:58 AM	13.12	61.170	31.500	17952.000	29.000	61.047251	12.7893991	124.420410	93.323240	4.68709837	146.471824	35	19.3739612	3.79738316	118.668224
3	11:27:14 AM	13.37	61.110	31.510	17962.000	29.000	60.993909	12.7782238	124.311693	93.241695	4.68300284	146.343839	35	19.3739612	3.79406505	118.564533
3	11:27:28 AM	13.62	61.290	31.470	17943.000	29.000	61.207601	12.8229924	124.747220	93.568368	4.69940977	146.856555	35	19.3739612	3.80735758	118.979924
3	11:27:43 AM	13.87	60.710	31.580	17968.000	29.000	60.622012	12.7003116	123.553731	92.673176	4.65444931	145.451541	35	19.3739612	3.77093162	117.841613
3	11:27:59 AM	14.12	59.930	31.730	17919.000	29.000	59.833840	12.5351896	121.947358	91.468293	4.59393489	143.560465	35	19.3739612	3.72190418	116.309505
3	11:28:13 AM	14.36	60.360	31.650	17900.000	29.000	60.252724	12.6229456	122.801084	92.108642	4.62609599	144.565500	35	19.3739612	3.74796038	117.123762
3	11:28:28 AM	14.62	60.770	31.570	17924.000	29.000	60.674980	12.7114083	123.661685	92.754148	4.65851609	145.578628	35	19.3739612	3.77422643	117.944576
