4/3/2023/10:27 AM SW ver:OXY10v3_33
Header Ch-8
Description: Deep_01_300
IDENTIFICATION
PHIboard number   : v1231480
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 08

PARAMETERS
Signal LED current: 050
Ref LED current   : 071
Ref LED amplitude : 96041
Frequency         : 006
Sending interval  : 0001
Averaging         : 5
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.34 at 029.0°C amp 014300
100.00%a.s.phase 2: 26.09 at 029.0°C amp 006400
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/3/2023;10:27:22 AM;0.00;88.820;27.320;7355.000;29.000
4/3/2023;10:27:31 AM;0.14;89.150;27.280;7376.000;29.000
4/3/2023;10:27:46 AM;0.39;90.420;27.130;7344.000;29.000
4/3/2023;10:28:01 AM;0.64;90.290;27.150;7362.000;29.000
4/3/2023;10:28:16 AM;0.89;89.620;27.230;7337.000;29.000
4/3/2023;10:28:31 AM;1.14;88.810;27.320;7331.000;29.000
4/3/2023;10:28:46 AM;1.39;90.820;27.090;7359.000;29.000
4/3/2023;10:29:01 AM;1.64;90.350;27.140;7321.000;29.000
4/3/2023;10:29:16 AM;1.89;89.590;27.230;7335.000;29.000
4/3/2023;10:29:31 AM;2.14;88.670;27.340;7325.000;29.000
4/3/2023;10:29:46 AM;2.39;89.240;27.270;7349.000;29.000
4/3/2023;10:30:01 AM;2.64;88.670;27.340;7323.000;29.000
4/3/2023;10:30:16 AM;2.89;89.740;27.210;7319.000;29.000
4/3/2023;10:30:31 AM;3.14;89.440;27.250;7294.000;29.000
4/3/2023;10:30:46 AM;3.39;88.400;27.370;7307.000;29.000
