4/8/2023/6:51 AM SW ver:OXY10v3_33
Header Ch-5
Description: Shall_05_Respiration 
IDENTIFICATION
PHIboard number   : v1231477
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 05

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 99404
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.44 at 029.0°C amp 029900
100.00%a.s.phase 2: 26.14 at 029.0°C amp 012300
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/8/2023;6:51:30 AM;0.00;91.230;27.090;12934.000;29.000
4/8/2023;6:51:34 AM;0.07;91.000;27.120;12932.000;29.000
4/8/2023;6:51:49 AM;0.32;91.270;27.090;12951.000;29.000
4/8/2023;6:52:04 AM;0.57;91.200;27.090;12953.000;29.000
4/8/2023;6:52:19 AM;0.82;90.910;27.130;12953.000;29.000
4/8/2023;6:52:34 AM;1.07;90.400;27.190;13003.000;29.000
4/8/2023;6:52:49 AM;1.32;90.170;27.210;12988.000;29.000
4/8/2023;6:53:04 AM;1.57;90.740;27.150;12993.000;29.000
4/8/2023;6:53:19 AM;1.82;90.640;27.160;13000.000;29.000
4/8/2023;6:53:34 AM;2.07;89.560;27.280;12994.000;29.000
4/8/2023;6:53:49 AM;2.32;89.980;27.230;13012.000;29.000
4/8/2023;6:54:04 AM;2.57;90.170;27.210;13046.000;29.000
4/8/2023;6:54:19 AM;2.82;89.740;27.260;13055.000;29.000
4/8/2023;6:54:34 AM;3.07;89.670;27.270;13060.000;29.000
4/8/2023;6:54:49 AM;3.32;89.840;27.250;13054.000;29.000
4/8/2023;6:55:04 AM;3.57;90.600;27.160;13076.000;29.000
4/8/2023;6:55:19 AM;3.82;89.170;27.330;13101.000;29.000
4/8/2023;6:55:34 AM;4.07;88.950;27.360;13120.000;29.000
4/8/2023;6:55:49 AM;4.32;89.380;27.310;13152.000;29.000
4/8/2023;6:56:04 AM;4.57;89.710;27.270;13152.000;29.000
4/8/2023;6:56:19 AM;4.82;88.800;27.370;13154.000;29.000
4/8/2023;6:56:34 AM;5.07;89.200;27.330;13168.000;29.000
4/8/2023;6:56:49 AM;5.32;89.190;27.330;13188.000;29.000
4/8/2023;6:57:04 AM;5.57;89.150;27.330;13197.000;29.000
4/8/2023;6:57:19 AM;5.82;89.130;27.340;13216.000;29.000
4/8/2023;6:57:34 AM;6.07;88.440;27.420;13227.000;29.000
4/8/2023;6:57:49 AM;6.32;88.510;27.410;13226.000;29.000
4/8/2023;6:58:04 AM;6.57;88.980;27.350;13235.000;29.000
4/8/2023;6:58:19 AM;6.82;88.870;27.370;13238.000;29.000
4/8/2023;6:58:34 AM;7.07;87.940;27.480;13268.000;29.000
4/8/2023;6:58:49 AM;7.32;88.540;27.410;13281.000;29.000
4/8/2023;6:59:04 AM;7.57;88.580;27.400;13279.000;29.000
4/8/2023;6:59:19 AM;7.82;88.210;27.440;13325.000;29.000
4/8/2023;6:59:34 AM;8.07;87.110;27.580;13333.000;29.000
4/8/2023;6:59:49 AM;8.32;87.830;27.490;13332.000;29.000
4/8/2023;7:00:04 AM;8.57;87.910;27.480;13365.000;29.000
4/8/2023;7:00:19 AM;8.82;87.770;27.500;13378.000;29.000
4/8/2023;7:00:34 AM;9.07;88.310;27.430;13385.000;29.000
