4/3/2023/7:12 AM SW ver:OXY10v3_33
Header Ch-2
Description: 
IDENTIFICATION
PHIboard number   : v1231474
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 02

PARAMETERS
Signal LED current: 050
Ref LED current   : 075
Ref LED amplitude : 93945
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.62 at 029.0°C amp 037100
100.00%a.s.phase 2: 26.28 at 029.0°C amp 010600
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/3/2023;7:12:44 AM;0.00;76.180;29.170;19676.000;29.000
4/3/2023;7:12:49 AM;0.07;75.460;29.280;19705.000;29.000
4/3/2023;7:13:04 AM;0.32;75.760;29.240;19707.000;29.000
4/3/2023;7:13:19 AM;0.57;75.640;29.250;19713.000;29.000
4/3/2023;7:13:33 AM;0.82;75.460;29.280;19712.000;29.000
4/3/2023;7:13:49 AM;1.07;75.810;29.230;19714.000;29.000
4/3/2023;7:14:04 AM;1.32;75.330;29.300;19697.000;29.000
4/3/2023;7:14:19 AM;1.57;75.790;29.230;19745.000;29.000
4/3/2023;7:14:34 AM;1.82;75.230;29.310;19700.000;29.000
4/3/2023;7:14:49 AM;2.07;75.370;29.290;19748.000;29.000
4/3/2023;7:15:04 AM;2.32;75.400;29.290;19741.000;29.000
4/3/2023;7:15:19 AM;2.57;74.710;29.390;19750.000;29.000
4/3/2023;7:15:34 AM;2.82;74.460;29.430;19752.000;29.000
4/3/2023;7:15:49 AM;3.07;74.910;29.360;19753.000;29.000
4/3/2023;7:16:04 AM;3.32;74.520;29.420;19790.000;29.000
4/3/2023;7:16:19 AM;3.57;73.850;29.520;19770.000;29.000
4/3/2023;7:16:34 AM;3.82;73.950;29.500;19798.000;29.000
4/3/2023;7:16:49 AM;4.07;74.540;29.410;19817.000;29.000
4/3/2023;7:17:03 AM;4.32;73.500;29.570;19803.000;29.000
4/3/2023;7:17:19 AM;4.57;74.020;29.490;19806.000;29.000
4/3/2023;7:17:34 AM;4.82;74.050;29.490;19843.000;29.000
4/3/2023;7:17:49 AM;5.07;73.860;29.510;19833.000;29.000
4/3/2023;7:18:04 AM;5.32;73.600;29.550;19827.000;29.000
4/3/2023;7:18:19 AM;5.57;73.550;29.560;19877.000;29.000
4/3/2023;7:18:34 AM;5.82;73.170;29.620;19837.000;29.000
