Chamber	Time	Logtime_min	OxyPercent_airsat	Phase	Amp	TempC	per_air-sat	per_oxygen	pO2_hPa	pO2_Torr	cO2_mg_L	cO2_umol_L	Salinity	chlorinity	SalCorcO2_mg_L	SalCorcO2_umol_L
1	7:12:44	0.00	77.310	29.080	9449.000	29.000	77.316042	16.1977108	157.577836	118.193423	5.93618697	185.505843	36	19.8171745	4.78353636	149.485511
1	7:12:45	0.02	76.520	29.190	9446.000	29.000	76.544015	16.0359711	156.004366	117.013221	5.87691208	183.653502	36	19.8171745	4.73577109	147.992847
1	7:12:59	0.26	77.300	29.080	9467.000	29.000	77.316042	16.1977108	157.577836	118.193423	5.93618697	185.505843	36	19.8171745	4.78353636	149.485511
1	7:13:14	0.51	77.170	29.100	9478.000	29.000	77.174983	16.1681589	157.290343	117.977785	5.92535670	185.167397	36	19.8171745	4.77480905	149.212783
1	7:13:29	0.76	77.270	29.080	9455.000	29.000	77.316042	16.1977108	157.577836	118.193423	5.93618697	185.505843	36	19.8171745	4.78353636	149.485511
1	7:13:44	1.01	77.670	29.020	9466.000	29.000	77.741077	16.2867555	158.444098	118.843176	5.96882035	186.525636	36	19.8171745	4.80983320	150.307288
1	7:14:00	1.26	76.360	29.210	9483.000	29.000	76.404638	16.0067717	155.720303	116.800155	5.86621100	183.319094	36	19.8171745	4.72714787	147.723371
1	7:14:14	1.51	77.440	29.060	9489.000	29.000	77.457410	16.2273274	157.865958	118.409533	5.94704096	185.845030	36	19.8171745	4.79228279	149.758837
1	7:14:29	1.76	76.760	29.150	9504.000	29.000	76.823680	16.0945610	156.574353	117.440747	5.89838431	184.324510	36	19.8171745	4.75307398	148.533562
1	7:14:44	2.01	77.010	29.120	9507.000	29.000	77.034232	16.1386716	157.003478	117.762618	5.91455007	184.829690	36	19.8171745	4.76610078	148.940649
1	7:14:59	2.26	76.660	29.170	9516.000	29.000	76.683695	16.0652341	156.289049	117.226751	5.88763649	183.988640	36	19.8171745	4.74441311	148.262910
1	7:15:14	2.51	76.360	29.210	9521.000	29.000	76.404638	16.0067717	155.720303	116.800155	5.86621100	183.319094	36	19.8171745	4.72714787	147.723371
1	7:15:29	2.76	75.470	29.340	9535.000	29.000	75.506037	15.8185148	153.888865	115.426460	5.79721804	181.163064	36	19.8171745	4.67155153	145.985985
1	7:15:44	3.01	76.280	29.220	9538.000	29.000	76.335063	15.9921958	155.578503	116.693796	5.86086918	183.152162	36	19.8171745	4.72284330	147.588853
1	7:15:59	3.26	76.020	29.260	9537.000	29.000	76.057520	15.9340505	155.012843	116.269515	5.83955993	182.486248	36	19.8171745	4.70567174	147.052242
1	7:16:15	3.51	76.440	29.200	9568.000	29.000	76.474288	16.0213634	155.862257	116.906630	5.87155862	183.486207	36	19.8171745	4.73145713	147.858035
1	7:16:30	3.76	74.990	29.410	9564.000	29.000	75.027394	15.7182390	152.913341	114.694755	5.76046866	180.014646	36	19.8171745	4.64193790	145.060559
1	7:16:44	4.01	75.600	29.320	9579.000	29.000	75.643460	15.8473049	154.168946	115.636538	5.80776911	181.492785	36	19.8171745	4.68005386	146.251683
1	7:16:59	4.26	76.320	29.220	9586.000	29.000	76.335063	15.9921958	155.578503	116.693796	5.86086918	183.152162	36	19.8171745	4.72284330	147.588853
1	7:17:14	4.51	75.760	29.300	9598.000	29.000	75.781181	15.8761574	154.449635	115.847073	5.81834306	181.823221	36	19.8171745	4.68857463	146.517957
1	7:17:29	4.76	75.980	29.270	9604.000	29.000	75.988323	15.9195537	154.871811	116.163732	5.83424707	182.320221	36	19.8171745	4.70139050	146.918453
1	7:17:44	5.01	75.650	29.310	9632.000	29.000	75.712283	15.8617233	154.309214	115.741749	5.81305322	181.657913	36	19.8171745	4.68431193	146.384748
1	7:17:59	5.26	74.750	29.450	9635.000	29.000	74.755504	15.6612782	152.359203	114.279116	5.73959347	179.362296	36	19.8171745	4.62511612	144.534879
1	7:18:15	5.51	74.650	29.460	9644.000	29.000	74.687715	15.6470763	152.221042	114.175486	5.73438873	179.199648	36	19.8171745	4.62092201	144.403813
1	7:18:30	5.76	75.150	29.390	9656.000	29.000	75.163780	15.7468118	153.191309	114.903249	5.77094011	180.341879	36	19.8171745	4.65037608	145.324252
1	7:18:44	6.01	74.560	29.470	9655.000	29.000	74.619999	15.6328898	152.083030	114.071968	5.72918960	179.037175	36	19.8171745	4.61673241	144.272888
1	7:18:59	6.26	74.580	29.470	9664.000	29.000	74.619999	15.6328898	152.083030	114.071968	5.72918960	179.037175	36	19.8171745	4.61673241	144.272888
1	7:19:14	6.51	74.290	29.510	9678.000	29.000	74.349862	15.5762962	151.532464	113.659009	5.70844901	178.389031	36	19.8171745	4.60001909	143.750597
1	7:19:30	6.76	74.570	29.470	9699.000	29.000	74.619999	15.6328898	152.083030	114.071968	5.72918960	179.037175	36	19.8171745	4.61673241	144.272888
1	7:19:44	7.01	74.160	29.530	9684.000	29.000	74.215230	15.5480906	151.258069	113.453196	5.69811215	178.066005	36	19.8171745	4.59168938	143.490293
1	7:19:59	7.26	74.870	29.430	9699.000	29.000	74.891302	15.6897278	152.635973	114.486711	5.75001980	179.688119	36	19.8171745	4.63351794	144.797435
1	7:20:14	7.51	74.470	29.490	9696.000	29.000	74.484785	15.6045625	151.807451	113.865266	5.71880814	178.712754	36	19.8171745	4.60836676	144.011461
1	7:20:30	7.76	73.860	29.580	9700.000	29.000	73.879911	15.4778414	150.574657	112.940593	5.67236700	177.261469	36	19.8171745	4.57094326	142.841977
1	7:20:44	8.01	73.730	29.600	9741.000	29.000	73.746287	15.4498471	150.302317	112.736321	5.66210757	176.940862	36	19.8171745	4.56267594	142.583623
1	7:20:59	8.26	73.900	29.570	9733.000	29.000	73.946831	15.4918611	150.711046	113.042893	5.67750497	177.422030	36	19.8171745	4.57508357	142.971362
1	7:21:14	8.51	72.990	29.710	9751.000	29.000	73.016449	15.2969461	148.814834	111.620614	5.60607192	175.189748	36	19.8171745	4.51752093	141.172529
1	7:21:30	8.76	73.580	29.620	9743.000	29.000	73.612949	15.4219128	150.030561	112.532486	5.65187013	176.620941	36	19.8171745	4.55442634	142.325823
1	7:21:44	9.01	73.380	29.650	9763.000	29.000	73.413477	15.3801235	149.624018	112.227553	5.63655503	176.142345	36	19.8171745	4.54208503	141.940157
1	7:22:00	9.26	74.000	29.560	9778.000	29.000	74.013822	15.5058958	150.847581	113.145303	5.68264847	177.582765	36	19.8171745	4.57922834	143.100886
1	7:22:14	9.51	73.520	29.630	9769.000	29.000	73.546387	15.4079681	149.894902	112.430733	5.64675962	176.461238	36	19.8171745	4.55030816	142.197130
1	7:22:29	9.76	73.380	29.650	9791.000	29.000	73.413477	15.3801235	149.624018	112.227553	5.63655503	176.142345	36	19.8171745	4.54208503	141.940157
