Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
1	9:42:23 AM	0.00	74.450	19.500	371.000	29.000	201.342824	42.1813216	410.356836	307.793789	15.45874067	483.085646	35	19.3739612	12.52432889	391.385278
1	9:42:35 AM	0.20	65.090	30.990	9685.000	29.000	63.840715	13.3746299	130.113770	97.593623	4.90157555	153.174236	35	19.3739612	3.97114782	124.098369
1	9:42:50 AM	0.45	63.830	31.210	9371.000	29.000	62.617886	13.1184471	127.621521	95.724277	4.80768889	150.240278	35	19.3739612	3.89508293	121.721341
1	9:43:05 AM	0.70	64.190	31.150	9333.000	29.000	62.948662	13.1877447	128.295677	96.229937	4.83308532	151.033916	35	19.3739612	3.91565855	122.364330
1	9:43:20 AM	0.95	63.720	31.230	9361.000	29.000	62.508076	13.0954418	127.397717	95.556410	4.79925787	149.976809	35	19.3739612	3.88825230	121.507884
1	9:43:35 AM	1.20	63.470	31.270	9330.000	29.000	62.289125	13.0495717	126.951474	95.221699	4.78244723	149.451476	35	19.3739612	3.87463269	121.082272
1	9:43:50 AM	1.45	65.650	30.890	9085.000	29.000	64.405732	13.4930008	131.265330	98.457367	4.94495650	154.529891	35	19.3739612	4.00629410	125.196690
1	9:44:05 AM	1.70	65.410	30.930	9085.000	29.000	64.179027	13.4455062	130.803284	98.110802	4.92755054	153.985954	35	19.3739612	3.99219218	124.756006
1	9:44:20 AM	1.95	63.950	31.190	9091.000	29.000	62.727920	13.1414992	127.845782	95.892487	4.81613711	150.504285	35	19.3739612	3.90192748	121.935234
1	9:44:35 AM	2.20	64.840	31.030	9087.000	29.000	63.616329	13.3276210	129.656449	97.250603	4.88434761	152.635863	35	19.3739612	3.95719012	123.662191
1	9:44:50 AM	2.45	65.240	30.960	9074.000	29.000	64.009610	13.4100134	130.457996	97.851814	4.91454302	153.579469	35	19.3739612	3.98165377	124.426680
1	9:45:05 AM	2.70	64.780	31.040	9040.000	29.000	63.560377	13.3158989	129.542412	97.165068	4.88005166	152.501614	35	19.3739612	3.95370964	123.553426
1	9:45:20 AM	2.95	63.910	31.200	9024.000	29.000	62.672875	13.1299673	127.733594	95.808339	4.81191085	150.372214	35	19.3739612	3.89850346	121.828233
1	9:45:35 AM	3.20	64.150	31.150	8993.000	29.000	62.948662	13.1877447	128.295677	96.229937	4.83308532	151.033916	35	19.3739612	3.91565855	122.364330
1	9:45:50 AM	3.45	64.050	31.170	8970.000	29.000	62.838178	13.1645984	128.070500	96.061040	4.82460257	150.768830	35	19.3739612	3.90878601	122.149563
1	9:46:05 AM	3.70	64.250	31.140	8927.000	29.000	63.003989	13.1993356	128.408438	96.314515	4.83733319	151.166662	35	19.3739612	3.91910008	122.471878
1	9:46:20 AM	3.95	64.740	31.050	8820.000	29.000	63.504481	13.3041888	129.428492	97.079621	4.87576011	152.367503	35	19.3739612	3.95023272	123.444772
1	9:46:35 AM	4.20	65.510	30.920	8771.000	29.000	64.235616	13.4573615	130.918617	98.197310	4.93189531	154.121729	35	19.3739612	3.99571221	124.866007
1	9:46:50 AM	4.45	65.440	30.930	8193.000	29.000	64.179027	13.4455062	130.803284	98.110802	4.92755054	153.985954	35	19.3739612	3.99219218	124.756006
1	9:47:05 AM	4.70	65.340	30.950	7836.000	29.000	64.066025	13.4218322	130.572973	97.938055	4.91887440	153.714825	35	19.3739612	3.98516296	124.536343
1	9:47:20 AM	4.95	65.530	30.910	7591.000	29.000	64.292263	13.4692290	131.034069	98.283906	4.93624456	154.257642	35	19.3739612	3.99923588	124.976121
1	9:47:35 AM	5.20	66.050	30.820	7517.000	29.000	64.804721	13.5765890	132.078510	99.067303	4.97559016	155.487193	35	19.3739612	4.03111281	125.972275
1	9:47:50 AM	5.45	65.740	30.880	7497.000	29.000	64.462554	13.5049050	131.381140	98.544231	4.94931920	154.666225	35	19.3739612	4.00982866	125.307146
1	9:48:05 AM	5.70	66.880	30.680	7442.000	29.000	65.611415	13.7455915	133.722634	100.300501	5.03752671	157.422710	35	19.3739612	4.08129243	127.540389
1	9:48:20 AM	5.95	66.580	30.730	7385.000	29.000	65.321966	13.6849519	133.132708	99.858019	5.01530332	156.728229	35	19.3739612	4.06328753	126.977735
1	9:48:35 AM	6.20	66.880	30.680	7347.000	29.000	65.611415	13.7455915	133.722634	100.300501	5.03752671	157.422710	35	19.3739612	4.08129243	127.540389
1	9:48:50 AM	6.45	66.190	30.800	7273.000	29.000	64.919248	13.6005825	132.311929	99.242382	4.98438338	155.761981	35	19.3739612	4.03823688	126.194903
1	9:49:05 AM	6.70	66.440	30.760	7210.000	29.000	65.149015	13.6487187	132.780217	99.593628	5.00202448	156.313265	35	19.3739612	4.05252931	126.641541
1	9:49:20 AM	6.95	66.510	30.750	7196.000	29.000	65.206606	13.6607839	132.897592	99.681667	5.00644617	156.451443	35	19.3739612	4.05611167	126.753490
1	9:49:35 AM	7.20	66.980	30.670	7172.000	29.000	65.669485	13.7577572	133.840987	100.389273	5.04198525	157.562039	35	19.3739612	4.08490464	127.653270
1	9:49:50 AM	7.45	66.760	30.700	7153.000	29.000	65.495455	13.7212979	133.486296	100.123233	5.02862352	157.144485	35	19.3739612	4.07407926	127.314977
1	9:50:05 AM	7.70	65.930	30.840	7157.000	29.000	64.690430	13.5526450	131.845573	98.892586	4.96681509	155.212972	35	19.3739612	4.02400345	125.750108
1	9:50:20 AM	7.95	67.490	30.580	7058.000	29.000	66.194844	13.8678198	134.911721	101.192392	5.08232134	158.822542	35	19.3739612	4.11758405	128.674501
1	9:50:35 AM	8.20	67.690	30.550	5419.000	29.000	66.371061	13.9047372	135.270868	101.461775	5.09585093	159.245342	35	19.3739612	4.12854542	129.017044
1	9:50:50 AM	8.46	66.950	30.670	5299.000	29.000	65.669485	13.7577572	133.840987	100.389273	5.04198525	157.562039	35	19.3739612	4.08490464	127.653270
1	9:51:05 AM	8.71	68.780	30.370	5122.000	29.000	67.440041	14.1286886	137.449557	103.095931	5.17792532	161.810166	35	19.3739612	4.19504027	131.095009
1	9:51:20 AM	8.96	69.040	30.330	4965.000	29.000	67.680344	14.1790320	137.939317	103.463282	5.19637533	162.386729	35	19.3739612	4.20998806	131.562127
1	9:51:35 AM	9.21	69.430	30.260	4932.000	29.000	68.103314	14.2676442	138.801372	104.109879	5.22885019	163.401569	35	19.3739612	4.23629847	132.384327
1	9:51:50 AM	9.46	68.710	30.380	4916.000	29.000	67.380123	14.1161358	137.327438	103.004334	5.17332492	161.666404	35	19.3739612	4.19131313	130.978535
1	9:52:05 AM	9.71	68.340	30.440	4923.000	29.000	67.021931	14.0410946	136.597407	102.456764	5.14582361	160.806988	35	19.3739612	4.16903218	130.282256
1	9:52:20 AM	9.96	69.460	30.260	4903.000	29.000	68.103314	14.2676442	138.801372	104.109879	5.22885019	163.401569	35	19.3739612	4.23629847	132.384327
1	9:52:35 AM	10.21	68.860	30.360	4902.000	29.000	67.500022	14.1412546	137.571804	103.187624	5.18253056	161.954080	35	19.3739612	4.19877133	131.211604
1	9:52:50 AM	10.46	69.660	30.230	4884.000	29.000	68.285543	14.3058213	139.172775	104.388454	5.24284148	163.838796	35	19.3739612	4.24763390	132.738559
1	9:53:05 AM	10.71	69.450	30.260	4877.000	29.000	68.103314	14.2676442	138.801372	104.109879	5.22885019	163.401569	35	19.3739612	4.23629847	132.384327
