Genotype	Time	Logtime	Oxy_air_sat	Phase	Amp	TempC	air_sat	percent_oxygen	pO2	pO2_Torr	cO2	cO2_umol	Salinity	chlorinity	SalCorcO2	SalCorcO2_umol
1	16:00:23 PM	5.55	95.460	26.820	10051.000	29.000	93.455831	19.5789965	190.472341	142.866399	7.17537095	224.230342	35	19.3739612	5.81332643	181.666451
1	16:00:38 PM	5.80	96.430	26.710	10045.000	29.000	94.442607	19.7857262	192.483490	144.374890	7.25113389	226.597934	35	19.3739612	5.87470788	183.584621
1	16:00:53 PM	6.05	95.610	26.800	10082.000	29.000	93.634289	19.6163834	190.836056	143.139209	7.18907264	224.658520	35	19.3739612	5.82442723	182.013351
1	16:01:08 PM	6.30	96.340	26.720	10034.000	29.000	94.352367	19.7668209	192.299572	144.236939	7.24420541	226.381419	35	19.3739612	5.86909458	183.409206
1	16:01:23 PM	6.55	95.950	26.760	10066.000	29.000	93.992476	19.6914237	191.566078	143.686772	7.21657362	225.517926	35	19.3739612	5.84670792	182.709622
1	16:01:38 PM	6.80	96.180	26.740	10057.000	29.000	94.172208	19.7290775	191.932389	143.961529	7.23037312	225.949160	35	19.3739612	5.85788796	183.058999
1	16:01:53 PM	7.05	93.980	26.980	10038.000	29.000	92.043256	19.2830622	187.593373	140.706990	7.06691604	220.841126	35	19.3739612	5.72545866	178.920583
1	16:02:08 PM	7.30	95.900	26.770	10059.000	29.000	93.902770	19.6726303	191.383247	143.549637	7.20968615	225.302692	35	19.3739612	5.84112784	182.535245
1	16:02:23 PM	7.55	95.460	26.820	10065.000	29.000	93.455831	19.5789965	190.472341	142.866399	7.17537095	224.230342	35	19.3739612	5.81332643	181.666451
1	16:02:38 PM	7.80	95.160	26.850	10029.000	29.000	93.188935	19.5230818	189.928380	142.458394	7.15487916	223.589974	35	19.3739612	5.79672443	181.147638
1	16:02:53 PM	8.05	96.940	26.660	10046.000	29.000	94.895420	19.8805906	193.406369	145.067107	7.28590008	227.684378	35	19.3739612	5.90287468	184.464834
1	16:03:08 PM	8.30	95.970	26.760	10042.000	29.000	93.992476	19.6914237	191.566078	143.686772	7.21657362	225.517926	35	19.3739612	5.84670792	182.709622
1	16:03:23 PM	8.55	95.630	26.800	10020.000	29.000	93.634289	19.6163834	190.836056	143.139209	7.18907264	224.658520	35	19.3739612	5.82442723	182.013351
1	16:03:38 PM	8.80	96.030	26.760	10035.000	29.000	93.992476	19.6914237	191.566078	143.686772	7.21657362	225.517926	35	19.3739612	5.84670792	182.709622
1	16:03:53 PM	9.05	95.140	26.850	10006.000	29.000	93.188935	19.5230818	189.928380	142.458394	7.15487916	223.589974	35	19.3739612	5.79672443	181.147638
1	16:04:08 PM	9.30	95.570	26.810	10033.000	29.000	93.545007	19.5976789	190.654091	143.002723	7.18221774	224.444304	35	19.3739612	5.81887354	181.839798
1	16:04:23 PM	9.55	96.940	26.660	10006.000	29.000	94.895420	19.8805906	193.406369	145.067107	7.28590008	227.684378	35	19.3739612	5.90287468	184.464834
1	16:04:38 PM	9.80	96.910	26.660	10017.000	29.000	94.895420	19.8805906	193.406369	145.067107	7.28590008	227.684378	35	19.3739612	5.90287468	184.464834
1	16:04:53 PM	10.05	97.040	26.650	10017.000	29.000	94.986307	19.8996313	193.591604	145.206046	7.29287817	227.902443	35	19.3739612	5.90852817	184.641505
1	16:05:08 PM	10.30	96.860	26.670	9989.000	29.000	94.804642	19.8615726	193.221354	144.928334	7.27893030	227.466572	35	19.3739612	5.89722791	184.288372
1	16:05:23 PM	10.55	96.880	26.660	9998.000	29.000	94.895420	19.8805906	193.406369	145.067107	7.28590008	227.684378	35	19.3739612	5.90287468	184.464834
1	16:05:38 PM	10.80	96.600	26.690	9987.000	29.000	94.623409	19.8236043	192.851983	144.651283	7.26501557	227.031737	35	19.3739612	5.88595451	183.936078
1	16:05:53 PM	11.05	96.320	26.720	9984.000	29.000	94.352367	19.7668209	192.299572	144.236939	7.24420541	226.381419	35	19.3739612	5.86909458	183.409206
1	16:06:08 PM	11.30	94.950	26.870	9985.000	29.000	93.011529	19.4859154	189.566810	142.187194	7.14125831	223.164322	35	19.3739612	5.78568912	180.802785
1	16:06:23 PM	11.55	95.710	26.790	9961.000	29.000	93.723676	19.6351102	191.018237	143.275856	7.19593566	224.872990	35	19.3739612	5.82998750	182.187109
1	16:06:38 PM	11.80	96.980	26.650	9997.000	29.000	94.986307	19.8996313	193.591604	145.206046	7.29287817	227.902443	35	19.3739612	5.90852817	184.641505
1	16:06:53 PM	12.05	96.320	26.720	9970.000	29.000	94.352367	19.7668209	192.299572	144.236939	7.24420541	226.381419	35	19.3739612	5.86909458	183.409206
1	16:07:08 PM	12.30	97.030	26.650	9987.000	29.000	94.986307	19.8996313	193.591604	145.206046	7.29287817	227.902443	35	19.3739612	5.90852817	184.641505
1	16:07:23 PM	12.55	96.580	26.700	9979.000	29.000	94.532955	19.8046540	192.667627	144.513004	7.25807061	226.814706	35	19.3739612	5.88032785	183.760245
1	16:07:38 PM	12.80	96.850	26.670	9978.000	29.000	94.804642	19.8615726	193.221354	144.928334	7.27893030	227.466572	35	19.3739612	5.89722791	184.288372
1	16:07:53 PM	13.05	97.590	26.590	9927.000	29.000	95.533903	20.0143528	194.707661	146.043160	7.33492166	229.216302	35	19.3739612	5.94259087	185.705965
1	16:08:08 PM	13.30	96.590	26.690	9981.000	29.000	94.623409	19.8236043	192.851983	144.651283	7.26501557	227.031737	35	19.3739612	5.88595451	183.936078
1	16:08:23 PM	13.55	96.400	26.720	9946.000	29.000	94.352367	19.7668209	192.299572	144.236939	7.24420541	226.381419	35	19.3739612	5.86909458	183.409206
1	16:08:38 PM	13.80	95.830	26.780	9943.000	29.000	93.813170	19.6538591	191.200634	143.412666	7.20280683	225.087713	35	19.3739612	5.83555437	182.361074
1	16:08:53 PM	14.05	96.860	26.670	9974.000	29.000	94.804642	19.8615726	193.221354	144.928334	7.27893030	227.466572	35	19.3739612	5.89722791	184.288372
1	16:09:08 PM	14.30	98.020	26.540	9965.000	29.000	95.993236	20.1105830	195.643828	146.745344	7.37018843	230.318388	35	19.3739612	5.97116323	186.598851
1	16:09:23 PM	14.55	96.850	26.670	9916.000	29.000	94.804642	19.8615726	193.221354	144.928334	7.27893030	227.466572	35	19.3739612	5.89722791	184.288372
1	16:09:38 PM	14.80	96.890	26.660	9940.000	29.000	94.895420	19.8805906	193.406369	145.067107	7.28590008	227.684378	35	19.3739612	5.90287468	184.464834
1	16:09:53 PM	15.05	95.820	26.780	9957.000	29.000	93.813170	19.6538591	191.200634	143.412666	7.20280683	225.087713	35	19.3739612	5.83555437	182.361074
1	16:10:08 PM	15.30	97.630	26.580	9952.000	29.000	95.625551	20.0335529	194.894448	146.183262	7.34195819	229.436193	35	19.3739612	5.94829171	185.884116
1	16:10:23 PM	15.55	97.500	26.600	9932.000	29.000	95.442365	19.9951755	194.521097	145.903225	7.32789352	228.996673	35	19.3739612	5.93689683	185.528026
1	16:10:38 PM	15.80	96.900	26.660	9960.000	29.000	94.895420	19.8805906	193.406369	145.067107	7.28590008	227.684378	35	19.3739612	5.90287468	184.464834
1	16:10:53 PM	16.05	97.990	26.550	9924.000	29.000	95.901150	20.0912910	195.456147	146.604572	7.36311823	230.097445	35	19.3739612	5.96543511	186.419847
1	16:11:08 PM	16.30	97.250	26.620	9935.000	29.000	95.259616	19.9568895	194.148635	145.623855	7.31386235	228.558198	35	19.3739612	5.92552908	185.172784
1	16:11:23 PM	16.55	97.780	26.570	9929.000	29.000	95.717308	20.0527760	195.081458	146.323531	7.34900312	229.656348	35	19.3739612	5.95399936	186.062480
1	16:11:38 PM	16.80	97.740	26.570	9929.000	29.000	95.717308	20.0527760	195.081458	146.323531	7.34900312	229.656348	35	19.3739612	5.95399936	186.062480
1	16:11:53 PM	17.05	97.180	26.630	9919.000	29.000	95.168404	19.9377807	193.962737	145.484419	7.30685929	228.339353	35	19.3739612	5.91985536	184.995480
1	16:12:08 PM	17.30	96.200	26.740	9934.000	29.000	94.172208	19.7290775	191.932389	143.961529	7.23037312	225.949160	35	19.3739612	5.85788796	183.058999
1	16:12:23 PM	17.55	96.560	26.700	9921.000	29.000	94.532955	19.8046540	192.667627	144.513004	7.25807061	226.814706	35	19.3739612	5.88032785	183.760245
1	16:12:38 PM	17.80	96.190	26.740	9919.000	29.000	94.172208	19.7290775	191.932389	143.961529	7.23037312	225.949160	35	19.3739612	5.85788796	183.058999
1	16:12:53 PM	18.05	97.350	26.610	9909.000	29.000	95.350936	19.9760211	194.334755	145.763456	7.32087375	228.777305	35	19.3739612	5.93120957	185.350299
1	16:13:08 PM	18.30	96.230	26.730	9926.000	29.000	94.262234	19.7479380	192.115872	144.099152	7.23728516	226.165161	35	19.3739612	5.86348795	183.233998
1	16:13:23 PM	18.55	96.480	26.710	9909.000	29.000	94.442607	19.7857262	192.483490	144.374890	7.25113389	226.597934	35	19.3739612	5.87470788	183.584621
1	16:13:38 PM	18.80	97.460	26.600	9920.000	29.000	95.442365	19.9951755	194.521097	145.903225	7.32789352	228.996673	35	19.3739612	5.93689683	185.528026
1	16:13:53 PM	19.05	98.320	26.510	9903.000	29.000	96.270156	20.1685976	196.208217	147.168672	7.39144979	230.982806	35	19.3739612	5.98838871	187.137147
1	16:14:08 PM	19.30	98.170	26.530	9888.000	29.000	96.085433	20.1298981	195.831733	146.886285	7.37726708	230.539596	35	19.3739612	5.97689819	186.778069
1	16:14:23 PM	19.55	96.550	26.700	9913.000	29.000	94.532955	19.8046540	192.667627	144.513004	7.25807061	226.814706	35	19.3739612	5.88032785	183.760245
1	16:14:38 PM	19.80	97.250	26.620	9927.000	29.000	95.259616	19.9568895	194.148635	145.623855	7.31386235	228.558198	35	19.3739612	5.92552908	185.172784
1	16:14:53 PM	20.05	97.740	26.570	9913.000	29.000	95.717308	20.0527760	195.081458	146.323531	7.34900312	229.656348	35	19.3739612	5.95399936	186.062480
1	16:15:08 PM	20.30	97.610	26.590	9894.000	29.000	95.533903	20.0143528	194.707661	146.043160	7.33492166	229.216302	35	19.3739612	5.94259087	185.705965
1	16:15:23 PM	20.55	97.910	26.550	9918.000	29.000	95.901150	20.0912910	195.456147	146.604572	7.36311823	230.097445	35	19.3739612	5.96543511	186.419847
1	16:15:38 PM	20.80	97.590	26.590	9946.000	29.000	95.533903	20.0143528	194.707661	146.043160	7.33492166	229.216302	35	19.3739612	5.94259087	185.705965
1	16:15:53 PM	21.05	97.170	26.630	9932.000	29.000	95.168404	19.9377807	193.962737	145.484419	7.30685929	228.339353	35	19.3739612	5.91985536	184.995480
1	16:16:08 PM	21.30	96.800	26.670	9918.000	29.000	94.804642	19.8615726	193.221354	144.928334	7.27893030	227.466572	35	19.3739612	5.89722791	184.288372
1	16:16:23 PM	21.55	97.770	26.570	9877.000	29.000	95.717308	20.0527760	195.081458	146.323531	7.34900312	229.656348	35	19.3739612	5.95399936	186.062480
1	16:16:38 PM	21.80	97.590	26.590	9878.000	29.000	95.533903	20.0143528	194.707661	146.043160	7.33492166	229.216302	35	19.3739612	5.94259087	185.705965
1	16:16:53 PM	22.05	97.010	26.650	9871.000	29.000	94.986307	19.8996313	193.591604	145.206046	7.29287817	227.902443	35	19.3739612	5.90852817	184.641505
1	16:17:08 PM	22.30	96.910	26.660	9890.000	29.000	94.895420	19.8805906	193.406369	145.067107	7.28590008	227.684378	35	19.3739612	5.90287468	184.464834
1	16:17:23 PM	22.55	97.320	26.620	9901.000	29.000	95.259616	19.9568895	194.148635	145.623855	7.31386235	228.558198	35	19.3739612	5.92552908	185.172784
1	16:17:38 PM	22.80	96.840	26.670	9890.000	29.000	94.804642	19.8615726	193.221354	144.928334	7.27893030	227.466572	35	19.3739612	5.89722791	184.288372
1	16:17:53 PM	23.05	96.020	26.760	9911.000	29.000	93.992476	19.6914237	191.566078	143.686772	7.21657362	225.517926	35	19.3739612	5.84670792	182.709622
1	16:18:08 PM	23.30	96.230	26.730	9902.000	29.000	94.262234	19.7479380	192.115872	144.099152	7.23728516	226.165161	35	19.3739612	5.86348795	183.233998
1	16:18:23 PM	23.55	97.590	26.590	9916.000	29.000	95.533903	20.0143528	194.707661	146.043160	7.33492166	229.216302	35	19.3739612	5.94259087	185.705965
1	16:18:38 PM	23.80	97.000	26.650	9908.000	29.000	94.986307	19.8996313	193.591604	145.206046	7.29287817	227.902443	35	19.3739612	5.90852817	184.641505
1	16:18:53 PM	24.05	97.070	26.640	9897.000	29.000	95.077301	19.9186946	193.777060	145.345150	7.29986457	228.120768	35	19.3739612	5.91418839	184.818387
1	16:19:08 PM	24.30	96.030	26.760	9920.000	29.000	93.992476	19.6914237	191.566078	143.686772	7.21657362	225.517926	35	19.3739612	5.84670792	182.709622
1	16:19:23 PM	24.55	95.680	26.790	9910.000	29.000	93.723676	19.6351102	191.018237	143.275856	7.19593566	224.872990	35	19.3739612	5.82998750	182.187109
1	16:19:38 PM	24.80	96.840	26.670	9922.000	29.000	94.804642	19.8615726	193.221354	144.928334	7.27893030	227.466572	35	19.3739612	5.89722791	184.288372
1	16:19:53 PM	25.05	95.840	26.780	9957.000	29.000	93.813170	19.6538591	191.200634	143.412666	7.20280683	225.087713	35	19.3739612	5.83555437	182.361074
1	16:20:08 PM	25.30	96.670	26.690	9945.000	29.000	94.623409	19.8236043	192.851983	144.651283	7.26501557	227.031737	35	19.3739612	5.88595451	183.936078
1	16:20:23 PM	25.55	96.180	26.740	9932.000	29.000	94.172208	19.7290775	191.932389	143.961529	7.23037312	225.949160	35	19.3739612	5.85788796	183.058999
1	16:20:38 PM	25.80	96.220	26.740	9952.000	29.000	94.172208	19.7290775	191.932389	143.961529	7.23037312	225.949160	35	19.3739612	5.85788796	183.058999
1	16:20:53 PM	26.05	94.930	26.880	9962.000	29.000	92.922984	19.4673651	189.386346	142.051834	7.13445995	222.951874	35	19.3739612	5.78018124	180.630664
1	16:21:08 PM	26.30	95.270	26.840	9965.000	29.000	93.277795	19.5416980	190.109486	142.594235	7.16170167	223.803177	35	19.3739612	5.80225188	181.320371
1	16:21:23 PM	26.55	95.350	26.830	9962.000	29.000	93.366760	19.5603362	190.290806	142.730236	7.16853227	224.016633	35	19.3739612	5.80778588	181.493309
1	16:21:38 PM	26.80	95.400	26.820	9965.000	29.000	93.455831	19.5789965	190.472341	142.866399	7.17537095	224.230342	35	19.3739612	5.81332643	181.666451
1	16:21:53 PM	27.05	94.970	26.870	9985.000	29.000	93.011529	19.4859154	189.566810	142.187194	7.14125831	223.164322	35	19.3739612	5.78568912	180.802785
1	16:22:08 PM	27.30	96.030	26.760	9988.000	29.000	93.992476	19.6914237	191.566078	143.686772	7.21657362	225.517926	35	19.3739612	5.84670792	182.709622
1	16:22:23 PM	27.55	95.030	26.860	10000.000	29.000	93.100180	19.5044876	189.747488	142.322714	7.14806471	223.377022	35	19.3739612	5.79120351	180.975110
1	16:22:38 PM	27.80	95.170	26.850	10010.000	29.000	93.188935	19.5230818	189.928380	142.458394	7.15487916	223.589974	35	19.3739612	5.79672443	181.147638
1	16:22:53 PM	28.05	94.200	26.960	10036.000	29.000	92.218373	19.3197491	187.950278	140.974691	7.08036116	221.261286	35	19.3739612	5.73635160	179.260987
1	16:23:08 PM	28.30	95.470	26.820	10035.000	29.000	93.455831	19.5789965	190.472341	142.866399	7.17537095	224.230342	35	19.3739612	5.81332643	181.666451
1	16:23:23 PM	28.55	93.760	27.010	10031.000	29.000	91.781354	19.2281937	187.059590	140.306618	7.04680765	220.212739	35	19.3739612	5.70916729	178.411478
1	16:23:38 PM	28.80	93.660	27.020	10014.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
1	16:23:53 PM	29.05	94.840	26.890	10060.000	29.000	92.834543	19.4488368	189.206095	141.916634	7.12766963	222.739676	35	19.3739612	5.77467987	180.458746
1	16:24:08 PM	29.30	93.510	27.030	10045.000	29.000	91.607266	19.1917221	186.704780	140.040488	7.03344145	219.795045	35	19.3739612	5.69833829	178.073072
1	16:24:23 PM	29.55	93.330	27.050	10059.000	29.000	91.433586	19.1553363	186.350804	139.774984	7.02010666	219.378333	35	19.3739612	5.68753474	177.735461
1	16:24:38 PM	29.80	93.340	27.050	10075.000	29.000	91.433586	19.1553363	186.350804	139.774984	7.02010666	219.378333	35	19.3739612	5.68753474	177.735461
1	16:24:53 PM	30.05	94.660	26.910	10082.000	29.000	92.657975	19.4118457	188.846231	141.646713	7.11411301	222.316032	35	19.3739612	5.76369660	180.115519
1	16:25:08 PM	30.30	93.170	27.070	10097.000	29.000	91.260314	19.1190359	185.997659	139.510103	7.00680317	218.962599	35	19.3739612	5.67675655	177.398642
1	16:25:23 PM	30.55	93.640	27.020	10091.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
1	16:25:38 PM	30.80	92.470	27.150	10103.000	29.000	90.571282	18.9746835	184.593342	138.456775	6.95390048	217.309390	35	19.3739612	5.63389596	176.059249
1	16:25:53 PM	31.05	92.870	27.110	10144.000	29.000	90.914990	19.0466904	185.293853	138.982203	6.98028976	218.134055	35	19.3739612	5.65527597	176.727374
1	16:26:08 PM	31.30	91.840	27.220	10128.000	29.000	89.973654	18.8494805	183.375316	137.543178	6.90801570	215.875491	35	19.3739612	5.59672113	174.897535
1	16:26:23 PM	31.55	92.520	27.150	10147.000	29.000	90.571282	18.9746835	184.593342	138.456775	6.95390048	217.309390	35	19.3739612	5.63389596	176.059249
1	16:26:38 PM	31.80	92.470	27.150	10144.000	29.000	90.571282	18.9746835	184.593342	138.456775	6.95390048	217.309390	35	19.3739612	5.63389596	176.059249
1	16:26:53 PM	32.05	93.090	27.080	10172.000	29.000	91.173831	19.1009176	185.821398	139.377895	7.00016314	218.755098	35	19.3739612	5.67137695	177.230530
1	16:27:08 PM	32.30	91.180	27.300	10197.000	29.000	89.296612	18.7076402	181.995437	136.508181	6.85603361	214.251050	35	19.3739612	5.55460639	173.581450
1	16:27:23 PM	32.55	91.780	27.230	10169.000	29.000	89.888677	18.8316779	183.202125	137.413274	6.90149134	215.671605	35	19.3739612	5.59143524	174.732351
1	16:27:38 PM	32.80	92.530	27.140	10189.000	29.000	90.657058	18.9926536	184.768162	138.587901	6.96048621	217.515194	35	19.3739612	5.63923157	176.225987
1	16:27:53 PM	33.05	91.180	27.300	10208.000	29.000	89.296612	18.7076402	181.995437	136.508181	6.85603361	214.251050	35	19.3739612	5.55460639	173.581450
1	16:28:08 PM	33.30	92.170	27.190	10196.000	29.000	90.229181	18.9030134	183.896106	137.933804	6.92763459	216.488581	35	19.3739612	5.61261592	175.394247
1	16:28:23 PM	33.55	90.980	27.320	10233.000	29.000	89.128336	18.6723865	181.652474	136.250937	6.84311372	213.847304	35	19.3739612	5.54413899	173.254343
1	16:28:38 PM	33.80	91.230	27.290	10237.000	29.000	89.380897	18.7252979	182.167218	136.637027	6.86250486	214.453277	35	19.3739612	5.55984926	173.745289
1	16:28:53 PM	34.05	91.210	27.300	10228.000	29.000	89.296612	18.7076402	181.995437	136.508181	6.85603361	214.251050	35	19.3739612	5.55460639	173.581450
1	16:29:08 PM	34.30	91.770	27.230	10255.000	29.000	89.888677	18.8316779	183.202125	137.413274	6.90149134	215.671605	35	19.3739612	5.59143524	174.732351
1	16:29:23 PM	34.55	90.050	27.430	10261.000	29.000	88.209792	18.4799515	179.780389	134.846754	6.77258955	211.643423	35	19.3739612	5.48700187	171.468808
1	16:29:38 PM	34.80	90.300	27.400	10257.000	29.000	88.459140	18.5321899	180.288585	135.227933	6.79173404	212.241689	35	19.3739612	5.50251231	171.953510
1	16:29:53 PM	35.05	90.620	27.370	10291.000	29.000	88.709359	18.5846107	180.798556	135.610444	6.81094539	212.842044	35	19.3739612	5.51807692	172.439904
1	16:30:09 PM	35.31	90.090	27.430	10291.000	29.000	88.209792	18.4799515	179.780389	134.846754	6.77258955	211.643423	35	19.3739612	5.48700187	171.468808
