Genotype	Time	Logtime	Oxy_air_sat	Phase	Amp	TempC	air_sat	percent_oxygen	pO2	pO2_Torr	cO2	cO2_umol	Salinity	chlorinity	SalCorcO2	SalCorcO2_umol
2	16:01:50 PM	6.98	91.350	27.220	17372.000	29.000	89.973654	18.8494805	183.375316	137.543178	6.90801570	215.875491	35	19.3739612	5.59672113	174.897535
2	16:02:05 PM	7.23	92.020	27.140	17358.000	29.000	90.657058	18.9926536	184.768162	138.587901	6.96048621	217.515194	35	19.3739612	5.63923157	176.225987
2	16:02:20 PM	7.48	91.930	27.150	17349.000	29.000	90.571282	18.9746835	184.593342	138.456775	6.95390048	217.309390	35	19.3739612	5.63389596	176.059249
2	16:02:35 PM	7.73	93.440	26.980	17335.000	29.000	92.043256	19.2830622	187.593373	140.706990	7.06691604	220.841126	35	19.3739612	5.72545866	178.920583
2	16:02:50 PM	7.98	92.430	27.100	17338.000	29.000	91.001169	19.0647449	185.469495	139.113946	6.98690645	218.340827	35	19.3739612	5.66063667	176.894896
2	16:03:05 PM	8.23	92.530	27.080	17301.000	29.000	91.173831	19.1009176	185.821398	139.377895	7.00016314	218.755098	35	19.3739612	5.67137695	177.230530
2	16:03:20 PM	8.48	92.250	27.120	17353.000	29.000	90.828912	19.0286570	185.118417	138.850615	6.97368084	217.927526	35	19.3739612	5.64992157	176.560049
2	16:03:35 PM	8.73	93.100	27.020	17344.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:03:50 PM	8.98	92.760	27.060	17337.000	29.000	91.346899	19.1371754	186.174128	139.642465	7.01345101	219.170344	35	19.3739612	5.68214248	177.566952
2	16:04:05 PM	9.23	91.770	27.170	17311.000	29.000	90.400031	18.9388065	184.244315	138.194983	6.94075216	216.898505	35	19.3739612	5.62324348	175.726359
2	16:04:20 PM	9.48	92.320	27.110	17343.000	29.000	90.914990	19.0466904	185.293853	138.982203	6.98028976	218.134055	35	19.3739612	5.65527597	176.727374
2	16:04:35 PM	9.73	91.830	27.160	17348.000	29.000	90.485606	18.9567345	184.418726	138.325802	6.94732247	217.103827	35	19.3739612	5.62856660	175.892706
2	16:04:50 PM	9.98	92.840	27.050	17351.000	29.000	91.433586	19.1553363	186.350804	139.774984	7.02010666	219.378333	35	19.3739612	5.68753474	177.735461
2	16:05:05 PM	10.23	92.700	27.060	17348.000	29.000	91.346899	19.1371754	186.174128	139.642465	7.01345101	219.170344	35	19.3739612	5.68214248	177.566952
2	16:05:20 PM	10.48	92.580	27.080	17310.000	29.000	91.173831	19.1009176	185.821398	139.377895	7.00016314	218.755098	35	19.3739612	5.67137695	177.230530
2	16:05:35 PM	10.73	91.860	27.160	17332.000	29.000	90.485606	18.9567345	184.418726	138.325802	6.94732247	217.103827	35	19.3739612	5.62856660	175.892706
2	16:05:50 PM	10.98	93.000	27.030	17359.000	29.000	91.607266	19.1917221	186.704780	140.040488	7.03344145	219.795045	35	19.3739612	5.69833829	178.073072
2	16:06:05 PM	11.23	92.020	27.140	17341.000	29.000	90.657058	18.9926536	184.768162	138.587901	6.96048621	217.515194	35	19.3739612	5.63923157	176.225987
2	16:06:20 PM	11.48	91.710	27.180	17313.000	29.000	90.314556	18.9208995	184.070109	138.064317	6.93418953	216.693423	35	19.3739612	5.61792659	175.560206
2	16:06:35 PM	11.73	92.390	27.100	17295.000	29.000	91.001169	19.0647449	185.469495	139.113946	6.98690645	218.340827	35	19.3739612	5.66063667	176.894896
2	16:06:50 PM	11.98	93.060	27.020	17306.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:07:05 PM	12.23	92.920	27.040	17329.000	29.000	91.520375	19.1735185	186.527688	139.907658	7.02677013	219.586567	35	19.3739612	5.69293334	177.904167
2	16:07:20 PM	12.48	93.070	27.020	17317.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:07:35 PM	12.73	92.800	27.050	17286.000	29.000	91.433586	19.1553363	186.350804	139.774984	7.02010666	219.378333	35	19.3739612	5.68753474	177.735461
2	16:07:50 PM	12.98	93.280	27.000	17294.000	29.000	91.868552	19.2464616	187.237308	140.439918	7.05350255	220.421955	35	19.3739612	5.71459135	178.580980
2	16:08:05 PM	13.23	92.430	27.100	17341.000	29.000	91.001169	19.0647449	185.469495	139.113946	6.98690645	218.340827	35	19.3739612	5.66063667	176.894896
2	16:08:20 PM	13.48	93.410	26.980	17306.000	29.000	92.043256	19.2830622	187.593373	140.706990	7.06691604	220.841126	35	19.3739612	5.72545866	178.920583
2	16:08:35 PM	13.73	92.940	27.040	17320.000	29.000	91.520375	19.1735185	186.527688	139.907658	7.02677013	219.586567	35	19.3739612	5.69293334	177.904167
2	16:08:50 PM	13.98	92.880	27.040	17323.000	29.000	91.520375	19.1735185	186.527688	139.907658	7.02677013	219.586567	35	19.3739612	5.69293334	177.904167
2	16:09:05 PM	14.23	93.700	26.950	17280.000	29.000	92.306086	19.3381250	188.129046	141.108778	7.08709561	221.471738	35	19.3739612	5.74180771	179.431491
2	16:09:20 PM	14.48	93.000	27.030	17301.000	29.000	91.607266	19.1917221	186.704780	140.040488	7.03344145	219.795045	35	19.3739612	5.69833829	178.073072
2	16:09:35 PM	14.73	93.220	27.010	17304.000	29.000	91.781354	19.2281937	187.059590	140.306618	7.04680765	220.212739	35	19.3739612	5.70916729	178.411478
2	16:09:50 PM	14.98	93.110	27.020	17319.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:10:05 PM	15.23	93.240	27.000	17260.000	29.000	91.868552	19.2464616	187.237308	140.439918	7.05350255	220.421955	35	19.3739612	5.71459135	178.580980
2	16:10:20 PM	15.48	92.620	27.070	17308.000	29.000	91.260314	19.1190359	185.997659	139.510103	7.00680317	218.962599	35	19.3739612	5.67675655	177.398642
2	16:10:35 PM	15.73	92.710	27.060	17247.000	29.000	91.346899	19.1371754	186.174128	139.642465	7.01345101	219.170344	35	19.3739612	5.68214248	177.566952
2	16:10:50 PM	15.98	92.130	27.130	17238.000	29.000	90.742934	19.0106447	184.943187	138.719181	6.96707965	217.721239	35	19.3739612	5.64457344	176.392920
2	16:11:05 PM	16.23	92.800	27.050	17280.000	29.000	91.433586	19.1553363	186.350804	139.774984	7.02010666	219.378333	35	19.3739612	5.68753474	177.735461
2	16:11:20 PM	16.48	92.680	27.070	17270.000	29.000	91.260314	19.1190359	185.997659	139.510103	7.00680317	218.962599	35	19.3739612	5.67675655	177.398642
2	16:11:35 PM	16.73	93.000	27.030	17292.000	29.000	91.607266	19.1917221	186.704780	140.040488	7.03344145	219.795045	35	19.3739612	5.69833829	178.073072
2	16:11:50 PM	16.98	92.830	27.050	17271.000	29.000	91.433586	19.1553363	186.350804	139.774984	7.02010666	219.378333	35	19.3739612	5.68753474	177.735461
2	16:12:05 PM	17.23	93.200	27.010	17237.000	29.000	91.781354	19.2281937	187.059590	140.306618	7.04680765	220.212739	35	19.3739612	5.70916729	178.411478
2	16:12:20 PM	17.48	92.530	27.080	17294.000	29.000	91.173831	19.1009176	185.821398	139.377895	7.00016314	218.755098	35	19.3739612	5.67137695	177.230530
2	16:12:35 PM	17.73	93.160	27.010	17280.000	29.000	91.781354	19.2281937	187.059590	140.306618	7.04680765	220.212739	35	19.3739612	5.70916729	178.411478
2	16:12:50 PM	17.98	92.140	27.130	17246.000	29.000	90.742934	19.0106447	184.943187	138.719181	6.96707965	217.721239	35	19.3739612	5.64457344	176.392920
2	16:13:05 PM	18.23	92.420	27.100	17271.000	29.000	91.001169	19.0647449	185.469495	139.113946	6.98690645	218.340827	35	19.3739612	5.66063667	176.894896
2	16:13:20 PM	18.48	92.410	27.100	17234.000	29.000	91.001169	19.0647449	185.469495	139.113946	6.98690645	218.340827	35	19.3739612	5.66063667	176.894896
2	16:13:35 PM	18.73	92.980	27.030	17275.000	29.000	91.607266	19.1917221	186.704780	140.040488	7.03344145	219.795045	35	19.3739612	5.69833829	178.073072
2	16:13:50 PM	18.98	92.520	27.090	17261.000	29.000	91.087449	19.0828207	185.645343	139.245843	6.99353091	218.547841	35	19.3739612	5.66600365	177.062614
2	16:14:05 PM	19.23	92.550	27.080	17295.000	29.000	91.173831	19.1009176	185.821398	139.377895	7.00016314	218.755098	35	19.3739612	5.67137695	177.230530
2	16:14:20 PM	19.48	93.530	26.970	17226.000	29.000	92.130763	19.3013948	187.771720	140.840761	7.07363464	221.051082	35	19.3739612	5.73090192	179.090685
2	16:14:35 PM	19.73	92.200	27.120	17232.000	29.000	90.828912	19.0286570	185.118417	138.850615	6.97368084	217.927526	35	19.3739612	5.64992157	176.560049
2	16:14:50 PM	19.98	93.090	27.020	17282.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:15:05 PM	20.23	93.820	26.940	17281.000	29.000	92.393902	19.3565225	188.308025	141.243024	7.09383802	221.682438	35	19.3739612	5.74727025	179.602195
2	16:15:20 PM	20.48	93.530	26.970	17229.000	29.000	92.130763	19.3013948	187.771720	140.840761	7.07363464	221.051082	35	19.3739612	5.73090192	179.090685
2	16:15:35 PM	20.73	93.500	26.970	17264.000	29.000	92.130763	19.3013948	187.771720	140.840761	7.07363464	221.051082	35	19.3739612	5.73090192	179.090685
2	16:15:50 PM	20.98	93.040	27.030	17263.000	29.000	91.607266	19.1917221	186.704780	140.040488	7.03344145	219.795045	35	19.3739612	5.69833829	178.073072
2	16:16:05 PM	21.23	92.900	27.040	17262.000	29.000	91.520375	19.1735185	186.527688	139.907658	7.02677013	219.586567	35	19.3739612	5.69293334	177.904167
2	16:16:20 PM	21.48	93.840	26.940	17267.000	29.000	92.393902	19.3565225	188.308025	141.243024	7.09383802	221.682438	35	19.3739612	5.74727025	179.602195
2	16:16:35 PM	21.73	92.950	27.040	17278.000	29.000	91.520375	19.1735185	186.527688	139.907658	7.02677013	219.586567	35	19.3739612	5.69293334	177.904167
2	16:16:50 PM	21.98	93.440	26.980	17278.000	29.000	92.043256	19.2830622	187.593373	140.706990	7.06691604	220.841126	35	19.3739612	5.72545866	178.920583
2	16:17:05 PM	22.23	92.610	27.080	17265.000	29.000	91.173831	19.1009176	185.821398	139.377895	7.00016314	218.755098	35	19.3739612	5.67137695	177.230530
2	16:17:20 PM	22.48	92.180	27.120	17241.000	29.000	90.828912	19.0286570	185.118417	138.850615	6.97368084	217.927526	35	19.3739612	5.64992157	176.560049
2	16:17:35 PM	22.73	93.560	26.970	17279.000	29.000	92.130763	19.3013948	187.771720	140.840761	7.07363464	221.051082	35	19.3739612	5.73090192	179.090685
2	16:17:50 PM	22.98	92.760	27.060	17284.000	29.000	91.346899	19.1371754	186.174128	139.642465	7.01345101	219.170344	35	19.3739612	5.68214248	177.566952
2	16:18:05 PM	23.23	93.060	27.020	17278.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:18:20 PM	23.48	93.060	27.020	17285.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:18:35 PM	23.73	91.620	27.190	17297.000	29.000	90.229181	18.9030134	183.896106	137.933804	6.92763459	216.488581	35	19.3739612	5.61261592	175.394247
2	16:18:50 PM	23.98	92.430	27.100	17290.000	29.000	91.001169	19.0647449	185.469495	139.113946	6.98690645	218.340827	35	19.3739612	5.66063667	176.894896
2	16:19:05 PM	24.23	92.400	27.100	17300.000	29.000	91.001169	19.0647449	185.469495	139.113946	6.98690645	218.340827	35	19.3739612	5.66063667	176.894896
2	16:19:20 PM	24.48	93.100	27.020	17312.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:19:35 PM	24.73	93.690	26.950	17299.000	29.000	92.306086	19.3381250	188.129046	141.108778	7.08709561	221.471738	35	19.3739612	5.74180771	179.431491
2	16:19:50 PM	24.98	91.890	27.160	17291.000	29.000	90.485606	18.9567345	184.418726	138.325802	6.94732247	217.103827	35	19.3739612	5.62856660	175.892706
2	16:20:05 PM	25.23	93.130	27.020	17295.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:20:20 PM	25.48	92.550	27.080	17321.000	29.000	91.173831	19.1009176	185.821398	139.377895	7.00016314	218.755098	35	19.3739612	5.67137695	177.230530
2	16:20:35 PM	25.73	93.570	26.970	17344.000	29.000	92.130763	19.3013948	187.771720	140.840761	7.07363464	221.051082	35	19.3739612	5.73090192	179.090685
2	16:20:50 PM	25.98	91.340	27.220	17323.000	29.000	89.973654	18.8494805	183.375316	137.543178	6.90801570	215.875491	35	19.3739612	5.59672113	174.897535
2	16:21:05 PM	26.23	92.890	27.040	17296.000	29.000	91.520375	19.1735185	186.527688	139.907658	7.02677013	219.586567	35	19.3739612	5.69293334	177.904167
2	16:21:20 PM	26.48	93.100	27.020	17309.000	29.000	91.694259	19.2099472	186.882080	140.173475	7.04012062	220.003769	35	19.3739612	5.70374961	178.242175
2	16:21:35 PM	26.73	92.650	27.070	17305.000	29.000	91.260314	19.1190359	185.997659	139.510103	7.00680317	218.962599	35	19.3739612	5.67675655	177.398642
2	16:21:50 PM	26.98	92.110	27.130	17339.000	29.000	90.742934	19.0106447	184.943187	138.719181	6.96707965	217.721239	35	19.3739612	5.64457344	176.392920
2	16:22:05 PM	27.23	93.600	26.960	17295.000	29.000	92.218373	19.3197491	187.950278	140.974691	7.08036116	221.261286	35	19.3739612	5.73635160	179.260987
2	16:22:20 PM	27.48	91.490	27.200	17307.000	29.000	90.143906	18.8851482	183.722306	137.803443	6.92108731	216.283978	35	19.3739612	5.60731146	175.228483
2	16:22:35 PM	27.73	91.560	27.190	17313.000	29.000	90.229181	18.9030134	183.896106	137.933804	6.92763459	216.488581	35	19.3739612	5.61261592	175.394247
2	16:22:50 PM	27.98	91.500	27.200	17309.000	29.000	90.143906	18.8851482	183.722306	137.803443	6.92108731	216.283978	35	19.3739612	5.60731146	175.228483
2	16:23:05 PM	28.23	91.950	27.150	17341.000	29.000	90.571282	18.9746835	184.593342	138.456775	6.95390048	217.309390	35	19.3739612	5.63389596	176.059249
2	16:23:20 PM	28.48	92.030	27.140	17278.000	29.000	90.657058	18.9926536	184.768162	138.587901	6.96048621	217.515194	35	19.3739612	5.63923157	176.225987
2	16:23:35 PM	28.73	92.900	27.040	17318.000	29.000	91.520375	19.1735185	186.527688	139.907658	7.02677013	219.586567	35	19.3739612	5.69293334	177.904167
2	16:23:50 PM	28.98	93.140	27.010	17305.000	29.000	91.781354	19.2281937	187.059590	140.306618	7.04680765	220.212739	35	19.3739612	5.70916729	178.411478
2	16:24:05 PM	29.23	92.500	27.090	17297.000	29.000	91.087449	19.0828207	185.645343	139.245843	6.99353091	218.547841	35	19.3739612	5.66600365	177.062614
2	16:24:20 PM	29.48	92.150	27.130	17317.000	29.000	90.742934	19.0106447	184.943187	138.719181	6.96707965	217.721239	35	19.3739612	5.64457344	176.392920
2	16:24:35 PM	29.73	91.490	27.200	17335.000	29.000	90.143906	18.8851482	183.722306	137.803443	6.92108731	216.283978	35	19.3739612	5.60731146	175.228483
2	16:24:50 PM	29.98	92.460	27.090	17346.000	29.000	91.087449	19.0828207	185.645343	139.245843	6.99353091	218.547841	35	19.3739612	5.66600365	177.062614
2	16:25:05 PM	30.23	92.440	27.090	17306.000	29.000	91.087449	19.0828207	185.645343	139.245843	6.99353091	218.547841	35	19.3739612	5.66600365	177.062614
2	16:25:20 PM	30.48	92.590	27.080	17310.000	29.000	91.173831	19.1009176	185.821398	139.377895	7.00016314	218.755098	35	19.3739612	5.67137695	177.230530
2	16:25:35 PM	30.73	92.650	27.070	17284.000	29.000	91.260314	19.1190359	185.997659	139.510103	7.00680317	218.962599	35	19.3739612	5.67675655	177.398642
2	16:25:50 PM	30.98	92.130	27.130	17306.000	29.000	90.742934	19.0106447	184.943187	138.719181	6.96707965	217.721239	35	19.3739612	5.64457344	176.392920
2	16:26:05 PM	31.23	91.970	27.150	17304.000	29.000	90.571282	18.9746835	184.593342	138.456775	6.95390048	217.309390	35	19.3739612	5.63389596	176.059249
2	16:26:20 PM	31.48	92.340	27.110	17314.000	29.000	90.914990	19.0466904	185.293853	138.982203	6.98028976	218.134055	35	19.3739612	5.65527597	176.727374
2	16:26:35 PM	31.73	92.500	27.090	17331.000	29.000	91.087449	19.0828207	185.645343	139.245843	6.99353091	218.547841	35	19.3739612	5.66600365	177.062614
2	16:26:50 PM	31.98	91.810	27.170	17318.000	29.000	90.400031	18.9388065	184.244315	138.194983	6.94075216	216.898505	35	19.3739612	5.62324348	175.726359
2	16:27:05 PM	32.23	91.730	27.180	17309.000	29.000	90.314556	18.9208995	184.070109	138.064317	6.93418953	216.693423	35	19.3739612	5.61792659	175.560206
2	16:27:20 PM	32.48	92.270	27.110	17302.000	29.000	90.914990	19.0466904	185.293853	138.982203	6.98028976	218.134055	35	19.3739612	5.65527597	176.727374
2	16:27:35 PM	32.73	91.420	27.210	17310.000	29.000	90.058730	18.8673040	183.548710	137.673235	6.91454768	216.079615	35	19.3739612	5.60201320	175.062912
2	16:27:50 PM	32.98	92.610	27.070	17331.000	29.000	91.260314	19.1190359	185.997659	139.510103	7.00680317	218.962599	35	19.3739612	5.67675655	177.398642
2	16:28:05 PM	33.23	92.480	27.090	17289.000	29.000	91.087449	19.0828207	185.645343	139.245843	6.99353091	218.547841	35	19.3739612	5.66600365	177.062614
2	16:28:20 PM	33.48	92.110	27.130	17324.000	29.000	90.742934	19.0106447	184.943187	138.719181	6.96707965	217.721239	35	19.3739612	5.64457344	176.392920
2	16:28:35 PM	33.73	91.630	27.190	17320.000	29.000	90.229181	18.9030134	183.896106	137.933804	6.92763459	216.488581	35	19.3739612	5.61261592	175.394247
2	16:28:50 PM	33.98	92.160	27.130	17308.000	29.000	90.742934	19.0106447	184.943187	138.719181	6.96707965	217.721239	35	19.3739612	5.64457344	176.392920
2	16:29:05 PM	34.23	92.240	27.120	17320.000	29.000	90.828912	19.0286570	185.118417	138.850615	6.97368084	217.927526	35	19.3739612	5.64992157	176.560049
2	16:29:20 PM	34.48	92.630	27.070	17336.000	29.000	91.260314	19.1190359	185.997659	139.510103	7.00680317	218.962599	35	19.3739612	5.67675655	177.398642
2	16:29:35 PM	34.73	92.400	27.100	17324.000	29.000	91.001169	19.0647449	185.469495	139.113946	6.98690645	218.340827	35	19.3739612	5.66063667	176.894896
2	16:29:50 PM	34.98	91.870	27.160	17334.000	29.000	90.485606	18.9567345	184.418726	138.325802	6.94732247	217.103827	35	19.3739612	5.62856660	175.892706
2	16:30:05 PM	35.23	92.540	27.080	17319.000	29.000	91.173831	19.1009176	185.821398	139.377895	7.00016314	218.755098	35	19.3739612	5.67137695	177.230530
