Genotype	Time	Logtime	Oxy_air_sat	Phase	Amp	TempC	air_sat	percent_oxygen	pO2	pO2_Torr	cO2	cO2_umol	Salinity	chlorinity	SalCorcO2	SalCorcO2_umol
6	16:01:51 PM	6.90	95.130	26.810	16603.000	29.000	93.545007	19.5976789	190.654091	143.002723	7.18221774	224.444304	35	19.3739612	5.81887354	181.839798
6	16:02:06 PM	7.15	96.090	26.710	16644.000	29.000	94.442607	19.7857262	192.483490	144.374890	7.25113389	226.597934	35	19.3739612	5.87470788	183.584621
6	16:02:21 PM	7.39	95.430	26.780	16613.000	29.000	93.813170	19.6538591	191.200634	143.412666	7.20280683	225.087713	35	19.3739612	5.83555437	182.361074
6	16:02:36 PM	7.65	97.100	26.600	16624.000	29.000	95.442365	19.9951755	194.521097	145.903225	7.32789352	228.996673	35	19.3739612	5.93689683	185.528026
6	16:02:51 PM	7.90	96.060	26.710	16633.000	29.000	94.442607	19.7857262	192.483490	144.374890	7.25113389	226.597934	35	19.3739612	5.87470788	183.584621
6	16:03:06 PM	8.15	96.020	26.720	16638.000	29.000	94.352367	19.7668209	192.299572	144.236939	7.24420541	226.381419	35	19.3739612	5.86909458	183.409206
6	16:03:21 PM	8.40	96.400	26.680	16582.000	29.000	94.713972	19.8425771	193.036559	144.789726	7.27196880	227.249025	35	19.3739612	5.89158786	184.112121
6	16:03:36 PM	8.65	95.470	26.780	16675.000	29.000	93.813170	19.6538591	191.200634	143.412666	7.20280683	225.087713	35	19.3739612	5.83555437	182.361074
6	16:03:51 PM	8.90	96.610	26.650	16567.000	29.000	94.986307	19.8996313	193.591604	145.206046	7.29287817	227.902443	35	19.3739612	5.90852817	184.641505
6	16:04:06 PM	9.15	97.330	26.580	16645.000	29.000	95.625551	20.0335529	194.894448	146.183262	7.34195819	229.436193	35	19.3739612	5.94829171	185.884116
6	16:04:21 PM	9.39	95.620	26.760	16625.000	29.000	93.992476	19.6914237	191.566078	143.686772	7.21657362	225.517926	35	19.3739612	5.84670792	182.709622
6	16:04:36 PM	9.65	96.950	26.620	16638.000	29.000	95.259616	19.9568895	194.148635	145.623855	7.31386235	228.558198	35	19.3739612	5.92552908	185.172784
6	16:04:51 PM	9.90	97.190	26.590	16606.000	29.000	95.533903	20.0143528	194.707661	146.043160	7.33492166	229.216302	35	19.3739612	5.94259087	185.705965
6	16:05:06 PM	10.14	95.930	26.730	16608.000	29.000	94.262234	19.7479380	192.115872	144.099152	7.23728516	226.165161	35	19.3739612	5.86348795	183.233998
6	16:05:21 PM	10.39	96.490	26.670	16579.000	29.000	94.804642	19.8615726	193.221354	144.928334	7.27893030	227.466572	35	19.3739612	5.89722791	184.288372
6	16:05:36 PM	10.65	96.230	26.690	16573.000	29.000	94.623409	19.8236043	192.851983	144.651283	7.26501557	227.031737	35	19.3739612	5.88595451	183.936078
6	16:05:51 PM	10.90	95.790	26.740	16571.000	29.000	94.172208	19.7290775	191.932389	143.961529	7.23037312	225.949160	35	19.3739612	5.85788796	183.058999
6	16:06:06 PM	11.14	96.680	26.640	16559.000	29.000	95.077301	19.9186946	193.777060	145.345150	7.29986457	228.120768	35	19.3739612	5.91418839	184.818387
6	16:06:21 PM	11.39	95.180	26.810	16544.000	29.000	93.545007	19.5976789	190.654091	143.002723	7.18221774	224.444304	35	19.3739612	5.81887354	181.839798
6	16:06:36 PM	11.65	98.500	26.450	16526.000	29.000	96.826984	20.2852531	197.343088	148.019898	7.43420205	232.318814	35	19.3739612	6.02302564	188.219551
6	16:06:51 PM	11.89	94.560	26.880	16569.000	29.000	92.922984	19.4673651	189.386346	142.051834	7.13445995	222.951874	35	19.3739612	5.78018124	180.630664
6	16:07:06 PM	12.15	98.050	26.500	16557.000	29.000	96.362683	20.1879821	196.396797	147.310119	7.39855387	231.204808	35	19.3739612	5.99414428	187.317009
6	16:07:21 PM	12.40	95.740	26.750	16546.000	29.000	94.082289	19.7102395	191.749125	143.824069	7.22346928	225.733415	35	19.3739612	5.85229462	182.884207
6	16:07:36 PM	12.65	98.020	26.500	16530.000	29.000	96.362683	20.1879821	196.396797	147.310119	7.39855387	231.204808	35	19.3739612	5.99414428	187.317009
6	16:07:51 PM	12.90	97.450	26.560	16520.000	29.000	95.809174	20.0720220	195.268691	146.463967	7.35605646	229.876764	35	19.3739612	5.95971382	186.241057
6	16:08:06 PM	13.15	96.870	26.620	16492.000	29.000	95.259616	19.9568895	194.148635	145.623855	7.31386235	228.558198	35	19.3739612	5.92552908	185.172784
6	16:08:21 PM	13.40	95.810	26.740	16558.000	29.000	94.172208	19.7290775	191.932389	143.961529	7.23037312	225.949160	35	19.3739612	5.85788796	183.058999
6	16:08:36 PM	13.65	97.230	26.590	16591.000	29.000	95.533903	20.0143528	194.707661	146.043160	7.33492166	229.216302	35	19.3739612	5.94259087	185.705965
6	16:08:51 PM	13.90	96.860	26.630	16519.000	29.000	95.168404	19.9377807	193.962737	145.484419	7.30685929	228.339353	35	19.3739612	5.91985536	184.995480
6	16:09:06 PM	14.15	96.240	26.690	16519.000	29.000	94.623409	19.8236043	192.851983	144.651283	7.26501557	227.031737	35	19.3739612	5.88595451	183.936078
6	16:09:21 PM	14.40	97.250	26.580	16503.000	29.000	95.625551	20.0335529	194.894448	146.183262	7.34195819	229.436193	35	19.3739612	5.94829171	185.884116
6	16:09:36 PM	14.65	96.510	26.660	16446.000	29.000	94.895420	19.8805906	193.406369	145.067107	7.28590008	227.684378	35	19.3739612	5.90287468	184.464834
6	16:09:51 PM	14.90	95.390	26.790	16486.000	29.000	93.723676	19.6351102	191.018237	143.275856	7.19593566	224.872990	35	19.3739612	5.82998750	182.187109
6	16:10:06 PM	15.14	97.200	26.590	16486.000	29.000	95.533903	20.0143528	194.707661	146.043160	7.33492166	229.216302	35	19.3739612	5.94259087	185.705965
6	16:10:21 PM	15.40	97.500	26.560	16471.000	29.000	95.809174	20.0720220	195.268691	146.463967	7.35605646	229.876764	35	19.3739612	5.95971382	186.241057
6	16:10:36 PM	15.64	98.560	26.450	16446.000	29.000	96.826984	20.2852531	197.343088	148.019898	7.43420205	232.318814	35	19.3739612	6.02302564	188.219551
6	16:10:51 PM	15.90	94.650	26.870	16434.000	29.000	93.011529	19.4859154	189.566810	142.187194	7.14125831	223.164322	35	19.3739612	5.78568912	180.802785
6	16:11:06 PM	16.15	97.790	26.530	16428.000	29.000	96.085433	20.1298981	195.831733	146.886285	7.37726708	230.539596	35	19.3739612	5.97689819	186.778069
6	16:11:21 PM	16.40	95.840	26.740	16492.000	29.000	94.172208	19.7290775	191.932389	143.961529	7.23037312	225.949160	35	19.3739612	5.85788796	183.058999
6	16:11:36 PM	16.65	97.800	26.530	16444.000	29.000	96.085433	20.1298981	195.831733	146.886285	7.37726708	230.539596	35	19.3739612	5.97689819	186.778069
6	16:11:51 PM	16.90	96.940	26.620	16444.000	29.000	95.259616	19.9568895	194.148635	145.623855	7.31386235	228.558198	35	19.3739612	5.92552908	185.172784
6	16:12:06 PM	17.14	97.960	26.510	16439.000	29.000	96.270156	20.1685976	196.208217	147.168672	7.39144979	230.982806	35	19.3739612	5.98838871	187.137147
6	16:12:21 PM	17.40	98.420	26.460	16435.000	29.000	96.733901	20.2657523	197.153377	147.877602	7.42705533	232.095479	35	19.3739612	6.01723553	188.038610
6	16:12:36 PM	17.65	98.070	26.500	16408.000	29.000	96.362683	20.1879821	196.396797	147.310119	7.39855387	231.204808	35	19.3739612	5.99414428	187.317009
6	16:12:51 PM	17.89	97.890	26.520	16402.000	29.000	96.177739	20.1492363	196.019863	147.027394	7.38435420	230.761069	35	19.3739612	5.98264002	186.957501
6	16:13:06 PM	18.15	98.730	26.430	16430.000	29.000	97.013484	20.3243249	197.723194	148.305002	7.44852119	232.766287	35	19.3739612	6.03462669	188.582084
6	16:13:21 PM	18.39	97.900	26.510	16465.000	29.000	96.270156	20.1685976	196.208217	147.168672	7.39144979	230.982806	35	19.3739612	5.98838871	187.137147
6	16:13:36 PM	18.65	98.870	26.410	16425.000	29.000	97.200431	20.3634904	198.104212	148.590789	7.46287469	233.214834	35	19.3739612	6.04625558	188.945487
6	16:13:51 PM	18.90	96.780	26.630	16378.000	29.000	95.168404	19.9377807	193.962737	145.484419	7.30685929	228.339353	35	19.3739612	5.91985536	184.995480
6	16:14:06 PM	19.15	98.120	26.490	16421.000	29.000	96.455321	20.2073898	196.585603	147.451735	7.40566645	231.427077	35	19.3739612	5.99990673	187.497085
6	16:14:21 PM	19.40	98.880	26.410	16369.000	29.000	97.200431	20.3634904	198.104212	148.590789	7.46287469	233.214834	35	19.3739612	6.04625558	188.945487
6	16:14:36 PM	19.65	98.550	26.450	16387.000	29.000	96.826984	20.2852531	197.343088	148.019898	7.43420205	232.318814	35	19.3739612	6.02302564	188.219551
6	16:14:51 PM	19.90	95.770	26.740	16385.000	29.000	94.172208	19.7290775	191.932389	143.961529	7.23037312	225.949160	35	19.3739612	5.85788796	183.058999
6	16:15:06 PM	20.14	97.020	26.610	16305.000	29.000	95.350936	19.9760211	194.334755	145.763456	7.32087375	228.777305	35	19.3739612	5.93120957	185.350299
6	16:15:21 PM	20.40	99.840	26.310	16379.000	29.000	98.141931	20.5607346	200.023083	150.030065	7.53516136	235.473792	35	19.3739612	6.10482063	190.775645
6	16:15:36 PM	20.65	98.750	26.430	16316.000	29.000	97.013484	20.3243249	197.723194	148.305002	7.44852119	232.766287	35	19.3739612	6.03462669	188.582084
6	16:15:51 PM	20.90	99.470	26.350	16273.000	29.000	97.763974	20.4815525	199.252768	149.452279	7.50614245	234.566951	35	19.3739612	6.08131016	190.040942
6	16:16:06 PM	21.15	98.480	26.450	16252.000	29.000	96.826984	20.2852531	197.343088	148.019898	7.43420205	232.318814	35	19.3739612	6.02302564	188.219551
6	16:16:21 PM	21.40	99.870	26.310	16119.000	29.000	98.141931	20.5607346	200.023083	150.030065	7.53516136	235.473792	35	19.3739612	6.10482063	190.775645
6	16:16:36 PM	21.64	99.280	26.370	16143.000	29.000	97.575675	20.4421039	198.868996	149.164426	7.49168522	234.115163	35	19.3739612	6.06959723	189.674913
6	16:16:51 PM	21.89	97.990	26.510	16121.000	29.000	96.270156	20.1685976	196.208217	147.168672	7.39144979	230.982806	35	19.3739612	5.98838871	187.137147
6	16:17:06 PM	22.15	99.010	26.400	16118.000	29.000	97.294074	20.3831084	198.295064	148.733941	7.47006437	233.439511	35	19.3739612	6.05208050	189.127516
6	16:17:21 PM	22.40	98.560	26.440	16056.000	29.000	96.920178	20.3047773	197.533027	148.162364	7.44135733	232.542417	35	19.3739612	6.02882269	188.400709
6	16:17:36 PM	22.65	96.760	26.640	16088.000	29.000	95.077301	19.9186946	193.777060	145.345150	7.29986457	228.120768	35	19.3739612	5.91418839	184.818387
6	16:17:51 PM	22.89	97.770	26.530	16115.000	29.000	96.085433	20.1298981	195.831733	146.886285	7.37726708	230.539596	35	19.3739612	5.97689819	186.778069
6	16:18:06 PM	23.15	97.840	26.520	16108.000	29.000	96.177739	20.1492363	196.019863	147.027394	7.38435420	230.761069	35	19.3739612	5.98264002	186.957501
6	16:18:21 PM	23.39	98.090	26.490	16093.000	29.000	96.455321	20.2073898	196.585603	147.451735	7.40566645	231.427077	35	19.3739612	5.99990673	187.497085
6	16:18:36 PM	23.65	98.530	26.450	16088.000	29.000	96.826984	20.2852531	197.343088	148.019898	7.43420205	232.318814	35	19.3739612	6.02302564	188.219551
6	16:18:51 PM	23.90	97.540	26.550	16122.000	29.000	95.901150	20.0912910	195.456147	146.604572	7.36311823	230.097445	35	19.3739612	5.96543511	186.419847
6	16:19:06 PM	24.15	100.220	26.270	16121.000	29.000	98.521712	20.6402987	200.797114	150.610638	7.56432024	236.385008	35	19.3739612	6.12844451	191.513891
6	16:19:21 PM	24.40	96.290	26.690	16166.000	29.000	94.623409	19.8236043	192.851983	144.651283	7.26501557	227.031737	35	19.3739612	5.88595451	183.936078
6	16:19:36 PM	24.65	97.270	26.580	16122.000	29.000	95.625551	20.0335529	194.894448	146.183262	7.34195819	229.436193	35	19.3739612	5.94829171	185.884116
6	16:19:51 PM	24.90	96.190	26.700	16155.000	29.000	94.532955	19.8046540	192.667627	144.513004	7.25807061	226.814706	35	19.3739612	5.88032785	183.760245
6	16:20:06 PM	25.15	98.450	26.460	16153.000	29.000	96.733901	20.2657523	197.153377	147.877602	7.42705533	232.095479	35	19.3739612	6.01723553	188.038610
6	16:20:21 PM	25.39	98.110	26.490	16159.000	29.000	96.455321	20.2073898	196.585603	147.451735	7.40566645	231.427077	35	19.3739612	5.99990673	187.497085
6	16:20:36 PM	25.65	95.880	26.730	16179.000	29.000	94.262234	19.7479380	192.115872	144.099152	7.23728516	226.165161	35	19.3739612	5.86348795	183.233998
6	16:20:51 PM	25.90	99.810	26.310	16218.000	29.000	98.141931	20.5607346	200.023083	150.030065	7.53516136	235.473792	35	19.3739612	6.10482063	190.775645
6	16:21:06 PM	26.15	100.010	26.290	16129.000	29.000	98.331593	20.6004687	200.409633	150.320002	7.54972325	235.928852	35	19.3739612	6.11661836	191.144324
6	16:21:21 PM	26.40	97.190	26.590	16179.000	29.000	95.533903	20.0143528	194.707661	146.043160	7.33492166	229.216302	35	19.3739612	5.94259087	185.705965
6	16:21:36 PM	26.65	96.900	26.620	16163.000	29.000	95.259616	19.9568895	194.148635	145.623855	7.31386235	228.558198	35	19.3739612	5.92552908	185.172784
6	16:21:51 PM	26.90	97.300	26.580	16220.000	29.000	95.625551	20.0335529	194.894448	146.183262	7.34195819	229.436193	35	19.3739612	5.94829171	185.884116
6	16:22:06 PM	27.14	97.530	26.550	16193.000	29.000	95.901150	20.0912910	195.456147	146.604572	7.36311823	230.097445	35	19.3739612	5.96543511	186.419847
6	16:22:21 PM	27.39	97.550	26.550	16206.000	29.000	95.901150	20.0912910	195.456147	146.604572	7.36311823	230.097445	35	19.3739612	5.96543511	186.419847
6	16:22:36 PM	27.65	96.600	26.650	16248.000	29.000	94.986307	19.8996313	193.591604	145.206046	7.29287817	227.902443	35	19.3739612	5.90852817	184.641505
6	16:22:51 PM	27.90	94.700	26.860	16256.000	29.000	93.100180	19.5044876	189.747488	142.322714	7.14806471	223.377022	35	19.3739612	5.79120351	180.975110
6	16:23:06 PM	28.15	95.040	26.820	16175.000	29.000	93.455831	19.5789965	190.472341	142.866399	7.17537095	224.230342	35	19.3739612	5.81332643	181.666451
6	16:23:21 PM	28.39	96.160	26.700	16266.000	29.000	94.532955	19.8046540	192.667627	144.513004	7.25807061	226.814706	35	19.3739612	5.88032785	183.760245
6	16:23:36 PM	28.65	97.260	26.580	16279.000	29.000	95.625551	20.0335529	194.894448	146.183262	7.34195819	229.436193	35	19.3739612	5.94829171	185.884116
6	16:23:51 PM	28.89	96.860	26.630	16258.000	29.000	95.168404	19.9377807	193.962737	145.484419	7.30685929	228.339353	35	19.3739612	5.91985536	184.995480
6	16:24:06 PM	29.15	95.250	26.800	16280.000	29.000	93.634289	19.6163834	190.836056	143.139209	7.18907264	224.658520	35	19.3739612	5.82442723	182.013351
6	16:24:21 PM	29.40	95.890	26.730	16295.000	29.000	94.262234	19.7479380	192.115872	144.099152	7.23728516	226.165161	35	19.3739612	5.86348795	183.233998
6	16:24:36 PM	29.65	96.850	26.630	16320.000	29.000	95.168404	19.9377807	193.962737	145.484419	7.30685929	228.339353	35	19.3739612	5.91985536	184.995480
6	16:24:51 PM	29.89	95.660	26.760	16311.000	29.000	93.992476	19.6914237	191.566078	143.686772	7.21657362	225.517926	35	19.3739612	5.84670792	182.709622
6	16:25:06 PM	30.15	96.500	26.660	16325.000	29.000	94.895420	19.8805906	193.406369	145.067107	7.28590008	227.684378	35	19.3739612	5.90287468	184.464834
6	16:25:21 PM	30.40	95.260	26.800	16318.000	29.000	93.634289	19.6163834	190.836056	143.139209	7.18907264	224.658520	35	19.3739612	5.82442723	182.013351
6	16:25:36 PM	30.64	95.730	26.750	16351.000	29.000	94.082289	19.7102395	191.749125	143.824069	7.22346928	225.733415	35	19.3739612	5.85229462	182.884207
6	16:25:51 PM	30.90	95.500	26.770	16356.000	29.000	93.902770	19.6726303	191.383247	143.549637	7.20968615	225.302692	35	19.3739612	5.84112784	182.535245
6	16:26:06 PM	31.14	97.120	26.600	16346.000	29.000	95.442365	19.9951755	194.521097	145.903225	7.32789352	228.996673	35	19.3739612	5.93689683	185.528026
6	16:26:21 PM	31.39	93.750	26.970	16368.000	29.000	92.130763	19.3013948	187.771720	140.840761	7.07363464	221.051082	35	19.3739612	5.73090192	179.090685
6	16:26:36 PM	31.65	95.540	26.770	16353.000	29.000	93.902770	19.6726303	191.383247	143.549637	7.20968615	225.302692	35	19.3739612	5.84112784	182.535245
6	16:26:51 PM	31.90	94.720	26.860	16387.000	29.000	93.100180	19.5044876	189.747488	142.322714	7.14806471	223.377022	35	19.3739612	5.79120351	180.975110
6	16:27:06 PM	32.15	95.440	26.780	16367.000	29.000	93.813170	19.6538591	191.200634	143.412666	7.20280683	225.087713	35	19.3739612	5.83555437	182.361074
6	16:27:21 PM	32.40	97.370	26.570	16385.000	29.000	95.717308	20.0527760	195.081458	146.323531	7.34900312	229.656348	35	19.3739612	5.95399936	186.062480
6	16:27:36 PM	32.65	95.890	26.730	16355.000	29.000	94.262234	19.7479380	192.115872	144.099152	7.23728516	226.165161	35	19.3739612	5.86348795	183.233998
6	16:27:51 PM	32.90	95.200	26.810	16409.000	29.000	93.545007	19.5976789	190.654091	143.002723	7.18221774	224.444304	35	19.3739612	5.81887354	181.839798
6	16:28:06 PM	33.15	94.800	26.850	16440.000	29.000	93.188935	19.5230818	189.928380	142.458394	7.15487916	223.589974	35	19.3739612	5.79672443	181.147638
6	16:28:21 PM	33.40	94.220	26.910	16389.000	29.000	92.657975	19.4118457	188.846231	141.646713	7.11411301	222.316032	35	19.3739612	5.76369660	180.115519
6	16:28:36 PM	33.65	94.410	26.890	16461.000	29.000	92.834543	19.4488368	189.206095	141.916634	7.12766963	222.739676	35	19.3739612	5.77467987	180.458746
6	16:28:51 PM	33.90	94.530	26.880	16427.000	29.000	92.922984	19.4673651	189.386346	142.051834	7.13445995	222.951874	35	19.3739612	5.78018124	180.630664
6	16:29:06 PM	34.15	93.740	26.970	16463.000	29.000	92.130763	19.3013948	187.771720	140.840761	7.07363464	221.051082	35	19.3739612	5.73090192	179.090685
6	16:29:21 PM	34.40	94.790	26.850	16453.000	29.000	93.188935	19.5230818	189.928380	142.458394	7.15487916	223.589974	35	19.3739612	5.79672443	181.147638
6	16:29:36 PM	34.65	94.410	26.890	16472.000	29.000	92.834543	19.4488368	189.206095	141.916634	7.12766963	222.739676	35	19.3739612	5.77467987	180.458746
6	16:29:51 PM	34.90	94.780	26.850	16449.000	29.000	93.188935	19.5230818	189.928380	142.458394	7.15487916	223.589974	35	19.3739612	5.79672443	181.147638
6	16:30:06 PM	35.15	94.000	26.940	16527.000	29.000	92.393902	19.3565225	188.308025	141.243024	7.09383802	221.682438	35	19.3739612	5.74727025	179.602195
