millis,noisePerMs,agcCnt,aStatus,aPower,jamInd,jamStat,ofsI,magI,ofsQ,magQ,VN(mm/s),VE(mm/s),VD(mm/s),avgSignalStrength,SVs_used,SVs_tracked,signal_strengths
44034,122,1482,2,1,4,0,-24,131,58,140,-34,-23,38,42,4,10,49,46,41,32,
64045,116,1638,2,1,6,1,-22,146,53,151,-8,-26,21,36,4,12,45,41,36,25,
104091,125,1638,2,1,5,1,-22,148,56,150,5,21,56,39,6,14,50,45,34,38,37,32,
154102,126,1638,2,1,5,1,-21,144,55,150,10,26,28,38,6,15,49,45,32,41,39,25,
204114,127,1638,2,1,5,1,-22,146,55,150,-8,6,53,39,7,15,50,46,38,41,41,23,34,
254117,126,1638,2,1,12,1,-24,145,55,151,-24,13,1,38,7,15,49,45,36,40,40,24,34,
304133,125,1638,2,1,5,1,-21,145,55,153,3,21,19,39,7,14,49,45,38,39,40,23,39,
354135,126,1638,2,1,5,1,-21,145,55,151,30,31,-5,38,7,12,50,46,35,40,41,25,35,
404147,126,1638,2,1,6,1,-22,145,54,150,-15,24,-6,37,7,11,50,43,39,39,42,22,27,
454154,126,1638,2,1,5,1,-21,146,54,149,29,22,35,39,6,11,49,43,39,40,40,27,
504156,124,1638,2,1,5,1,-22,144,55,150,25,-12,-17,37,7,12,49,43,40,34,41,22,31,
554170,119,1638,2,1,4,1,-22,145,55,150,25,22,70,39,7,12,49,42,44,39,41,22,36,
604174,114,1638,2,1,5,1,-23,142,53,149,1,-2,-8,38,7,12,48,40,46,39,39,25,30,
654186,115,1638,2,1,4,1,-22,143,55,150,31,27,22,38,7,12,48,42,42,41,39,21,34,
704195,115,1638,2,1,16,1,-23,144,56,148,9,60,42,36,7,12,46,45,41,43,35,22,23,
754203,114,1638,2,1,5,1,-22,142,55,148,82,53,8,37,7,13,46,45,42,42,37,23,30,
804216,112,1638,2,1,8,1,-21,141,55,146,-9,-53,-3,38,7,14,45,47,35,42,34,32,32,
854218,113,1638,2,1,7,1,-23,141,55,147,-23,-33,-56,36,7,14,45,46,29,42,36,24,30,
904226,112,1638,2,1,4,1,-22,141,54,148,22,-4,-1,37,7,13,45,47,35,42,40,28,28,
954233,112,1638,2,1,4,1,-23,142,54,150,19,28,135,37,7,13,42,48,40,43,40,25,24,
1004242,113,1638,2,1,5,1,-22,142,55,148,-8,-6,-16,35,8,13,45,48,44,41,40,18,28,22,
1054254,114,1638,2,1,10,1,-22,140,55,147,-9,-10,7,39,7,13,44,46,46,41,40,29,28,
1104259,114,1638,2,1,14,1,-23,140,56,149,-6,-23,-12,38,7,13,44,45,46,40,40,18,34,
1154264,114,1638,2,1,5,1,-23,142,56,149,7,-2,35,39,7,13,43,44,45,39,40,28,35,
1204281,114,1638,2,1,4,1,-23,141,55,149,-31,-14,-1,36,8,14,44,43,45,40,37,25,27,33,
1254287,113,1638,2,1,11,1,-22,143,56,150,4,84,61,34,8,13,42,44,45,40,37,28,18,25,
1304297,113,1638,2,1,4,1,-20,143,53,149,17,10,-9,37,7,13,42,45,43,40,32,31,27,
1354295,113,1638,2,1,5,1,-22,140,54,149,-72,-108,-138,32,8,13,39,46,39,41,31,26,21,20,
1404311,113,1638,2,1,4,1,-21,142,54,148,29,-35,44,32,7,13,37,46,31,40,29,27,18,
1454317,114,1638,2,1,5,1,-23,143,56,148,-14,8,3,35,8,14,37,47,38,43,30,30,24,34,
1504334,113,1638,2,1,4,1,-22,143,55,149,27,-5,6,37,7,14,40,46,43,42,31,30,29,
1554334,111,1638,2,1,14,1,-23,141,54,148,-1,-7,4,37,8,14,38,46,46,41,33,33,26,33,
1604350,110,1638,2,1,4,1,-23,141,57,148,-10,-42,5,38,7,14,41,45,46,39,37,29,33,
1654352,110,1638,2,1,5,1,-22,142,54,147,-4,-9,-1,36,8,14,41,45,46,41,41,22,27,32,
1704364,111,1638,2,1,9,1,-24,142,55,148,62,42,-54,37,8,14,43,44,47,41,39,23,28,36,
1754364,111,1638,2,1,4,1,-20,143,56,147,-10,-22,3,38,7,14,41,43,46,43,39,31,29,
1804380,110,1638,2,1,4,1,-22,141,55,148,-1,-44,-10,37,7,14,40,44,42,43,40,29,22,
1854384,109,1638,2,1,9,1,-24,140,56,146,-19,22,-16,34,8,14,41,44,41,43,38,22,19,29,
1904395,109,1638,2,1,5,1,-22,139,56,148,-19,36,35,36,8,14,39,44,39,42,40,29,29,28,
1954398,109,1638,2,1,5,1,-21,141,57,147,-35,-41,21,35,8,14,37,44,39,43,40,31,27,26,
2004413,110,1638,2,1,5,1,-22,142,56,149,36,-38,11,36,7,14,34,45,46,41,37,24,26,
2054414,111,1638,2,1,4,1,-22,143,55,149,-20,11,13,34,8,14,33,44,47,40,37,28,23,22,
2104430,110,1638,2,1,8,1,-22,142,55,147,-18,-17,-33,34,8,14,33,44,47,39,38,22,22,30,
2154434,110,1638,2,1,4,1,-23,141,56,147,22,-3,10,36,7,14,34,43,48,39,33,26,30,
2204446,111,1638,2,1,10,1,-24,142,56,148,-23,-16,1,37,7,14,30,44,49,38,34,35,34,
2254450,111,1638,2,1,4,1,-22,140,56,147,9,26,8,37,7,14,35,44,48,39,30,33,30,
2304464,110,1638,2,1,4,1,-22,141,55,148,-12,-14,-38,30,8,14,33,43,44,41,19,34,14,18,
2354458,110,1638,2,1,5,1,-22,143,57,147,26,23,40,35,7,14,32,46,22,40,44,30,33,
2404489,111,1638,2,1,8,1,-22,142,56,148,-25,11,-6,32,8,14,29,45,25,32,43,32,32,24,
2454481,110,1638,2,1,5,1,-23,141,55,148,-31,-20,21,33,8,14,34,44,34,45,36,32,24,21,
2504494,110,1638,2,1,6,1,-22,141,56,146,-33,-1,-9,34,8,14,31,42,40,44,33,31,27,29,
2554496,110,1638,2,1,6,1,-21,140,56,147,23,-47,-1,34,8,14,29,42,40,44,31,36,33,22,
2604524,110,1638,2,1,5,1,-22,142,56,147,12,9,-7,34,9,14,26,44,28,45,43,36,33,32,26,
2654514,111,1638,2,1,4,1,-23,141,55,150,-36,-10,1,35,8,14,30,44,45,45,34,34,22,31,
2704527,111,1638,2,1,4,1,-24,142,56,149,24,2,-5,34,8,14,33,45,45,43,33,34,23,20,
2754529,110,1638,2,1,4,1,-22,142,55,147,-29,-2,41,35,8,14,33,42,45,42,27,32,30,33,
2804544,110,1638,2,1,4,1,-24,140,55,149,-35,35,12,36,7,14,34,44,45,41,22,37,30,
2854548,109,1638,2,1,5,1,-22,141,56,147,3,0,63,36,8,14,36,43,45,41,33,35,30,29,
2904575,108,1638,2,1,10,1,-21,143,56,147,-9,-14,-8,35,8,14,35,41,27,44,40,31,40,27,
2954563,107,1638,2,1,4,1,-21,141,56,150,-1,50,34,35,8,14,31,42,43,42,28,39,28,27,
3004582,106,1638,2,1,4,1,-24,141,54,148,-49,-8,41,33,9,14,35,43,19,33,40,25,39,30,33,
3054581,107,1638,2,1,4,1,-24,141,56,146,11,-11,8,33,9,14,36,42,19,38,40,30,38,31,29,
3104593,107,1638,2,1,9,1,-22,141,55,148,0,0,-25,35,8,14,34,42,44,41,31,38,27,27,
3154589,109,1638,2,1,5,1,-21,142,54,149,12,9,9,35,8,14,29,44,48,42,35,35,26,24,
3204622,110,1638,2,1,6,1,-23,143,56,149,-1,33,0,32,9,14,32,42,27,48,42,14,35,27,26,
3254614,111,1638,2,1,5,1,-22,144,55,148,14,-14,-49,36,7,14,30,40,32,49,43,32,30,
3304640,111,1638,2,1,5,1,-23,143,55,147,44,-29,-25,32,9,14,27,42,24,48,44,26,35,27,23,
3354622,110,1638,2,1,5,1,-23,142,56,149,-19,35,-11,32,9,14,30,41,30,46,45,15,34,22,31,
3404657,110,1638,2,1,5,1,-23,143,56,148,13,-27,-11,31,8,14,42,19,46,44,23,31,20,30,
3454645,111,1638,2,1,4,1,-23,144,53,152,28,-5,-40,31,9,14,24,41,26,47,44,19,35,24,26,
3504664,111,1638,2,1,5,1,-22,143,55,149,18,-38,-13,32,9,13,23,41,32,45,44,23,32,27,24,
3554658,112,1638,2,1,13,1,-21,144,52,152,-17,-4,-48,32,8,13,37,25,46,42,26,34,31,19,
