epoch,link,log type,data
0,0,BSYS,4,INFO,Firmware SHA: 526A32BB
0.00,2,DATA,SOFT2,5110,2688
0.00,3,DATA,SOFT2,5517,2708
0.00,1,DATA,SOFT2,5564,2686
0.00,0,BSYS,7626,INFO,etmark 0
0.00,2,DATA,SOFT2,5610,2689
0.00,3,DATA,SOFT2,6017,2708
0.00,1,DATA,SOFT2,6064,2685
0.00,2,DATA,SOFT2,6110,2689
0.00,3,DATA,SOFT2,6517,2707
0.00,1,DATA,SOFT2,6564,2686
0.00,2,DATA,SOFT2,6610,2689
0.00,3,DATA,SOFT2,7017,2708
0.00,1,DATA,SOFT2,7064,2686
0.00,2,DATA,SOFT2,7110,2689
0.00,3,DATA,SOFT2,7517,2708
0.00,1,DATA,SOFT2,7564,2685
0.00,2,DATA,SOFT2,7610,2688
0.00,3,DATA,SOFT2,8017,2708
0.00,1,DATA,SOFT2,8064,2685
0.00,2,DATA,SOFT2,8110,2689
0.00,3,DATA,SOFT2,8517,2707
0.00,1,DATA,SOFT2,8564,2685
0.00,2,DATA,SOFT2,8610,2688
0.00,3,DATA,SOFT2,9017,2708
0.00,1,DATA,SOFT2,9064,2685
0.00,2,DATA,SOFT2,9110,2689
0.00,3,DATA,SOFT2,9517,2708
0.00,1,DATA,SOFT2,9564,2685
0.00,2,DATA,SOFT2,9610,2688
0.00,3,DATA,SOFT2,10017,2708
0.00,1,DATA,SOFT2,10064,2685
0.00,2,DATA,SOFT2,10110,2689
0.00,3,DATA,SOFT2,10517,2708
0.00,1,DATA,SOFT2,10564,2685
0.00,2,DATA,SOFT2,10610,2688
0.00,3,DATA,SOFT2,11017,2707
0.00,1,DATA,SOFT2,11064,2685
0.00,2,DATA,SOFT2,11110,2688
0.00,3,DATA,SOFT2,11517,2708
0.00,1,DATA,SOFT2,11564,2685
0.00,2,DATA,SOFT2,11610,2688
0.00,3,DATA,SOFT2,12017,2708
0.00,1,DATA,SOFT2,12064,2685
0.00,2,DATA,SOFT2,12110,2688
0.00,3,DATA,SOFT2,12517,2708
0.00,1,DATA,SOFT2,12564,2685
0.00,2,DATA,SOFT2,12610,2689
0.00,3,DATA,SOFT2,13017,2708
0.00,1,DATA,SOFT2,13064,2685
0.00,2,DATA,SOFT2,13110,2688
0.00,3,DATA,SOFT2,13517,2708
0.00,1,DATA,SOFT2,13564,2685
0.00,2,DATA,SOFT2,13610,2688
0.00,3,DATA,SOFT2,14017,2708
0.00,1,DATA,SOFT2,14064,2685
0.00,2,DATA,SOFT2,14110,2688
0.00,3,DATA,SOFT2,14517,2708
0.00,1,DATA,SOFT2,14564,2685
0.00,2,DATA,SOFT2,14610,2689
0.00,3,DATA,SOFT2,15017,2708
0.00,1,DATA,SOFT2,15064,2685
0.00,2,DATA,SOFT2,15110,2688
0.00,3,DATA,SOFT2,15517,2707
0.00,1,DATA,SOFT2,15564,2685
0.00,0,BSYS,17626,INFO,etmark 0
0.00,2,DATA,SOFT2,15610,2688
0.00,3,DATA,SOFT2,16017,2708
0.00,1,DATA,SOFT2,16064,2685
0.00,2,DATA,SOFT2,16110,2688
0.00,3,DATA,SOFT2,16517,2708
0.00,1,DATA,SOFT2,16564,2685
0.00,2,DATA,SOFT2,16610,2688
0.00,3,DATA,SOFT2,17017,2708
0.00,1,DATA,SOFT2,17064,2685
0.00,2,DATA,SOFT2,17110,2689
0.00,3,DATA,SOFT2,17517,2708
0.00,1,DATA,SOFT2,17564,2685
0.00,2,DATA,SOFT2,17610,2688
0.00,3,DATA,SOFT2,18017,2708
0.00,1,DATA,SOFT2,18064,2685
0.00,2,DATA,SOFT2,18110,2688
0.00,3,DATA,SOFT2,18517,2707
0.00,1,DATA,SOFT2,18564,2685
0.00,2,DATA,SOFT2,18610,2688
0.00,3,DATA,SOFT2,19017,2707
0.00,1,DATA,SOFT2,19064,2685
0.00,2,DATA,SOFT2,19110,2688
0.00,3,DATA,SOFT2,19517,2708
0.00,1,DATA,SOFT2,19564,2685
0.00,2,DATA,SOFT2,19610,2688
0.00,3,DATA,SOFT2,20017,2708
0.00,1,DATA,SOFT2,20064,2685
0.00,2,DATA,SOFT2,20110,2688
0.00,3,DATA,SOFT2,20517,2708
0.00,1,DATA,SOFT2,20564,2685
0.00,2,DATA,SOFT2,20610,2689
0.00,3,DATA,SOFT2,21017,2708
0.00,1,DATA,SOFT2,21064,2685
0.00,2,DATA,SOFT2,21110,2688
0.00,3,DATA,SOFT2,21517,2708
0.00,1,DATA,SOFT2,21564,2685
0.00,2,DATA,SOFT2,21610,2689
0.00,3,DATA,SOFT2,22017,2708
0.00,1,DATA,SOFT2,22064,2685
0.00,2,DATA,SOFT2,22110,2688
0.00,3,DATA,SOFT2,22517,2708
0.00,1,DATA,SOFT2,22564,2685
0.00,2,DATA,SOFT2,22610,2689
0.00,3,DATA,SOFT2,23017,2708
0.00,1,DATA,SOFT2,23064,2685
0.00,2,DATA,SOFT2,23110,2688
0.00,3,DATA,SOFT2,23517,2708
0.00,1,DATA,SOFT2,23564,2685
0.00,2,DATA,SOFT2,23610,2689
0.00,3,DATA,SOFT2,24017,2708
0.00,1,DATA,SOFT2,24064,2685
0.00,2,DATA,SOFT2,24110,2688
0.00,3,DATA,SOFT2,24517,2708
0.00,1,DATA,SOFT2,24564,2685
0.00,2,DATA,SOFT2,24610,2689
0.00,3,DATA,SOFT2,25017,2708
0.00,1,DATA,SOFT2,25064,2685
0.00,2,DATA,SOFT2,25110,2689
0.00,3,DATA,SOFT2,25517,2708
0.00,1,DATA,SOFT2,25564,2685
0.00,0,BSYS,27627,INFO,etmark 0
0.00,2,DATA,SOFT2,25610,2688
0.00,3,DATA,SOFT2,26017,2708
0.00,1,DATA,SOFT2,26064,2685
0.00,2,DATA,SOFT2,26110,2688
0.00,3,DATA,SOFT2,26517,2708
0.00,1,DATA,SOFT2,26564,2685
0.00,2,DATA,SOFT2,26610,2689
0.00,3,DATA,SOFT2,27017,2708
0.00,1,DATA,SOFT2,27064,2685
0.00,2,DATA,SOFT2,27110,2689
0.00,3,DATA,SOFT2,27517,2708
0.00,1,DATA,SOFT2,27564,2685
0.00,2,DATA,SOFT2,27610,2688
0.00,3,DATA,SOFT2,28017,2708
0.00,1,DATA,SOFT2,28064,2685
0.00,2,DATA,SOFT2,28110,2689
0.00,3,DATA,SOFT2,28517,2708
0.00,1,DATA,SOFT2,28564,2685
0.00,2,DATA,SOFT2,28610,2689
0.00,3,DATA,SOFT2,29017,2708
0.00,1,DATA,SOFT2,29064,2685
0.00,2,DATA,SOFT2,29110,2688
0.00,3,DATA,SOFT2,29517,2708
0.00,1,DATA,SOFT2,29564,2685
0.00,2,DATA,SOFT2,29610,2689
0.00,3,DATA,SOFT2,30017,2708
0.00,1,DATA,SOFT2,30064,2685
0.00,2,DATA,SOFT2,30110,2688
0.00,3,DATA,SOFT2,30517,2708
0.00,1,DATA,SOFT2,30564,2685
0.00,2,DATA,SOFT2,30610,2689
0.00,3,DATA,SOFT2,31017,2707
0.00,1,DATA,SOFT2,31064,2685
0.00,2,DATA,SOFT2,31110,2689
0.00,3,DATA,SOFT2,31517,2708
0.00,1,DATA,SOFT2,31564,2685
