millis,noisePerMs,agcCnt,aStatus,aPower,jamInd,jamStat,ofsI,magI,ofsQ,magQ,VN(mm/s),VE(mm/s),VD(mm/s),avgSignalStrength,SVs_used,SVs_tracked,signal_strengths
millis,noisePerMs,agcCnt,aStatus,aPower,jamInd,jamStat,ofsI,magI,ofsQ,magQ,VN(mm/s),VE(mm/s),VD(mm/s),avgSignalStrength,SVs_used,SVs_tracked,signal_strengths
43647,131,1872,2,1,6,0,-20,153,51,160,55,36,57,43,5,6,50,45,39,42,41,
63661,113,1482,2,1,4,1,-20,139,52,150,110,25,101,43,5,8,50,46,37,43,41,
104081,123,1638,2,1,5,1,-23,143,54,151,-16,31,-7,41,6,9,49,47,40,43,26,41,
154086,124,1638,2,1,4,1,-21,144,54,151,-32,-25,-11,40,6,10,49,48,40,43,22,40,
204095,125,1638,2,1,14,1,-22,146,54,151,46,20,61,40,6,10,49,48,39,43,23,39,
254102,124,1638,2,1,6,1,-22,145,54,151,-32,20,-8,43,5,10,48,47,38,45,39,
304113,123,1638,2,1,5,1,-21,143,54,150,35,15,17,40,6,11,48,45,38,44,27,41,
354122,123,1638,2,1,5,1,-20,144,54,151,-1,15,2,39,7,11,47,42,40,45,35,43,25,
404131,123,1638,2,1,5,1,-21,142,57,150,-26,-19,-6,38,7,11,49,42,40,45,32,41,21,
454139,122,1638,2,1,6,1,-22,144,55,151,6,9,17,38,7,12,48,40,39,43,33,39,24,
504147,122,1638,2,1,5,1,-22,141,54,148,-41,10,-22,37,8,14,49,39,39,43,31,41,26,32,
554155,122,1638,2,1,4,1,-25,145,53,152,17,-1,16,36,9,14,50,42,38,42,25,25,42,29,32,
604158,123,1638,2,1,5,1,-21,144,54,153,-46,0,-45,38,7,15,49,44,39,40,26,40,31,
654168,124,1638,2,1,13,1,-20,143,55,150,68,61,32,37,8,16,50,46,41,39,20,31,38,31,
704177,124,1638,2,1,4,1,-23,145,56,150,2,4,36,36,8,16,49,46,40,41,18,40,29,31,
754182,124,1638,2,1,12,1,-23,145,54,151,-70,26,-17,39,7,16,49,46,40,40,26,40,32,
804196,125,1638,2,1,5,1,-20,147,53,152,-4,-8,40,39,6,17,49,47,40,39,21,41,
854203,127,1638,2,1,6,1,-22,144,53,154,69,40,94,40,6,17,49,46,40,39,26,40,
904214,128,1638,2,1,6,2,-21,144,54,153,35,19,21,39,7,17,49,44,39,42,26,41,32,
954213,129,1638,2,1,5,1,-23,145,53,152,119,37,127,38,7,17,49,41,39,42,25,34,42,
1004221,128,1638,2,1,5,1,-19,149,52,155,95,35,69,36,7,17,49,38,37,42,17,27,42,
1054238,128,1638,2,1,8,1,-23,146,53,153,47,9,-7,36,7,17,49,41,35,41,23,25,42,
1104242,128,1638,2,1,16,2,-21,145,53,151,-66,-31,-51,34,8,17,49,41,37,40,14,26,42,30,
1154252,127,1638,2,1,6,1,-22,145,52,151,-33,-4,-45,38,6,16,48,44,38,40,19,44,
1204262,127,1638,2,1,6,1,-22,144,53,153,5,31,42,38,7,16,48,47,37,43,20,41,31,
1254262,127,1638,2,1,5,1,-23,145,54,154,-5,0,-37,38,7,16,49,49,38,44,23,25,41,
1304277,127,1638,2,1,5,1,-22,145,53,151,3,30,30,37,8,16,49,48,38,43,26,26,42,30,
1354286,126,1638,2,1,5,1,-21,145,53,153,-49,-17,-34,34,8,17,48,47,39,44,20,12,41,25,
1404290,126,1638,2,1,5,1,-24,144,56,153,19,-13,52,37,7,16,49,44,40,41,17,42,28,
1454296,126,1638,2,1,5,1,-23,144,54,152,71,28,48,35,8,16,49,42,40,39,21,20,43,26,
1504306,127,1638,2,1,6,1,-20,145,56,151,51,7,32,35,8,16,49,40,40,38,26,29,43,21,
1554317,126,1638,2,1,5,1,-21,146,55,154,98,38,132,34,8,16,50,37,40,40,22,24,43,20,
1604327,126,1638,2,1,7,1,-20,145,51,154,-5,7,53,36,8,16,50,35,39,41,23,29,45,26,
1654335,127,1638,2,1,16,1,-23,143,53,152,45,18,48,38,7,16,50,39,40,40,29,42,29,
1704345,128,1638,2,1,6,1,-22,147,51,153,29,-12,1,39,7,16,49,46,39,43,24,42,30,
1754352,128,1638,2,1,11,1,-21,147,51,155,-59,-36,-51,38,8,16,50,47,40,42,21,42,29,36,
1804358,126,1638,2,1,5,1,-19,148,52,154,66,7,49,35,8,15,49,47,39,41,19,27,41,20,
1854367,121,1638,2,1,5,1,-23,144,54,153,59,9,61,37,7,15,49,47,38,42,21,44,20,
1904372,121,1638,2,1,19,2,-20,145,53,151,-15,0,-6,36,8,15,49,48,40,41,22,25,41,23,
1954382,119,1638,2,1,15,1,-22,145,53,152,-11,-3,15,38,7,18,48,46,39,39,26,41,28,
2004392,118,1638,2,1,4,1,-23,145,54,152,35,12,35,36,7,15,48,45,41,41,21,38,24,
2054401,116,1638,2,1,5,1,-23,143,59,155,-96,-75,-15,36,7,15,48,45,41,38,22,38,24,
2104402,115,1638,2,1,6,1,-22,145,55,150,66,22,99,38,6,15,47,43,42,39,35,25,
2154417,115,1638,2,1,12,1,-24,145,53,152,31,14,38,37,7,15,48,42,40,42,26,37,27,
2204423,115,1638,2,1,4,1,-23,144,53,153,-60,-23,-11,36,7,16,49,42,40,40,26,39,18,
2254433,114,1638,2,1,5,1,-23,143,54,152,17,-9,30,37,8,16,49,43,41,41,25,37,29,33,
2304437,114,1638,2,1,4,1,-23,145,53,151,-17,-14,25,36,8,16,49,44,40,42,28,39,18,32,
2354449,116,1638,2,1,5,1,-24,144,53,151,-4,10,28,37,7,16,49,44,40,41,38,21,31,
2404455,118,1638,2,1,6,1,-19,144,52,152,23,3,61,39,6,16,48,47,41,40,40,23,
2454463,120,1638,2,1,6,1,-22,146,52,151,5,51,-28,41,6,16,48,47,42,41,42,26,
2504470,119,1638,2,1,11,1,-22,147,54,152,-31,-32,-19,39,7,16,47,47,41,42,29,39,29,
2554481,119,1638,2,1,5,1,-21,147,53,154,-13,-28,3,38,7,16,49,45,42,41,25,40,29,
2604489,118,1638,2,1,8,1,-22,144,53,154,-55,-27,-10,40,6,16,48,43,42,39,31,41,
2654498,116,1638,2,1,5,1,-22,143,52,154,14,14,1,37,7,16,48,41,42,40,28,41,19,
2704507,113,1638,2,1,5,1,-21,141,54,148,18,13,-4,38,7,16,47,39,42,42,30,41,27,
2754512,112,1638,2,1,5,1,-23,145,52,152,-15,-11,21,37,7,16,47,41,42,44,22,40,26,
2804520,111,1638,2,1,4,1,-20,143,55,152,22,11,54,37,7,16,47,44,40,43,32,37,18,
2854526,111,1638,2,1,5,1,-25,143,53,152,5,-4,39,39,6,16,49,45,41,42,40,22,
2904535,111,1638,2,1,4,1,-22,141,53,149,-16,-51,-85,36,7,16,48,47,39,40,34,18,29,
2954549,110,1638,2,1,4,1,-23,143,52,149,-34,-55,-30,35,8,16,47,46,39,41,30,31,32,19,
3004554,110,1638,2,1,5,1,-22,141,54,149,-16,-1,48,37,7,16,48,44,40,41,33,32,23,
3054560,111,1638,2,1,5,1,-24,143,53,149,30,41,3,38,6,16,47,44,42,42,35,18,
3104569,112,1638,2,1,4,1,-23,143,53,149,-23,-20,-74,38,6,16,47,43,43,41,37,20,
3154578,113,1638,2,1,5,1,-23,144,53,152,-6,-18,-32,38,6,16,48,43,42,41,36,18,
3204582,113,1638,2,1,13,1,-23,144,54,151,-6,24,14,37,7,16,48,45,42,43,27,33,21,
3254598,114,1638,2,1,4,1,-22,144,54,152,16,7,19,33,7,16,47,44,43,40,22,18,23,
3304599,115,1638,2,1,5,1,-22,144,53,152,-6,-25,-5,36,8,16,47,46,42,42,27,35,22,32,
3354607,116,1638,2,1,4,1,-23,146,53,152,46,-17,-13,36,8,16,48,47,42,42,33,28,18,30,
3404615,116,1638,2,1,5,1,-22,145,52,153,-31,-34,-174,36,8,16,47,47,43,38,26,29,34,25,
3454621,115,1638,2,1,6,1,-24,146,53,153,-26,2,-38,34,9,16,47,46,42,38,29,31,27,19,33,
3504631,116,1638,2,1,17,1,-20,145,52,151,-16,-21,-29,36,8,16,48,47,40,38,28,31,31,32,
3554640,115,1638,2,1,6,1,-21,144,54,149,-23,-30,-64,32,9,16,49,45,21,39,35,30,24,13,32,
