epoch,link,log type,data
1739994182.65,2,DATA,SOFT2,1589,2460
1739994182.68,3,DATA,SOFT2,1605,2476
1739994183.09,1,DATA,SOFT2,2058,2446
1739994183.15,2,DATA,SOFT2,2089,2460
1739994183.18,3,DATA,SOFT2,2105,2477
1739994183.59,1,DATA,SOFT2,2558,2446
1739994183.65,2,DATA,SOFT2,2589,2460
1739994183.68,3,DATA,SOFT2,2605,2477
1739994183.98,0,BSYS,2122641,INFO,disable SM bus
1739994183.98,0,BSYS,2122642,INFO,next ss et 1739994239
1739994188.98,0,BSYS,2127646,INFO,etmark 1739994189
1739994199.01,0,BSYS,2137646,INFO,etmark 1739994199
1739994209.00,0,BSYS,2147646,INFO,etmark 1739994209
1739994219.00,0,BSYS,2157646,INFO,etmark 1739994219
1739994229.00,0,BSYS,2167646,INFO,etmark 1739994229
1739994239.00,0,BSYS,2177641,INFO,enable SM bus
1739994239.00,0,BSYS,2177642,INFO,ss until ms 2182642
1739994239.00,0,BSYS,2177655,INFO,etmark 1739994239
1739994241.65,1,DATA,SOFT2,619,2448
1739994241.68,2,DATA,SOFT2,610,2461
1739994241.70,3,DATA,SOFT2,588,2477
1739994242.15,1,DATA,SOFT2,1119,2447
1739994242.18,2,DATA,SOFT2,1110,2462
1739994242.20,3,DATA,SOFT2,1089,2477
1739994242.65,1,DATA,SOFT2,1619,2447
1739994242.68,2,DATA,SOFT2,1610,2462
1739994242.70,3,DATA,SOFT2,1588,2477
1739994243.15,1,DATA,SOFT2,2119,2447
1739994243.18,2,DATA,SOFT2,2110,2462
1739994243.20,3,DATA,SOFT2,2088,2477
1739994243.65,1,DATA,SOFT2,2619,2447
1739994243.68,2,DATA,SOFT2,2610,2462
1739994243.70,3,DATA,SOFT2,2588,2477
1739994243.98,0,BSYS,2182642,INFO,disable SM bus
1739994243.98,0,BSYS,2182643,INFO,next ss et 1739994299
1739994248.98,0,BSYS,2187647,INFO,etmark 1739994249
1739994259.01,0,BSYS,2197647,INFO,etmark 1739994259
1739994269.00,0,BSYS,2207647,INFO,etmark 1739994269
1739994279.00,0,BSYS,2217647,INFO,etmark 1739994279
1739994289.00,0,BSYS,2227647,INFO,etmark 1739994289
1739994299.00,0,BSYS,2237641,INFO,enable SM bus
1739994299.00,0,BSYS,2237642,INFO,ss until ms 2242642
1739994299.00,0,BSYS,2237655,INFO,etmark 1739994299
1739994301.58,2,DATA,SOFT2,519,2462
1739994301.65,1,DATA,SOFT2,620,2448
1739994301.72,3,DATA,SOFT2,654,2478
1739994302.08,2,DATA,SOFT2,1019,2462
1739994302.15,1,DATA,SOFT2,1120,2448
1739994302.22,3,DATA,SOFT2,1154,2479
1739994302.58,2,DATA,SOFT2,1519,2462
1739994302.65,1,DATA,SOFT2,1620,2448
1739994302.72,3,DATA,SOFT2,1654,2479
1739994303.08,2,DATA,SOFT2,2019,2462
1739994303.15,1,DATA,SOFT2,2120,2448
1739994303.22,3,DATA,SOFT2,2154,2479
1739994303.58,2,DATA,SOFT2,2519,2462
1739994303.65,1,DATA,SOFT2,2620,2448
1739994303.72,3,DATA,SOFT2,2654,2479
1739994303.98,0,BSYS,2242642,INFO,disable SM bus
1739994303.98,0,BSYS,2242643,INFO,next ss et 1739994359
1739994308.98,0,BSYS,2247647,INFO,etmark 1739994309
1739994319.01,0,BSYS,2257647,INFO,etmark 1739994319
1739994329.00,0,BSYS,2267647,INFO,etmark 1739994329
1739994339.00,0,BSYS,2277648,INFO,etmark 1739994339
1739994349.00,0,BSYS,2287649,INFO,etmark 1739994349
1739994359.00,0,BSYS,2297644,INFO,enable SM bus
1739994359.00,0,BSYS,2297645,INFO,ss until ms 2302645
1739994359.00,0,BSYS,2297658,INFO,etmark 1739994359
1739994361.56,1,DATA,SOFT2,521,2449
1739994361.61,2,DATA,SOFT2,542,2463
1739994361.73,3,DATA,SOFT2,655,2479
1739994362.06,1,DATA,SOFT2,1021,2449
1739994362.11,2,DATA,SOFT2,1042,2463
1739994362.23,3,DATA,SOFT2,1155,2479
1739994362.56,1,DATA,SOFT2,1521,2449
1739994362.61,2,DATA,SOFT2,1542,2463
1739994362.73,3,DATA,SOFT2,1655,2479
1739994363.06,1,DATA,SOFT2,2021,2450
1739994363.11,2,DATA,SOFT2,2042,2463
1739994363.23,3,DATA,SOFT2,2155,2479
1739994363.56,1,DATA,SOFT2,2521,2449
1739994363.61,2,DATA,SOFT2,2542,2463
1739994363.73,3,DATA,SOFT2,2655,2479
1739994364.00,0,BSYS,2302645,INFO,disable SM bus
1739994364.00,0,BSYS,2302646,INFO,next ss et 1739994419
1739994369.00,0,BSYS,2307648,INFO,etmark 1739994369
1739994379.00,0,BSYS,2317648,INFO,etmark 1739994379
1739994389.00,0,BSYS,2327648,INFO,etmark 1739994389
1739994399.00,0,BSYS,2337648,INFO,etmark 1739994399
1739994409.00,0,BSYS,2347648,INFO,etmark 1739994408
1739994417.00,0,BSYS,2357648,INFO,etmark 1739994418
1739994419.00,0,BSYS,2358642,INFO,enable SM bus
1739994419.00,0,BSYS,2358643,INFO,ss until ms 2363643
1739994421.60,2,DATA,SOFT2,528,2464
1739994421.66,1,DATA,SOFT2,620,2451
1739994421.68,3,DATA,SOFT2,591,2479
1739994422.10,2,DATA,SOFT2,1028,2464
1739994422.16,1,DATA,SOFT2,1120,2452
1739994422.18,3,DATA,SOFT2,1091,2479
1739994422.60,2,DATA,SOFT2,1528,2464
1739994422.66,1,DATA,SOFT2,1620,2451
1739994422.68,3,DATA,SOFT2,1591,2479
1739994423.10,2,DATA,SOFT2,2028,2464
1739994423.16,1,DATA,SOFT2,2120,2452
1739994423.18,3,DATA,SOFT2,2091,2479
1739994423.60,2,DATA,SOFT2,2528,2464
1739994423.66,1,DATA,SOFT2,2620,2452
1739994423.68,3,DATA,SOFT2,2591,2480
1739994424.00,0,BSYS,2363643,INFO,disable SM bus
1739994424.00,0,BSYS,2363644,INFO,next ss et 1739994479
1739994428.00,0,BSYS,2367648,INFO,etmark 1739994428
1739994438.00,0,BSYS,2377648,INFO,etmark 1739994438
1739994448.00,0,BSYS,2387649,INFO,etmark 1739994448
1739994458.00,0,BSYS,2397650,INFO,etmark 1739994458
1739994468.00,0,BSYS,2407649,INFO,etmark 1739994468
1739994478.00,0,BSYS,2417649,INFO,etmark 1739994478
1739994479.00,0,BSYS,2418643,INFO,enable SM bus
1739994479.00,0,BSYS,2418644,INFO,ss until ms 2423644
1739994479.00,0,BSYS,2418645,INFO,inc new sample
1739994479.00,0,BSYS,2418647,INFO,sample 1 complete
1739994479.00,0,BSYS,2418648,INFO,next ss et 1739994479
1739994479.00,0,BSYS,2418650,INFO,next sa et 1739995679
1739994481.58,1,DATA,SOFT2,537,2453
1739994481.60,3,DATA,SOFT2,529,2481
1739994481.78,2,DATA,SOFT2,631,2466
1739994482.08,1,DATA,SOFT2,1037,2453
1739994482.11,3,DATA,SOFT2,1029,2481
1739994482.20,2,DATA,SOFT2,1131,2465
1739994482.58,1,DATA,SOFT2,1537,2453
1739994482.61,3,DATA,SOFT2,1529,2481
1739994482.70,2,DATA,SOFT2,1631,2466
1739994483.08,1,DATA,SOFT2,2037,2453
1739994483.11,3,DATA,SOFT2,2029,2481
1739994483.20,2,DATA,SOFT2,2131,2465
1739994483.58,1,DATA,SOFT2,2537,2453
1739994483.61,3,DATA,SOFT2,2529,2481
1739994483.70,2,DATA,SOFT2,2631,2465
1739994484.00,0,BSYS,2423644,INFO,disable SM bus
1739994484.00,0,BSYS,2423645,INFO,next ss et 1739994539
1739994488.00,0,BSYS,2427649,INFO,etmark 1739994488
1739994498.00,0,BSYS,2437649,INFO,etmark 1739994498
1739994508.00,0,BSYS,2447649,INFO,etmark 1739994508
1739994518.00,0,BSYS,2457649,INFO,etmark 1739994518
1739994528.00,0,BSYS,2467649,INFO,etmark 1739994528
1739994538.00,0,BSYS,2477649,INFO,etmark 1739994538
1739994539.00,0,BSYS,2478645,INFO,enable SM bus
1739994539.00,0,BSYS,2478646,INFO,ss until ms 2483646
1739994541.61,3,DATA,SOFT2,533,2482
1739994541.63,1,DATA,SOFT2,589,2454
1739994541.68,2,DATA,SOFT2,612,2467
1739994542.11,3,DATA,SOFT2,1033,2482
1739994542.13,1,DATA,SOFT2,1089,2454
1739994542.18,2,DATA,SOFT2,1112,2467
1739994542.61,3,DATA,SOFT2,1533,2482
1739994542.63,1,DATA,SOFT2,1589,2454
1739994542.68,2,DATA,SOFT2,1612,2467
1739994543.11,3,DATA,SOFT2,2033,2482
1739994543.13,1,DATA,SOFT2,2089,2454
1739994543.18,2,DATA,SOFT2,2112,2467
1739994543.61,3,DATA,SOFT2,2533,2482
1739994543.63,1,DATA,SOFT2,2589,2454
1739994543.68,2,DATA,SOFT2,2612,2467
1739994544.00,0,BSYS,2483646,INFO,disable SM bus
1739994544.00,0,BSYS,2483647,INFO,next ss et 1739994599
1739994548.00,0,BSYS,2487649,INFO,etmark 1739994548
1739994558.00,0,BSYS,2497650,INFO,etmark 1739994558
1739994568.00,0,BSYS,2507650,INFO,etmark 1739994568
1739994578.00,0,BSYS,2517650,INFO,etmark 1739994578
1739994588.00,0,BSYS,2527650,INFO,etmark 1739994588
1739994598.00,0,BSYS,2537650,INFO,etmark 1739994598
1739994599.00,0,BSYS,2538644,INFO,enable SM bus
1739994599.00,0,BSYS,2538645,INFO,ss until ms 2543645
1739994601.59,1,DATA,SOFT2,553,2455
1739994601.63,2,DATA,SOFT2,557,2465
1739994601.66,3,DATA,SOFT2,577,2482
1739994602.09,1,DATA,SOFT2,1053,2455
1739994602.13,2,DATA,SOFT2,1057,2465
1739994602.16,3,DATA,SOFT2,1077,2482
1739994602.59,1,DATA,SOFT2,1553,2455
1739994602.63,2,DATA,SOFT2,1557,2465
1739994602.66,3,DATA,SOFT2,1577,2482
1739994603.09,1,DATA,SOFT2,2053,2455
1739994603.13,2,DATA,SOFT2,2057,2465
1739994603.16,3,DATA,SOFT2,2077,2482
1739994603.59,1,DATA,SOFT2,2553,2455
1739994603.63,2,DATA,SOFT2,2557,2465
1739994603.66,3,DATA,SOFT2,2577,2481
1739994604.00,0,BSYS,2543645,INFO,disable SM bus
1739994604.00,0,BSYS,2543646,INFO,next ss et 1739994659
1739994608.00,0,BSYS,2547650,INFO,etmark 1739994608
1739994618.00,0,BSYS,2557650,INFO,etmark 1739994618
1739994628.00,0,BSYS,2567650,INFO,etmark 1739994628
1739994638.00,0,BSYS,2577650,INFO,etmark 1739994638
1739994648.00,0,BSYS,2587650,INFO,etmark 1739994648
1739994658.00,0,BSYS,2597651,INFO,etmark 1739994658
1739994659.00,0,BSYS,2598645,INFO,enable SM bus
1739994659.00,0,BSYS,2598646,INFO,ss until ms 2603646
1739994661.63,3,DATA,SOFT2,556,2482
1739994661.65,1,DATA,SOFT2,605,2456
1739994661.67,2,DATA,SOFT2,589,2466
1739994662.13,3,DATA,SOFT2,1056,2481
1739994662.15,1,DATA,SOFT2,1105,2455
1739994662.18,2,DATA,SOFT2,1089,2465
1739994662.63,3,DATA,SOFT2,1556,2482
1739994662.65,1,DATA,SOFT2,1605,2456
1739994662.68,2,DATA,SOFT2,1589,2465
1739994663.13,3,DATA,SOFT2,2056,2482
1739994663.15,1,DATA,SOFT2,2105,2456
1739994663.18,2,DATA,SOFT2,2089,2465
1739994663.63,3,DATA,SOFT2,2556,2482
1739994663.65,1,DATA,SOFT2,2605,2455
1739994663.68,2,DATA,SOFT2,2589,2465
1739994664.00,0,BSYS,2603646,INFO,disable SM bus
1739994664.00,0,BSYS,2603647,INFO,next ss et 1739994719
1739994668.00,0,BSYS,2607651,INFO,etmark 1739994668
1739994678.00,0,BSYS,2617651,INFO,etmark 1739994678
1739994688.00,0,BSYS,2627651,INFO,etmark 1739994688
1739994698.00,0,BSYS,2637651,INFO,etmark 1739994698
1739994708.00,0,BSYS,2647651,INFO,etmark 1739994708
1739994718.00,0,BSYS,2657651,INFO,etmark 1739994718
1739994719.00,0,BSYS,2658645,INFO,enable SM bus
1739994719.00,0,BSYS,2658646,INFO,ss until ms 2663646
1739994721.64,2,DATA,SOFT2,570,2466
1739994721.67,1,DATA,SOFT2,626,2456
1739994721.73,3,DATA,SOFT2,658,2482
1739994722.14,2,DATA,SOFT2,1070,2466
1739994722.17,1,DATA,SOFT2,1126,2456
1739994722.23,3,DATA,SOFT2,1158,2482
1739994722.64,2,DATA,SOFT2,1570,2466
1739994722.67,1,DATA,SOFT2,1626,2456
1739994722.73,3,DATA,SOFT2,1658,2482
1739994723.14,2,DATA,SOFT2,2070,2466
1739994723.17,1,DATA,SOFT2,2126,2456
1739994723.23,3,DATA,SOFT2,2158,2482
1739994723.64,2,DATA,SOFT2,2570,2466
1739994723.67,1,DATA,SOFT2,2626,2457
1739994723.73,3,DATA,SOFT2,2658,2482
1739994724.00,0,BSYS,2663646,INFO,disable SM bus
1739994724.00,0,BSYS,2663647,INFO,next ss et 1739994779
1739994728.00,0,BSYS,2667651,INFO,etmark 1739994728
1739994738.00,0,BSYS,2677651,INFO,etmark 1739994738
1739994748.00,0,BSYS,2687652,INFO,etmark 1739994748
1739994758.00,0,BSYS,2697652,INFO,etmark 1739994758
1739994768.00,0,BSYS,2707652,INFO,etmark 1739994768
1739994778.00,0,BSYS,2717652,INFO,etmark 1739994778
1739994779.00,0,BSYS,2718646,INFO,enable SM bus
1739994779.00,0,BSYS,2718647,INFO,ss until ms 2723647
1739994781.58,1,DATA,SOFT2,541,2456
1739994781.62,2,DATA,SOFT2,554,2462
1739994781.80,3,DATA,SOFT2,655,2480
1739994782.08,1,DATA,SOFT2,1041,2456
1739994782.12,2,DATA,SOFT2,1054,2462
1739994782.23,3,DATA,SOFT2,1155,2480
1739994782.58,1,DATA,SOFT2,1541,2456
1739994782.62,2,DATA,SOFT2,1554,2462
1739994782.73,3,DATA,SOFT2,1655,2480
1739994783.08,1,DATA,SOFT2,2041,2457
1739994783.12,2,DATA,SOFT2,2054,2462
1739994783.23,3,DATA,SOFT2,2155,2480
1739994783.58,1,DATA,SOFT2,2541,2456
1739994783.62,2,DATA,SOFT2,2554,2462
1739994783.73,3,DATA,SOFT2,2655,2480
1739994784.00,0,BSYS,2723647,INFO,disable SM bus
1739994784.00,0,BSYS,2723648,INFO,next ss et 1739994839
1739994788.00,0,BSYS,2727652,INFO,etmark 1739994788
1739994798.00,0,BSYS,2737652,INFO,etmark 1739994798
1739994808.00,0,BSYS,2747652,INFO,etmark 1739994808
1739994818.00,0,BSYS,2757652,INFO,etmark 1739994818
1739994828.00,0,BSYS,2767652,INFO,etmark 1739994828
1739994838.00,0,BSYS,2777653,INFO,etmark 1739994838
1739994839.00,0,BSYS,2778647,INFO,enable SM bus
1739994839.00,0,BSYS,2778648,INFO,ss until ms 2783648
1739994841.63,3,DATA,SOFT2,556,2479
1739994841.67,1,DATA,SOFT2,627,2456
1739994841.70,2,DATA,SOFT2,632,2462
1739994842.13,3,DATA,SOFT2,1056,2479
1739994842.17,1,DATA,SOFT2,1127,2456
1739994842.20,2,DATA,SOFT2,1132,2462
1739994842.63,3,DATA,SOFT2,1556,2479
1739994842.67,1,DATA,SOFT2,1627,2456
1739994842.70,2,DATA,SOFT2,1632,2462
1739994843.13,3,DATA,SOFT2,2056,2479
1739994843.17,1,DATA,SOFT2,2127,2456
1739994843.20,2,DATA,SOFT2,2132,2462
1739994843.63,3,DATA,SOFT2,2556,2479
1739994843.67,1,DATA,SOFT2,2627,2456
1739994843.70,2,DATA,SOFT2,2632,2462
1739994844.00,0,BSYS,2783648,INFO,disable SM bus
1739994844.00,0,BSYS,2783649,INFO,next ss et 1739994899
1739994848.00,0,BSYS,2787653,INFO,etmark 1739994848
1739994858.00,0,BSYS,2797653,INFO,etmark 1739994858
1739994868.00,0,BSYS,2807653,INFO,etmark 1739994868
1739994878.00,0,BSYS,2817653,INFO,etmark 1739994878
1739994888.00,0,BSYS,2827653,INFO,etmark 1739994888
1739994898.00,0,BSYS,2837653,INFO,etmark 1739994898
1739994899.00,0,BSYS,2838647,INFO,enable SM bus
1739994899.00,0,BSYS,2838648,INFO,ss until ms 2843648
1739994901.58,1,DATA,SOFT2,537,2455
1739994901.62,3,DATA,SOFT2,544,2475
1739994901.70,2,DATA,SOFT2,555,2455
1739994902.08,1,DATA,SOFT2,1037,2455
1739994902.12,3,DATA,SOFT2,1044,2474
1739994902.20,2,DATA,SOFT2,1055,2455
1739994902.58,1,DATA,SOFT2,1537,2455
1739994902.62,3,DATA,SOFT2,1544,2474
1739994902.70,2,DATA,SOFT2,1555,2455
1739994903.08,1,DATA,SOFT2,2037,2455
1739994903.12,3,DATA,SOFT2,2044,2475
1739994903.20,2,DATA,SOFT2,2055,2455
1739994903.58,1,DATA,SOFT2,2537,2455
1739994903.62,3,DATA,SOFT2,2544,2474
1739994903.70,2,DATA,SOFT2,2555,2455
1739994904.00,0,BSYS,2843648,INFO,disable SM bus
1739994904.00,0,BSYS,2843649,INFO,next ss et 1739994959
1739994908.00,0,BSYS,2847653,INFO,etmark 1739994908
1739994918.00,0,BSYS,2857653,INFO,etmark 1739994918
1739994928.00,0,BSYS,2867653,INFO,etmark 1739994928
1739994938.00,0,BSYS,2877654,INFO,etmark 1739994938
1739994948.00,0,BSYS,2887654,INFO,etmark 1739994948
1739994958.00,0,BSYS,2897654,INFO,etmark 1739994958
1739994959.00,0,BSYS,2898648,INFO,enable SM bus
1739994959.00,0,BSYS,2898649,INFO,ss until ms 2903649
1739994961.63,2,DATA,SOFT2,559,2451
1739994961.65,1,DATA,SOFT2,612,2454
1739994961.76,3,DATA,SOFT2,582,2472
1739994962.13,2,DATA,SOFT2,1059,2451
1739994962.15,1,DATA,SOFT2,1112,2454
1739994962.26,3,DATA,SOFT2,1082,2473
1739994962.63,2,DATA,SOFT2,1559,2452
1739994962.65,1,DATA,SOFT2,1612,2454
1739994962.76,3,DATA,SOFT2,1582,2473
1739994963.13,2,DATA,SOFT2,2059,2451
1739994963.15,1,DATA,SOFT2,2112,2453
1739994963.26,3,DATA,SOFT2,2082,2472
1739994963.63,2,DATA,SOFT2,2559,2451
1739994963.65,1,DATA,SOFT2,2612,2454
1739994963.76,3,DATA,SOFT2,2582,2472
1739994964.00,0,BSYS,2903649,INFO,disable SM bus
1739994964.00,0,BSYS,2903650,INFO,next ss et 1739995019
1739994968.00,0,BSYS,2907654,INFO,etmark 1739994968
1739994978.00,0,BSYS,2917654,INFO,etmark 1739994978
1739994988.00,0,BSYS,2927654,INFO,etmark 1739994988
1739994998.00,0,BSYS,2937654,INFO,etmark 1739994998
1739995008.00,0,BSYS,2947654,INFO,etmark 1739995008
1739995018.00,0,BSYS,2957655,INFO,etmark 1739995018
1739995019.00,0,BSYS,2958649,INFO,enable SM bus
1739995019.00,0,BSYS,2958650,INFO,ss until ms 2963650
1739995021.56,1,DATA,SOFT2,516,2452
1739995021.72,2,DATA,SOFT2,647,2449
1739995021.75,3,DATA,SOFT2,659,2468
1739995022.06,1,DATA,SOFT2,1016,2453
1739995022.22,2,DATA,SOFT2,1147,2449
1739995022.25,3,DATA,SOFT2,1159,2468
1739995022.56,1,DATA,SOFT2,1516,2452
1739995022.72,2,DATA,SOFT2,1647,2449
1739995022.75,3,DATA,SOFT2,1659,2468
1739995023.06,1,DATA,SOFT2,2016,2452
1739995023.22,2,DATA,SOFT2,2147,2449
1739995023.25,3,DATA,SOFT2,2159,2468
1739995023.56,1,DATA,SOFT2,2516,2452
1739995023.72,2,DATA,SOFT2,2647,2449
1739995023.75,3,DATA,SOFT2,2659,2468
1739995024.00,0,BSYS,2963650,INFO,disable SM bus
1739995024.00,0,BSYS,2963651,INFO,next ss et 1739995079
1739995028.00,0,BSYS,2967655,INFO,etmark 1739995028
1739995038.00,0,BSYS,2977655,INFO,etmark 1739995038
1739995048.00,0,BSYS,2987655,INFO,etmark 1739995048
1739995058.00,0,BSYS,2997655,INFO,etmark 1739995058
1739995068.00,0,BSYS,3007655,INFO,etmark 1739995068
1739995078.00,0,BSYS,3017655,INFO,etmark 1739995078
1739995079.00,0,BSYS,3018649,INFO,enable SM bus
1739995079.00,0,BSYS,3018650,INFO,ss until ms 3023650
1739995081.59,1,DATA,SOFT2,549,2450
1739995081.62,2,DATA,SOFT2,553,2446
1739995081.72,3,DATA,SOFT2,529,2465
1739995082.09,1,DATA,SOFT2,1049,2450
1739995082.12,2,DATA,SOFT2,1053,2445
1739995082.16,3,DATA,SOFT2,1029,2465
1739995082.59,1,DATA,SOFT2,1549,2450
1739995082.62,2,DATA,SOFT2,1553,2445
1739995082.66,3,DATA,SOFT2,1529,2465
1739995083.09,1,DATA,SOFT2,2049,2450
1739995083.12,2,DATA,SOFT2,2053,2445
1739995083.16,3,DATA,SOFT2,2029,2466
1739995083.59,1,DATA,SOFT2,2549,2450
1739995083.62,2,DATA,SOFT2,2553,2446
1739995083.66,3,DATA,SOFT2,2529,2465
1739995084.00,0,BSYS,3023650,INFO,disable SM bus
1739995084.00,0,BSYS,3023651,INFO,next ss et 1739995139
1739995088.00,0,BSYS,3027655,INFO,etmark 1739995088
1739995098.00,0,BSYS,3037655,INFO,etmark 1739995098
1739995108.00,0,BSYS,3047655,INFO,etmark 1739995108
1739995118.00,0,BSYS,3057655,INFO,etmark 1739995118
1739995128.00,0,BSYS,3067656,INFO,etmark 1739995128
1739995138.00,0,BSYS,3077656,INFO,etmark 1739995138
1739995139.00,0,BSYS,3078650,INFO,enable SM bus
1739995139.00,0,BSYS,3078651,INFO,ss until ms 3083651
1739995141.62,1,DATA,SOFT2,585,2449
1739995141.66,3,DATA,SOFT2,567,2465
1739995141.72,2,DATA,SOFT2,649,2446
1739995142.12,1,DATA,SOFT2,1085,2448
1739995142.16,3,DATA,SOFT2,1067,2465
1739995142.22,2,DATA,SOFT2,1149,2446
1739995142.62,1,DATA,SOFT2,1585,2449
1739995142.66,3,DATA,SOFT2,1567,2465
1739995142.72,2,DATA,SOFT2,1649,2446
1739995143.12,1,DATA,SOFT2,2085,2448
1739995143.16,3,DATA,SOFT2,2067,2465
1739995143.22,2,DATA,SOFT2,2149,2446
1739995143.62,1,DATA,SOFT2,2585,2449
1739995143.66,3,DATA,SOFT2,2567,2465
1739995143.72,2,DATA,SOFT2,2649,2447
1739995144.00,0,BSYS,3083651,INFO,disable SM bus
1739995144.00,0,BSYS,3083652,INFO,next ss et 1739995199
1739995148.00,0,BSYS,3087656,INFO,etmark 1739995148
1739995158.00,0,BSYS,3097656,INFO,etmark 1739995158
1739995168.00,0,BSYS,3107656,INFO,etmark 1739995168
1739995178.00,0,BSYS,3117656,INFO,etmark 1739995178
1739995188.00,0,BSYS,3127656,INFO,etmark 1739995188
1739995198.00,0,BSYS,3137656,INFO,etmark 1739995198
1739995199.00,0,BSYS,3138650,INFO,enable SM bus
1739995199.00,0,BSYS,3138651,INFO,ss until ms 3143651
1739995201.62,1,DATA,SOFT2,579,2448
1739995201.65,2,DATA,SOFT2,571,2448
1739995201.67,3,DATA,SOFT2,561,2466
1739995202.12,1,DATA,SOFT2,1079,2448
1739995202.15,2,DATA,SOFT2,1071,2448
1739995202.17,3,DATA,SOFT2,1061,2467
1739995202.62,1,DATA,SOFT2,1579,2448
1739995202.65,2,DATA,SOFT2,1571,2447
1739995202.67,3,DATA,SOFT2,1561,2467
1739995203.12,1,DATA,SOFT2,2079,2448
1739995203.15,2,DATA,SOFT2,2071,2448
1739995203.17,3,DATA,SOFT2,2061,2467
1739995203.62,1,DATA,SOFT2,2579,2448
1739995203.65,2,DATA,SOFT2,2571,2448
1739995203.67,3,DATA,SOFT2,2561,2467
1739995204.00,0,BSYS,3143651,INFO,disable SM bus
1739995204.00,0,BSYS,3143652,INFO,next ss et 1739995259
1739995208.00,0,BSYS,3147656,INFO,etmark 1739995208
1739995218.00,0,BSYS,3157656,INFO,etmark 1739995218
1739995228.00,0,BSYS,3167656,INFO,etmark 1739995228
1739995238.00,0,BSYS,3177657,INFO,etmark 1739995238
1739995248.00,0,BSYS,3187657,INFO,etmark 1739995248
1739995258.00,0,BSYS,3197657,INFO,etmark 1739995258
1739995259.00,0,BSYS,3198651,INFO,enable SM bus
1739995259.00,0,BSYS,3198652,INFO,ss until ms 3203652
1739995261.56,1,DATA,SOFT2,524,2447
1739995261.68,3,DATA,SOFT2,609,2466
1739995261.77,2,DATA,SOFT2,624,2447
1739995262.06,1,DATA,SOFT2,1024,2447
1739995262.19,3,DATA,SOFT2,1109,2466
1739995262.27,2,DATA,SOFT2,1124,2447
1739995262.56,1,DATA,SOFT2,1524,2447
1739995262.69,3,DATA,SOFT2,1609,2466
1739995262.77,2,DATA,SOFT2,1624,2447
1739995263.06,1,DATA,SOFT2,2024,2447
1739995263.19,3,DATA,SOFT2,2109,2466
1739995263.27,2,DATA,SOFT2,2124,2447
1739995263.56,1,DATA,SOFT2,2524,2446
1739995263.69,3,DATA,SOFT2,2609,2466
1739995263.77,2,DATA,SOFT2,2624,2447
1739995264.00,0,BSYS,3203652,INFO,disable SM bus
1739995264.00,0,BSYS,3203653,INFO,next ss et 1739995319
1739995268.00,0,BSYS,3207657,INFO,etmark 1739995268
1739995278.00,0,BSYS,3217657,INFO,etmark 1739995278
1739995288.00,0,BSYS,3227657,INFO,etmark 1739995288
1739995298.00,0,BSYS,3237657,INFO,etmark 1739995298
1739995308.00,0,BSYS,3247657,INFO,etmark 1739995308
1739995318.00,0,BSYS,3257657,INFO,etmark 1739995318
1739995319.00,0,BSYS,3258651,INFO,enable SM bus
1739995319.00,0,BSYS,3258652,INFO,ss until ms 3263652
1739995321.62,3,DATA,SOFT2,545,2466
1739995321.65,2,DATA,SOFT2,578,2447
1739995321.67,1,DATA,SOFT2,619,2446
1739995322.12,3,DATA,SOFT2,1045,2466
1739995322.15,2,DATA,SOFT2,1078,2447
1739995322.17,1,DATA,SOFT2,1119,2446
1739995322.62,3,DATA,SOFT2,1545,2466
1739995322.65,2,DATA,SOFT2,1578,2447
1739995322.67,1,DATA,SOFT2,1619,2446
1739995323.12,3,DATA,SOFT2,2045,2466
1739995323.15,2,DATA,SOFT2,2078,2447
1739995323.17,1,DATA,SOFT2,2119,2446
1739995323.62,3,DATA,SOFT2,2545,2466
1739995323.65,2,DATA,SOFT2,2578,2447
1739995323.67,1,DATA,SOFT2,2619,2446
1739995324.00,0,BSYS,3263652,INFO,disable SM bus
1739995324.00,0,BSYS,3263653,INFO,next ss et 1739995379
1739995328.00,0,BSYS,3267657,INFO,etmark 1739995328
1739995338.00,0,BSYS,3277657,INFO,etmark 1739995338
1739995348.00,0,BSYS,3287657,INFO,etmark 1739995348
1739995358.00,0,BSYS,3297658,INFO,etmark 1739995358
1739995368.00,0,BSYS,3307658,INFO,etmark 1739995368
1739995378.00,0,BSYS,3317658,INFO,etmark 1739995378
1739995379.00,0,BSYS,3318652,INFO,enable SM bus
1739995379.00,0,BSYS,3318653,INFO,ss until ms 3323653
1739995381.61,1,DATA,SOFT2,568,2445
1739995381.66,2,DATA,SOFT2,590,2448
1739995381.69,3,DATA,SOFT2,540,2466
1739995382.11,1,DATA,SOFT2,1068,2445
1739995382.15,3,DATA,SOFT2,1040,2467
1739995382.23,2,DATA,SOFT2,1090,2448
1739995382.61,1,DATA,SOFT2,1568,2445
1739995382.65,3,DATA,SOFT2,1540,2467
1739995382.73,2,DATA,SOFT2,1590,2448
1739995383.11,1,DATA,SOFT2,2068,2445
1739995383.15,3,DATA,SOFT2,2039,2467
1739995383.23,2,DATA,SOFT2,2090,2448
1739995383.61,1,DATA,SOFT2,2568,2445
1739995383.65,3,DATA,SOFT2,2539,2466
1739995383.73,2,DATA,SOFT2,2590,2447
1739995384.00,0,BSYS,3323653,INFO,disable SM bus
1739995384.00,0,BSYS,3323654,INFO,next ss et 1739995439
