4/4/2023/12:48 PM SW ver:OXY10v3_33
Header Ch-3
Description: Midd_03_800
IDENTIFICATION
PHIboard number   : v1231475
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 03

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 99477
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.55 at 029.0°C amp 039300
100.00%a.s.phase 2: 26.16 at 029.0°C amp 016200
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/4/2023;12:48:40 PM;0.00;94.160;26.780;15961.000;29.000
4/4/2023;12:48:45 PM;0.09;94.010;26.800;15927.000;29.000
4/4/2023;12:49:00 PM;0.34;93.610;26.840;15941.000;29.000
4/4/2023;12:49:15 PM;0.59;94.700;26.720;15880.000;29.000
4/4/2023;12:49:30 PM;0.84;94.370;26.760;15882.000;29.000
4/4/2023;12:49:45 PM;1.09;94.670;26.720;15822.000;29.000
4/4/2023;12:50:00 PM;1.34;95.220;26.660;15762.000;29.000
4/4/2023;12:50:15 PM;1.59;93.710;26.830;15866.000;29.000
4/4/2023;12:50:30 PM;1.84;94.720;26.720;15732.000;29.000
4/4/2023;12:50:45 PM;2.09;95.550;26.630;15697.000;29.000
4/4/2023;12:51:00 PM;2.34;96.200;26.560;15646.000;29.000
4/4/2023;12:51:15 PM;2.59;94.680;26.720;15696.000;29.000
4/4/2023;12:51:30 PM;2.84;95.810;26.600;15739.000;29.000
4/4/2023;12:51:45 PM;3.09;95.920;26.590;15693.000;29.000
4/4/2023;12:52:00 PM;3.34;94.190;26.780;15679.000;29.000
4/4/2023;12:52:15 PM;3.59;93.630;26.840;15640.000;29.000
4/4/2023;12:52:30 PM;3.84;95.580;26.620;15641.000;29.000
4/4/2023;12:52:45 PM;4.09;96.900;26.480;15656.000;29.000
4/4/2023;12:53:00 PM;4.34;96.370;26.540;15609.000;29.000
4/4/2023;12:53:15 PM;4.59;94.900;26.700;15586.000;29.000
4/4/2023;12:53:30 PM;4.84;96.950;26.470;15561.000;29.000
4/4/2023;12:53:45 PM;5.09;96.490;26.520;15613.000;29.000
4/4/2023;12:54:00 PM;5.34;97.820;26.380;15569.000;29.000
4/4/2023;12:54:15 PM;5.59;96.830;26.490;15542.000;29.000
4/4/2023;12:54:30 PM;5.84;96.210;26.550;15508.000;29.000
4/4/2023;12:54:45 PM;6.09;98.670;26.290;15519.000;29.000
4/4/2023;12:55:00 PM;6.34;98.600;26.300;15456.000;29.000
4/4/2023;12:55:15 PM;6.59;96.960;26.470;15430.000;29.000
4/4/2023;12:55:30 PM;6.84;96.880;26.480;15384.000;29.000
4/4/2023;12:55:45 PM;7.09;99.170;26.240;15387.000;29.000
4/4/2023;12:56:00 PM;7.34;98.270;26.330;15355.000;29.000
4/4/2023;12:56:15 PM;7.59;97.120;26.460;15403.000;29.000
4/4/2023;12:56:30 PM;7.84;99.020;26.260;15383.000;29.000
4/4/2023;12:56:45 PM;8.09;99.070;26.250;15333.000;29.000
4/4/2023;12:57:00 PM;8.34;98.760;26.280;15319.000;29.000
4/4/2023;12:57:15 PM;8.59;99.870;26.170;15318.000;29.000
4/4/2023;12:57:30 PM;8.84;102.220;25.930;15261.000;29.000
4/4/2023;12:57:45 PM;9.09;98.910;26.270;15286.000;29.000
4/4/2023;12:58:00 PM;9.34;99.260;26.230;15234.000;29.000
4/4/2023;12:58:15 PM;9.59;101.460;26.010;15221.000;29.000
4/4/2023;12:58:30 PM;9.84;101.130;26.040;15202.000;29.000
4/4/2023;12:58:45 PM;10.09;100.720;26.080;15234.000;29.000
4/4/2023;12:59:00 PM;10.34;101.980;25.950;15151.000;29.000
4/4/2023;12:59:15 PM;10.59;101.660;25.990;15076.000;29.000
4/4/2023;12:59:30 PM;10.84;102.900;25.860;15127.000;29.000
4/4/2023;12:59:45 PM;11.09;102.100;25.940;15061.000;29.000
4/4/2023;1:00:00 PM;11.34;102.920;25.860;15132.000;29.000
4/4/2023;1:00:15 PM;11.59;103.240;25.830;15019.000;29.000
4/4/2023;1:00:30 PM;11.84;103.670;25.790;15046.000;29.000
4/4/2023;1:00:45 PM;12.09;102.860;25.870;15025.000;29.000
4/4/2023;1:01:00 PM;12.34;103.440;25.810;15069.000;29.000
4/4/2023;1:01:15 PM;12.59;102.620;25.890;15019.000;29.000
4/4/2023;1:01:30 PM;12.84;103.530;25.800;14993.000;29.000
4/4/2023;1:01:45 PM;13.09;105.650;25.590;15009.000;29.000
4/4/2023;1:02:00 PM;13.34;103.080;25.840;14952.000;29.000
4/4/2023;1:02:15 PM;13.59;103.350;25.820;14865.000;29.000
4/4/2023;1:02:30 PM;13.84;104.750;25.680;14960.000;29.000
4/4/2023;1:02:45 PM;14.09;105.040;25.650;14918.000;29.000
4/4/2023;1:03:00 PM;14.34;105.140;25.640;14880.000;29.000
4/4/2023;1:03:15 PM;14.59;105.340;25.620;14893.000;29.000
4/4/2023;1:03:30 PM;14.84;104.360;25.720;14835.000;29.000
4/4/2023;1:03:45 PM;15.09;105.980;25.560;14846.000;29.000
4/4/2023;1:04:00 PM;15.34;105.060;25.650;14890.000;29.000
4/4/2023;1:04:15 PM;15.59;104.980;25.660;14816.000;29.000
4/4/2023;1:04:30 PM;15.84;108.080;25.360;14856.000;29.000
4/4/2023;1:04:45 PM;16.09;105.840;25.580;14773.000;29.000
4/4/2023;1:05:00 PM;16.34;103.680;25.780;14770.000;29.000
4/4/2023;1:05:15 PM;16.59;105.840;25.580;14774.000;29.000
4/4/2023;1:05:30 PM;16.84;106.630;25.500;14700.000;29.000
4/4/2023;1:05:45 PM;17.09;106.860;25.480;14758.000;29.000
4/4/2023;1:06:00 PM;17.34;107.450;25.420;14702.000;29.000
4/4/2023;1:06:15 PM;17.59;106.770;25.490;14665.000;29.000
4/4/2023;1:06:30 PM;17.84;107.610;25.410;14653.000;29.000
4/4/2023;1:06:45 PM;18.09;107.020;25.460;14651.000;29.000
4/4/2023;1:07:00 PM;18.34;107.860;25.380;14678.000;29.000
4/4/2023;1:07:15 PM;18.59;108.060;25.370;14660.000;29.000
4/4/2023;1:07:30 PM;18.84;107.840;25.390;14633.000;29.000
4/4/2023;1:07:45 PM;19.09;107.840;25.390;14699.000;29.000
4/4/2023;1:08:00 PM;19.34;106.510;25.510;14669.000;29.000
4/4/2023;1:08:15 PM;19.59;109.050;25.270;13399.000;29.000
4/4/2023;1:08:30 PM;19.84;107.140;25.450;14025.000;29.000
4/4/2023;1:08:45 PM;20.09;109.320;25.250;14001.000;29.000
4/4/2023;1:09:00 PM;20.34;106.610;25.500;14040.000;29.000
4/4/2023;1:09:15 PM;20.59;108.660;25.310;14015.000;29.000
4/4/2023;1:09:30 PM;20.84;107.880;25.380;14054.000;29.000
4/4/2023;1:09:45 PM;21.09;109.130;25.270;14014.000;29.000
4/4/2023;1:10:00 PM;21.34;109.490;25.230;14033.000;29.000
4/4/2023;1:10:15 PM;21.59;108.350;25.340;14045.000;29.000
4/4/2023;1:10:30 PM;21.84;110.120;25.180;14031.000;29.000
4/4/2023;1:10:45 PM;22.09;108.220;25.350;14064.000;29.000
4/4/2023;1:11:00 PM;22.34;107.630;25.410;14088.000;29.000
4/4/2023;1:11:15 PM;22.59;108.840;25.290;14088.000;29.000
4/4/2023;1:11:30 PM;22.84;106.820;25.480;14064.000;29.000
4/4/2023;1:11:45 PM;23.09;107.840;25.390;14096.000;29.000
4/4/2023;1:12:00 PM;23.34;107.530;25.410;14128.000;29.000
4/4/2023;1:12:15 PM;23.59;107.180;25.450;14102.000;29.000
4/4/2023;1:12:30 PM;23.84;109.110;25.270;14118.000;29.000
4/4/2023;1:12:45 PM;24.09;108.120;25.360;14142.000;29.000
4/4/2023;1:13:00 PM;24.34;108.120;25.360;14155.000;29.000
4/4/2023;1:13:15 PM;24.59;106.910;25.470;14186.000;29.000
4/4/2023;1:13:30 PM;24.84;105.610;25.600;14201.000;29.000
4/4/2023;1:13:45 PM;25.09;105.830;25.580;14178.000;29.000
4/4/2023;1:14:00 PM;25.34;106.090;25.550;14206.000;29.000
4/4/2023;1:14:15 PM;25.59;106.780;25.490;14234.000;29.000
4/4/2023;1:14:30 PM;25.84;105.590;25.600;14255.000;29.000
4/4/2023;1:14:45 PM;26.09;106.500;25.510;14248.000;29.000
4/4/2023;1:15:00 PM;26.34;106.540;25.510;14263.000;29.000
4/4/2023;1:15:15 PM;26.59;104.700;25.690;14304.000;29.000
4/4/2023;1:15:30 PM;26.84;105.020;25.650;14322.000;29.000
4/4/2023;1:15:45 PM;27.09;107.040;25.460;14287.000;29.000
4/4/2023;1:16:00 PM;27.34;104.620;25.690;14307.000;29.000
4/4/2023;1:16:15 PM;27.59;105.220;25.630;14329.000;29.000
4/4/2023;1:16:30 PM;27.84;103.610;25.790;14353.000;29.000
4/4/2023;1:16:45 PM;28.09;104.550;25.700;14368.000;29.000
4/4/2023;1:17:00 PM;28.34;105.120;25.640;14347.000;29.000
4/4/2023;1:17:15 PM;28.59;104.540;25.700;14421.000;29.000
