Chamber	Time/hh:mm:ss	Logtime/min	Oxy/% air sat.	Phase/°	Amp	Temp/°C	% air-sat.	% oxygen	pO2 (hPa)	pO2 (Torr)	cO2 [mg/L]	cO2 [µmol/L]	Salinity	chlorinity	SalCorcO2 [mg/L]	SalCorcO2 [µmol/L]
4	7:12:46 AM	0.00	81.130	28.330	14987.000	29.000	81.115777	16.9937552	165.322075	124.002096	6.22792376	194.622617	35	19.3739612	5.04572572	157.678929
4	7:12:47 AM	0.02	81.810	28.240	14963.000	29.000	81.792886	17.1356097	166.702093	125.037198	6.27991104	196.247220	35	19.3739612	5.08784466	158.995146
4	7:13:02 AM	0.27	81.740	28.250	14989.000	29.000	81.717312	17.1197768	166.548064	124.921666	6.27410855	196.065892	35	19.3739612	5.08314361	158.848238
4	7:13:17 AM	0.52	81.390	28.290	14994.000	29.000	81.415865	17.0566238	165.933686	124.460844	6.25096403	195.342626	35	19.3739612	5.06439244	158.262264
4	7:13:32 AM	0.77	81.650	28.260	15044.000	29.000	81.641822	17.1039618	166.394209	124.806265	6.26831261	195.884769	35	19.3739612	5.07844788	158.701496
4	7:13:47 AM	1.02	81.640	28.260	15028.000	29.000	81.641822	17.1039618	166.394209	124.806265	6.26831261	195.884769	35	19.3739612	5.07844788	158.701496
4	7:14:02 AM	1.27	81.250	28.310	15029.000	29.000	81.265652	17.0251540	165.627536	124.231211	6.23943090	194.982216	35	19.3739612	5.05504855	157.970267
4	7:14:17 AM	1.52	81.860	28.230	15047.000	29.000	81.868547	17.1514605	166.856296	125.152860	6.28572009	196.428753	35	19.3739612	5.09255103	159.142220
4	7:14:32 AM	1.77	81.260	28.310	15043.000	29.000	81.265652	17.0251540	165.627536	124.231211	6.23943090	194.982216	35	19.3739612	5.05504855	157.970267
4	7:14:47 AM	2.02	80.910	28.360	15050.000	29.000	80.891596	16.9467894	164.865173	123.659391	6.21071159	194.084737	35	19.3739612	5.03178080	157.243150
4	7:15:02 AM	2.27	80.530	28.410	15093.000	29.000	80.519640	16.8688647	164.107090	123.090780	6.18215350	193.192297	35	19.3739612	5.00864367	156.520115
4	7:15:17 AM	2.52	81.150	28.330	15087.000	29.000	81.115777	16.9937552	165.322075	124.002096	6.22792376	194.622617	35	19.3739612	5.04572572	157.678929
4	7:15:32 AM	2.77	81.110	28.330	15093.000	29.000	81.115777	16.9937552	165.322075	124.002096	6.22792376	194.622617	35	19.3739612	5.04572572	157.678929
4	7:15:47 AM	3.02	80.670	28.390	15079.000	29.000	80.668172	16.8999820	164.409812	123.317841	6.19355746	193.548671	35	19.3739612	5.01788291	156.808841
4	7:16:02 AM	3.27	81.410	28.290	15102.000	29.000	81.415865	17.0566238	165.933686	124.460844	6.25096403	195.342626	35	19.3739612	5.06439244	158.262264
4	7:16:17 AM	3.52	80.150	28.460	15122.000	29.000	80.149769	16.7913766	163.353255	122.525356	6.15375544	192.304858	35	19.3739612	4.98563620	155.801131
4	7:16:32 AM	3.77	80.640	28.390	15090.000	29.000	80.668172	16.8999820	164.409812	123.317841	6.19355746	193.548671	35	19.3739612	5.01788291	156.808841
4	7:16:47 AM	4.02	80.670	28.390	15101.000	29.000	80.668172	16.8999820	164.409812	123.317841	6.19355746	193.548671	35	19.3739612	5.01788291	156.808841
4	7:17:02 AM	4.27	80.730	28.380	15125.000	29.000	80.742563	16.9155669	164.561428	123.431563	6.19926907	193.727159	35	19.3739612	5.02251033	156.953448
4	7:17:17 AM	4.52	80.880	28.360	15128.000	29.000	80.891596	16.9467894	164.865173	123.659391	6.21071159	194.084737	35	19.3739612	5.03178080	157.243150
4	7:17:32 AM	4.77	80.540	28.410	15135.000	29.000	80.519640	16.8688647	164.107090	123.090780	6.18215350	193.192297	35	19.3739612	5.00864367	156.520115
4	7:17:47 AM	5.02	80.280	28.440	15128.000	29.000	80.297469	16.8223197	163.654281	122.751145	6.16509553	192.659235	35	19.3739612	4.99482369	156.088240
4	7:18:02 AM	5.27	79.720	28.520	15157.000	29.000	79.708654	16.6989630	162.454218	121.851021	6.11988739	191.246481	35	19.3739612	4.95819705	154.943658
4	7:18:17 AM	5.52	80.630	28.400	15150.000	29.000	80.593864	16.8844146	164.258366	123.204247	6.18785227	193.370384	35	19.3739612	5.01326069	156.664397
4	7:18:32 AM	5.77	80.250	28.450	15145.000	29.000	80.223577	16.8068395	163.503684	122.638187	6.15942231	192.481947	35	19.3739612	4.99022736	155.944605
4	7:18:47 AM	6.02	80.070	28.470	15167.000	29.000	80.076044	16.7759312	163.202995	122.412652	6.14809493	192.127967	35	19.3739612	4.98105018	155.657818
