4/8/2023/12:21 PM SW ver:OXY10v3_33
Header Ch-5
Description: Shall_05_800
IDENTIFICATION
PHIboard number   : v1231477
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 05

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 99404
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.44 at 029.0°C amp 029900
100.00%a.s.phase 2: 26.14 at 029.0°C amp 012300
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/8/2023;12:21:14 PM;0.00;109.650;25.200;11609.000;29.000
4/8/2023;12:21:19 PM;0.09;110.110;25.160;11581.000;29.000
4/8/2023;12:21:34 PM;0.33;107.690;25.380;11588.000;29.000
4/8/2023;12:21:49 PM;0.59;110.370;25.130;11536.000;29.000
4/8/2023;12:22:04 PM;0.84;111.090;25.070;11566.000;29.000
4/8/2023;12:22:19 PM;1.09;110.420;25.130;11583.000;29.000
4/8/2023;12:22:34 PM;1.34;111.760;25.010;11503.000;29.000
4/8/2023;12:22:49 PM;1.59;111.140;25.060;11517.000;29.000
4/8/2023;12:23:04 PM;1.84;110.290;25.140;11503.000;29.000
4/8/2023;12:23:19 PM;2.09;112.110;24.980;11493.000;29.000
4/8/2023;12:23:34 PM;2.34;110.380;25.130;11495.000;29.000
4/8/2023;12:23:49 PM;2.59;113.460;24.860;11411.000;29.000
4/8/2023;12:24:04 PM;2.83;113.960;24.810;11472.000;29.000
4/8/2023;12:24:19 PM;3.09;113.700;24.840;11433.000;29.000
4/8/2023;12:24:34 PM;3.34;114.480;24.770;11432.000;29.000
4/8/2023;12:24:49 PM;3.59;113.590;24.850;11354.000;29.000
4/8/2023;12:25:04 PM;3.84;114.100;24.800;11320.000;29.000
4/8/2023;12:25:19 PM;4.09;115.320;24.700;11349.000;29.000
4/8/2023;12:25:34 PM;4.34;115.210;24.710;11297.000;29.000
4/8/2023;12:25:49 PM;4.59;117.010;24.550;11294.000;29.000
4/8/2023;12:26:04 PM;4.84;114.540;24.760;11291.000;29.000
4/8/2023;12:26:19 PM;5.09;116.520;24.590;11265.000;29.000
4/8/2023;12:26:34 PM;5.34;115.650;24.670;11211.000;29.000
4/8/2023;12:26:49 PM;5.59;118.270;24.450;11221.000;29.000
4/8/2023;12:27:04 PM;5.84;115.680;24.660;11193.000;29.000
4/8/2023;12:27:19 PM;6.09;118.420;24.430;11185.000;29.000
4/8/2023;12:27:34 PM;6.34;119.260;24.360;11112.000;29.000
4/8/2023;12:27:49 PM;6.59;120.300;24.280;11148.000;29.000
4/8/2023;12:28:04 PM;6.84;119.810;24.320;11131.000;29.000
4/8/2023;12:28:19 PM;7.09;121.660;24.170;11068.000;29.000
4/8/2023;12:28:34 PM;7.34;121.340;24.190;11148.000;29.000
4/8/2023;12:28:49 PM;7.59;120.320;24.280;11067.000;29.000
4/8/2023;12:29:04 PM;7.84;118.000;24.470;11103.000;29.000
4/8/2023;12:29:19 PM;8.09;120.450;24.270;11059.000;29.000
4/8/2023;12:29:34 PM;8.34;120.170;24.290;11022.000;29.000
4/8/2023;12:29:49 PM;8.58;122.720;24.080;11004.000;29.000
4/8/2023;12:30:04 PM;8.84;122.850;24.070;11026.000;29.000
4/8/2023;12:30:19 PM;9.09;120.570;24.260;10965.000;29.000
4/8/2023;12:30:34 PM;9.34;122.520;24.100;10968.000;29.000
4/8/2023;12:30:49 PM;9.59;122.490;24.100;10921.000;29.000
